GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98620     -0.53421       0.7034           0.702           0.702
Zm00001eb000640    1    2737442    2740118      1       1  98620      0.67672      0.24929         0.24931         0.24931
Zm00001eb000670    1    2800774    2803236      2       2  98620       2.8715    0.0020429       0.0041446       0.0011898
Zm00001eb000720    1    2869576    2874482      7       3  98620    -0.082126      0.53273         0.63587         0.40974
Zm00001eb000740    1    2874505    2883698      1       1  98620      -1.8843      0.97024         0.96957         0.96957
Zm00001eb000750    1    2875398    2880118      1       1  98620      -1.8843      0.97024         0.96957         0.96957
Zm00001eb000780    1    2950594    2963259      3       3  98620      -2.6199       0.9956         0.99609         0.99326
Zm00001eb000810    1    2991876    3014032      6       3  98620       3.1258   0.00088658      0.00067608       0.0028578
Zm00001eb000830    1    3028126    3030012      3       3  98620       1.3449      0.08933        0.086331        0.097367
Zm00001eb000920    1    3263012    3279756      1       1  98620      0.10993      0.45623         0.45529         0.45529
Zm00001eb000960    1    3359130    3361295      1       1  98620       4.1074   2.0011e-05      2.1049e-05      2.1049e-05
Zm00001eb000970    1    3362236    3365818      1       1  98620       0.5024      0.30769         0.30751         0.30751
Zm00001eb001040    1    3473728    3478290      4       3  98620       1.0818      0.13967          0.1136         0.17572
Zm00001eb001110    1    3642003    3652191      8       7  98620       1.7224     0.042498        0.035106        0.071016
Zm00001eb001120    1    3732742    3735652      1       1  98620       1.6388     0.050623        0.051015        0.051015
Zm00001eb001430    1    4173806    4249156     11       7  98620       2.4619    0.0069096         0.01139       0.0083663
Zm00001eb001480    1    4358163    4359539      2       1  98620     -0.13594      0.55407         0.56735         0.53778
Zm00001eb001510    1    4447853    4452527      3       3  98620       0.9467       0.1719         0.16543         0.18096
Zm00001eb001690    1    5055289    5057805      3       3  98620       1.5155     0.064823        0.098792        0.046051
Zm00001eb001870    1    5434423    5440930      1       1  98620     -0.63702      0.73794         0.73651         0.73651
Zm00001eb002000    1    5743584    5766324     13      11  98620       3.4166   0.00031709      9.0696e-05       0.0061083
Zm00001eb002100    1    6021571    6114922     14      12  98620     -0.67669       0.7507         0.67397         0.73962
Zm00001eb002170    1    6200061    6204667      7       6  98620       1.6418      0.05032         0.10202        0.030793
Zm00001eb002180    1    6223600    6228409      1       1  98620      -2.0203      0.97832         0.97786         0.97786
Zm00001eb002430    1    6782672    6793725      2       2  98620      0.37393      0.35423         0.34203         0.36489
Zm00001eb002540    1    7181045    7201561      4       3  98620       1.1021       0.1352          0.1508         0.12606
Zm00001eb002590    1    7298972    7300989      3       3  98620      -0.5314      0.70243         0.69255         0.69956
Zm00001eb002610    1    7337514    7342201      4       2  98620      0.69246      0.24432         0.25296         0.23693
Zm00001eb002620    1    7344153    7348877      2       2  98620      0.11732       0.4533         0.48991         0.41487
Zm00001eb002640    1    7399951    7402416      6       5  98620        1.319     0.093585        0.042162         0.23031
Zm00001eb002830    1    7953030    7955203      2       2  98620       4.5241   3.0331e-06       5.628e-06      2.2254e-06
Zm00001eb002880    1    7995660    8000444      9       7  98620       5.2675   6.9164e-08      1.0385e-07      7.3056e-07
Zm00001eb002890    1    8030978    8031633      1       1  98620      0.65497      0.25624         0.25624         0.25624
Zm00001eb003040    1    8268532    8271928      1       1  98620       4.1361   1.7661e-05      1.8529e-05      1.8529e-05
Zm00001eb003050    1    8271065    8271757      1       1  98620       4.1361   1.7661e-05      1.8529e-05      1.8529e-05
Zm00001eb003060    1    8274777    8292607      6       5  98620       2.0186     0.021765        0.040467        0.014141
Zm00001eb003160    1    8514570    8518418      1       1  98620      -1.2272      0.89013         0.88892         0.88892
Zm00001eb003220    1    8636709    8638722      7       6  98620       1.7442     0.040564        0.011832          0.1842
Zm00001eb003230    1    8636709    8642534      8       7  98620       1.8039     0.035621       0.0084855         0.21411
Zm00001eb003350    1    8944150    8949254      4       3  98620       2.1001     0.017861         0.01525        0.025837
Zm00001eb003460    1    9164434    9168992      1       1  98620       2.7922    0.0026176       0.0026779       0.0026779
Zm00001eb003540    1    9423681    9428283      1       1  98620     -0.33402      0.63082         0.62943         0.62943
Zm00001eb003550    1    9483547    9565925      8       4  98620      0.45655        0.324         0.39199         0.26414
Zm00001eb003670    1    9922122    9932704      1       1  98620      0.77814      0.21824         0.21833         0.21833
Zm00001eb003810    1   10427630   10507897      5       4  98620       2.1145     0.017237        0.016253        0.024395
Zm00001eb003880    1   10679227   10681893      1       1  98620       1.4085     0.079489         0.07987        0.079871
Zm00001eb004170    1   11486189   11491069      3       3  98620       3.0962    0.0009802        0.001119       0.0012245
Zm00001eb004250    1   11847885   11880702      2       2  98620       1.8868     0.029592        0.038806        0.023536
Zm00001eb004260    1   11938116   11939457      1       1  98620        1.165      0.12201         0.12237         0.12237
Zm00001eb004290    1   11999339   12034402      2       2  98620      0.25985      0.39749         0.33771         0.46358
Zm00001eb004360    1   12181024   12182613      1       1  98620       2.7588    0.0029004       0.0029647       0.0029647
Zm00001eb004420    1   12250196   12255463      1       1  98620       1.2019       0.1147         0.11516         0.11516
Zm00001eb004470    1   12338113   12339599      1       1  98620       0.4355       0.3316         0.33129         0.33129
Zm00001eb004490    1   12343656   12345162      2       2  98620       1.5761     0.057497        0.045423         0.07506
Zm00001eb004540    1   12434130   12438763      4       2  98620       1.5941     0.055451        0.033731        0.097181
Zm00001eb004560    1   12516663   12520623      6       5  98620       3.9261   4.3165e-05       6.818e-06      0.00091403
