GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  97404     -0.78487      0.78373         0.78237         0.78237
Zm00001eb000640    1    2737442    2740118      1       1  97404       1.3055     0.095864        0.096217        0.096217
Zm00001eb000670    1    2800774    2803236      2       2  97404     -0.61555       0.7309         0.72977         0.72537
Zm00001eb000720    1    2869576    2874482      7       3  97404     -0.88362      0.81155         0.82263         0.74453
Zm00001eb000740    1    2874505    2883698      1       1  97404       1.4622     0.071839        0.072337        0.072337
Zm00001eb000750    1    2875398    2880118      1       1  97404       1.4622     0.071839        0.072337        0.072337
Zm00001eb000780    1    2950594    2963259      3       3  97404     -0.68182      0.75232         0.70201         0.79108
Zm00001eb000810    1    2991876    3014032      6       3  97404      0.23184      0.40833         0.35003         0.45531
Zm00001eb000830    1    3028126    3030012      3       3  97404       2.1108     0.017397       0.0067781        0.052607
Zm00001eb000920    1    3263012    3279756      1       1  97404     -0.12424      0.54944         0.54846         0.54846
Zm00001eb000960    1    3359130    3361295      1       1  97404      0.43388      0.33219         0.33195         0.33195
Zm00001eb000970    1    3362236    3365818      1       1  97404     -0.73945      0.77018          0.7684          0.7684
Zm00001eb001040    1    3473728    3478290      4       3  97404      0.74649      0.22769         0.18787          0.2778
Zm00001eb001110    1    3642003    3652191      8       7  97404      0.60465      0.27271         0.30015         0.24633
Zm00001eb001120    1    3732742    3735652      1       1  97404    -0.089412      0.53562         0.53451         0.53451
Zm00001eb001430    1    4173806    4249156     11       7  97404      0.58301      0.27994         0.19869         0.39102
Zm00001eb001480    1    4358163    4359539      2       1  97404       1.1854      0.11793         0.10974         0.12755
Zm00001eb001510    1    4447853    4452527      3       3  97404      0.71923        0.236         0.19689         0.28375
Zm00001eb001690    1    5055289    5057805      3       3  97404      0.45353      0.32508         0.36833         0.28377
Zm00001eb001870    1    5434423    5440930      1       1  97404        1.072      0.14186          0.1422          0.1422
Zm00001eb002000    1    5743584    5766324     13      11  97404       1.6181     0.052825        0.022766         0.16847
Zm00001eb002100    1    6021571    6114922     14      12  97404       1.2055      0.11401         0.18506        0.081221
Zm00001eb002170    1    6200061    6204667      7       6  97404      -1.2557      0.89539         0.88138         0.86551
Zm00001eb002180    1    6223600    6228409      1       1  97404      0.49823      0.30916         0.30893         0.30893
Zm00001eb002430    1    6782672    6793725      2       2  97404     -0.23023      0.59104         0.53302          0.6482
Zm00001eb002540    1    7181045    7201561      4       3  97404       1.3432     0.089602         0.15091        0.058682
Zm00001eb002590    1    7298972    7300989      3       3  97404      0.24474      0.40333          0.4652          0.3446
Zm00001eb002610    1    7337514    7342201      4       2  97404      0.14831      0.44105         0.42901         0.44237
Zm00001eb002620    1    7344153    7348877      2       2  97404       1.0247      0.15276         0.13883         0.16978
Zm00001eb002640    1    7399951    7402416      6       5  97404      0.52476      0.29987         0.24946         0.35513
Zm00001eb002830    1    7953030    7955203      2       2  97404      -0.3338      0.63073         0.61959         0.63383
Zm00001eb002880    1    7995660    8000444      9       6  97404      0.10919      0.45653         0.43688         0.44966
Zm00001eb002890    1    8030978    8031633      1       1  97404       1.7369     0.041199        0.041517        0.041517
Zm00001eb003040    1    8268532    8271928      1       1  97404      0.25654      0.39877         0.39823         0.39823
Zm00001eb003050    1    8271065    8271757      1       1  97404      0.25654      0.39877         0.39823         0.39823
Zm00001eb003060    1    8274777    8292607      6       5  97404      -0.7839      0.78345         0.84859         0.68897
Zm00001eb003160    1    8514570    8518418      1       1  97404      0.84468      0.19914         0.19932         0.19932
Zm00001eb003220    1    8636709    8638722      7       6  97404      0.98886      0.16137         0.34886        0.078999
Zm00001eb003230    1    8636709    8642534      8       7  97404      0.89025      0.18666         0.40583        0.089522
Zm00001eb003350    1    8944150    8949254      4       3  97404     -0.23039      0.59111         0.69918         0.48276
Zm00001eb003460    1    9164434    9168992      1       1  97404     -0.35241      0.63774         0.63623         0.63623
Zm00001eb003540    1    9423681    9428283      1       1  97404     -0.67418       0.7499         0.74848         0.74848
Zm00001eb003550    1    9483547    9565925      8       4  97404       1.4542     0.072939        0.081759        0.071527
Zm00001eb003670    1    9922122    9932704      1       1  97404      0.70043      0.24183         0.24186         0.24186
Zm00001eb003810    1   10427630   10507897      5       4  97404       -0.528      0.70125         0.64878          0.7278
Zm00001eb003880    1   10679227   10681893      1       1  97404       -1.468      0.92895         0.92795         0.92795
Zm00001eb004170    1   11486189   11491069      3       3  97404      -1.4711      0.92937         0.92635         0.92099
Zm00001eb004250    1   11847885   11880702      2       2  97404      0.19981      0.42081         0.46983         0.37389
Zm00001eb004260    1   11938116   11939457      1       1  97404      0.15172       0.4397         0.43896         0.43896
Zm00001eb004290    1   11999339   12034402      2       2  97404     -0.99323       0.8397         0.84181         0.82987
Zm00001eb004360    1   12181024   12182613      1       1  97404      0.24385      0.40368         0.40314         0.40314
Zm00001eb004420    1   12250196   12255463      1       1  97404     -0.10536      0.54195         0.54074         0.54074
Zm00001eb004470    1   12338113   12339599      1       1  97404     -0.36182      0.64126         0.64003         0.64003
Zm00001eb004490    1   12343656   12345162      2       2  97404     -0.76182      0.77692         0.80048         0.74777
Zm00001eb004540    1   12434130   12438763      4       2  97404      -1.3675      0.91426         0.92751          0.8792
Zm00001eb004560    1   12516663   12520623      6       5  97404       0.8928      0.18598         0.18274         0.19576
Zm00001eb004760    1   13031568   13034810      3       2  97404      -1.0105      0.84387         0.84737         0.82963
Zm00001eb004940    1   13470997   13486090      1       1  97404      0.63741      0.26193          0.2619          0.2619
Zm00001eb005030    1   13799902   13806468      2       2  97404      -0.8022      0.78878         0.80626         0.76516
Zm00001eb005100    1   14102501   14104598      4       3  97404      0.28453        0.388         0.48247         0.30531
Zm00001eb005210    1   14480449   14500094      1       1  97404       1.0361      0.15007         0.15032         0.15032
Zm00001eb005430    1   15070098   15073238      1       1  97404     -0.91789      0.82066         0.81914         0.81914
Zm00001eb005670    1   15906138   15912356      4       3  97404      0.83195      0.20272         0.28532         0.14713
Zm00001eb005710    1   16122256   16129623      5       3  97404     -0.09668      0.53851         0.35806         0.77627
Zm00001eb005770    1   16331561   16342289      2       2  97404       1.6168      0.05296        0.075699        0.038309
Zm00001eb005820    1   16601750   16617586      5       4  97404        0.636      0.26239         0.28589         0.24051
Zm00001eb006030    1   17085942   17087938      3       3  97404       1.3206     0.093315         0.11303        0.080336
Zm00001eb006170    1   17699837   17701555      2       2  97404      -1.4292      0.92352         0.92054         0.91626
Zm00001eb006190    1   17722814   17726372      1       1  97404      0.32042      0.37432         0.37395         0.37395
Zm00001eb006270    1   17840879   17856767      1       1  97404      0.74968      0.22672         0.22681         0.22681
Zm00001eb006480    1   18176191   18197270      5       3  97404      -1.1645      0.87789            0.87         0.86305
Zm00001eb006560    1   18473259   18494112      1       1  97404      0.23991       0.4052         0.40466         0.40466
Zm00001eb006570    1   18635648   18647229      2       2  97404     -0.24841      0.59809         0.63347          0.5584
Zm00001eb006790    1   19640698   19641252      3       3  97404    -0.035793      0.51428         0.52106         0.49788
Zm00001eb006800    1   19641289   19643468      2       2  97404       1.6232     0.052271        0.065329        0.043303
Zm00001eb006860    1   19814662   19818158      2       2  97404     -0.03727      0.51487         0.55223         0.47609
Zm00001eb006890    1   19954509   19980165     13      11  97404     -0.72081      0.76449         0.75595         0.70483
Zm00001eb006920    1   20111600   20117637      2       2  97404     0.035606       0.4858         0.51615         0.45109
Zm00001eb007080    1   20696669   20701774      3       3  97404     -0.22051      0.58726         0.66554         0.50426
Zm00001eb007230    1   21541063   21543518      1       1  97404       1.7224     0.042502        0.042824        0.042824
Zm00001eb007310    1   21693058   21711680      9       7  97404      0.78974      0.21484         0.12452         0.38216
Zm00001eb007330    1   21756736   21760748      4       3  97404     -0.97328      0.83479         0.78847         0.85416
Zm00001eb007580    1   22258455   22262373      5       4  97404    -0.021761      0.50868          0.5052         0.49161
Zm00001eb007600    1   22435069   22442054      6       4  97404     -0.40457       0.6571         0.56924         0.72097
Zm00001eb007820    1   23050901   23058463      6       4  97404       1.3194     0.093521        0.043903         0.21462
Zm00001eb008180    1   24745257   24749932      1       1  97404     -0.39583      0.65388         0.65255         0.65255
Zm00001eb008190    1   24778316   24778939      1       1  97404      0.29514      0.38394         0.38345         0.38345
Zm00001eb008280    1   24937424   24942705      6       3  97404       1.3577     0.087282         0.11163        0.074667
Zm00001eb008360    1   25396585   25400926      2       2  97404     -0.99392      0.83987         0.85243          0.8219
Zm00001eb008620    1   26192565   26198909      1       1  97404      0.75103      0.22632          0.2264          0.2264
Zm00001eb008850    1   27166296   27172398      1       1  97404      -1.4403      0.92511         0.92417         0.92417
Zm00001eb008870    1   27173864   27174818      1       1  97404     -0.08157      0.53251         0.53143         0.53143
Zm00001eb009000    1   27796339   27797377      1       1  97404      -1.5197      0.93571         0.93468         0.93468
Zm00001eb009100    1   27978753   27987790      7       5  97404      0.70863      0.23928         0.18654         0.30916
Zm00001eb009310    1   28749421   28756388      1       1  97404      -1.0336      0.84933         0.84769         0.84769
Zm00001eb009340    1   28861699   28863569      1       1  97404     -0.34375      0.63448          0.6332          0.6332
Zm00001eb009480    1   29231209   29233105      1       1  97404       -1.343      0.91036         0.90936         0.90936
Zm00001eb009580    1   29708345   29742246      1       1  97404      0.68962      0.24522         0.24525         0.24525
Zm00001eb009660    1   30281678   30286028      1       1  97404      0.91226      0.18082         0.18108         0.18108
Zm00001eb009810    1   30744669   30753561      2       2  97404      0.70153      0.24149         0.24035         0.24295
Zm00001eb009900    1   31057410   31063737      4       2  97404   -0.0027668       0.5011         0.53156         0.46245
