GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98261       1.0471      0.14753         0.14786         0.14786
Zm00001eb000640    1    2737442    2740118      1       1  98261       7.5701   1.8647e-14      2.2074e-14      2.2074e-14
Zm00001eb000670    1    2800774    2803236      2       2  98261       2.6955    0.0035145       0.0093751       0.0015222
Zm00001eb000720    1    2869576    2874482      7       3  98261       2.5758    0.0050003         0.13598      0.00046898
Zm00001eb000740    1    2874505    2883698      1       1  98261     -0.23778      0.59397         0.59275         0.59275
Zm00001eb000750    1    2875398    2880118      1       1  98261     -0.23778      0.59397         0.59275         0.59275
Zm00001eb000780    1    2950594    2963259      3       3  98261       1.0904      0.13778         0.12483         0.15731
Zm00001eb000810    1    2991876    3014032      6       3  98261       3.3454   0.00041076       0.0018407      0.00021338
Zm00001eb000830    1    3028126    3030012      3       3  98261       4.6009   2.1033e-06      3.0133e-07      3.1813e-05
Zm00001eb000920    1    3263012    3279756      1       1  98261      -1.6007      0.94527         0.94446         0.94446
Zm00001eb000960    1    3359130    3361295      1       1  98261       5.4714   2.2318e-08      2.4094e-08      2.4094e-08
Zm00001eb000970    1    3362236    3365818      1       1  98261       1.3312     0.091568        0.092065        0.092065
Zm00001eb001040    1    3473728    3478290      4       3  98261       3.1386    0.0008488       0.0005569       0.0019024
Zm00001eb001110    1    3642003    3652191      8       7  98261       6.1646   3.5338e-10      3.6313e-12      1.8561e-06
Zm00001eb001120    1    3732742    3735652      1       1  98261     -0.32801      0.62855         0.62699         0.62699
Zm00001eb001430    1    4173806    4249156     11       7  98261       3.5689   0.00017926      0.00019339      0.00060289
Zm00001eb001480    1    4358163    4359539      2       1  98261       2.2692      0.01163        0.011864        0.011873
Zm00001eb001510    1    4447853    4452527      3       3  98261       3.0029    0.0013371        0.000371       0.0067445
Zm00001eb001690    1    5055289    5057805      3       3  98261       1.9523     0.025453        0.040477        0.018924
Zm00001eb001870    1    5434423    5440930      1       1  98261       1.9906     0.023265        0.023535        0.023535
Zm00001eb002000    1    5743584    5766324     13      11  98261       7.2522   2.0503e-13      1.4821e-14      8.1567e-09
Zm00001eb002100    1    6021571    6114922     14      12  98261       2.0566     0.019861        0.071972        0.010307
