Marker Chr Pos p
S9_13047 9 13047 0.170358671858798
S9_16110 9 16110 0.072334036831681
S9_27356 9 27356 0.774342120735212
S9_27549 9 27549 0.451295303292887
S9_27553 9 27553 0.334957228860146
S9_27596 9 27596 0.656808590247361
S9_27703 9 27703 0.986241442553826
S9_27845 9 27845 0.100465610052526
S9_27852 9 27852 0.256067974505322
S9_27883 9 27883 0.336297151126641
S9_27884 9 27884 0.606252099612258
S9_27885 9 27885 0.0348261044753565
S9_29501 9 29501 0.0471935017896875
S9_29547 9 29547 0.717118393053325
S9_31430 9 31430 0.324515089184985
S9_31431 9 31431 0.0782947881481253
S9_31504 9 31504 0.357864794296937
S9_31591 9 31591 0.317599456499356
S9_31606 9 31606 0.155881202505649
S9_37765 9 37765 0.966626000995035
S9_37772 9 37772 0.0203180476821714
S9_37955 9 37955 0.539960080579071
S9_39744 9 39744 0.612343415353261
S9_40573 9 40573 0.00385068488754375
S9_40579 9 40579 0.111525274919687
S9_43629 9 43629 0.132945255924871
S9_44082 9 44082 0.447888029935508
S9_44277 9 44277 0.0480793183915337
S9_48178 9 48178 0.117780144729272
S9_49314 9 49314 0.401645132632496
S9_49650 9 49650 0.0913271055455127
S9_55916 9 55916 0.0333796319318035
S9_56597 9 56597 0.0333796319318035
S9_57012 9 57012 0.00546669043843892
S9_61388 9 61388 0.0333199287756048
S9_61390 9 61390 0.0695847543606223
S9_64494 9 64494 0.267493224763237
S9_64511 9 64511 0.547090995055471
S9_64783 9 64783 0.520717827121897
S9_66547 9 66547 0.937783286473725
S9_67183 9 67183 0.992825520531443
S9_68773 9 68773 0.00010208229931699
S9_71094 9 71094 0.601368359051636
S9_71100 9 71100 0.0402045782962083
S9_74105 9 74105 0.028718073947005
S9_74147 9 74147 0.327536126241553
S9_76195 9 76195 0.141250482711738
S9_76247 9 76247 0.513688243711595
S9_76275 9 76275 0.169296061762464
S9_76761 9 76761 0.289308309026558
S9_76780 9 76780 0.289308309026558
S9_76924 9 76924 0.166686344239433
S9_76966 9 76966 0.369349639747388
S9_76967 9 76967 0.707179000481304
S9_76969 9 76969 0.0999520100226946
S9_76970 9 76970 0.817044900348097
S9_76971 9 76971 0.817044900348097
S9_76989 9 76989 0.450200935902624
S9_77200 9 77200 0.00062499834901283
S9_77219 9 77219 0.303266003518187
S9_81229 9 81229 0.865103357682816
S9_81268 9 81268 0.928463708952974
S9_83752 9 83752 0.140333610307281
S9_84197 9 84197 0.00114583815549946
S9_84246 9 84246 0.00421952260133963
S9_84327 9 84327 0.113044965990926
S9_84332 9 84332 0.113044965990926
S9_88771 9 88771 0.113044965990926
S9_89518 9 89518 0.00235642224332884
S9_89778 9 89778 0.777100594677245
