Marker Chr Pos p
S1_1927 1 1927 0.094489308325353
S1_1941 1 1941 0.094489308325353
S1_2163 1 2163 0.295140349345831
S1_2318 1 2318 0.550864349951738
S1_2324 1 2324 0.796197314561875
S1_13677 1 13677 0.731944760728683
S1_13900 1 13900 0.509310673220652
S1_14606 1 14606 0.107890237958455
S1_20601 1 20601 0.355712702973652
S1_20646 1 20646 0.0988812066806782
S1_20654 1 20654 0.0988812066806782
S1_20675 1 20675 0.414825486752735
S1_23877 1 23877 0.525051414006775
S1_23934 1 23934 0.0609519914278144
S1_27425 1 27425 0.914824260325271
S1_27488 1 27488 0.731390325371773
S1_27489 1 27489 0.937144057707971
S1_33663 1 33663 0.42488531774061
S1_54705 1 54705 0.623684542668691
S1_64088 1 64088 0.00321416836269884
S1_65348 1 65348 0.0504610345173033
S1_68266 1 68266 0.0729251720154671
S1_68332 1 68332 0.100273826347047
S1_69329 1 69329 0.674504414946361
S1_69330 1 69330 0.575774931133651
S1_69347 1 69347 0.509361704575392
S1_69348 1 69348 0.389400164903617
S1_69349 1 69349 0.524811901573214
S1_69351 1 69351 0.562362645309849
S1_69372 1 69372 0.0776209122696681
S1_69379 1 69379 0.254547619351567
S1_69406 1 69406 0.575089301733898
S1_79939 1 79939 0.854230415203703
S1_79941 1 79941 0.337140809123361
S1_79959 1 79959 0.139527973746037
S1_80056 1 80056 0.00743951314316128
S1_80552 1 80552 0.594063931178089
S1_80647 1 80647 0.070427748360046
S1_80911 1 80911 0.0125619393273958
S1_106963 1 106963 0.924884819551721
S1_106966 1 106966 0.899301215406898
S1_106975 1 106975 0.823840094274027
S1_108014 1 108014 0.00984731865684936
S1_108017 1 108017 0.00984731865685096
S1_110774 1 110774 0.665071225321661
S1_111099 1 111099 0.793710296950378
S1_111896 1 111896 0.124846130554424
S1_111939 1 111939 0.314869326040901
S1_111950 1 111950 0.499071350340741
S1_111951 1 111951 0.0533658958311594
S1_111953 1 111953 0.300208513501991
S1_112014 1 112014 0.138705790361421
S1_112016 1 112016 0.533751692290692
S1_112017 1 112017 0.289032419709411
S1_112035 1 112035 0.000288669184393523
S1_112192 1 112192 0.109594090347013
S1_112203 1 112203 0.528331853569663
S1_112417 1 112417 0.796999075194804
S1_112418 1 112418 0.000401532852699893
S1_112420 1 112420 0.013924128070003
S1_112479 1 112479 0.0044319453193217
S1_115362 1 115362 0.181191852966236
S1_115412 1 115412 0.991264084282521
S1_115422 1 115422 0.728958114101681
S1_115471 1 115471 0.000955942685026039
S1_115488 1 115488 0.00132202012437725
S1_116694 1 116694 0.00475098048384056
S1_118851 1 118851 0.777436651050999
S1_119079 1 119079 0.274204057443028
S1_119085 1 119085 0.0230260579245801
S1_123703 1 123703 0.0266070007906622
S1_127140 1 127140 0.00089362139017367
S1_128948 1 128948 0.259364549902974
S1_128964 1 128964 0.537852565889557
S1_128966 1 128966 0.317072258910998
S1_128984 1 128984 0.0848030996580353
S1_129062 1 129062 0.404954616974297
S1_129294 1 129294 0.919796899454634
S1_129304 1 129304 0.886455850620582
S1_129691 1 129691 0.198988168053156
S1_129693 1 129693 0.195769812018031
S1_129721 1 129721 0.857544938550745
S1_129922 1 129922 0.122816222346456
S1_129934 1 129934 0.0168107187664686
S1_130319 1 130319 0.821390397639085
S1_130322 1 130322 0.38631672259974
S1_130574 1 130574 0.690049183735876
S1_130613 1 130613 0.0836366186109391
S1_130628 1 130628 0.0136532862083338
S1_131145 1 131145 0.909934387476265
S1_131153 1 131153 0.158321487371739
S1_131173 1 131173 0.0581399109301941
S1_132020 1 132020 0.544364383757271
S1_132093 1 132093 0.704048561410916
S1_146173 1 146173 0.177922915270489
S1_146193 1 146193 0.149229163981921
S1_146195 1 146195 0.0763790663847469
S1_146207 1 146207 0.000522559214263363
S1_146227 1 146227 0.332724497588108
S1_146257 1 146257 0.793103748940135
S1_146259 1 146259 0.128960741819199
S1_153170 1 153170 0.097329176489667
S1_155267 1 155267 0.831069096645826
S1_155366 1 155366 0.85661868548756
S1_163235 1 163235 0.420287204060982
S1_163671 1 163671 0.565333582745754
S1_165827 1 165827 5.68740944423671e-05
S1_166576 1 166576 0.0140527084956217
S1_166699 1 166699 0.0428581103438248
S1_169744 1 169744 0.000183796130736006
