Marker Chr Pos p
S7_20256 7 20256 0.318128634810268
S7_20499 7 20499 0.851578667592505
S7_20515 7 20515 0.851578667592505
S7_21155 7 21155 0.45718165623276
S7_21206 7 21206 0.277169258917319
S7_25868 7 25868 0.00188612482067713
S7_26152 7 26152 0.00862502762477706
S7_29274 7 29274 0.121224501279283
S7_29330 7 29330 0.90541253214306
S7_29572 7 29572 0.031863040719675
S7_29739 7 29739 0.78866521886004
S7_29743 7 29743 0.78866521886004
S7_29792 7 29792 0.78866521886004
S7_30120 7 30120 0.850848620241502
S7_44524 7 44524 0.80676120301177
S7_44635 7 44635 0.750283874731541
S7_44880 7 44880 0.018177801278158
S7_45951 7 45951 0.701314010485478
S7_45966 7 45966 0.476109916246676
S7_45990 7 45990 0.855658610475948
S7_64262 7 64262 0.470154656064782
S7_75088 7 75088 0.669941031689313
S7_75102 7 75102 0.238861409590079
S7_75105 7 75105 0.28158862834381
S7_75107 7 75107 0.049200662464258
S7_75108 7 75108 0.274649344908533
S7_75110 7 75110 0.28158862834381
S7_75214 7 75214 0.845824482407325
S7_75227 7 75227 0.844726388679539
S7_75243 7 75243 0.845824482407325
S7_75246 7 75246 0.845824482407325
S7_75353 7 75353 0.110319259836136
S7_75440 7 75440 0.451261854518394
S7_75444 7 75444 0.136256494569266
S7_75540 7 75540 4.15214512560172e-05
S7_75640 7 75640 0.652137075511655
S7_75662 7 75662 0.370778757190382
S7_75690 7 75690 0.636216642194862
S7_78638 7 78638 0.939083521172533
S7_86188 7 86188 0.634707243299097
S7_86931 7 86931 0.534546219336658
S7_89613 7 89613 0.336625995924224
S7_90216 7 90216 0.807075247298458
S7_118210 7 118210 0.00191334384942341
S7_118835 7 118835 0.584266385127618
S7_122379 7 122379 0.849361966328866
S7_122763 7 122763 0.959762532526778
S7_122856 7 122856 0.232973454806724
S7_122958 7 122958 0.00313649669863758
S7_124386 7 124386 0.671441965414121
S7_127585 7 127585 0.0209144313459465
S7_128183 7 128183 0.000148657417542718
S7_129388 7 129388 0.0585860497448015
S7_129389 7 129389 8.07180590151465e-06
S7_129392 7 129392 0.00213786826268893
S7_129398 7 129398 0.00029074159664239
S7_129672 7 129672 0.36768566074008
S7_130971 7 130971 0.168796470184153
S7_131155 7 131155 0.357320592997597
