Marker Chr Pos p
S3_10914 3 10914 0.463675660931063
S3_21872 3 21872 0.437101897717798
S3_21883 3 21883 0.97416196671009
S3_22023 3 22023 0.383231816574881
S3_22450 3 22450 0.138920117289035
S3_22457 3 22457 3.13713125609905e-05
S3_25748 3 25748 0.516806907564579
S3_25809 3 25809 0.467533948050287
S3_25810 3 25810 0.5984094871172
S3_30365 3 30365 0.479616896921847
S3_30374 3 30374 0.47961689692178
S3_30383 3 30383 0.479616896921847
S3_30581 3 30581 0.913517446881914
S3_40977 3 40977 0.809979037511468
S3_41172 3 41172 0.74930388025323
S3_44836 3 44836 0.0766648728643399
S3_44883 3 44883 0.0202949892657776
S3_53133 3 53133 0.90247771771381
S3_53189 3 53189 0.632960815236958
S3_57497 3 57497 0.53722257224316
S3_57589 3 57589 0.168592985290934
S3_57778 3 57778 0.88106071433067
S3_57801 3 57801 0.88106071433067
S3_57802 3 57802 0.779633355637132
S3_57815 3 57815 0.779633355637132
S3_57817 3 57817 0.779633355637255
S3_58262 3 58262 0.642452362690169
S3_58523 3 58523 0.929251983661323
S3_59348 3 59348 0.8030086877318
S3_64841 3 64841 0.32419992997614
S3_64898 3 64898 0.134763515700668
S3_65081 3 65081 0.954941620667328
S3_65113 3 65113 0.941746412782466
S3_65806 3 65806 0.00795187433523228
S3_65813 3 65813 0.326502670712567
S3_65869 3 65869 0.29231898861125
S3_65870 3 65870 0.112287639927647
S3_65879 3 65879 0.869413739487938
S3_65932 3 65932 0.693279422921396
S3_65987 3 65987 0.58135924889962
S3_65989 3 65989 0.306050210467067
S3_65991 3 65991 0.734336243438165
S3_65994 3 65994 0.0507689199963628
S3_65997 3 65997 0.106473233113787
S3_66346 3 66346 0.749437944926821
S3_66648 3 66648 0.773226548707328
S3_66950 3 66950 0.638950012876003
S3_67092 3 67092 0.930534981938771
S3_67167 3 67167 0.69783931516125
S3_67295 3 67295 0.221385957576871
S3_67469 3 67469 0.898094596169352
S3_67474 3 67474 0.656522411873254
S3_67588 3 67588 0.862165361506849
S3_67742 3 67742 0.190003398845072
S3_67746 3 67746 0.831164301677536
S3_67909 3 67909 0.893318825769948
S3_67975 3 67975 0.176347266446097
S3_67980 3 67980 0.538828905407116
S3_67988 3 67988 0.565206730384418
S3_71609 3 71609 0.149284417170981
S3_81790 3 81790 0.670340614150166
S3_81791 3 81791 0.670340614150166
S3_81792 3 81792 0.670340614150166
S3_81943 3 81943 0.799801093771586
S3_81950 3 81950 0.71579155682716
S3_81953 3 81953 0.627453868734419
S3_81955 3 81955 0.834955640255812
S3_81958 3 81958 0.37825093627383
S3_81977 3 81977 0.216882899063929
S3_113289 3 113289 0.471156526818231
S3_113350 3 113350 0.645406351418342
S3_113456 3 113456 0.736983436710794
S3_113659 3 113659 0.776196384632508
S3_116315 3 116315 0.170125408052649
S3_116546 3 116546 0.670034109020422
S3_116574 3 116574 0.0173330414885857
S3_116619 3 116619 0.926369624850908
S3_116621 3 116621 0.926369624850908
S3_116685 3 116685 0.352012637340421
S3_116699 3 116699 0.892465257598753
S3_117921 3 117921 0.750463716615838
S3_117929 3 117929 0.750463716615508
S3_118964 3 118964 0.768560792902829
S3_118965 3 118965 0.768560792902829
S3_119120 3 119120 0.710069649392424
S3_121655 3 121655 0.51587926806345
S3_121664 3 121664 0.0122588989100504
S3_121668 3 121668 0.16535472992557
S3_121670 3 121670 0.4820649420122
S3_121681 3 121681 0.0374228159597281
S3_121917 3 121917 0.912318238936468
S3_122180 3 122180 0.897941394034881
S3_122571 3 122571 0.0685059158173565
S3_123869 3 123869 0.623286624666335
S3_124355 3 124355 0.194746142837598
S3_125055 3 125055 0.568300733972048
