Marker Chr Pos p
S5_32283 5 32283 0.0235265937274305
S5_32344 5 32344 0.135871083175142
S5_35029 5 35029 0.71495915167818
S5_35123 5 35123 0.0747958620868405
S5_35349 5 35349 0.0279591153721921
S5_38168 5 38168 0.665083664611467
S5_39050 5 39050 0.30876852981006
S5_39061 5 39061 0.796698527357894
S5_40667 5 40667 0.746132800131905
S5_49792 5 49792 0.877856754241996
S5_49831 5 49831 0.478381116055358
S5_49840 5 49840 0.470038851458543
S5_49979 5 49979 0.334771194211614
S5_56216 5 56216 0.226860123775284
S5_56255 5 56255 0.220700324405478
S5_56517 5 56517 0.139164705059687
S5_66836 5 66836 0.260633622266608
S5_66929 5 66929 0.407109743035864
S5_67149 5 67149 0.599538423902476
S5_69219 5 69219 0.701726776243759
S5_69223 5 69223 0.39311104876062
S5_69235 5 69235 0.0951442612630308
S5_74025 5 74025 0.365485882459681
S5_77108 5 77108 0.199587346362266
S5_77115 5 77115 0.261964881215918
S5_77277 5 77277 0.25031337160622
S5_77377 5 77377 0.846451956073743
S5_77611 5 77611 0.46620959608173
S5_78757 5 78757 0.583181463843819
S5_80921 5 80921 0.518050055858184
S5_81068 5 81068 0.930089809672098
S5_81095 5 81095 0.566912198583098
S5_86199 5 86199 0.743287769303241
S5_86219 5 86219 0.367455735457225
S5_86221 5 86221 0.367461904905179
S5_86222 5 86222 0.367455735457225
S5_86372 5 86372 0.0254462309160129
S5_86814 5 86814 0.895992026117783
S5_86852 5 86852 0.0639470177660874
S5_86901 5 86901 0.333645252088032
S5_86902 5 86902 0.0435286378033396
S5_86903 5 86903 0.201032761146416
S5_89999 5 89999 0.624465851731337
S5_90033 5 90033 0.934787122618318
S5_93200 5 93200 0.636502556103541
S5_93423 5 93423 0.358146956913439
S5_93430 5 93430 0.358146956913439
S5_96787 5 96787 0.969956991147314
S5_97525 5 97525 0.574283527783901
S5_99872 5 99872 0.34441415208083
S5_99881 5 99881 0.460291362078464
S5_101790 5 101790 0.261338725188872
S5_106587 5 106587 0.462200583606192
S5_106588 5 106588 0.765570120105451
S5_106589 5 106589 0.477200704624163
S5_106590 5 106590 0.477200704624163
S5_107358 5 107358 0.57968788041384
S5_107361 5 107361 0.120065910522346
S5_107397 5 107397 0.179466899097006
S5_107407 5 107407 0.397573926810659
S5_107424 5 107424 0.741478252076802
S5_107458 5 107458 0.926550665388302
S5_111754 5 111754 0.896034554414218
S5_115024 5 115024 0.932623069009938
S5_121308 5 121308 0.818122241312991
S5_121311 5 121311 0.661946195294439
S5_121346 5 121346 0.540145965171402
S5_123720 5 123720 0.698428959209679
S5_123762 5 123762 0.166716148997153
S5_123792 5 123792 0.699638260129453
S5_123796 5 123796 0.680959749272723
S5_123798 5 123798 0.948604285628661
S5_123849 5 123849 0.112427418383561
S5_133949 5 133949 0.621048654174619
S5_134145 5 134145 0.856474505756675
S5_134156 5 134156 0.739083313297124
S5_134191 5 134191 0.160832538436627
S5_134314 5 134314 0.920732418745866
S5_134369 5 134369 0.662943384597689
S5_134821 5 134821 0.638172288760638
S5_134822 5 134822 0.213416900546394
S5_134845 5 134845 0.0823407467394962
S5_134942 5 134942 0.220344046774195
S5_136020 5 136020 0.666287226527959
S5_139237 5 139237 0.799834150739522
S5_140431 5 140431 0.662238739198521
S5_140434 5 140434 0.722577737825886
S5_140464 5 140464 0.394293860624181
S5_143351 5 143351 0.0253062225923165
S5_153699 5 153699 0.402033309036454
S5_153779 5 153779 0.0353783565469658
S5_153806 5 153806 0.923608689571919
S5_153807 5 153807 0.923608689571919
S5_153810 5 153810 0.923608689571919
S5_153948 5 153948 0.124291288209319
S5_153986 5 153986 0.0474641080222886
S5_162285 5 162285 0.124956039552622
S5_162412 5 162412 0.0864909727926768
S5_170951 5 170951 0.438013799130021
S5_171218 5 171218 0.657340766476921
S5_171241 5 171241 0.288555379741611
S5_171257 5 171257 0.284025194731108
S5_171344 5 171344 0.980886927390923
S5_171418 5 171418 0.290096022484326
S5_171464 5 171464 0.431410035761878
S5_174251 5 174251 0.810512733730473
S5_174263 5 174263 0.680906701647406
S5_174264 5 174264 0.680906701647406
S5_174268 5 174268 0.680906701647406
S5_174821 5 174821 0.452565366921126
S5_175528 5 175528 0.559941132760407
S5_175551 5 175551 0.667548252019552
S5_175552 5 175552 0.667548252019338
S5_175553 5 175553 0.667548252019338
S5_175555 5 175555 0.667548252019552
S5_175556 5 175556 0.667548252019338
S5_175557 5 175557 0.671060427573178
S5_175558 5 175558 0.954698309468057
S5_175575 5 175575 0.682808846484399
S5_177209 5 177209 0.311486143220605
S5_179287 5 179287 0.543300559324614
S5_179584 5 179584 0.699657597887327
S5_179658 5 179658 0.696304818706945
S5_179668 5 179668 0.519306371790801
S5_180005 5 180005 0.851397559943652
S5_180115 5 180115 0.99186358478318
S5_180118 5 180118 0.93335854164865
S5_184866 5 184866 0.16540651643583
S5_197332 5 197332 0.355624507229956
S5_199002 5 199002 0.848272273166917
S5_200011 5 200011 0.0231754919135446
S5_200240 5 200240 0.78880864390979
S5_200244 5 200244 0.651043755341931
S5_201429 5 201429 0.414589259200706
S5_201444 5 201444 0.414589259200706
S5_201445 5 201445 0.414589259200706
S5_202053 5 202053 0.772078573569793
S5_202058 5 202058 2.29346056080644e-08
S5_203189 5 203189 0.00146720126218782
S5_203190 5 203190 0.00146720126218782
S5_203344 5 203344 0.195289844510865
S5_203401 5 203401 0.852041911637494
S5_205675 5 205675 0.0818037113410388
S5_205867 5 205867 0.241973221518036
S5_212262 5 212262 0.335434194673292
S5_212544 5 212544 0.871119959323822
S5_212547 5 212547 0.871599156919199
S5_212880 5 212880 0.985303785285899
S5_213078 5 213078 0.809104646683557
S5_216431 5 216431 0.551434793543226
S5_216438 5 216438 0.205561404490831
S5_217758 5 217758 0.276774484263596
S5_221980 5 221980 0.263436430670981
S5_229440 5 229440 0.783486720906511
S5_231014 5 231014 0.418355176037815
S5_235223 5 235223 0.867188472205753
S5_235364 5 235364 0.906204027125019
S5_235381 5 235381 0.779186418924319
S5_235383 5 235383 0.646731833107973
S5_235411 5 235411 0.354988181239761
S5_235447 5 235447 0.91693788030349
S5_235449 5 235449 0.217919765048228
S5_235450 5 235450 0.217919765048228
S5_238219 5 238219 0.847821912227199
S5_243132 5 243132 0.0517225750612027
S5_243168 5 243168 0.86011475489071
S5_243180 5 243180 0.248691942882239
S5_244556 5 244556 0.447159087732095
S5_247007 5 247007 0.921870099954703
S5_259142 5 259142 0.794191100904384
S5_259307 5 259307 0.489381141596171
S5_259850 5 259850 0.207223260260367
S5_260819 5 260819 0.499535444705739
S5_262277 5 262277 0.394258928459992
S5_262278 5 262278 0.466071437048449
S5_262279 5 262279 0.394258928459992
S5_262280 5 262280 0.394258928459992
S5_262283 5 262283 0.394258928459992
S5_262290 5 262290 0.197670615268638
S5_262293 5 262293 0.82294285394695
S5_262296 5 262296 0.114804845955904
S5_291614 5 291614 0.363019497849156
S5_292280 5 292280 0.819476687282668
S5_292629 5 292629 0.541828981704812
S5_295542 5 295542 0.593377461026289
S5_304316 5 304316 0.373277748537601
S5_304439 5 304439 0.256615022530969
S5_304459 5 304459 0.256615022530969
S5_308636 5 308636 0.0827318762568234
S5_316017 5 316017 0.61921780061094
S5_316316 5 316316 0.16516472952752
S5_318863 5 318863 0.740030644553097
S5_318871 5 318871 0.300874468624472
S5_318884 5 318884 0.284513400875719
S5_322803 5 322803 0.779816967804744
S5_322812 5 322812 0.779816967804744
S5_322989 5 322989 0.118875986134304
S5_323015 5 323015 0.102746072029408
S5_323032 5 323032 0.405693852471786
S5_323921 5 323921 0.375114084321995
S5_325430 5 325430 0.443164384241194
S5_327049 5 327049 0.444432251790875
S5_327298 5 327298 0.25216895761783
S5_327640 5 327640 0.600429066985431
S5_337428 5 337428 0.347567868141653
S5_337431 5 337431 0.347567868141653
S5_342621 5 342621 0.396693819053542
S5_342701 5 342701 0.336691774750834
S5_342724 5 342724 0.437184581388605
S5_342744 5 342744 0.785394903632797
S5_343315 5 343315 0.700814665918777
S5_343316 5 343316 0.700814665918777
S5_344432 5 344432 0.863655073312092
S5_344621 5 344621 0.639162252032354
S5_344738 5 344738 0.857050718868437
S5_344752 5 344752 0.940129013193925
S5_345227 5 345227 0.106591376402292
S5_345243 5 345243 0.113862510754947
S5_345255 5 345255 0.359812834665163
S5_345835 5 345835 0.957086877057003
S5_345839 5 345839 0.957086877056893
S5_345844 5 345844 0.314120139027859
S5_346769 5 346769 0.501750006144299
S5_346778 5 346778 0.250998474058901
S5_346805 5 346805 0.490175541825504
S5_346836 5 346836 0.00964290172889432
S5_350762 5 350762 0.078236976894147
S5_354562 5 354562 0.0115606702797272
S5_360270 5 360270 0.572448204386104
S5_360309 5 360309 0.572448204386104
S5_360339 5 360339 0.841870728868911
S5_360401 5 360401 0.153512680443207
S5_362585 5 362585 0.868788741944722
S5_363647 5 363647 0.167967575294759
S5_363728 5 363728 0.95685735337214
S5_366577 5 366577 0.63177491043199
S5_371269 5 371269 0.885990211717134
S5_371341 5 371341 0.169114920044515
S5_371409 5 371409 0.655559134829846
S5_371448 5 371448 0.480984289461327
S5_371452 5 371452 0.480984289461327
S5_371613 5 371613 0.764251967732362
