rs chr ps p_wald
S9_84869 9 84869 0.01224539
S9_84888 9 84888 0.1987894
S9_91262 9 91262 0.4092881
S9_97075 9 97075 0.0004118775
S9_105964 9 105964 0.1103446
S9_106026 9 106026 0.5478401
S9_110396 9 110396 0.335929
S9_140642 9 140642 0.1132614
S9_141735 9 141735 0.007158347
S9_174151 9 174151 0.04533392
S9_182658 9 182658 0.07865901
S9_190962 9 190962 0.3138083
S9_190979 9 190979 0.9494026
S9_190982 9 190982 0.9929617
S9_190983 9 190983 0.223015
S9_191019 9 191019 0.629832
S9_191966 9 191966 0.6826988
S9_197642 9 197642 0.003457259
S9_203380 9 203380 0.177361
S9_203693 9 203693 0.02080729
S9_207319 9 207319 0.932603
S9_211248 9 211248 0.4194356
S9_211274 9 211274 0.4116307
S9_224516 9 224516 0.3649556
S9_224726 9 224726 0.5978029
S9_224743 9 224743 0.1549457
S9_229484 9 229484 0.3447055
S9_366612 9 366612 0.08924438
S9_368787 9 368787 0.2541082
S9_368807 9 368807 0.105331
S9_368812 9 368812 0.2508705
S9_368814 9 368814 0.03320228
S9_368817 9 368817 0.02883332
S9_368818 9 368818 0.03815618
S9_368822 9 368822 0.02883332
S9_368826 9 368826 0.02883332
S9_368827 9 368827 0.02883332
S9_368828 9 368828 0.02883332
S9_368829 9 368829 0.02883332
S9_368832 9 368832 0.02883332
S9_368833 9 368833 0.03881219
S9_368834 9 368834 0.02883332
S9_370975 9 370975 0.2746474
S9_382034 9 382034 0.7906278
S9_382161 9 382161 4.419728e-05
S9_394320 9 394320 0.6010545
S9_435379 9 435379 0.05175093
S9_457067 9 457067 0.4858823
S9_457087 9 457087 0.593152
S9_469251 9 469251 0.08506811
S9_492667 9 492667 0.7856936
S9_512306 9 512306 0.6808321
S9_521226 9 521226 0.02695671
S9_522357 9 522357 0.09820418
S9_526737 9 526737 2.347613e-06
S9_526753 9 526753 4.514822e-06
S9_526759 9 526759 0.8615536
S9_526761 9 526761 0.7824131
S9_526779 9 526779 0.04428707
S9_526791 9 526791 1.297192e-07
S9_540864 9 540864 5.130027e-06
S9_553432 9 553432 0.0001060962
S9_553944 9 553944 1.059564e-05
S9_553954 9 553954 0.7525705
S9_553958 9 553958 1.516194e-05
S9_554061 9 554061 0.3279466
S9_561031 9 561031 0.0002558275
S9_567209 9 567209 0.1592412
S9_590207 9 590207 1.305453e-08
S9_590303 9 590303 5.90476e-06
S9_590306 9 590306 0.0033852
S9_590903 9 590903 3.479277e-05
S9_590912 9 590912 9.591276e-07
S9_592223 9 592223 0.02092881
S9_592236 9 592236 0.4846176
S9_644869 9 644869 0.6241896
S9_644878 9 644878 0.6528937
S9_649241 9 649241 0.4902051
S9_649245 9 649245 0.004586486
S9_649955 9 649955 0.6791052
S9_649958 9 649958 0.5924485
S9_650023 9 650023 0.2161934
S9_650063 9 650063 0.4587117
S9_651694 9 651694 0.4939761
S9_651701 9 651701 0.5144103
S9_651711 9 651711 0.7305861
S9_688062 9 688062 0.9036789
S9_688081 9 688081 0.8614046
S9_690192 9 690192 0.00314982
S9_728410 9 728410 0.4074866
S9_793716 9 793716 0.4073384
S9_814513 9 814513 0.2068501
S9_825269 9 825269 0.5574188
S9_826276 9 826276 0.4976886
S9_845594 9 845594 0.3130818
S9_845635 9 845635 0.2495647
S9_852528 9 852528 0.1486935
S9_871416 9 871416 0.00052399
S9_871420 9 871420 0.8350162
S9_873188 9 873188 0.02047293
S9_1000609 9 1000609 0.08804764
S9_1027211 9 1027211 0.5361586
S9_1030415 9 1030415 0.001151889
S9_1030754 9 1030754 2.04972e-05
S9_1033430 9 1033430 0.0006141485
S9_1037675 9 1037675 0.2609115
S9_1037685 9 1037685 0.02343735
S9_1044546 9 1044546 0.619795
S9_1073890 9 1073890 0.8872987
S9_1074961 9 1074961 0.6935522
S9_1099330 9 1099330 0.1496366
S9_1099760 9 1099760 5.010717e-11
S9_1099801 9 1099801 0.1955095
S9_1099802 9 1099802 0.1955095
S9_1107870 9 1107870 0.3258418
S9_1185537 9 1185537 0.4084528
S9_1185540 9 1185540 0.4084528
S9_1200883 9 1200883 0.3757213
S9_1207235 9 1207235 0.4872578
S9_1207250 9 1207250 0.4158567
S9_1207259 9 1207259 0.4781706
S9_1227065 9 1227065 0.2757261
S9_1228383 9 1228383 0.06135027
S9_1237900 9 1237900 0.07640571
S9_1257637 9 1257637 0.05039371
S9_1257639 9 1257639 0.05438937
S9_1257663 9 1257663 0.0660389
S9_1257672 9 1257672 0.05039371
S9_1299307 9 1299307 0.03137693
S9_1318147 9 1318147 0.02619541
S9_1321945 9 1321945 0.9835619
S9_1321955 9 1321955 0.08996527
S9_1322046 9 1322046 0.2261464
S9_1322047 9 1322047 0.2753248
S9_1452348 9 1452348 0.1418746
S9_1452516 9 1452516 0.08634396
S9_1473481 9 1473481 0.4225427
S9_1477343 9 1477343 0.5609169
S9_1482328 9 1482328 0.1001282
S9_1500134 9 1500134 0.004565161
S9_1500152 9 1500152 0.7210541
S9_1501162 9 1501162 0.3555185
S9_1531738 9 1531738 1.819795e-05
S9_1531750 9 1531750 0.9657668
S9_1538196 9 1538196 0.02165455
S9_1542498 9 1542498 0.003348628
S9_1547154 9 1547154 0.9412171
S9_1547975 9 1547975 0.08692066
S9_1592912 9 1592912 0.006102051
S9_1592930 9 1592930 0.007540155
S9_1592960 9 1592960 0.004938875
S9_1593551 9 1593551 0.1903181
S9_1597034 9 1597034 0.1388402
S9_1597043 9 1597043 0.4011253
S9_1597238 9 1597238 0.04891607
S9_1602148 9 1602148 0.9235282
S9_1619757 9 1619757 0.6263902
S9_1668878 9 1668878 0.006432119
S9_1668919 9 1668919 0.9212629
S9_1804231 9 1804231 0.8870254
S9_1804255 9 1804255 0.7241585
S9_1804592 9 1804592 0.0388789
S9_1804740 9 1804740 0.9811082
S9_1817971 9 1817971 0.06700687
S9_1839701 9 1839701 0.6091294
S9_1839702 9 1839702 0.6103288
S9_1840314 9 1840314 0.01558602
S9_1845041 9 1845041 0.9380465
S9_1851297 9 1851297 4.382675e-07
S9_1853184 9 1853184 2.456719e-05
S9_1853234 9 1853234 0.01851439
S9_1855065 9 1855065 0.009899267
S9_1895993 9 1895993 0.01372567
S9_1912486 9 1912486 0.6146558
S9_1934390 9 1934390 0.9969807
S9_1951302 9 1951302 0.9421678
S9_1953727 9 1953727 0.273917
S9_1953812 9 1953812 0.8834155
S9_1953839 9 1953839 0.2426995
S9_1954234 9 1954234 0.1008358
S9_1955429 9 1955429 0.08588835
S9_1958937 9 1958937 0.9535457
S9_1964760 9 1964760 0.2208131
S9_1983521 9 1983521 0.6034034
S9_1994071 9 1994071 0.2244539
S9_2058192 9 2058192 0.3309917
S9_2058194 9 2058194 0.3309917
S9_2088438 9 2088438 0.8276857
S9_2088474 9 2088474 0.07053356
S9_2098857 9 2098857 0.8390607
S9_2175795 9 2175795 0.01333559
S9_2252452 9 2252452 0.2795593
S9_2264021 9 2264021 0.9274607
S9_2264027 9 2264027 0.008776556
S9_2271448 9 2271448 0.9099851
S9_2271480 9 2271480 0.5198964
S9_2271573 9 2271573 0.1111799
S9_2275027 9 2275027 0.1057979
S9_2275035 9 2275035 0.9467371
S9_2276350 9 2276350 0.1347784
S9_2298065 9 2298065 0.6317344
S9_2308375 9 2308375 0.7708142
S9_2318709 9 2318709 0.7028243
S9_2318715 9 2318715 0.01137385
S9_2450480 9 2450480 0.4917417
S9_2451432 9 2451432 0.570954
S9_2451457 9 2451457 0.5842759
S9_2455018 9 2455018 0.5406967
S9_2457751 9 2457751 0.008596691
S9_2472595 9 2472595 0.0006491718
S9_2472604 9 2472604 0.004087566
S9_2472677 9 2472677 0.7482847
S9_2513474 9 2513474 0.1334487
S9_2535476 9 2535476 0.000267757
S9_2538399 9 2538399 0.6792848
S9_2591498 9 2591498 0.4243963
S9_2609056 9 2609056 0.5990999
S9_2668599 9 2668599 0.008578336
S9_2700336 9 2700336 0.182213
S9_2700354 9 2700354 0.1738933
S9_2708696 9 2708696 0.2842278
S9_2708716 9 2708716 0.3960248
S9_2720598 9 2720598 0.08896416
S9_2754668 9 2754668 0.6964302
S9_2754670 9 2754670 0.9734678
S9_2754686 9 2754686 0.8158326
S9_2773655 9 2773655 0.1020291
