"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3004G072200",3.346419e-07,1,"No","3.346419e-07"
"SORBI_3004G072201",3.346419e-07,1,"No","3.346419e-07"
"SORBI_3010G016600",7.11395236052681e-07,2,"Yes","3.598783e-07,0.948859"
"SORBI_3003G049500",1.60967058993045e-06,8,"Yes","1.519666e-06,9.215114e-07,0.004840695,0.7031614,0.225655,0.2741976,0.4808884,0.5610727"
"SORBI_3002G396500",2.7716545156764e-06,3,"Yes","0.6661073,0.5488385,5.266929e-07"
"SORBI_3004G060900",3.738386e-06,1,"No","3.738386e-06"
"SORBI_3001G224700",3.7390970855089e-06,3,"Yes","8.058307e-07,0.5433104,0.5433104"
"SORBI_3009G020600",5.02943151214907e-06,3,"Yes","0.432749,0.4830362,1.076148e-06"
"SORBI_3003G106800",1.33538677548062e-05,6,"Yes","0.0001505834,0.0001571556,1.533191e-06,0.006414405,0.02303314,0.01334057"
"SORBI_3003G137500",1.592597e-05,1,"No","1.592597e-05"
"SORBI_3001G116100",1.804413e-05,1,"No","1.804413e-05"
"SORBI_3006G258700",3.0930374105953e-05,3,"Yes","0.0003062487,0.004239573,0.0003449234"
"SORBI_3001G099800",3.976979e-05,1,"No","3.976979e-05"
"SORBI_3003G217632",4.67218991192508e-05,4,"Yes","0.0004512095,0.1530913,0.02109903,0.0002325628"
"SORBI_3004G108100",4.708216e-05,1,"No","4.708216e-05"
"SORBI_3004G084300",5.18472508136414e-05,2,"Yes","2.865206e-05,0.9991684"
"SORBI_3003G048900",5.888693e-05,1,"No","5.888693e-05"
"SORBI_3003G199101",9.63673e-05,1,"No","9.63673e-05"
"SORBI_3002G307700",0.0001062745,1,"No","0.0001062745"
"SORBI_3004G039400",0.000108470250707593,2,"Yes","0.660524,5.42467e-05"
"SORBI_3006G213300",0.00011554310053119,2,"Yes","5.79937e-05,0.03028534"
"SORBI_3002G292900",0.000121274618605893,4,"Yes","0.9765209,0.8540923,0.9534509,1.98655e-05"
"SORBI_3010G221200",0.00012449938667547,4,"Yes","0.0007234643,2.012029e-05,0.09978252,0.4040383"
"SORBI_3006G215400",0.000170984545118991,9,"Yes","0.02511051,0.009382532,0.008490376,0.9362916,0.9362916,0.5237686,6.314778e-05,6.314778e-05,0.0644076"
"SORBI_3009G097400",0.000179070912782908,2,"Yes","8.979031e-05,0.155315"
"SORBI_3004G039700",0.000202699932789097,8,"Yes","0.04063411,0.002064744,0.0006841605,0.003339794,0.554454,0.003239076,0.1538087,0.6070722"
"SORBI_3004G006900",0.000211967398133783,6,"Yes","0.4119799,0.1705137,0.0330004,0.06471862,0.00011126,0.0001519573"
"SORBI_3001G231700",0.000217096966311781,3,"Yes","4.878361e-05,0.1603298,0.1612352"
"SORBI_3009G083500",0.000221397327038853,3,"Yes","0.0002080128,0.0001625156,0.000294468"
"SORBI_3010G124001",0.000225078640659793,9,"Yes","0.7746921,0.6853132,1.1954e-05,0.9354062,0.8705749,0.6734259,0.6774552,0.7574532,0.7554059"
"SORBI_3010G053300",0.00023421318282657,4,"Yes","0.0003803917,0.01065074,0.001277634,0.0003184629"
"SORBI_3003G222400",0.0002408802,1,"No","0.0002408802"
"SORBI_3001G114200",0.000254116260196779,6,"Yes","0.3752924,0.0008220777,0.3706934,0.002030076,0.2821506,0.0008317019"
"SORBI_3004G019200",0.000255446105538626,4,"Yes","0.02241503,0.0003453946,0.001030041,0.01758165"
"SORBI_3004G070200",0.000268092025424993,2,"Yes","0.0001340565,0.09481203"
"SORBI_3006G190800",0.0002740398,1,"No","0.0002740398"
"SORBI_3005G129301",0.000284271937013303,2,"Yes","0.3826113,0.0001657396"
"SORBI_3001G076800",0.0003077598,1,"No","0.0003077598"
"SORBI_3003G117700",0.000337975911496979,2,"Yes","0.0001718558,0.0008134643"
"SORBI_3004G005300",0.0003485639,1,"No","0.0003485639"
"SORBI_3010G218600",0.000412450466433789,2,"Yes","0.000206414,0.07832679"
"SORBI_3009G052200",0.00041904868635334,3,"Yes","0.002078979,0.03446148,0.004095137"
"SORBI_3010G018100",0.0004463969,1,"No","0.0004463969"
"SORBI_3004G095300",0.000451706078706704,2,"Yes","0.0002935344,0.0003222034"
"SORBI_3003G414500",0.000456753824817246,3,"Yes","0.001728259,8.742385e-05,0.6292802"
"SORBI_3010G213000",0.000462891094272777,9,"Yes","0.002410395,0.1060099,0.199773,0.3650937,0.9405084,0.5062391,0.004750563,0.002444961,0.003064377"
"SORBI_3001G429600",0.00047610408289489,6,"Yes","0.0884988,0.1335596,0.01644383,0.08590883,0.0003010913,0.0003010913"
"SORBI_3003G248901",0.000516315150065449,2,"Yes","0.6459152,0.0002758676"
"SORBI_3001G065300",0.000521205961304338,2,"Yes","0.02918309,0.0002625653"
"SORBI_3009G099450",0.0005493619,1,"No","0.0005493619"
"SORBI_3001G361100",0.00057363661029719,4,"Yes","0.8060439,0.2362318,0.3871603,8.104041e-05"
"SORBI_3002G298300",0.0006728713,1,"No","0.0006728713"
"SORBI_3009G092850",0.0006943977,1,"No","0.0006943977"
"SORBI_3010G051700",0.00071069522001499,10,"Yes","0.2961375,0.038592,0.0002393462,0.0002291119,0.2124227,0.01189237,0.2009871,0.119246,0.1545596,0.07562155"
"SORBI_3001G317200",0.000762619793992392,2,"Yes","0.0003982645,0.9167198"
"SORBI_3001G261577",0.000837033422750877,5,"Yes","0.0009078483,0.0005397294,0.5379001,0.01807892,0.06403441"
"SORBI_3005G019100",0.000849104898051789,6,"Yes","0.5084513,0.647737,0.001883397,0.00142078,0.002992041,0.1421204"
"SORBI_3002G304500",0.0008833691,1,"No","0.0008833691"
"SORBI_3009G140600",0.00092060949633388,2,"Yes","0.08315776,0.0004717565"
"SORBI_3010G262950",0.0009533994,1,"No","0.0009533994"
"SORBI_3006G099600",0.000956730353384727,2,"Yes","0.0004825799,0.001610177"
"SORBI_3001G134200",0.0009589424,1,"No","0.0009589424"
"SORBI_3003G184100",0.001137033,1,"No","0.001137033"
"SORBI_3001G095900",0.00115614451337909,4,"Yes","0.0001964319,0.08515311,0.08515311,0.3051486"
"SORBI_3001G362400",0.00117248291286942,2,"Yes","0.8114673,0.0005879885"
"SORBI_3003G378800",0.00131253602232195,2,"Yes","0.02191497,0.0006580193"
"SORBI_3009G094800",0.00138834759806916,2,"Yes","0.0007805239,0.5732312"
"SORBI_3009G068700",0.001542162,1,"No","0.001542162"
"SORBI_3003G215600",0.00155751880232291,2,"Yes","0.9607225,0.0007800116"
"SORBI_3009G129400",0.001595765,1,"No","0.001595765"
"SORBI_3002G275050",0.001687399,1,"No","0.001687399"
"SORBI_3007G008300",0.001708733,1,"No","0.001708733"
"SORBI_3003G223100",0.0017915182153122,4,"Yes","0.05504615,0.393595,0.0002479861,0.02959389"
"SORBI_3003G200600",0.00179705648715234,3,"Yes","0.008365942,0.5095009,0.0008201242"
"SORBI_3003G155100",0.0018238685736518,3,"Yes","0.2325373,0.0003199733,0.02942073"
"SORBI_3004G156200",0.00183533098237543,6,"Yes","0.2626667,0.4689251,0.0001351393,0.04105548,0.5294611,0.1469547"
"SORBI_3001G448350",0.001854283,1,"No","0.001854283"
"SORBI_3004G202100",0.00195304352204406,4,"Yes","0.3937043,0.0003196286,0.920974,0.6529447"
"SORBI_3002G001300",0.001981698,1,"No","0.001981698"
"SORBI_3003G421000",0.002059157,1,"No","0.002059157"
"SORBI_3001G097900",0.00206932377081293,2,"Yes","0.001039288,0.006732767"
"SORBI_3010G050400",0.00208153428780089,4,"Yes","0.09113537,0.005402827,0.001308262,0.001308262"
"SORBI_3001G148700",0.002093723,1,"No","0.002093723"
"SORBI_3010G052700",0.002106503,1,"No","0.002106503"
"SORBI_3004G107600",0.002133593,1,"No","0.002133593"
"SORBI_3001G003400",0.00214064412530723,3,"Yes","0.003838857,0.00773207,0.08191322"
"SORBI_3003G292500",0.00217372049172693,5,"Yes","0.0002092972,0.03918667,0.1690464,0.2133852,0.01441353"
"SORBI_3001G335400",0.00229691167226442,5,"Yes","0.3423189,0.0002329513,0.002470959,0.04443808,0.4772901"
"SORBI_3001G224600",0.00232510264091446,4,"Yes","0.4902187,0.0003370633,0.6604639,0.6163191"
"SORBI_3006G251600",0.002350237,1,"No","0.002350237"
"SORBI_3003G291800",0.00235442807637831,3,"Yes","0.0004035107,0.07322783,0.03627778"
"SORBI_3002G397500",0.00235680385548953,2,"Yes","0.00118375,0.21717"
"SORBI_3006G123700",0.002398938,1,"No","0.002398938"
"SORBI_3009G116766",0.00247145448187824,5,"Yes","0.001594178,0.003942292,0.005109939,0.896669,0.02856814"
"SORBI_3004G061400",0.00249378346618934,6,"Yes","0.2927506,0.8247575,0.9553712,0.0001978449,0.10806,0.2256506"
"SORBI_3007G043900",0.002502295,1,"No","0.002502295"
"SORBI_3006G261000",0.002511044,1,"No","0.002511044"
"SORBI_3003G247800",0.00253852953519218,2,"Yes","0.2552558,0.001295478"
"SORBI_3001G215400",0.002575234,1,"No","0.002575234"
"SORBI_3010G147350",0.00258815223449016,2,"Yes","0.001335662,0.2217361"
"SORBI_3010G064000",0.00261648460916841,6,"Yes","0.649497,0.005758547,0.00313251,0.00313251,0.4992482,0.01779093"
"SORBI_3010G251300",0.00261885846415133,2,"Yes","0.001310305,0.2996558"
"SORBI_3003G224600",0.00263948553252114,3,"Yes","0.01609195,0.7178224,0.01246966"
"SORBI_3002G408100",0.00266879120593533,3,"Yes","0.002694808,0.002889247,0.04841058"
"SORBI_3004G018300",0.002720703,1,"No","0.002720703"
"SORBI_3004G093800",0.00276839910868287,3,"Yes","0.4961464,0.00313351,0.003254674"
"SORBI_3001G233600",0.00283428,1,"No","0.00283428"
"SORBI_3004G218300",0.00285669005675582,6,"Yes","0.016634,0.001394785,0.8410799,0.362414,0.2798876,0.001201086"
"SORBI_3003G298800",0.002889784,1,"No","0.002889784"
