Marker Chr Pos p
S5_376578 5 376578 0.000191780047671879
S5_451990 5 451990 4.9493252311305e-05
S5_452009 5 452009 4.9493252311305e-05
S5_623980 5 623980 3.64556996223515e-06
S5_623998 5 623998 0.000503276234545991
S5_666222 5 666222 0.000565689954900557
S5_875492 5 875492 2.74262454226647e-05
S5_1102495 5 1102495 0.000819923157397759
S5_1249366 5 1249366 0.000193508403287519
S5_1249367 5 1249367 0.000193508403287519
S5_1329642 5 1329642 0.000724589523608722
S5_1428786 5 1428786 0.000716028475487587
S5_1653844 5 1653844 9.17762216240757e-05
S5_1702707 5 1702707 0.000819813359684539
S5_1726856 5 1726856 0.000653950076077481
S5_1733108 5 1733108 2.94718223478232e-05
S5_1733111 5 1733111 2.68275829377421e-05
S5_1733156 5 1733156 0.000909429180378071
S5_1734000 5 1734000 0.000696170553211868
S5_1734035 5 1734035 9.76848353109513e-05
S5_1734080 5 1734080 9.76848353109381e-05
S5_1734124 5 1734124 0.000403463776874913
S5_1765365 5 1765365 0.000889830320658347
S5_1770598 5 1770598 0.000984648452334694
S5_1866987 5 1866987 6.15002056080774e-05
S5_1884786 5 1884786 2.17649677566452e-05
S5_1892072 5 1892072 8.76825652529941e-07
S5_1994634 5 1994634 0.000362977118803592
S5_2032788 5 2032788 0.000240984832317438
S5_2052227 5 2052227 4.57375308455785e-05
S5_2057231 5 2057231 8.06373947878441e-05
S5_2082836 5 2082836 3.32530520775353e-05
S5_2083111 5 2083111 1.5337652738622e-05
S5_2083135 5 2083135 1.5337652738622e-05
S5_2083243 5 2083243 8.76105046764644e-05
S5_2090573 5 2090573 0.000591060041978885
S5_2090575 5 2090575 3.17457530870057e-05
S5_2129335 5 2129335 4.77223964276252e-05
S5_2149638 5 2149638 0.000350778620682252
S5_2149643 5 2149643 0.000347623059037688
S5_2149652 5 2149652 0.000350778620682252
S5_2150964 5 2150964 0.000363429277736424
S5_2151728 5 2151728 2.5818923663798e-06
S5_2151737 5 2151737 2.5818923663798e-06
S5_2167454 5 2167454 6.67454283732919e-05
S5_2218344 5 2218344 0.000770206673558486
S5_2500948 5 2500948 0.000156110937672165
S5_2631431 5 2631431 8.3573627431949e-05
S5_2708131 5 2708131 0.000196668415118787
S5_2823853 5 2823853 0.000476581164457392
S5_2839994 5 2839994 1.3728808020747e-05
S5_3045829 5 3045829 0.000390702743704954
S5_3051024 5 3051024 0.000393719106934299
S5_3074088 5 3074088 8.59343982981902e-05
S5_3074090 5 3074090 8.59343982981902e-05
S5_3076764 5 3076764 0.0007014318774439
S5_3221151 5 3221151 0.000472647013850839
S5_3221158 5 3221158 7.29234712779465e-05
S5_3221292 5 3221292 0.000187543406875156
S5_3221341 5 3221341 0.000196459627239952
S5_3221784 5 3221784 6.04030423695801e-05
S5_3221804 5 3221804 1.32209375124144e-05
