Marker Chr Pos p
S10_10698 10 10698 0.000113600249219665
S10_10736 10 10736 0.000113600249219665
S10_15629 10 15629 9.10178525814536e-09
S10_16573 10 16573 5.95249347358069e-05
S10_17919 10 17919 0.000612797681064577
S10_17920 10 17920 0.000747054457648396
S10_17926 10 17926 0.000871263872973863
S10_18889 10 18889 2.64334773308965e-15
S10_19292 10 19292 1.21808077077147e-10
S10_19319 10 19319 1.21808077077147e-10
S10_19343 10 19343 1.22127596154116e-10
S10_19345 10 19345 1.21808077077147e-10
S10_44581 10 44581 0.000139597531808289
S10_69632 10 69632 1.4218983647315e-07
S10_75741 10 75741 1.01333492369091e-07
S10_84498 10 84498 1.54719200562147e-06
S10_84511 10 84511 1.51532382153482e-06
S10_84513 10 84513 3.89416780440216e-10
S10_84913 10 84913 3.79334763651598e-08
S10_86433 10 86433 1.39169926900797e-05
S10_86453 10 86453 1.39169926900797e-05
S10_91237 10 91237 8.2157948420246e-08
S10_91393 10 91393 5.68134416823507e-06
S10_91714 10 91714 7.24369200455943e-06
S10_91715 10 91715 7.24369200455943e-06
S10_91717 10 91717 7.24369200455943e-06
S10_91753 10 91753 2.55029215628263e-05
S10_98360 10 98360 4.12173866443774e-06
S10_98537 10 98537 7.42783199199994e-08
S10_108937 10 108937 5.44213175543858e-07
S10_109073 10 109073 6.55065859120875e-05
S10_113134 10 113134 2.04857357108901e-06
S10_131107 10 131107 1.11744165928841e-05
S10_131110 10 131110 1.11744165928841e-05
S10_137986 10 137986 1.24285102766456e-06
S10_142200 10 142200 0.000731578045908535
S10_147879 10 147879 6.94945105094237e-05
S10_148120 10 148120 0.000154580091799279
S10_177553 10 177553 1.38107899687717e-05
S10_181517 10 181517 0.000849405752704958
S10_204542 10 204542 0.000502375734298081
S10_252729 10 252729 6.2974660311516e-06
S10_252730 10 252730 6.2974660311516e-06
S10_256581 10 256581 1.58930868467594e-07
S10_256763 10 256763 2.43336541802664e-06
S10_259788 10 259788 6.5963668515653e-10
S10_261135 10 261135 0.000530001078967448
S10_262231 10 262231 1.54990190055073e-08
S10_268423 10 268423 2.48282669974311e-07
S10_295526 10 295526 0.000145288274764439
S10_332711 10 332711 0.000591446294129418
S10_352274 10 352274 2.35707015695951e-06
S10_363283 10 363283 1.201323536009e-09
S10_363286 10 363286 3.41467942476495e-10
S10_369173 10 369173 8.27807136788411e-09
S10_370665 10 370665 3.75680799625718e-06
S10_370733 10 370733 9.64150864863568e-05
S10_370762 10 370762 6.64415402567556e-06
S10_370933 10 370933 5.47756267082732e-06
S10_371094 10 371094 3.20691745867331e-05
S10_382533 10 382533 0.000233723643769752
S10_386434 10 386434 0.000172501025652322
S10_401138 10 401138 2.85153918228995e-06
S10_401416 10 401416 5.46681055866626e-07
S10_404009 10 404009 0.000248504252655012
S10_413403 10 413403 6.00146866213558e-10
S10_415203 10 415203 7.93696145587595e-06
S10_415204 10 415204 5.6577621845951e-07
S10_415205 10 415205 1.82748974528321e-06
S10_415208 10 415208 2.42966130239346e-06
S10_415211 10 415211 1.82748974528321e-06
S10_415212 10 415212 1.82748974528321e-06
S10_415214 10 415214 1.82748974528321e-06
S10_415216 10 415216 1.82748974528321e-06
S10_415217 10 415217 1.82748974528321e-06
S10_415218 10 415218 1.82748974528321e-06
S10_415219 10 415219 1.82748974528321e-06
S10_415220 10 415220 1.82748974528321e-06
S10_415223 10 415223 1.25796377690972e-05
S10_415477 10 415477 0.000520337210121887
S10_424256 10 424256 3.17151766568143e-05
S10_428019 10 428019 1.68687846413514e-08
S10_429997 10 429997 5.21681111630098e-11
S10_438966 10 438966 8.17227588960029e-05
S10_438985 10 438985 0.000109344208731632
S10_456783 10 456783 5.84331290080777e-05
S10_458782 10 458782 2.58051210436588e-05
S10_475889 10 475889 6.3214227406218e-06
S10_491125 10 491125 0.000296256805234478
S10_519918 10 519918 3.72696597437883e-06
S10_540021 10 540021 3.10529185201975e-05
S10_549852 10 549852 0.000500972771551118
S10_550591 10 550591 0.000516283506388639
S10_550615 10 550615 0.000166685016900256
S10_576499 10 576499 7.69727407568462e-05
S10_576525 10 576525 0.000130707037783055
S10_577598 10 577598 0.000134845420199055
S10_577616 10 577616 0.000129655626715098
S10_585130 10 585130 0.00026588993604358
S10_613897 10 613897 2.8233658547075e-07
S10_614649 10 614649 7.18060928798187e-05
S10_618329 10 618329 0.000900093090037728
S10_618339 10 618339 0.000900093090037728
S10_618375 10 618375 0.000900093090037728
S10_618443 10 618443 0.000411006388602571
S10_635646 10 635646 5.98337428138855e-07
S10_660764 10 660764 1.23098978411885e-07
S10_663705 10 663705 2.06088372842374e-05
S10_663709 10 663709 2.06088372842401e-05
S10_669883 10 669883 4.43159281676579e-07
S10_669884 10 669884 3.97297099405377e-06
S10_669885 10 669885 3.97297099405342e-06
S10_669921 10 669921 3.97297099405342e-06
S10_676233 10 676233 0.000905213829182266
S10_678997 10 678997 0.00081579492005378
S10_679033 10 679033 0.000815794920053491
S10_715203 10 715203 2.77475655304476e-05
S10_723610 10 723610 1.2684807520633e-05
S10_724504 10 724504 1.83365691523139e-16
S10_724612 10 724612 1.52775314074958e-18
S10_724875 10 724875 0.000139852004980147
S10_755759 10 755759 0.000238830219712393
S10_758136 10 758136 7.87113439451675e-06
S10_764108 10 764108 3.80391777602704e-05
S10_764124 10 764124 3.80391777602738e-05
S10_764140 10 764140 2.41436689674703e-08
S10_764191 10 764191 3.24636356873864e-09
S10_777808 10 777808 4.67493637251625e-05
S10_778561 10 778561 1.33710551659857e-07
S10_778579 10 778579 1.33710551659857e-07
S10_780145 10 780145 0.000132339033575475
S10_780225 10 780225 1.52908038329093e-05
S10_780830 10 780830 3.07574585309813e-08
S10_780834 10 780834 3.07251563737983e-08
S10_780900 10 780900 0.000164826646412961
S10_822106 10 822106 2.00437239419867e-08
S10_822108 10 822108 2.00437239419867e-08
S10_832158 10 832158 0.000238624279915103
S10_840119 10 840119 0.000396216676675731
S10_871722 10 871722 0.000442648362205405
