Marker Chr Pos p
S10_115394 10 115394 0.000182849828409171
S10_758090 10 758090 5.99760444418429e-05
S10_887961 10 887961 2.6258872873925e-06
S10_887975 10 887975 2.6258872873925e-06
S10_976242 10 976242 0.000186458832040954
S10_976243 10 976243 0.000186458832040954
S10_1067176 10 1067176 4.08896980079363e-09
S10_1116077 10 1116077 6.03942411753254e-05
S10_1197468 10 1197468 2.87683098636433e-05
S10_1197501 10 1197501 2.59593779941995e-05
S10_1197510 10 1197510 2.71772675439639e-05
S10_1209305 10 1209305 2.21924448982701e-05
S10_1258104 10 1258104 1.22732183467643e-07
S10_1266503 10 1266503 0.000972899589825283
S10_1634260 10 1634260 0.000716730678024638
S10_1652940 10 1652940 0.00020952586383087
S10_1666004 10 1666004 0.000146943259514754
S10_1685689 10 1685689 0.000214783210242642
S10_1699707 10 1699707 0.000239730038795803
S10_1756630 10 1756630 0.000103562736975878
S10_1765521 10 1765521 9.50218449895468e-05
S10_1854489 10 1854489 0.000141222084856079
S10_1859508 10 1859508 4.26900436787195e-05
S10_1869860 10 1869860 0.000706927034911491
S10_1870241 10 1870241 0.000628773828603259
S10_1870242 10 1870242 0.000628773828603259
S10_1896227 10 1896227 0.000481192412974953
S10_2037121 10 2037121 0.000121205365525743
S10_2037122 10 2037122 9.26614505176504e-05
S10_2037123 10 2037123 9.26614505176643e-05
S10_2044557 10 2044557 1.80376533486813e-06
S10_2077612 10 2077612 3.13934376123856e-09
S10_2099774 10 2099774 3.560888904557e-06
S10_2099805 10 2099805 1.55767356117349e-06
S10_2100289 10 2100289 0.000233807799422857
S10_2106421 10 2106421 7.30565169184921e-06
S10_2106422 10 2106422 7.30565169184921e-06
S10_2324531 10 2324531 0.000647201636579422
S10_2392980 10 2392980 0.000241581120725127
S10_2395643 10 2395643 5.16381492216111e-06
S10_2421789 10 2421789 0.000187449370973303
S10_2445461 10 2445461 0.000316482057281623
S10_2477356 10 2477356 4.98785402108525e-05
S10_2538682 10 2538682 1.17128567150986e-06
S10_2559876 10 2559876 0.000533398489444066
S10_2570688 10 2570688 0.000791249540936316
S10_2614147 10 2614147 1.4288559114623e-06
S10_2616911 10 2616911 6.86179009914574e-05
S10_2624979 10 2624979 0.000325600560398656
S10_2726427 10 2726427 3.2457271938185e-05
S10_2727213 10 2727213 0.000200799300089565
S10_2727994 10 2727994 0.000437461895946729
S10_2773376 10 2773376 0.000701099925587327
S10_2856052 10 2856052 8.99359623731818e-06
S10_2859573 10 2859573 0.000285619112233472
S10_3046329 10 3046329 1.80348368388937e-05
S10_3086196 10 3086196 1.20247995518167e-05
S10_3096534 10 3096534 2.56425784092053e-06
S10_3170321 10 3170321 4.78596933804081e-06
S10_3170327 10 3170327 4.78596933804043e-06
S10_3284055 10 3284055 1.06907999331935e-09
S10_3308708 10 3308708 2.22045527854269e-05
S10_3308826 10 3308826 7.55798302656104e-05
S10_3340669 10 3340669 0.000829971801095604
S10_3441718 10 3441718 3.75831259035949e-06
S10_3514050 10 3514050 0.000136693639325102
S10_3530891 10 3530891 0.000167239949789086
S10_3539597 10 3539597 0.000387019513678315
S10_3539601 10 3539601 0.000918063113496983
S10_3650838 10 3650838 0.000111463198061356
S10_3692690 10 3692690 3.04580844456359e-05
S10_3736581 10 3736581 1.66242136630808e-05
S10_3736587 10 3736587 0.000692770699114605
S10_3758074 10 3758074 3.32056399659328e-05
S10_3760245 10 3760245 2.94537193928921e-05
S10_3760247 10 3760247 2.94537193928921e-05
S10_3774652 10 3774652 0.00031105180883144
S10_3777216 10 3777216 0.000490223826551666
S10_3785723 10 3785723 0.000147720498812689
S10_3807651 10 3807651 8.15472277387491e-07
S10_3807656 10 3807656 0.000172752777469016
S10_3807664 10 3807664 2.01498099839643e-06
S10_3875265 10 3875265 0.000265461759585857
S10_3875309 10 3875309 4.75814297589027e-05
S10_3983559 10 3983559 0.000966124941830862
S10_3983602 10 3983602 0.0009661249418308
S10_4025060 10 4025060 0.000194558903977302
S10_4081735 10 4081735 0.00099993975339162
S10_4144548 10 4144548 9.4885707168036e-06
S10_4144623 10 4144623 2.25851378797649e-05
S10_4144651 10 4144651 0.000463193123703974
S10_4157883 10 4157883 0.000494609284570209
S10_4434567 10 4434567 6.26526249415552e-05
S10_4921411 10 4921411 0.000236584857880425
S10_5033377 10 5033377 5.86959511007512e-07
S10_5220937 10 5220937 1.25953742783892e-05
S10_5279084 10 5279084 0.000904450833781673
S10_5280613 10 5280613 5.0595173622901e-07
S10_5302635 10 5302635 6.61380048300159e-06
S10_5309879 10 5309879 0.000395199616161244
S10_5374354 10 5374354 0.000465184186712137
S10_5414759 10 5414759 0.000185195251251708
S10_5430133 10 5430133 0.000118930398197441
S10_5430135 10 5430135 0.000118930398197417
S10_5465520 10 5465520 0.000281851981258737
S10_5613330 10 5613330 0.000803852913613009
S10_5613331 10 5613331 0.000803852913613009
S10_5633430 10 5633430 2.91599084657258e-07
S10_5635652 10 5635652 9.64547735797243e-06
S10_5638009 10 5638009 4.89977917676569e-12
S10_5641725 10 5641725 1.30887196007496e-06
S10_5667906 10 5667906 0.000726847917739276
S10_5667921 10 5667921 0.000432294624525286
S10_5875875 10 5875875 0.000499190690201189
S10_5937972 10 5937972 0.000275320247459304
S10_5937977 10 5937977 0.000275320247459304
S10_5958996 10 5958996 0.000344800075094351
S10_6013465 10 6013465 0.000195329596619402
S10_6205516 10 6205516 5.36530691567292e-09
S10_6267122 10 6267122 2.09009056776699e-06
S10_6331311 10 6331311 7.00893710649663e-05
S10_6340096 10 6340096 0.000392110065429177
S10_6340120 10 6340120 0.000392110065429177
S10_6442246 10 6442246 0.000298012833006723
S10_6553735 10 6553735 1.03321245624493e-07
S10_6692416 10 6692416 0.000784100283989637
S10_6708724 10 6708724 0.000893274489720708
S10_6754083 10 6754083 0.00025069972090603
S10_6966670 10 6966670 2.28953012188905e-06
S10_7287495 10 7287495 0.000106693935339716
S10_7373375 10 7373375 0.0001258414670855
S10_7373376 10 7373376 0.0001258414670855
S10_7443617 10 7443617 0.000903207868424836
S10_7443991 10 7443991 1.29532837509737e-07
S10_7449781 10 7449781 9.43622862281404e-06
S10_7609744 10 7609744 3.75854838147412e-06
S10_7777506 10 7777506 0.000299474448946877
S10_7794293 10 7794293 0.000760369627171685
S10_7831725 10 7831725 4.19004213090926e-09
S10_7874906 10 7874906 0.000592338009297064
S10_7874912 10 7874912 4.43647171840615e-05
S10_7878497 10 7878497 0.000672210874512677
S10_7889239 10 7889239 0.000139058350692588
S10_7933697 10 7933697 2.75290284692255e-06
S10_8014874 10 8014874 1.63855725818265e-08
S10_8018465 10 8018465 0.000933551936270604
S10_8485910 10 8485910 3.41518780779768e-05
S10_8505916 10 8505916 0.000291424398213956
S10_8523459 10 8523459 0.000805671815076852
S10_8524545 10 8524545 5.72581972866931e-10
S10_8549266 10 8549266 0.000945017632739511
S10_8594366 10 8594366 0.00061082232730007
S10_8594712 10 8594712 4.79643626499214e-08
S10_8606367 10 8606367 2.11856539794268e-06
S10_8606457 10 8606457 0.000824720768137004
S10_8619452 10 8619452 1.29167529281408e-09
S10_8646150 10 8646150 1.59057302582536e-11
S10_8646151 10 8646151 1.59057302582536e-11
S10_8646155 10 8646155 1.59057302582536e-11
S10_8650593 10 8650593 3.23171974216252e-11
S10_8650602 10 8650602 3.23171974216291e-11
S10_8650625 10 8650625 3.23171974216252e-11
S10_8650635 10 8650635 3.23171974216252e-11
S10_8734870 10 8734870 5.85710454681444e-06
S10_8869254 10 8869254 0.000354330996574496
S10_8881455 10 8881455 5.46160633217084e-09
S10_9039074 10 9039074 0.000512291909391293
S10_9199260 10 9199260 0.000903023362652556
S10_9202058 10 9202058 0.000819848652187771
S10_9609444 10 9609444 5.17082787532445e-05
S10_9665467 10 9665467 3.64489233098178e-06
S10_9714413 10 9714413 0.000157357373455348
S10_9759633 10 9759633 0.000807561318752087
S10_9771905 10 9771905 0.000234882405947382
S10_9898407 10 9898407 0.000531634560569919
S10_10231332 10 10231332 3.58470908634433e-05
S10_10303081 10 10303081 0.00090476114987731
S10_10589859 10 10589859 1.38534300332185e-05
S10_10633902 10 10633902 3.56811627401166e-07
S10_10788296 10 10788296 2.25684228641078e-05
S10_10796459 10 10796459 9.88879020344961e-05
S10_10852113 10 10852113 2.08186849807715e-11
S10_10952158 10 10952158 0.000418250820721913
S10_11021087 10 11021087 0.000421238252855797
S10_11659101 10 11659101 0.000348381158677432
S10_11859342 10 11859342 0.000869081956724535
S10_11895721 10 11895721 0.000688806926291692
S10_11978322 10 11978322 0.000714707576014886
S10_12322403 10 12322403 0.000723243217759105
S10_12338109 10 12338109 0.000207420110704034
S10_12475779 10 12475779 0.000646776444794125
S10_12631897 10 12631897 4.32118180169304e-05
S10_12631929 10 12631929 4.32118180169345e-05
S10_12744846 10 12744846 0.00033661887275706
S10_12797185 10 12797185 0.000613478351555017
S10_12854983 10 12854983 0.000233709497608185
S10_12855091 10 12855091 6.32734556195137e-05
S10_12890788 10 12890788 0.000956071280038217
S10_13178686 10 13178686 0.000606521728617683
S10_13220650 10 13220650 0.000917566753619557
S10_13292926 10 13292926 0.000292762225850226
S10_13462298 10 13462298 0.00034589490296125
S10_13477287 10 13477287 0.000147274053272389
S10_13571390 10 13571390 0.000303553812844597
S10_13593908 10 13593908 0.000499584845055906
S10_13594790 10 13594790 8.02572182092353e-05
S10_13594792 10 13594792 8.02572182092353e-05
S10_13594824 10 13594824 8.02572182092353e-05
S10_13719548 10 13719548 0.000708018098274108
S10_13797577 10 13797577 0.000317438975602449
S10_13801143 10 13801143 0.000160920992737042
S10_13818208 10 13818208 0.000865994763630338
S10_14092543 10 14092543 0.000288998135417515
S10_14094379 10 14094379 7.06155137775349e-08
S10_14345470 10 14345470 0.000739105290232121
S10_14687127 10 14687127 0.000981803754027788
S10_14888754 10 14888754 0.000721036075734223
S10_14890888 10 14890888 0.000187763389563759
S10_14931402 10 14931402 0.000920049645766563
S10_15309032 10 15309032 0.000187780164790959
S10_15588822 10 15588822 3.27478651061918e-06
S10_15594166 10 15594166 0.000823498155918374
S10_15639039 10 15639039 0.000958777688097708
S10_15663406 10 15663406 6.8934250398071e-05
S10_15703756 10 15703756 4.00048677847152e-05
S10_15707751 10 15707751 2.45875776974062e-05
S10_15773670 10 15773670 0.000213705537021791
S10_15850733 10 15850733 2.47107614586578e-12
S10_15883419 10 15883419 0.000417026506204396
S10_15905418 10 15905418 0.000576581451404224
S10_15928626 10 15928626 0.000113708409808189
S10_16350635 10 16350635 0.00038034340610015
S10_16350687 10 16350687 0.000377765336681466
S10_16437174 10 16437174 8.53088205806534e-14
S10_16936735 10 16936735 0.000973592876841866
S10_17063102 10 17063102 0.000794320377996693
S10_17063108 10 17063108 0.000794320377996693
S10_17890595 10 17890595 2.3141315008787e-07
S10_18142720 10 18142720 1.19606359064209e-05
S10_18156864 10 18156864 0.000158667608187744
S10_18169533 10 18169533 0.000327595590866117
S10_18169535 10 18169535 0.000434620024956534
S10_18169537 10 18169537 0.000401189858800989
S10_18169538 10 18169538 0.000434620024956534
S10_18192643 10 18192643 0.000277152137238452
S10_18247416 10 18247416 0.000819033047366879
S10_18268372 10 18268372 4.08030975962334e-06
S10_18270451 10 18270451 0.000532794018749358
S10_18275150 10 18275150 1.02300050820044e-06
S10_18297872 10 18297872 5.01646316453769e-06
S10_18446282 10 18446282 0.000127220846767188
S10_18446283 10 18446283 0.000867840914063589
S10_18482112 10 18482112 3.25025868348688e-06
S10_18499212 10 18499212 5.13220409787672e-06
S10_18640618 10 18640618 0.000241236360487631
S10_18754853 10 18754853 5.24444300369441e-05
S10_18780883 10 18780883 0.000434709580806783
S10_18780884 10 18780884 0.000434709580806783
S10_18957058 10 18957058 5.57318493912348e-06
S10_19230730 10 19230730 0.000839929172344581
S10_19308689 10 19308689 6.37980707006877e-06
S10_19308812 10 19308812 0.00073958225112154
S10_19320044 10 19320044 0.000211121091002148
S10_19357966 10 19357966 0.000758384025183144
S10_19371559 10 19371559 0.000371889650616662
