Marker Chr Pos p
S2_113584 2 113584 0.000174246633129309
S2_124227 2 124227 0.000269700492947132
S2_148023 2 148023 4.25314049516406e-07
S2_148401 2 148401 0.000301791583157482
S2_158579 2 158579 0.000371858652598737
S2_179099 2 179099 1.25293783284044e-05
S2_186216 2 186216 0.000283230298224723
S2_261794 2 261794 0.000116763881894441
S2_300017 2 300017 0.000491924531992581
S2_310041 2 310041 6.14318967716938e-05
S2_318867 2 318867 7.00778302748555e-05
S2_320152 2 320152 0.000349647302089394
S2_320174 2 320174 0.000461222682286512
S2_320221 2 320221 0.000232191460849813
S2_325204 2 325204 0.000265075239308919
S2_357876 2 357876 4.90828246432085e-05
S2_359755 2 359755 2.53197894249338e-05
S2_374976 2 374976 7.63990896635085e-05
S2_379747 2 379747 8.16782021946617e-05
S2_382113 2 382113 0.000314920834528756
S2_387167 2 387167 2.73027805926264e-06
S2_387168 2 387168 2.73027805926229e-06
S2_387189 2 387189 2.73027805926229e-06
S2_426781 2 426781 1.00978800428791e-05
S2_457673 2 457673 1.12824805026017e-05
S2_466364 2 466364 0.00028924734293081
S2_479677 2 479677 0.000486301511895143
S2_482655 2 482655 3.84886312430931e-06
S2_487996 2 487996 2.71953136033862e-05
S2_488021 2 488021 2.24815654142868e-05
S2_497664 2 497664 0.000267169007968614
S2_498255 2 498255 2.01942088945747e-06
S2_500824 2 500824 4.6691153227576e-06
S2_501369 2 501369 1.50423913369968e-05
S2_501455 2 501455 6.21400177932435e-06
S2_502048 2 502048 8.09950168766702e-06
S2_510896 2 510896 0.000587631046511009
S2_511521 2 511521 9.33975651991604e-07
S2_511605 2 511605 0.000116310325225509
S2_511659 2 511659 6.0303191690882e-05
S2_511665 2 511665 0.000697240523872791
S2_538450 2 538450 3.01084976904676e-06
S2_541368 2 541368 0.000744041212222764
S2_544293 2 544293 6.09922641710923e-06
S2_544596 2 544596 7.24957462249886e-05
S2_548675 2 548675 0.000538078482945024
S2_559246 2 559246 0.000335064295039688
S2_567591 2 567591 2.47037294605921e-05
S2_567721 2 567721 3.82255029413299e-05
S2_571852 2 571852 0.000274843251236132
S2_597896 2 597896 0.00072218312096333
S2_599189 2 599189 0.000560343093523005
S2_603030 2 603030 0.000156298779391037
S2_674286 2 674286 3.46434673530599e-05
S2_697067 2 697067 0.000292053379249655
S2_717924 2 717924 0.000502331622560245
S2_731713 2 731713 0.000211076163268303
S2_740364 2 740364 0.000486147257183402
S2_759068 2 759068 1.55074468096851e-05
S2_764580 2 764580 6.03828507190095e-05
S2_788588 2 788588 1.80176122128666e-05
S2_809129 2 809129 2.88842955751836e-05
S2_809138 2 809138 0.000211676111029571
S2_821084 2 821084 0.000180449692504328
S2_824245 2 824245 0.000235617465360079
S2_851380 2 851380 0.000286600023165301
S2_884057 2 884057 2.20642275435333e-05
S2_902491 2 902491 0.000834243867168007
S2_1011513 2 1011513 6.69316289862074e-05
S2_1011515 2 1011515 6.61224942283376e-05
S2_1011517 2 1011517 6.61224942283376e-05
S2_1011523 2 1011523 0.000259303660993072
S2_1011528 2 1011528 6.61224942283796e-05
S2_1015554 2 1015554 0.000727363485191563
S2_1027859 2 1027859 0.00060250746556906
S2_1028843 2 1028843 9.41454437123435e-05
S2_1029068 2 1029068 0.000842218149366547
S2_1033359 2 1033359 3.06552665048094e-05
S2_1033777 2 1033777 0.000184455428591099
S2_1042711 2 1042711 0.0008590419454506
S2_1069153 2 1069153 3.46250079465137e-06
S2_1069154 2 1069154 3.46250079465137e-06
S2_1069156 2 1069156 3.46250079465137e-06
S2_1069165 2 1069165 3.46250079465137e-06
S2_1069234 2 1069234 0.000113322273715824
S2_1091396 2 1091396 8.44751754805201e-06
S2_1102877 2 1102877 0.000261446219907356
S2_1122453 2 1122453 4.97696576246669e-06
S2_1137523 2 1137523 8.80105267110931e-08
S2_1158946 2 1158946 2.81899882674796e-05
S2_1158986 2 1158986 2.81899882674796e-05
