Marker Chr Pos p
S7_78638 7 78638 0.000540043268638547
S7_131155 7 131155 0.000563759901454649
S7_131162 7 131162 0.000429930867847241
S7_147083 7 147083 0.000957124123527696
S7_156693 7 156693 0.000357833791444031
S7_170403 7 170403 1.21328434576578e-06
S7_324142 7 324142 8.47517449178137e-09
S7_346286 7 346286 1.0127261779425e-07
S7_402992 7 402992 0.000243109524999893
S7_403342 7 403342 0.000263955225196058
S7_408137 7 408137 0.00040759556326452
S7_408199 7 408199 7.2498744181812e-05
S7_408448 7 408448 1.99319011340486e-05
S7_408517 7 408517 0.000404878501974325
S7_408518 7 408518 0.000404878501974299
S7_408519 7 408519 0.000632618534766474
S7_408520 7 408520 0.000404878501974325
S7_408521 7 408521 0.000404878501974299
S7_408522 7 408522 0.000690871055970441
S7_413066 7 413066 3.04158153466395e-06
S7_415016 7 415016 0.00011011985396495
S7_443853 7 443853 8.25653050740728e-06
S7_504988 7 504988 0.000112795900213217
S7_504989 7 504989 0.000112795900213201
S7_504990 7 504990 0.000112795900213217
S7_504991 7 504991 0.000112795900213201
S7_504993 7 504993 0.000112795900213217
S7_535428 7 535428 0.000177914702456721
S7_535468 7 535468 3.24597307288889e-05
S7_535469 7 535469 2.18225901017409e-05
S7_542811 7 542811 1.11506525167127e-06
S7_543027 7 543027 4.78408513677588e-08
S7_543424 7 543424 7.64345103836609e-05
S7_543437 7 543437 0.000541160464014172
S7_578924 7 578924 4.53870826969619e-10
S7_581076 7 581076 7.78156952970436e-05
S7_619623 7 619623 1.76911254958139e-07
S7_643867 7 643867 1.88995723629537e-05
S7_681479 7 681479 1.98821562379281e-05
S7_720399 7 720399 0.000155636973317296
S7_808204 7 808204 0.000245770646632627
S7_886224 7 886224 0.000471306981891453
S7_889223 7 889223 0.000117917394220317
S7_889400 7 889400 0.000238265403103388
S7_1035839 7 1035839 0.000762362064333133
S7_1053393 7 1053393 0.000264404117294322
S7_1063810 7 1063810 0.000685322191558462
S7_1063826 7 1063826 0.000685322191558342
S7_1110235 7 1110235 0.000308715129096338
S7_1150444 7 1150444 0.000974948025559291
S7_1157291 7 1157291 0.00023563249990722
S7_1161551 7 1161551 6.82861930136815e-05
S7_1186078 7 1186078 9.39698878984644e-05
S7_1187935 7 1187935 0.000275032268013923
S7_1193877 7 1193877 0.000974591314411257
S7_1259489 7 1259489 0.000858372729191087
S7_1259504 7 1259504 0.000858372729191087
S7_1259525 7 1259525 0.000858372729191087
S7_1259560 7 1259560 0.000172427768469267
S7_1262412 7 1262412 1.82844799414084e-05
S7_1266698 7 1266698 3.66389662834981e-06
S7_1313806 7 1313806 0.000233354848243426
S7_1315399 7 1315399 6.32775076488042e-05
S7_1315405 7 1315405 6.32775076488042e-05
S7_1331935 7 1331935 0.000367450943838623
S7_1414212 7 1414212 0.00021114015584216
S7_1463134 7 1463134 0.000156583849709271
S7_1599340 7 1599340 0.000224261022865749
S7_1625544 7 1625544 0.000106664865323494
S7_1776386 7 1776386 0.000388511053914776
S7_1776428 7 1776428 0.000388511053914776
S7_1780917 7 1780917 0.000260992276980583
S7_1790668 7 1790668 1.4955791562803e-08
S7_1790706 7 1790706 1.4955791562803e-08
S7_1802953 7 1802953 5.53678087119058e-05
S7_1806419 7 1806419 0.000182129609740073
S7_1966913 7 1966913 0.000489402545006316
S7_1993995 7 1993995 1.04893389929879e-07
S7_1994665 7 1994665 0.000738766552185115
S7_2062017 7 2062017 7.38894060783826e-05
S7_2064452 7 2064452 9.52879181650245e-05
S7_2064691 7 2064691 0.000836039095011435
S7_2064728 7 2064728 2.15234517289129e-05
S7_2064944 7 2064944 0.000275026394125044
S7_2064949 7 2064949 0.000275026394125044
S7_2064975 7 2064975 0.000339934820432043
S7_2064977 7 2064977 0.000275026394125044
S7_2069584 7 2069584 0.000406658910685853
S7_2070291 7 2070291 0.00016823373766928
S7_2074433 7 2074433 0.000388869214394346
S7_2074907 7 2074907 0.000459302649231295
S7_2075514 7 2075514 0.000111674629085874
S7_2081120 7 2081120 0.000721913505953678
S7_2083560 7 2083560 0.000113461422970479
S7_2085518 7 2085518 0.000185689389883967
S7_2089460 7 2089460 1.72024965170988e-06
S7_2105902 7 2105902 7.2754042881269e-07
S7_2108138 7 2108138 0.000126857740066905
S7_2121946 7 2121946 5.63368672868201e-05
S7_2122313 7 2122313 8.3849496183472e-07
S7_2123088 7 2123088 0.000353241111821717
S7_2125400 7 2125400 6.25137709069501e-08
S7_2126393 7 2126393 1.63465794463655e-05
S7_2190047 7 2190047 7.74118387855761e-05
S7_2204998 7 2204998 0.00059250509867914
S7_2421203 7 2421203 0.000145285735348733
S7_2448813 7 2448813 5.25607302489821e-06
S7_2585420 7 2585420 0.00067044833933178
S7_2634748 7 2634748 5.65380006422318e-05
S7_2722019 7 2722019 0.000611566780621722
S7_2825511 7 2825511 0.00021046465098582
S7_2872933 7 2872933 0.000195201121486048
S7_3044460 7 3044460 0.000847992241010648
S7_3044472 7 3044472 0.000158377222218057
S7_3044473 7 3044473 0.000158377222218057
S7_3045134 7 3045134 1.0442897980571e-05
S7_3055489 7 3055489 0.000926987541044766
S7_3136225 7 3136225 0.000304167572375094
S7_3285384 7 3285384 0.00020104805216372
S7_3290358 7 3290358 6.12992871879533e-05
S7_3610974 7 3610974 1.27151593002358e-05
S7_3678477 7 3678477 3.22685743616873e-05
S7_3735294 7 3735294 8.00458245088579e-05
S7_3747799 7 3747799 0.000252303099190132
S7_3766343 7 3766343 0.000353477738985815
S7_3831414 7 3831414 0.000146152524911399
S7_3831447 7 3831447 0.000285858083244508
S7_3832126 7 3832126 0.000776832366428172
S7_3856223 7 3856223 8.13143691112929e-07
S7_3856227 7 3856227 8.3208495194233e-07
S7_3858212 7 3858212 0.000744674550574204
S7_3896292 7 3896292 2.09684686338269e-05
S7_3937870 7 3937870 0.000524232384578894
S7_3937997 7 3937997 0.00037059397289425
S7_3938012 7 3938012 0.000266460579743156
S7_4068561 7 4068561 0.000197102514913756
S7_4077879 7 4077879 4.95356517204112e-06
S7_4138770 7 4138770 0.000416097746662772
S7_4138881 7 4138881 2.56206235728681e-05
S7_4138886 7 4138886 5.706909011694e-07
S7_4138887 7 4138887 6.24075189666189e-07
S7_4141730 7 4141730 0.000251951264145745
S7_4142240 7 4142240 0.00079008295137859
S7_4149087 7 4149087 0.000516793820133694
S7_4188329 7 4188329 0.00039059613715493
S7_4206236 7 4206236 4.2055012131117e-05
S7_4218004 7 4218004 0.000442734265864088
