Marker Chr Pos p
S5_171418 5 171418 0.000118748462047636
S5_199002 5 199002 0.000625856207367917
S5_238219 5 238219 0.000576482343363326
S5_1186171 5 1186171 0.000326962747178655
S5_1186181 5 1186181 0.000326962747178655
S5_1329642 5 1329642 0.000857150477552524
S5_1428797 5 1428797 0.000364549659257217
S5_1462465 5 1462465 0.000516818051439237
S5_1579470 5 1579470 0.000140397080834754
S5_1579714 5 1579714 0.000465352602167523
S5_1649431 5 1649431 3.51088227523371e-05
S5_1756483 5 1756483 0.00082383103627356
S5_1793658 5 1793658 0.000889384432935302
S5_1857533 5 1857533 0.000526150400474465
S5_2631431 5 2631431 0.000268340221972807
S5_2856567 5 2856567 0.000485282495120634
S5_3229755 5 3229755 0.00029526729912122
S5_4377440 5 4377440 0.000947498190330546
S5_4893146 5 4893146 0.000810942131721853
S5_5165473 5 5165473 0.000485409823792782
S5_5165493 5 5165493 0.000485409823792799
S5_5557019 5 5557019 0.000822797362437478
S5_5772437 5 5772437 0.000309052433752719
S5_5775648 5 5775648 0.000487654108232696
S5_5788918 5 5788918 0.000463620898374719
S5_5795111 5 5795111 0.000686621121861211
S5_6193668 5 6193668 0.000205489363226017
S5_6403449 5 6403449 0.000191369201729074
S5_6552019 5 6552019 2.87310450477601e-05
S5_6552020 5 6552020 2.87310450477601e-05
S5_8386507 5 8386507 0.000415303858504226
S5_8761041 5 8761041 0.000655740760886582
S5_8761051 5 8761051 0.000655740760886582
S5_8761052 5 8761052 0.000655740760886582
S5_8854780 5 8854780 0.000134362851329092
S5_8854791 5 8854791 1.11416342252716e-06
S5_8951510 5 8951510 0.00027745780196902
S5_9484238 5 9484238 2.94646362597632e-06
S5_9550928 5 9550928 2.18884658955879e-05
S5_9550991 5 9550991 5.79032618681671e-05
S5_9571131 5 9571131 0.000812252292878613
S5_9965892 5 9965892 0.000380380602500987
S5_10007501 5 10007501 0.000706330414613484
S5_10007504 5 10007504 0.000706330414613484
S5_10107939 5 10107939 0.000652786700566896
S5_10119687 5 10119687 0.00076442602143627
S5_10119688 5 10119688 0.000768015208335102
S5_11178002 5 11178002 0.000483352739271106
S5_11646878 5 11646878 0.000651950671695771
S5_11653937 5 11653937 0.000618857881004164
S5_11733617 5 11733617 0.000997695217742823
S5_11831962 5 11831962 0.000881555360600669
S5_12241776 5 12241776 0.00027211109209848
S5_12628370 5 12628370 0.000508108422631805
S5_13523590 5 13523590 5.47824116138882e-07
S5_13935472 5 13935472 0.000944482878381639
S5_14890014 5 14890014 0.000654301285190094
S5_14890015 5 14890015 0.000654301285190094
S5_15036813 5 15036813 0.000348631608161944
S5_15036830 5 15036830 0.000696247675790434
S5_15056377 5 15056377 0.000786038934126105
S5_15328278 5 15328278 4.82880946774263e-05
S5_15367448 5 15367448 0.000425706521032424
S5_15509031 5 15509031 0.000180439004398257
S5_15544583 5 15544583 0.000615779941854588
S5_15753371 5 15753371 0.000999386421618304
S5_15793427 5 15793427 0.000226721049928063
S5_15889732 5 15889732 1.19633452424974e-05
S5_15890047 5 15890047 0.00021176098817671
S5_17037213 5 17037213 0.00024968242567619
S5_17151511 5 17151511 0.000327918464975669
S5_17506333 5 17506333 9.37565913964659e-05
S5_17522020 5 17522020 0.000201121317514986
S5_17648901 5 17648901 0.00090045732237337
S5_17677190 5 17677190 0.000454749483703361
S5_19211929 5 19211929 3.76282396950578e-05
S5_21223919 5 21223919 0.000854956048955058
S5_26433665 5 26433665 0.000261005208360696
S5_28396001 5 28396001 0.000768154747418953
S5_32581610 5 32581610 0.000948873185191338
S5_33690306 5 33690306 0.000572889977632498
S5_40960133 5 40960133 0.000710774116325057
S5_40960134 5 40960134 0.000444812013665635
S5_40960136 5 40960136 8.46364927969383e-05
S5_40978891 5 40978891 0.000212177358671772
S5_40978952 5 40978952 0.00052164744273441
S5_41047514 5 41047514 0.000991728624253471
S5_41091524 5 41091524 0.000270548077684399
S5_41128542 5 41128542 0.000753404355006803
S5_41149122 5 41149122 0.00043278194227913
S5_41162338 5 41162338 0.000150208277112999
S5_41162375 5 41162375 0.000777979161017989
S5_41326566 5 41326566 0.000706379047322456
S5_41326659 5 41326659 0.00023159905454283
S5_41447485 5 41447485 0.000239200757930991
S5_41447522 5 41447522 0.000122478349335888
S5_41447546 5 41447546 0.000145736477157765
S5_41488756 5 41488756 0.000409054718110996
S5_41489212 5 41489212 0.000974185949333594
S5_41585395 5 41585395 0.000176117431338102
S5_41675387 5 41675387 0.000234550182402984
S5_41676928 5 41676928 0.000371763921622936
S5_41684822 5 41684822 0.000273834386364775
S5_41832496 5 41832496 0.000238809413778728
S5_41832586 5 41832586 0.00073354749397108
S5_41848094 5 41848094 0.000540067043222682
S5_44598517 5 44598517 0.00037397009263513
S5_44598551 5 44598551 0.000350731628887861
S5_44611162 5 44611162 7.64130918872113e-06
S5_44611164 5 44611164 1.83117249606478e-05
S5_44611184 5 44611184 0.000354157490319236
S5_44611186 5 44611186 9.73612514260341e-05
S5_44956168 5 44956168 0.000181686983341984
S5_45258513 5 45258513 9.30342309571293e-05
S5_45258534 5 45258534 0.000177052860887356
S5_45258535 5 45258535 0.000177052860887308
S5_45262265 5 45262265 0.000792829770938165
S5_45277812 5 45277812 0.000292483069896724
S5_45277849 5 45277849 0.000292483069896724
S5_45284535 5 45284535 0.000289988869596811
S5_45351307 5 45351307 0.00088194463477877
S5_45351331 5 45351331 1.53819051744827e-06
S5_45351375 5 45351375 5.34525202150516e-06
S5_45431682 5 45431682 0.000373259583021321
S5_45492018 5 45492018 6.33841791377478e-05
S5_45494371 5 45494371 6.54331990593564e-05
S5_46476193 5 46476193 0.000666370289821991
S5_46518981 5 46518981 8.56166280189328e-05
S5_46575236 5 46575236 0.000852386527116422
S5_47612826 5 47612826 0.000701548667416461
S5_47621421 5 47621421 0.000470618193179164
S5_47621423 5 47621423 0.000213554989438047
S5_48441770 5 48441770 0.000979335039001064
S5_50081160 5 50081160 8.28331392264915e-05
S5_50295310 5 50295310 0.000173492955787903
S5_50296161 5 50296161 0.000323437092662193
S5_50343239 5 50343239 0.00014560706581666
S5_50546734 5 50546734 0.00054401747043148
S5_51115358 5 51115358 0.000386535958790523
S5_51115415 5 51115415 0.000963418412457015
S5_51117760 5 51117760 1.25349466560798e-05
S5_51121515 5 51121515 3.02472310592891e-05
S5_51121564 5 51121564 0.000611653309720184
S5_51123119 5 51123119 0.000130703318119337
S5_51124352 5 51124352 0.000483429538771554
S5_51148206 5 51148206 0.000887196415249767
S5_51176558 5 51176558 0.000818493711507721
S5_51213198 5 51213198 0.000334965160606429
S5_51214356 5 51214356 0.000103039857225968
S5_51214381 5 51214381 0.000103039857225944
S5_51306937 5 51306937 0.000320920185789431
S5_51307218 5 51307218 2.79607462379839e-05
S5_51308040 5 51308040 0.000761321334799786
S5_51341465 5 51341465 0.000955102510425074
S5_51766787 5 51766787 8.52713810726467e-05
S5_51769403 5 51769403 0.000258003572080403
S5_51812983 5 51812983 0.000999001628403015
S5_52485999 5 52485999 0.000368597300801625
S5_52616094 5 52616094 0.000526800402372653
S5_52942710 5 52942710 4.60760237154197e-05
S5_53072534 5 53072534 0.000952976287386165
S5_53072565 5 53072565 0.000952976287385927
S5_53680290 5 53680290 3.48703448351448e-05
S5_53700729 5 53700729 0.000281343573197458
S5_53905583 5 53905583 0.000322027672933266
S5_53937542 5 53937542 2.47815417366869e-06
S5_53969524 5 53969524 0.000791449817237939
S5_53969819 5 53969819 0.000100140734925901
S5_54056357 5 54056357 0.000365873876014253
S5_54060498 5 54060498 0.000429120615466168
S5_54152929 5 54152929 0.000123988611207496
S5_54155275 5 54155275 0.000425735002650581
S5_54155352 5 54155352 0.00019296736462818
S5_54573321 5 54573321 0.000158803157293483
S5_54579070 5 54579070 5.36148055083837e-05
S5_55612363 5 55612363 0.000226061770858089
S5_55700359 5 55700359 0.000466799154847644
S5_55922662 5 55922662 0.000547530871455495
S5_55967528 5 55967528 0.000733547132769701
S5_56238697 5 56238697 0.000114014195059588
S5_56238712 5 56238712 0.000114014195059588
S5_56352456 5 56352456 0.000732912253743919
S5_56364099 5 56364099 0.000555950488782249
S5_57910627 5 57910627 0.000759606284250679
S5_57910651 5 57910651 0.000759606284250855
S5_57922329 5 57922329 0.000947669814030764
S5_58058238 5 58058238 0.000861435674474131
S5_58087697 5 58087697 0.000647956326027807
S5_58737571 5 58737571 0.000134651331863395
S5_58759653 5 58759653 0.000536142447881764
S5_58784029 5 58784029 0.000379516079420605
S5_58784150 5 58784150 0.000249601978312528
S5_58784155 5 58784155 0.000249601978312528
S5_58963200 5 58963200 7.00859293350882e-05
S5_58972178 5 58972178 6.09757292334808e-05
S5_58994931 5 58994931 0.000189172804668376
S5_59006855 5 59006855 0.000595342250025959
S5_59136315 5 59136315 0.00091568867145559
S5_59268385 5 59268385 0.000233229438044366
S5_59268400 5 59268400 0.000233229438044366
S5_59656248 5 59656248 0.000321980609006884
S5_60158683 5 60158683 4.06287469301198e-05
S5_60158738 5 60158738 5.58788028236987e-05
S5_60222166 5 60222166 0.000413502158654636
S5_60269390 5 60269390 0.000835663697371707
S5_60343205 5 60343205 0.000353611179748109
S5_60423742 5 60423742 6.42486501846012e-06
S5_60471728 5 60471728 0.000656772529580588
S5_60587555 5 60587555 0.000832001873573282
S5_60609154 5 60609154 0.000425737704844126
S5_60773160 5 60773160 0.000790075107301768
S5_61162102 5 61162102 0.000777034122749361
S5_61162129 5 61162129 0.000777034122749361
S5_61207383 5 61207383 0.000126584534185817
S5_61231943 5 61231943 3.13608160336042e-05
S5_61282476 5 61282476 0.00083596302941331
S5_61282479 5 61282479 0.000145124839009913
S5_61282562 5 61282562 1.73581473139069e-05
S5_61354948 5 61354948 0.000458505709291819
S5_61639016 5 61639016 0.000520870628703147
S5_62175628 5 62175628 0.000626693537910565
S5_62238698 5 62238698 0.000627674528974443
