GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  73507      0.01594      0.49364          0.4928          0.4928
SORBI_3001G000400    1     20391     44443      2       1  73507     -0.70534       0.7597         0.75804         0.75804
SORBI_3001G000700    1     51781     65305      1       1  73507     -0.84046      0.79967         0.79808         0.79808
SORBI_3001G000800    1     60892     71306      2       2  73507      0.58705      0.27858         0.31324         0.24732
SORBI_3001G000900    1     77159     83636      4       3  73507      0.42009      0.33721         0.31762         0.35224
SORBI_3001G001000    1     79932     85350      4       3  73507      0.42009      0.33721         0.31762         0.35224
SORBI_3001G001200    1    107968    114306      1       1  73507      0.93127      0.17586         0.17612         0.17612
SORBI_3001G001300    1    110766    118048      3       2  73507      0.28556      0.38761         0.42731         0.34519
SORBI_3001G001400    1    114116    138690      2       2  73507     -0.62245      0.73318         0.72133         0.73778
SORBI_3001G002000    1    160161    169916      2       2  73507     -0.78734      0.78446         0.76685         0.79301
SORBI_3001G002050    1    168558    176521      2       2  73507       1.4556     0.072752        0.087405        0.062399
SORBI_3001G002100    1    171605    177832      2       2  73507       1.4556     0.072752        0.087405        0.062399
SORBI_3001G002200    1    183033    206958      2       2  73507      0.72248        0.235         0.25106          0.2203
SORBI_3001G002400    1    214906    221523      1       1  73507       1.7892     0.036791        0.037239        0.037239
SORBI_3001G002500    1    243300    249573      3       3  73507       1.7797     0.037565        0.027873        0.054577
SORBI_3001G002650    1    254359    260324      1       1  73507      -1.5707      0.94188         0.94095         0.94095
SORBI_3001G002700    1    256383    262238      1       1  73507      -1.5707      0.94188         0.94095         0.94095
SORBI_3001G003100    1    276106    284181      1       1  73507      0.47555       0.3172         0.31696         0.31696
SORBI_3001G003200    1    280881    287375      1       1  73507      0.47555       0.3172         0.31696         0.31696
SORBI_3001G003300    1    288474    300496      3       2  73507     -0.77664      0.78132         0.78252         0.76493
SORBI_3001G003400    1    296066    301728      4       3  73507      -1.1075      0.86597         0.84432         0.86596
SORBI_3001G003500    1    298363    308318      5       3  73507     -0.50965      0.69485         0.72428         0.63801
SORBI_3001G003600    1    307245    313054      3       2  73507      0.36782       0.3565         0.40246          0.3135
SORBI_3001G003900    1    332170    340183      3       3  73507     -0.58443      0.72054         0.75826         0.66826
SORBI_3001G004100    1    353496    362888      3       3  73507      -1.1565      0.87627         0.89135         0.84399
SORBI_3001G004300    1    373343    380198      1       1  73507       1.2208      0.11109         0.11146         0.11146
SORBI_3001G004400    1    378347    393045      1       1  73507      -1.4139       0.9213         0.92033         0.92033
SORBI_3001G005000    1    410931    418475      1       1  73507     -0.74239      0.77108         0.76942         0.76942
SORBI_3001G005100    1    413997    421707      1       1  73507     -0.74239      0.77108         0.76942         0.76942
SORBI_3001G005900    1    561262    567110      2       2  73507      -1.3619      0.91338          0.9125         0.90943
SORBI_3001G006300    1    574040    579925      1       1  73507     -0.09203      0.53666         0.53569         0.53569
SORBI_3001G006400    1    581778    590934      1       1  73507       0.2722      0.39273         0.39233         0.39233
SORBI_3001G006600    1    659532    671834      1       1  73507      -0.4215      0.66331         0.66204         0.66204
SORBI_3001G006800    1    689687    696091      4       3  73507      -1.0098       0.8437         0.81533         0.84114
SORBI_3001G007000    1    703245    713484      1       1  73507     -0.26841      0.60581         0.60458         0.60458
SORBI_3001G007400    1    723425    730412      1       1  73507      -1.3379      0.90953         0.90841         0.90841
SORBI_3001G007500    1    726051    733978      2       1  73507     -0.36853      0.64376         0.66653         0.61781
