GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  77711     -0.74433      0.77166         0.77005         0.77005
SORBI_3001G000400    1     20391     44443      2       1  77711     -0.82912      0.79648         0.79503         0.79503
SORBI_3001G000700    1     51781     65305      1       1  77711    -0.064176      0.52559         0.52465         0.52465
SORBI_3001G000800    1     60892     71306      2       2  77711      -0.8204      0.79401          0.8041         0.77404
SORBI_3001G000900    1     77159     83636      4       3  77711      0.81412      0.20779         0.26146         0.16777
SORBI_3001G001000    1     79932     85350      4       3  77711      0.81412      0.20779         0.26146         0.16777
SORBI_3001G001200    1    107968    114306      1       1  77711      -2.3888      0.99155         0.99129         0.99129
SORBI_3001G001300    1    110766    118048      3       2  77711      -1.8801      0.96996         0.97502         0.95755
SORBI_3001G001400    1    114116    138690      2       2  77711      -1.6028      0.94551         0.94667         0.93799
SORBI_3001G002000    1    160161    169916      4       2  77711     -0.66494      0.74696          0.7245         0.74694
SORBI_3001G002050    1    168558    176521      5       3  77711        1.323     0.092923         0.21488        0.045348
SORBI_3001G002100    1    171605    177832      2       2  77711       1.8032      0.03568        0.045585        0.028786
SORBI_3001G002200    1    183033    206958      2       2  77711     -0.10427      0.54152         0.53104          0.5441
SORBI_3001G002500    1    243300    249573      3       3  77711       1.5631     0.059011        0.072278         0.05296
SORBI_3001G002650    1    254359    260324      1       1  77711       1.1839      0.11822         0.11858         0.11858
SORBI_3001G002700    1    256383    262238      1       1  77711       1.1839      0.11822         0.11858         0.11858
SORBI_3001G003100    1    276106    284181      1       1  77711     -0.25801       0.6018         0.60062         0.60062
SORBI_3001G003200    1    280881    287375      1       1  77711     -0.25801       0.6018         0.60062         0.60062
SORBI_3001G003300    1    288474    300496      3       2  77711      0.72574        0.234         0.24258         0.22647
SORBI_3001G003400    1    296066    301728      3       2  77711      0.72574        0.234         0.24258         0.22647
SORBI_3001G003500    1    298363    308318      4       3  77711       1.0535      0.14606         0.13216         0.16821
