GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  64596      -1.2255      0.88981         0.88856         0.88856
SORBI_3001G000700    1     51781     65305      1       1  64596     -0.33096      0.62966         0.62793         0.62793
SORBI_3001G000800    1     60892     71306      2       2  64596      0.51215      0.30427         0.32619         0.28315
SORBI_3001G000900    1     77159     83636      4       3  64596      -1.8945      0.97092         0.98508         0.94749
SORBI_3001G001000    1     79932     85350      4       3  64596      -1.8945      0.97092         0.98508         0.94749
SORBI_3001G001300    1    110766    118048      2       2  64596      -1.9096      0.97191         0.97952         0.96122
SORBI_3001G001400    1    114116    138690      2       2  64596      -1.9096      0.97191         0.97952         0.96122
SORBI_3001G002050    1    168558    176521      2       2  64596      0.75578      0.22489         0.26036          0.1949
SORBI_3001G002100    1    171605    177832      2       2  64596      0.75578      0.22489         0.26036          0.1949
SORBI_3001G002200    1    183033    206958      2       2  64596      0.64859       0.2583         0.25155         0.26516
SORBI_3001G002400    1    214906    221523      1       1  64596     -0.51087      0.69528         0.69354         0.69354
SORBI_3001G002650    1    254359    260324      1       1  64596       1.2833     0.099702         0.10011         0.10011
SORBI_3001G002700    1    256383    262238      1       1  64596       1.2833     0.099702         0.10011         0.10011
SORBI_3001G003100    1    276106    284181      1       1  64596       1.8129     0.034927        0.035272        0.035272
SORBI_3001G003200    1    280881    287375      1       1  64596       1.8129     0.034927        0.035272        0.035272
SORBI_3001G003300    1    288474    300496      3       2  64596      0.44917      0.32666         0.29943         0.35426
SORBI_3001G003400    1    296066    301728      3       2  64596      0.44917      0.32666         0.29943         0.35426
SORBI_3001G003500    1    298363    308318      4       3  64596      0.11003      0.45619         0.42277         0.48119
SORBI_3001G003600    1    307245    313054      1       1  64596     -0.50882      0.69456         0.69308         0.69308
SORBI_3001G003900    1    332170    340183      3       3  64596      0.68524      0.24659          0.2098          0.2903
SORBI_3001G004100    1    353496    362888      2       2  64596     -0.29952      0.61773         0.61868         0.60746
SORBI_3001G004300    1    373343    380198      1       1  64596       1.0376      0.14973         0.15003         0.15003
SORBI_3001G004400    1    378347    393045      1       1  64596     -0.70073      0.75826         0.75655         0.75655
SORBI_3001G005900    1    561262    567110      1       1  64596      -1.5176      0.93545         0.93463         0.93463
SORBI_3001G006300    1    574040    579925      1       1  64596      0.44022      0.32989         0.32957         0.32957
SORBI_3001G006400    1    581778    590934      1       1  64596       1.9013     0.028628        0.028961        0.028961
SORBI_3001G006800    1    689687    696091      2       2  64596       0.7855      0.21608         0.25786         0.18165
SORBI_3001G007000    1    703245    713484      1       1  64596       1.3255       0.0925        0.092908        0.092908
SORBI_3001G007400    1    723425    730412      1       1  64596      0.64791      0.25852         0.25851         0.25851
SORBI_3001G007500    1    726051    733978      2       1  64596      0.50386      0.30718         0.29269          0.3217
SORBI_3001G007600    1    730601    738502      1       1  64596      0.42814      0.33428         0.33398         0.33398
SORBI_3001G007800    1    737596    748898      3       2  64596       1.3997     0.080808        0.051853         0.13471
SORBI_3001G008000    1    750109    758388      1       1  64596     -0.65278      0.74305         0.74147         0.74147
SORBI_3001G008100    1    755179    761201      2       2  64596    -0.071173      0.52837         0.55282         0.49694
SORBI_3001G008200    1    757332    764941      1       1  64596      0.52537      0.29966         0.29949         0.29949
SORBI_3001G008300    1    764997    774094      2       2  64596       1.0878      0.13833         0.14139         0.13753
SORBI_3001G008400    1    770342    780931      1       1  64596       1.4553     0.072787        0.073204        0.073204
SORBI_3001G008800    1    822643    828523      2       2  64596     -0.30513      0.61987          0.6144         0.61433
SORBI_3001G008900    1    827021    832644     11       7  64596      -0.5289      0.70156         0.58831         0.77668
SORBI_3001G009000    1    831474    843001      8       6  64596     -0.49659      0.69026         0.61489         0.72956
SORBI_3001G009100    1    839322    849804      1       1  64596      -0.8622      0.80571         0.80412         0.80412
SORBI_3001G009200    1    846269    856834      3       3  64596      -1.3908      0.91786         0.93396          0.8884
SORBI_3001G009300    1    858540    867043      1       1  64596      0.43277      0.33259         0.33223         0.33223
SORBI_3001G009400    1    863524    870001      1       1  64596      0.43277      0.33259         0.33223         0.33223
SORBI_3001G009700    1    879235    891724      1       1  64596       -1.835      0.96675         0.96607         0.96607
SORBI_3001G010200    1    915429    926294      8       4  64596      -1.4451      0.92578         0.94858         0.87352
SORBI_3001G010300    1    917634    927242      8       4  64596      -1.4451      0.92578         0.94858         0.87352
SORBI_3001G010400    1    923774    930058      2       1  64596      -1.2775      0.89929         0.89814         0.89814
SORBI_3001G011600    1   1002121   1008547      1       1  64596       3.6378   0.00013749       0.0001447       0.0001447
SORBI_3001G011700    1   1003669   1012890      1       1  64596       3.6378   0.00013749       0.0001447       0.0001447
SORBI_3001G011800    1   1013540   1018301      1       1  64596       2.7674    0.0028256       0.0028888       0.0028888
SORBI_3001G012000    1   1029520   1036071      1       1  64596     -0.94866       0.8286         0.82689         0.82689
