GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  71930      -1.7571      0.96055         0.95976         0.95976
SORBI_3001G000400    1     20391     44443      2       1  71930      -1.6294      0.94839         0.94558         0.94923
SORBI_3001G000700    1     51781     65305      1       1  71930      -1.5895      0.94402         0.94326         0.94326
SORBI_3001G000800    1     60892     71306      2       2  71930       1.5813     0.056906        0.075066        0.045321
SORBI_3001G000900    1     77159     83636      4       3  71930       1.5902     0.055893         0.10099        0.034707
SORBI_3001G001000    1     79932     85350      4       3  71930       1.5902     0.055893         0.10099        0.034707
SORBI_3001G001200    1    107968    114306      1       1  71930       2.5101    0.0060341       0.0061523       0.0061523
SORBI_3001G001300    1    110766    118048      3       2  71930       2.3423    0.0095831       0.0069686        0.016257
SORBI_3001G001400    1    114116    138690      2       2  71930       1.9981     0.022851        0.015966          0.0349
SORBI_3001G002000    1    160161    169916      2       2  71930       2.5335     0.005647       0.0066683       0.0053025
SORBI_3001G002050    1    168558    176521      2       2  71930       3.0278    0.0012318       0.0021015      0.00086819
SORBI_3001G002100    1    171605    177832      2       2  71930       3.0278    0.0012318       0.0021015      0.00086819
SORBI_3001G002200    1    183033    206958      2       2  71930       1.4995     0.066869        0.086278        0.053367
SORBI_3001G002400    1    214906    221523      1       1  71930      0.65786      0.25531         0.25531         0.25531
SORBI_3001G002500    1    243300    249573      2       2  71930       1.9419     0.026077        0.036445        0.019998
SORBI_3001G002650    1    254359    260324      1       1  71930      -1.1143      0.86742         0.86607         0.86607
SORBI_3001G002700    1    256383    262238      1       1  71930      -1.1143      0.86742         0.86607         0.86607
SORBI_3001G003100    1    276106    284181      1       1  71930      -1.1726      0.87953         0.87831         0.87831
SORBI_3001G003200    1    280881    287375      1       1  71930      -1.1726      0.87953         0.87831         0.87831
SORBI_3001G003300    1    288474    300496      3       2  71930      -1.0367      0.85007         0.84824         0.83273
SORBI_3001G003400    1    296066    301728      3       2  71930      -1.0367      0.85007         0.84824         0.83273
SORBI_3001G003500    1    298363    308318      4       3  71930       1.0867      0.13859         0.23561        0.085977
SORBI_3001G003600    1    307245    313054      3       2  71930       1.2093      0.11327         0.19895        0.066188
SORBI_3001G003900    1    332170    340183      3       3  71930       2.4335    0.0074763       0.0041974        0.016932
SORBI_3001G004100    1    353496    362888      3       3  71930       1.0528      0.14623        0.095268         0.23042
SORBI_3001G004300    1    373343    380198      1       1  71930      0.23991       0.4052          0.4047          0.4047
SORBI_3001G004400    1    378347    393045      1       1  71930       1.0702      0.14226         0.14256         0.14256
SORBI_3001G005900    1    561262    567110      2       2  71930      0.22712      0.41016          0.4487         0.37201
SORBI_3001G006300    1    574040    579925      1       1  71930     -0.84889      0.80203         0.80062         0.80062
SORBI_3001G006400    1    581778    590934      1       1  71930     -0.90335      0.81683         0.81528         0.81528
SORBI_3001G006600    1    659532    671834      1       1  71930     -0.34972      0.63672         0.63543         0.63543
SORBI_3001G006800    1    689687    696091      4       3  71930      0.54586      0.29258         0.26747         0.31704
SORBI_3001G007000    1    703245    713484      1       1  71930      0.62836      0.26488         0.26485         0.26485
SORBI_3001G007400    1    723425    730412      1       1  71930   -0.0042969      0.50171         0.50079         0.50079
SORBI_3001G007500    1    726051    733978      2       2  71930     -0.13322      0.55299         0.51306         0.59226
SORBI_3001G007600    1    730601    738502      1       1  71930     -0.02256        0.509         0.50815         0.50815
SORBI_3001G007800    1    737596    748898      3       3  71930       2.3021     0.010663        0.018501       0.0073297
SORBI_3001G008000    1    750109    758388      1       1  71930       2.5445    0.0054723       0.0055735       0.0055735
SORBI_3001G008100    1    755179    761201      2       2  71930       2.4615    0.0069187       0.0047173        0.011116
SORBI_3001G008200    1    757332    764941      1       1  71930       1.3966     0.081267        0.081666        0.081666
SORBI_3001G008300    1    764997    774094      4       3  71930     -0.59992      0.72572         0.66316         0.76942
SORBI_3001G008400    1    770342    780931      1       1  71930     0.026656      0.48937         0.48847         0.48847
SORBI_3001G008800    1    822643    828523      4       2  71930     -0.45177      0.67428         0.61027         0.72253
SORBI_3001G008900    1    827021    832644     12       8  71930      0.10461      0.45834         0.47557         0.40559
SORBI_3001G009000    1    831474    843001      9       7  71930      0.31436      0.37662         0.36428         0.36993
SORBI_3001G009100    1    839322    849804      1       1  71930     -0.19887      0.57882         0.57765         0.57765
SORBI_3001G009200    1    846269    856834      3       3  71930     0.095539      0.46194         0.54201         0.38626
SORBI_3001G009300    1    858540    867043      2       2  71930      0.16027      0.43634         0.46947         0.40323
SORBI_3001G009400    1    863524    870001      2       2  71930      0.16027      0.43634         0.46947         0.40323
SORBI_3001G009700    1    879235    891724      1       1  71930      -2.2782      0.98864         0.98838         0.98838
SORBI_3001G010000    1    905300    911467      1       1  71930       1.5393     0.061866         0.06226         0.06226
SORBI_3001G010100    1    907734    913888      1       1  71930       1.5393     0.061866         0.06226         0.06226
SORBI_3001G010200    1    915429    926294     11       5  71930     -0.41512      0.66097         0.73194         0.57394
SORBI_3001G010300    1    917634    927242     10       5  71930     -0.39129      0.65221         0.73465         0.55407
SORBI_3001G010400    1    923774    930058      2       1  71930      -0.7657      0.77807         0.77179          0.7814
SORBI_3001G010500    1    928875    935769      1       1  71930        2.102     0.017777        0.017995        0.017995
SORBI_3001G010600    1    932690    940671      1       1  71930        2.102     0.017777        0.017995        0.017995
SORBI_3001G010700    1    938000    947188      2       1  71930      -2.3312      0.99013         0.98933         0.99032
SORBI_3001G010800    1    946055    952515      2       1  71930      -2.3312      0.99013         0.98933         0.99032
SORBI_3001G011600    1   1002121   1008547      1       1  71930       1.7664     0.038662        0.038988        0.038988
SORBI_3001G011700    1   1003669   1012890      1       1  71930       1.7664     0.038662        0.038988        0.038988
SORBI_3001G011800    1   1013540   1018301      1       1  71930      -1.2826      0.90019          0.8991          0.8991
SORBI_3001G012000    1   1029520   1036071      1       1  71930     -0.71241       0.7619         0.76035         0.76035
SORBI_3001G012100    1   1040020   1049090      1       1  71930      -0.3007      0.61818         0.61696         0.61696
SORBI_3001G012200    1   1046825   1052688      2       1  71930      0.81618       0.2072         0.20742          0.2073
SORBI_3001G012600    1   1171739   1178242      5       3  71930     -0.60045       0.7259         0.70324         0.71245
SORBI_3001G012800    1   1201141   1209730      7       3  71930       2.0155     0.021928        0.016691        0.046241
SORBI_3001G012900    1   1209147   1223198      8       7  71930       3.1554   0.00080132       0.0035485      0.00050127
