GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  71930      -1.1513      0.87519         0.87379         0.87379
SORBI_3001G000400    1     20391     44443      2       1  71930      -0.6889      0.75456         0.75171         0.75419
SORBI_3001G000700    1     51781     65305      1       1  71930     -0.61372       0.7303         0.72897         0.72897
SORBI_3001G000800    1     60892     71306      2       2  71930       1.3555     0.087629         0.11287        0.069886
SORBI_3001G000900    1     77159     83636      4       3  71930       1.6565     0.048809        0.084132         0.03133
SORBI_3001G001000    1     79932     85350      4       3  71930       1.6565     0.048809        0.084132         0.03133
SORBI_3001G001200    1    107968    114306      1       1  71930       0.5047      0.30688         0.30667         0.30667
SORBI_3001G001300    1    110766    118048      3       2  71930     0.098397      0.46081         0.43335         0.48012
SORBI_3001G001400    1    114116    138690      2       2  71930     0.083453      0.46675         0.49722         0.43415
SORBI_3001G002000    1    160161    169916      2       2  71930       1.4974     0.067148         0.08896        0.052317
SORBI_3001G002050    1    168558    176521      2       2  71930       3.9094   4.6261e-05      9.2667e-05      3.1703e-05
SORBI_3001G002100    1    171605    177832      2       2  71930       3.9094   4.6261e-05      9.2667e-05      3.1703e-05
SORBI_3001G002200    1    183033    206958      2       2  71930       1.3834     0.083274          0.1047        0.067584
SORBI_3001G002400    1    214906    221523      1       1  71930      -2.1918       0.9858         0.98546         0.98546
SORBI_3001G002500    1    243300    249573      2       2  71930       1.9522     0.025455        0.037257        0.018286
SORBI_3001G002650    1    254359    260324      1       1  71930     -0.01286      0.50513         0.50408         0.50408
SORBI_3001G002700    1    256383    262238      1       1  71930     -0.01286      0.50513         0.50408         0.50408
SORBI_3001G003100    1    276106    284181      1       1  71930    -0.021941      0.50875           0.508           0.508
SORBI_3001G003200    1    280881    287375      1       1  71930    -0.021941      0.50875           0.508           0.508
SORBI_3001G003300    1    288474    300496      3       2  71930      0.43321      0.33243         0.43016         0.25461
SORBI_3001G003400    1    296066    301728      3       2  71930      0.43321      0.33243         0.43016         0.25461
SORBI_3001G003500    1    298363    308318      4       3  71930       1.0658      0.14326         0.17723         0.12299
SORBI_3001G003600    1    307245    313054      3       2  71930     -0.13148       0.5523         0.59151         0.50758
SORBI_3001G003900    1    332170    340183      3       3  71930      0.76868      0.22104         0.29178         0.16897
SORBI_3001G004100    1    353496    362888      3       3  71930     0.045131        0.482         0.44913         0.50407
SORBI_3001G004300    1    373343    380198      1       1  71930     -0.88033      0.81066         0.80939         0.80939
SORBI_3001G004400    1    378347    393045      1       1  71930      0.66762      0.25219         0.25219         0.25219
SORBI_3001G005900    1    561262    567110      2       2  71930     -0.21168      0.58382         0.58273         0.57711
SORBI_3001G006300    1    574040    579925      1       1  71930     -0.13357      0.55313         0.55176         0.55176
SORBI_3001G006400    1    581778    590934      1       1  71930      -2.2539       0.9879         0.98757         0.98757
SORBI_3001G006600    1    659532    671834      1       1  71930     -0.21555      0.58533         0.58429         0.58429
SORBI_3001G006800    1    689687    696091      4       3  71930     -0.65607      0.74411         0.71924         0.74583
SORBI_3001G007000    1    703245    713484      1       1  71930     -0.71818      0.76368           0.762           0.762
SORBI_3001G007400    1    723425    730412      1       1  71930    -0.086281      0.53438         0.53313         0.53313
SORBI_3001G007500    1    726051    733978      2       1  71930      0.44695      0.32746         0.36053         0.29656
SORBI_3001G007600    1    730601    738502      1       1  71930      0.65837      0.25515         0.25515         0.25515
SORBI_3001G007800    1    737596    748898      3       3  71930       1.5191     0.064374        0.084717        0.053222
SORBI_3001G008000    1    750109    758388      1       1  71930       1.1732      0.12036         0.12077         0.12077
SORBI_3001G008100    1    755179    761201      2       2  71930       1.6412     0.050379        0.036936        0.070844
