GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  73614       1.0652       0.1434         0.14376         0.14376
SORBI_3001G000400    1     20391     44443      2       1  73614     -0.26057      0.60279         0.58303         0.62073
SORBI_3001G000700    1     51781     65305      1       1  73614      0.48075      0.31535         0.31512         0.31512
SORBI_3001G000800    1     60892     71306      2       2  73614     -0.16584      0.56586         0.59554         0.53094
SORBI_3001G000900    1     77159     83636      4       3  73614     -0.76034      0.77647         0.76817         0.75661
SORBI_3001G001000    1     79932     85350      4       3  73614     -0.76034      0.77647         0.76817         0.75661
SORBI_3001G001200    1    107968    114306      1       1  73614     -0.18709      0.57421         0.57295         0.57295
SORBI_3001G001300    1    110766    118048      3       2  73614     -0.97559      0.83537         0.80962         0.84735
SORBI_3001G001400    1    114116    138690      2       2  73614      -1.0552      0.85434         0.84923         0.85288
SORBI_3001G002000    1    160161    169916      2       2  73614     -0.89984       0.8159         0.82714         0.79891
SORBI_3001G002050    1    168558    176521      2       2  73614      -1.3869      0.91727         0.91802         0.91103
SORBI_3001G002100    1    171605    177832      2       2  73614      -1.3869      0.91727         0.91802         0.91103
SORBI_3001G002200    1    183033    206958      2       2  73614      0.31105      0.37788         0.39275         0.36129
SORBI_3001G002400    1    214906    221523      1       1  73614      0.66187      0.25403         0.25403         0.25403
SORBI_3001G002500    1    243300    249573      3       3  73614     -0.89517      0.81465         0.78007         0.83278
SORBI_3001G002650    1    254359    260324      1       1  73614      -0.5861       0.7211         0.71951         0.71951
SORBI_3001G002700    1    256383    262238      1       1  73614      -0.5861       0.7211         0.71951         0.71951
SORBI_3001G003100    1    276106    284181      1       1  73614      -1.0307      0.84867         0.84754         0.84754
SORBI_3001G003200    1    280881    287375      1       1  73614      -1.0307      0.84867         0.84754         0.84754
SORBI_3001G003300    1    288474    300496      3       2  73614      -2.1381      0.98374         0.98766         0.97556
SORBI_3001G003400    1    296066    301728      4       3  73614     -0.11729      0.54668         0.66119         0.43868
SORBI_3001G003500    1    298363    308318      5       3  73614      -0.4351      0.66825         0.79168         0.53935
SORBI_3001G003600    1    307245    313054      3       2  73614     -0.94517      0.82771          0.8147         0.83241
SORBI_3001G003900    1    332170    340183      3       3  73614      0.59634      0.27548         0.30558         0.24754
SORBI_3001G004100    1    353496    362888      3       3  73614      -2.6114      0.99549          0.9947         0.99427
SORBI_3001G004300    1    373343    380198      1       1  73614      0.36592      0.35721         0.35682         0.35682
SORBI_3001G004400    1    378347    393045      1       1  73614      -2.4662      0.99317           0.993           0.993
SORBI_3001G005000    1    410931    418475      1       1  73614     -0.17854      0.57085         0.56961         0.56961
SORBI_3001G005100    1    413997    421707      1       1  73614     -0.17854      0.57085         0.56961         0.56961
SORBI_3001G005900    1    561262    567110      2       2  73614       1.5172     0.064611        0.058583        0.073884
SORBI_3001G006300    1    574040    579925      1       1  73614     -0.62248      0.73319         0.73134         0.73134
SORBI_3001G006400    1    581778    590934      1       1  73614    -0.098312      0.53916         0.53803         0.53803
SORBI_3001G006600    1    659532    671834      1       1  73614      -1.0125      0.84435         0.84277         0.84277
SORBI_3001G006800    1    689687    696091      4       3  73614      0.31635      0.37587         0.32114         0.42928
SORBI_3001G007000    1    703245    713484      1       1  73614       1.3674     0.085749          0.0861          0.0861
SORBI_3001G007400    1    723425    730412      1       1  73614      0.71708      0.23666         0.23673         0.23673
SORBI_3001G007500    1    726051    733978      2       1  73614      0.42775      0.33442         0.37433         0.29771
SORBI_3001G007600    1    730601    738502      1       1  73614     -0.41884      0.66233         0.66091         0.66091
SORBI_3001G007800    1    737596    748898      3       3  73614      0.15492      0.43844         0.47388         0.39682
SORBI_3001G008000    1    750109    758388      1       1  73614       1.4029     0.080321        0.080709        0.080709
SORBI_3001G008100    1    755179    761201      2       2  73614      0.93556      0.17475         0.19903          0.1549
SORBI_3001G008200    1    757332    764941      1       1  73614     -0.45252      0.67455         0.67318         0.67318
SORBI_3001G008300    1    764997    774094      4       3  73614       1.2777      0.10069        0.076822         0.13899
SORBI_3001G008400    1    770342    780931      1       1  73614       1.6944     0.045095        0.045465        0.045465
SORBI_3001G008800    1    822643    828523      4       2  73614      0.85039      0.19755         0.22217          0.1783
SORBI_3001G008900    1    827021    832644     12       7  73614     -0.46619      0.67946          0.6376         0.67664
SORBI_3001G009000    1    831474    843001      9       7  73614     -0.27591      0.60869         0.55177         0.63137
SORBI_3001G009100    1    839322    849804      1       1  73614     -0.04493      0.51792         0.51674         0.51674
SORBI_3001G009200    1    846269    856834      3       3  73614      0.80348      0.21085         0.23825         0.18832
SORBI_3001G009300    1    858540    867043      2       2  73614     -0.59823      0.72516         0.67597         0.77214
SORBI_3001G009400    1    863524    870001      2       2  73614     -0.59823      0.72516         0.67597         0.77214
SORBI_3001G009700    1    879235    891724      1       1  73614       0.1815      0.42799         0.42723         0.42723
SORBI_3001G010000    1    905300    911467      1       1  73614      0.43827      0.33059         0.33028         0.33028
SORBI_3001G010100    1    907734    913888      1       1  73614      0.43827      0.33059         0.33028         0.33028
SORBI_3001G010200    1    915429    926294     11       4  73614      -1.7563      0.96048         0.96717         0.92774
SORBI_3001G010300    1    917634    927242     10       4  73614      -1.6341      0.94888         0.95739         0.91077
SORBI_3001G010400    1    923774    930058      2       1  73614     -0.86256      0.80581         0.78773          0.8221
SORBI_3001G010500    1    928875    935769      1       1  73614      0.29601      0.38361         0.38317         0.38317
SORBI_3001G010600    1    932690    940671      1       1  73614      0.29601      0.38361         0.38317         0.38317
SORBI_3001G010700    1    938000    947188      2       1  73614     -0.62416      0.73374         0.71056         0.75563
SORBI_3001G010800    1    946055    952515      2       1  73614     -0.62416      0.73374         0.71056         0.75563
SORBI_3001G011600    1   1002121   1008547      2       2  73614      0.59896       0.2746         0.30998         0.24297
SORBI_3001G011700    1   1003669   1012890      2       2  73614      0.59896       0.2746         0.30998         0.24297
SORBI_3001G011800    1   1013540   1018301      1       1  73614     -0.51507      0.69675         0.69556         0.69556
SORBI_3001G012000    1   1029520   1036071      1       1  73614      -0.6726       0.7494         0.74778         0.74778
SORBI_3001G012100    1   1040020   1049090      1       1  73614      0.15119      0.43991         0.43921         0.43921
SORBI_3001G012200    1   1046825   1052688      2       1  73614      0.31239      0.37737         0.35597         0.39929
SORBI_3001G012600    1   1171739   1178242      5       3  73614        0.534      0.29667         0.34855          0.2499
SORBI_3001G012800    1   1201141   1209730      7       3  73614      -1.2346      0.89152         0.86973         0.87122
SORBI_3001G012900    1   1209147   1223198      8       7  73614      0.19152      0.42406         0.38625         0.44703
SORBI_3001G013000    1   1219172   1226186      6       3  73614      0.14316      0.44308         0.45244         0.42308
SORBI_3001G013200    1   1229050   1236117      2       2  73614      -1.0954      0.86332         0.87186         0.84732
SORBI_3001G013300    1   1233446   1241001      1       1  73614      0.57605      0.28229          0.2822          0.2822
SORBI_3001G013400    1   1237115   1245410      1       1  73614      0.57605      0.28229          0.2822          0.2822
SORBI_3001G014100    1   1271048   1281860     13       6  73614      -1.0984      0.86399         0.78933         0.90596
SORBI_3001G014300    1   1297764   1307513      2       2  73614     -0.46965       0.6807         0.70852         0.64915
SORBI_3001G014800    1   1323521   1331282      2       2  73614      0.57894      0.28131         0.28907          0.2731
SORBI_3001G014900    1   1329078   1342579      3       3  73614      0.20824      0.41752         0.45086         0.38025
SORBI_3001G015000    1   1339705   1347061      2       2  73614     -0.62399      0.73368         0.72977         0.72667
SORBI_3001G015100    1   1344247   1350023      4       3  73614      -0.5156      0.69693         0.62988         0.73828
SORBI_3001G015200    1   1346406   1354435      3       2  73614     -0.21759      0.58612         0.55298         0.60241
SORBI_3001G015400    1   1352962   1371982      5       4  73614     -0.58407      0.72041         0.67858         0.73353
SORBI_3001G015800    1   1385666   1393790      2       2  73614     -0.11532       0.5459         0.55562         0.53032
SORBI_3001G016201    1   1409835   1420917      3       3  73614     -0.13727      0.55459         0.62035         0.48313
SORBI_3001G016300    1   1417645   1424725      3       3  73614     -0.13727      0.55459         0.62035         0.48313
SORBI_3001G016400    1   1426305   1433270      3       2  73614      -1.1177      0.86816         0.85611         0.86567
SORBI_3001G016500    1   1430980   1437566      3       2  73614      -1.1177      0.86816         0.85611         0.86567
SORBI_3001G016700    1   1439609   1451144     10       5  73614      0.61011      0.27089          0.2381         0.30688
SORBI_3001G016800    1   1448134   1454644      5       2  73614     -0.30808      0.62099         0.53087         0.71402
SORBI_3001G017000    1   1471135   1476616      1       1  73614      -1.1051      0.86545         0.86408         0.86408
SORBI_3001G017100    1   1475012   1481956      1       1  73614      -1.1051      0.86545         0.86408         0.86408
SORBI_3001G017200    1   1478415   1487939      3       1  73614     -0.87505      0.80923         0.78134         0.83344
SORBI_3001G017300    1   1484492   1493239      5       2  73614     -0.04785      0.51908         0.58428         0.45778
SORBI_3001G017400    1   1491296   1496703      2       1  73614      0.33942      0.36715         0.40816         0.32918
SORBI_3001G017600    1   1495655   1505070      6       4  73614     -0.59321      0.72348         0.85217         0.58505
SORBI_3001G017700    1   1501221   1513448      7       4  73614     -0.58557      0.72092         0.80963         0.61329
SORBI_3001G017800    1   1509792   1517241      1       1  73614      0.36487      0.35761         0.35726         0.35726
