GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  72163       2.2792     0.011326         0.01151         0.01151
SORBI_3001G000400    1     20391     44443      2       1  72163      0.46754      0.32006          0.3198          0.3198
SORBI_3001G000700    1     51781     65305      1       1  72163      0.14958      0.44055         0.43979         0.43979
SORBI_3001G000800    1     60892     71306      2       2  72163     -0.31402      0.62325         0.58254         0.65954
SORBI_3001G000900    1     77159     83636      4       3  72163     -0.28868      0.61359         0.58232         0.62008
SORBI_3001G001000    1     79932     85350      4       3  72163     -0.28868      0.61359         0.58232         0.62008
SORBI_3001G001200    1    107968    114306      1       1  72163       0.6993      0.24218         0.24223         0.24223
SORBI_3001G001300    1    110766    118048      3       2  72163     0.092236      0.46326         0.45523         0.46473
SORBI_3001G001400    1    114116    138690      2       2  72163     -0.24917      0.59839         0.62787         0.56414
SORBI_3001G002000    1    160161    169916      1       1  72163      0.12165      0.45159         0.45091         0.45091
SORBI_3001G002050    1    168558    176521      2       2  72163      0.12803      0.44906         0.46607         0.42793
SORBI_3001G002100    1    171605    177832      2       2  72163      0.12803      0.44906         0.46607         0.42793
SORBI_3001G002200    1    183033    206958      2       2  72163     -0.52191      0.69913         0.69371         0.69672
SORBI_3001G002400    1    214906    221523      1       1  72163     -0.77582      0.78107         0.77968         0.77968
SORBI_3001G002500    1    243300    249573      3       3  72163      0.56914      0.28463         0.28942         0.27869
SORBI_3001G002650    1    254359    260324      1       1  72163      -1.3083      0.90462         0.90337         0.90337
SORBI_3001G002700    1    256383    262238      1       1  72163      -1.3083      0.90462         0.90337         0.90337
SORBI_3001G003100    1    276106    284181      1       1  72163       1.6989     0.044672        0.044967        0.044967
SORBI_3001G003200    1    280881    287375      1       1  72163       1.6989     0.044672        0.044967        0.044967
SORBI_3001G003300    1    288474    300496      3       2  72163     0.053659       0.4786         0.51514          0.4397
SORBI_3001G003400    1    296066    301728      3       2  72163     0.053659       0.4786         0.51514          0.4397
SORBI_3001G003500    1    298363    308318      4       3  72163    -0.080004      0.53188         0.49397         0.55223
SORBI_3001G003600    1    307245    313054      1       1  72163      0.07295      0.47092         0.46983         0.46983
SORBI_3001G003900    1    332170    340183      2       2  72163     -0.45319       0.6748         0.69506         0.64883
SORBI_3001G004100    1    353496    362888      2       2  72163      -1.3937       0.9183          0.9313         0.89776
SORBI_3001G004300    1    373343    380198      1       1  72163      -0.2179      0.58625         0.58517         0.58517
SORBI_3001G004400    1    378347    393045      1       1  72163      -0.1193      0.54748         0.54655         0.54655
SORBI_3001G005900    1    561262    567110      2       2  72163      -2.6344      0.99579         0.99704         0.99383
SORBI_3001G006300    1    574040    579925      1       1  72163      -1.2255       0.8898         0.88848         0.88848
SORBI_3001G006400    1    581778    590934      1       1  72163     -0.27759      0.60933         0.60808         0.60808
SORBI_3001G006800    1    689687    696091      4       3  72163     -0.16312      0.56479         0.62212         0.49233
SORBI_3001G007000    1    703245    713484      1       1  72163     -0.10972      0.54368         0.54285         0.54285
SORBI_3001G007400    1    723425    730412      1       1  72163       2.2774     0.011383        0.011555        0.011555
SORBI_3001G007500    1    726051    733978      2       1  72163       1.9392     0.026239        0.040857        0.017406
SORBI_3001G007600    1    730601    738502      1       1  72163      0.92147       0.1784         0.17862         0.17862
SORBI_3001G007800    1    737596    748898      1       1  72163      -3.2468      0.99942         0.99938         0.99938
SORBI_3001G008100    1    755179    761201      1       1  72163      -1.1242      0.86953          0.8682          0.8682
SORBI_3001G008200    1    757332    764941      1       1  72163      -1.1242      0.86953          0.8682          0.8682
SORBI_3001G008300    1    764997    774094      2       2  72163      0.13119      0.44781         0.47622         0.41631
SORBI_3001G008400    1    770342    780931      1       1  72163     -0.72757      0.76656         0.76516         0.76516
SORBI_3001G008800    1    822643    828523      4       2  72163      -0.6764      0.75061         0.75744         0.73029
SORBI_3001G008900    1    827021    832644     12       8  72163     -0.34835      0.63621          0.5381         0.69442
SORBI_3001G009000    1    831474    843001      9       7  72163      -0.1907      0.57562         0.46209         0.66865
SORBI_3001G009100    1    839322    849804      1       1  72163        1.094      0.13697         0.13731         0.13731
