GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  73614     -0.59169      0.72297         0.72145         0.72145
SORBI_3001G000400    1     20391     44443      2       1  73614     -0.52298      0.69951         0.69237         0.70391
SORBI_3001G000700    1     51781     65305      1       1  73614      0.30709      0.37939         0.37886         0.37886
SORBI_3001G000800    1     60892     71306      2       2  73614     -0.16688      0.56627          0.5179         0.61419
SORBI_3001G000900    1     77159     83636      4       3  73614     -0.94818      0.82848         0.85638         0.77696
SORBI_3001G001000    1     79932     85350      4       3  73614     -0.94818      0.82848         0.85638         0.77696
SORBI_3001G001200    1    107968    114306      1       1  73614      0.07352       0.4707         0.46987         0.46987
SORBI_3001G001300    1    110766    118048      3       2  73614      -0.5603      0.71236         0.67301         0.73453
SORBI_3001G001400    1    114116    138690      2       2  73614     -0.55668      0.71113         0.72348         0.69194
SORBI_3001G002000    1    160161    169916      2       2  73614      -2.0616      0.98038         0.98411         0.97494
SORBI_3001G002050    1    168558    176521      2       2  73614      -1.9378      0.97367         0.97177         0.97246
SORBI_3001G002100    1    171605    177832      2       2  73614      -1.9378      0.97367         0.97177         0.97246
SORBI_3001G002200    1    183033    206958      2       2  73614     -0.83617      0.79847         0.79157         0.79766
SORBI_3001G002400    1    214906    221523      1       1  73614        0.576      0.28231         0.28218         0.28218
SORBI_3001G002500    1    243300    249573      3       3  73614      -1.5577      0.94034         0.93801         0.93224
SORBI_3001G002650    1    254359    260324      1       1  73614      0.76937      0.22084         0.22096         0.22096
SORBI_3001G002700    1    256383    262238      1       1  73614      0.76937      0.22084         0.22096         0.22096
SORBI_3001G003100    1    276106    284181      1       1  73614      -0.8789      0.81027         0.80861         0.80861
SORBI_3001G003200    1    280881    287375      1       1  73614      -0.8789      0.81027         0.80861         0.80861
SORBI_3001G003300    1    288474    300496      3       2  73614      -1.9146      0.97223         0.97801         0.96172
SORBI_3001G003400    1    296066    301728      4       3  73614     -0.38393      0.64948         0.72835          0.5564
SORBI_3001G003500    1    298363    308318      5       4  73614     -0.72705       0.7664         0.84637         0.65757
SORBI_3001G003600    1    307245    313054      3       2  73614      -1.8065      0.96458         0.95829         0.96567
SORBI_3001G003900    1    332170    340183      3       3  73614      0.12224      0.45136         0.47204         0.42525
SORBI_3001G004100    1    353496    362888      3       3  73614     -0.20356      0.58065         0.56445         0.58247
SORBI_3001G004300    1    373343    380198      1       1  73614     -0.28383      0.61173          0.6105          0.6105
SORBI_3001G004400    1    378347    393045      1       1  73614      -2.5592      0.99475          0.9946          0.9946
SORBI_3001G005000    1    410931    418475      1       1  73614      0.11906      0.45261         0.45192         0.45192
SORBI_3001G005100    1    413997    421707      1       1  73614      0.11906      0.45261         0.45192         0.45192
SORBI_3001G005900    1    561262    567110      2       2  73614       1.1556      0.12392         0.10168         0.15344
SORBI_3001G006300    1    574040    579925      1       1  73614      -1.2114      0.88713         0.88568         0.88568
SORBI_3001G006400    1    581778    590934      1       1  73614      -1.0948      0.86321         0.86202         0.86202
SORBI_3001G006600    1    659532    671834      1       1  73614      -1.4331      0.92409         0.92296         0.92296
SORBI_3001G006800    1    689687    696091      4       3  73614      0.83266      0.20252         0.17855         0.23341
SORBI_3001G007000    1    703245    713484      1       1  73614       1.1707      0.12085         0.12123         0.12123
SORBI_3001G007400    1    723425    730412      1       1  73614       1.9291     0.026859        0.027178        0.027178
SORBI_3001G007500    1    726051    733978      2       1  73614       1.6499     0.049484        0.068913        0.036531
SORBI_3001G007600    1    730601    738502      1       1  73614        0.826       0.2044         0.20457         0.20457
SORBI_3001G007800    1    737596    748898      3       3  73614   -0.0051332      0.50205         0.48643         0.50903
SORBI_3001G008000    1    750109    758388      1       1  73614      0.91224      0.18082         0.18104         0.18104
SORBI_3001G008100    1    755179    761201      2       2  73614      0.47611        0.317         0.30428         0.32931
SORBI_3001G008200    1    757332    764941      1       1  73614      0.14297      0.44316         0.44226         0.44226
SORBI_3001G008300    1    764997    774094      4       3  73614       1.9826     0.023707        0.014608        0.045302
SORBI_3001G008400    1    770342    780931      1       1  73614       1.0836      0.13928         0.13955         0.13955
SORBI_3001G008800    1    822643    828523      4       2  73614       1.8235     0.034114        0.076575        0.016494
SORBI_3001G008900    1    827021    832644     12       8  73614     -0.57998      0.71904          0.6155         0.76395
