GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  73507   -0.0041993      0.50168         0.50068         0.50068
SORBI_3001G000400    1     20391     44443      2       1  73507     -0.43891      0.66964         0.66817         0.66817
SORBI_3001G000700    1     51781     65305      1       1  73507     0.092338      0.46321         0.46243         0.46243
SORBI_3001G000800    1     60892     71306      2       2  73507     -0.50355      0.69271         0.69321          0.6849
SORBI_3001G000900    1     77159     83636      4       3  73507     -0.36144      0.64111          0.6218         0.64027
SORBI_3001G001000    1     79932     85350      4       3  73507     -0.36144      0.64111          0.6218         0.64027
SORBI_3001G001200    1    107968    114306      1       1  73507      0.89559      0.18524         0.18544         0.18544
SORBI_3001G001300    1    110766    118048      3       2  73507      0.12456      0.45044         0.52489         0.38005
SORBI_3001G001400    1    114116    138690      2       2  73507      -1.4821      0.93084         0.93665         0.91961
SORBI_3001G002000    1    160161    169916      2       2  73507      0.12134      0.45171          0.4723         0.42789
SORBI_3001G002050    1    168558    176521      2       2  73507     -0.96739      0.83333         0.84329         0.81748
SORBI_3001G002100    1    171605    177832      2       2  73507     -0.96739      0.83333         0.84329         0.81748
SORBI_3001G002200    1    183033    206958      2       2  73507      0.76548      0.22199         0.25503         0.19356
SORBI_3001G002400    1    214906    221523      1       1  73507       1.2911     0.098335        0.098783        0.098783
SORBI_3001G002500    1    243300    249573      3       3  73507      0.64827       0.2584         0.34493          0.1935
SORBI_3001G002650    1    254359    260324      1       1  73507     -0.98076      0.83664          0.8348          0.8348
SORBI_3001G002700    1    256383    262238      1       1  73507     -0.98076      0.83664          0.8348          0.8348
SORBI_3001G003100    1    276106    284181      1       1  73507      0.73837      0.23014         0.23022         0.23022
SORBI_3001G003200    1    280881    287375      1       1  73507      0.73837      0.23014         0.23022         0.23022
SORBI_3001G003300    1    288474    300496      3       2  73507     -0.80687      0.79013         0.82183          0.7394
SORBI_3001G003400    1    296066    301728      4       3  73507      -1.2204      0.88885         0.90369         0.84907
SORBI_3001G003500    1    298363    308318      5       4  73507      -1.4728       0.9296         0.93027          0.9036
SORBI_3001G003600    1    307245    313054      3       2  73507      0.37621      0.35338         0.30877          0.4014
SORBI_3001G003900    1    332170    340183      3       3  73507       1.0586      0.14488         0.20757         0.10357
SORBI_3001G004100    1    353496    362888      3       3  73507      0.84246      0.19977         0.16406         0.24523
SORBI_3001G004300    1    373343    380198      1       1  73507       -1.746       0.9596         0.95879         0.95879
SORBI_3001G004400    1    378347    393045      1       1  73507    -0.052466      0.52092            0.52            0.52
SORBI_3001G005000    1    410931    418475      1       1  73507       1.8848     0.029728        0.030029        0.030029
SORBI_3001G005100    1    413997    421707      1       1  73507       1.8848     0.029728        0.030029        0.030029
SORBI_3001G005900    1    561262    567110      2       2  73507      -2.1217      0.98307         0.98635         0.97635
SORBI_3001G006300    1    574040    579925      1       1  73507       1.5623      0.05911        0.059516        0.059516
SORBI_3001G006400    1    581778    590934      1       1  73507       1.1631       0.1224         0.12268         0.12268
SORBI_3001G006600    1    659532    671834      1       1  73507        1.673     0.047159        0.047507        0.047507
SORBI_3001G006800    1    689687    696091      4       3  73507      0.10184      0.45944         0.49858         0.41159
SORBI_3001G007000    1    703245    713484      1       1  73507      0.70732      0.23968         0.23972         0.23972
SORBI_3001G007400    1    723425    730412      1       1  73507      -0.6404      0.73904         0.73746         0.73746
SORBI_3001G007500    1    726051    733978      2       1  73507     -0.17575      0.56975         0.57847         0.55718
SORBI_3001G007600    1    730601    738502      1       1  73507      0.10123      0.45968         0.45891         0.45891
SORBI_3001G007800    1    737596    748898      3       3  73507      -2.6448      0.99591         0.99859         0.99161
SORBI_3001G008000    1    750109    758388      1       1  73507      -1.7646      0.96118         0.96034         0.96034
SORBI_3001G008100    1    755179    761201      2       2  73507      0.67857      0.24871          0.2925         0.21159
SORBI_3001G008200    1    757332    764941      1       1  73507       1.1915      0.11672         0.11708         0.11708
SORBI_3001G008300    1    764997    774094      4       3  73507     -0.42364      0.66408         0.69217         0.61114
SORBI_3001G008400    1    770342    780931      1       1  73507     -0.24849      0.59812         0.59705         0.59705
SORBI_3001G008800    1    822643    828523      4       2  73507      0.11531       0.4541         0.39616         0.50951
SORBI_3001G008900    1    827021    832644     12       7  73507     0.043079      0.48282          0.4023         0.53975
SORBI_3001G009000    1    831474    843001      9       7  73507     -0.26624      0.60497         0.66673         0.51516
SORBI_3001G009100    1    839322    849804      1       1  73507     -0.43172      0.66703         0.66569         0.66569
SORBI_3001G009200    1    846269    856834      3       3  73507     -0.76009       0.7764         0.81426         0.72789
SORBI_3001G009300    1    858540    867043      2       2  73507     -0.41232      0.65995         0.69801         0.61749
SORBI_3001G009400    1    863524    870001      2       2  73507     -0.41232      0.65995         0.69801         0.61749
SORBI_3001G009700    1    879235    891724      1       1  73507     -0.28633      0.61269         0.61159         0.61159
SORBI_3001G010000    1    905300    911467      1       1  73507       1.7306     0.041762        0.042118        0.042118
SORBI_3001G010100    1    907734    913888      1       1  73507       1.7306     0.041762        0.042118        0.042118
SORBI_3001G010200    1    915429    926294     11       4  73507      0.72885      0.23305         0.49424         0.11103
SORBI_3001G010300    1    917634    927242     10       4  73507      0.74373      0.22852         0.49602         0.10658
SORBI_3001G010400    1    923774    930058      2       1  73507      -2.1691      0.98496         0.98449         0.98449
