GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  73341      0.24879      0.40176         0.40116         0.40116
SORBI_3001G000400    1     20391     44443      2       1  73341      -1.3864      0.91719         0.91334         0.91836
SORBI_3001G000700    1     51781     65305      1       1  73341     0.015941      0.49364         0.49283         0.49283
SORBI_3001G000800    1     60892     71306      2       2  73341     -0.34348      0.63438         0.58491         0.67929
SORBI_3001G000900    1     77159     83636      4       3  73341       0.5554      0.28931         0.42834          0.1942
SORBI_3001G001000    1     79932     85350      4       3  73341       0.5554      0.28931         0.42834          0.1942
SORBI_3001G001200    1    107968    114306      1       1  73341      0.61681      0.26868         0.26863         0.26863
SORBI_3001G001300    1    110766    118048      3       2  73341      0.21125      0.41635         0.37895         0.44924
SORBI_3001G001400    1    114116    138690      2       2  73341      0.17908      0.42894         0.44645         0.40863
SORBI_3001G002000    1    160161    169916      2       2  73341      0.27163      0.39295         0.36196         0.42322
SORBI_3001G002050    1    168558    176521      2       2  73341      0.52897      0.29841         0.23599          0.3762
SORBI_3001G002100    1    171605    177832      2       2  73341      0.52897      0.29841         0.23599          0.3762
SORBI_3001G002200    1    183033    206958      2       2  73341       -2.301      0.98931         0.99049         0.98641
SORBI_3001G002400    1    214906    221523      1       1  73341     -0.42563      0.66481         0.66342         0.66342
SORBI_3001G002500    1    243300    249573      3       3  73341      -1.0755      0.85892         0.88957         0.81308
SORBI_3001G002650    1    254359    260324      1       1  73341     0.045191      0.48198         0.48109         0.48109
SORBI_3001G002700    1    256383    262238      1       1  73341     0.045191      0.48198         0.48109         0.48109
SORBI_3001G003100    1    276106    284181      1       1  73341      0.26989      0.39362         0.39303         0.39303
SORBI_3001G003200    1    280881    287375      1       1  73341      0.26989      0.39362         0.39303         0.39303
SORBI_3001G003300    1    288474    300496      3       2  73341     -0.41875       0.6623           0.722         0.59627
SORBI_3001G003400    1    296066    301728      4       3  73341      -0.8978      0.81535         0.85776         0.74733
SORBI_3001G003500    1    298363    308318      5       3  73341     -0.75265      0.77417         0.77525         0.73544
SORBI_3001G003600    1    307245    313054      3       2  73341      -2.3167      0.98974         0.99537         0.98198
SORBI_3001G003900    1    332170    340183      3       3  73341     -0.55149      0.70935         0.70356          0.6956
SORBI_3001G004100    1    353496    362888      2       2  73341      0.75932      0.22383         0.24871         0.20225
SORBI_3001G004300    1    373343    380198      1       1  73341     -0.63594      0.73759         0.73632         0.73632
SORBI_3001G004400    1    378347    393045      1       1  73341      0.62576      0.26573          0.2657          0.2657
SORBI_3001G005000    1    410931    418475      1       1  73341    -0.080913      0.53224         0.53151         0.53151
SORBI_3001G005100    1    413997    421707      1       1  73341    -0.080913      0.53224         0.53151         0.53151
SORBI_3001G005900    1    561262    567110      2       2  73341       -1.539       0.9381         0.93713         0.93329
SORBI_3001G006300    1    574040    579925      1       1  73341    -0.056127      0.52238         0.52123         0.52123
SORBI_3001G006400    1    581778    590934      1       1  73341       1.3284     0.092015        0.092471        0.092471
SORBI_3001G006600    1    659532    671834      1       1  73341     -0.52349      0.69968          0.6983          0.6983
SORBI_3001G006800    1    689687    696091      4       3  73341      0.95396      0.17005         0.14845         0.20302
SORBI_3001G007000    1    703245    713484      1       1  73341      0.12911      0.44863         0.44799         0.44799
SORBI_3001G007400    1    723425    730412      1       1  73341      0.43168      0.33299         0.33274         0.33274
SORBI_3001G007500    1    726051    733978      2       1  73341       0.2167      0.41422         0.42578         0.40163
SORBI_3001G007600    1    730601    738502      1       1  73341     -0.13386      0.55324         0.55219         0.55219
SORBI_3001G007800    1    737596    748898      3       2  73341     -0.27873      0.60977          0.5519         0.65508
SORBI_3001G008000    1    750109    758388      1       1  73341       2.2196     0.013224        0.013419        0.013419
SORBI_3001G008100    1    755179    761201      2       2  73341       1.8767     0.030282        0.046396        0.020953
SORBI_3001G008200    1    757332    764941      1       1  73341      -1.1101      0.86653         0.86521         0.86521
SORBI_3001G008300    1    764997    774094      4       3  73341      0.63802      0.26173         0.39982         0.17114
SORBI_3001G008400    1    770342    780931      1       1  73341       1.6197     0.052645        0.053057        0.053057
SORBI_3001G008800    1    822643    828523      4       2  73341     -0.17278      0.56859         0.50529         0.61933
SORBI_3001G008900    1    827021    832644     12       7  73341     -0.47651      0.68314         0.72253         0.59862
SORBI_3001G009000    1    831474    843001      9       7  73341     -0.52115      0.69887         0.78526         0.57044
SORBI_3001G009100    1    839322    849804      1       1  73341     -0.40502      0.65727         0.65589         0.65589
SORBI_3001G009200    1    846269    856834      3       3  73341     -0.13308      0.55294         0.50953         0.58414
SORBI_3001G009300    1    858540    867043      2       2  73341      0.15298      0.43921          0.4704         0.40657
SORBI_3001G009400    1    863524    870001      2       2  73341      0.15298      0.43921          0.4704         0.40657
SORBI_3001G009700    1    879235    891724      1       1  73341       0.6996      0.24209         0.24213         0.24213
SORBI_3001G010000    1    905300    911467      1       1  73341      0.44028      0.32987          0.3296          0.3296
SORBI_3001G010100    1    907734    913888      1       1  73341      0.44028      0.32987          0.3296          0.3296
SORBI_3001G010200    1    915429    926294     11       5  73341      -1.3289      0.90806          0.9245         0.85881
SORBI_3001G010300    1    917634    927242     10       4  73341      -1.2713       0.8982         0.90822          0.8538
SORBI_3001G010400    1    923774    930058      2       1  73341     -0.16244      0.56452         0.55363         0.57349
SORBI_3001G010500    1    928875    935769      1       1  73341     -0.85854       0.8047         0.80334         0.80334
SORBI_3001G010600    1    932690    940671      1       1  73341     -0.85854       0.8047         0.80334         0.80334
SORBI_3001G010700    1    938000    947188      2       1  73341     -0.43633       0.6687         0.65975         0.67507
SORBI_3001G010800    1    946055    952515      2       1  73341     -0.43633       0.6687         0.65975         0.67507
SORBI_3001G011600    1   1002121   1008547      2       1  73341      0.72846      0.23317         0.21274         0.25596
SORBI_3001G011700    1   1003669   1012890      2       1  73341      0.72846      0.23317         0.21274         0.25596
SORBI_3001G011800    1   1013540   1018301      1       1  73341       -1.243      0.89307         0.89201         0.89201
SORBI_3001G012000    1   1029520   1036071      1       1  73341     -0.15872      0.56305         0.56189         0.56189
SORBI_3001G012100    1   1040020   1049090      1       1  73341      -1.1462      0.87414         0.87287         0.87287
SORBI_3001G012200    1   1046825   1052688      2       1  73341      -0.7894      0.78506         0.77582         0.79111
SORBI_3001G012600    1   1171739   1178242      5       3  73341     -0.33139      0.62983         0.60022          0.6209
SORBI_3001G012800    1   1201141   1209730      7       3  73341      0.32031      0.37437         0.53353         0.25282
SORBI_3001G012900    1   1209147   1223198      8       7  73341      0.19346       0.4233         0.45888         0.36915
SORBI_3001G013000    1   1219172   1226186      6       3  73341      -1.3589      0.91291         0.88659         0.91616
SORBI_3001G013200    1   1229050   1236117      2       2  73341      0.50101      0.30818         0.34553         0.27404
SORBI_3001G013300    1   1233446   1241001      1       1  73341     -0.90715      0.81784         0.81636         0.81636
SORBI_3001G013400    1   1237115   1245410      1       1  73341     -0.90715      0.81784         0.81636         0.81636
SORBI_3001G014100    1   1271048   1281860     13       7  73341      0.42184      0.33657         0.32588         0.33983
SORBI_3001G014300    1   1297764   1307513      2       2  73341      0.50905      0.30536         0.30706         0.30284
SORBI_3001G014800    1   1323521   1331282      2       2  73341      0.37319       0.3545         0.35793         0.34839
SORBI_3001G014900    1   1329078   1342579      3       3  73341    -0.041149      0.51641         0.54299         0.47637
SORBI_3001G015000    1   1339705   1347061      2       2  73341      -1.6557      0.95111         0.94311         0.95427
SORBI_3001G015100    1   1344247   1350023      4       3  73341      -1.8576      0.96839         0.97137         0.95403
SORBI_3001G015200    1   1346406   1354435      3       2  73341      -1.3724      0.91503         0.91886         0.89608
SORBI_3001G015400    1   1352962   1371982      5       4  73341      -0.4657      0.67929          0.7588         0.58823
SORBI_3001G015800    1   1385666   1393790      2       2  73341      -0.6681      0.74796         0.72813         0.75567
SORBI_3001G016201    1   1409835   1420917      3       3  73341     -0.61202      0.72974          0.6976         0.74484
SORBI_3001G016300    1   1417645   1424725      3       3  73341     -0.61202      0.72974          0.6976         0.74484
SORBI_3001G016400    1   1426305   1433270      3       2  73341      -2.0059      0.97757         0.98048         0.97122
SORBI_3001G016500    1   1430980   1437566      3       2  73341      -2.0059      0.97757         0.98048         0.97122
SORBI_3001G016700    1   1439609   1451144     10       5  73341     -0.87159      0.80828         0.74876         0.81968
SORBI_3001G016800    1   1448134   1454644      5       2  73341     -0.13226      0.55261         0.57695         0.51969
SORBI_3001G017000    1   1471135   1476616      1       1  73341      0.90448      0.18287          0.1831          0.1831
SORBI_3001G017100    1   1475012   1481956      1       1  73341      0.90448      0.18287          0.1831          0.1831
SORBI_3001G017200    1   1478415   1487939      3       1  73341       1.0853       0.1389         0.17465         0.11194
SORBI_3001G017300    1   1484492   1493239      5       2  73341      0.83093      0.20301         0.27465         0.15111
SORBI_3001G017400    1   1491296   1496703      2       1  73341       -0.296      0.61638         0.63651         0.59231
SORBI_3001G017600    1   1495655   1505070      6       4  73341      -0.2716      0.60703         0.63061         0.55692
SORBI_3001G017700    1   1501221   1513448      7       4  73341     -0.41016      0.65915         0.70558         0.58515
SORBI_3001G017800    1   1509792   1517241      1       1  73341      -1.0363      0.84997         0.84867         0.84867
SORBI_3001G018000    1   1516766   1527254      5       2  73341     0.014032       0.4944         0.49204         0.49203
SORBI_3001G018100    1   1524528   1533907      6       2  73341     -0.28612      0.61261         0.54328         0.67024
SORBI_3001G018200    1   1526936   1536824      2       2  73341     0.025994      0.48963         0.44164         0.53675
SORBI_3001G018350    1   1539459   1546042      1       1  73341      0.95588      0.16957          0.1698          0.1698
SORBI_3001G018400    1   1544284   1549424      4       3  73341    -0.035694      0.51424         0.49529         0.51426
SORBI_3001G018500    1   1551010   1558516      5       3  73341      -1.2258      0.88986         0.86556         0.89154
SORBI_3001G018550    1   1553108   1557887      4       2  73341      -1.0164      0.84527         0.83812         0.84068
SORBI_3001G018700    1   1560459   1565937      1       1  73341     -0.42274      0.66376         0.66257         0.66257
SORBI_3001G018800    1   1565076   1570503      3       3  73341     0.090852      0.46381         0.41144          0.5132
SORBI_3001G018900    1   1570016   1576513      3       2  73341     0.036306      0.48552         0.56301         0.40737
SORBI_3001G019000    1   1581482   1585916      1       1  73341      0.16168      0.43578         0.43511         0.43511
SORBI_3001G019100    1   1582469   1587090      1       1  73341      0.16168      0.43578         0.43511         0.43511
SORBI_3001G019200    1   1585740   1593203      5       3  73341      -1.1408      0.87303         0.84824         0.88053
SORBI_3001G019300    1   1589351   1596430      5       4  73341     -0.45645      0.67597         0.71886          0.6078
SORBI_3001G019400    1   1608923   1618733      4       3  73341       -1.961      0.97506         0.98281         0.96044
SORBI_3001G019500    1   1614904   1619783      4       3  73341       -1.961      0.97506         0.98281         0.96044
SORBI_3001G019601    1   1621615   1626701      3       3  73341       1.0214      0.15353          0.1153         0.20866
