GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  71930     -0.70352      0.75913         0.75781         0.75781
SORBI_3001G000400    1     20391     44443      2       1  71930      -1.1045       0.8653         0.86376         0.86376
SORBI_3001G000700    1     51781     65305      1       1  71930     -0.44076      0.67031         0.66887         0.66887
SORBI_3001G000800    1     60892     71306      2       2  71930      0.42649      0.33487         0.35697         0.31224
SORBI_3001G000900    1     77159     83636      4       3  71930      0.41839      0.33783         0.37317         0.30157
SORBI_3001G001000    1     79932     85350      4       3  71930      0.41839      0.33783         0.37317         0.30157
SORBI_3001G001200    1    107968    114306      1       1  71930       3.1173    0.0009127      0.00093737      0.00093737
SORBI_3001G001300    1    110766    118048      3       2  71930       3.0888    0.0010047      0.00063102       0.0022911
SORBI_3001G001400    1    114116    138690      2       2  71930       2.6577    0.0039344       0.0012482        0.013806
SORBI_3001G002000    1    160161    169916      2       2  71930       2.1547     0.015594        0.013773        0.018843
SORBI_3001G002050    1    168558    176521      2       2  71930       1.4013     0.080559        0.094446         0.07011
SORBI_3001G002100    1    171605    177832      2       2  71930       1.4013     0.080559        0.094446         0.07011
SORBI_3001G002200    1    183033    206958      2       2  71930     -0.12802      0.55093         0.49257         0.60885
SORBI_3001G002400    1    214906    221523      1       1  71930       1.0789      0.14031         0.14062         0.14062
SORBI_3001G002500    1    243300    249573      2       2  71930      0.75465      0.22523          0.2416         0.21069
SORBI_3001G002650    1    254359    260324      1       1  71930       -1.016      0.84518         0.84379         0.84379
SORBI_3001G002700    1    256383    262238      1       1  71930       -1.016      0.84518         0.84379         0.84379
SORBI_3001G003100    1    276106    284181      1       1  71930      -1.5426      0.93854         0.93741         0.93741
SORBI_3001G003200    1    280881    287375      1       1  71930      -1.5426      0.93854         0.93741         0.93741
SORBI_3001G003300    1    288474    300496      3       2  71930        -1.43      0.92364          0.8992          0.9344
SORBI_3001G003400    1    296066    301728      3       2  71930        -1.43      0.92364          0.8992          0.9344
SORBI_3001G003500    1    298363    308318      4       3  71930       1.1056      0.13444         0.24881        0.076325
SORBI_3001G003600    1    307245    313054      3       2  71930      0.97046      0.16591         0.22217         0.12493
SORBI_3001G003900    1    332170    340183      3       3  71930       2.8291    0.0023341       0.0015268       0.0048772
SORBI_3001G004100    1    353496    362888      3       3  71930       1.0944      0.13689        0.080876         0.23909
SORBI_3001G004300    1    373343    380198      1       1  71930       1.1666      0.12168         0.12209         0.12209
SORBI_3001G004400    1    378347    393045      1       1  71930       1.2655      0.10284         0.10316         0.10316
SORBI_3001G005900    1    561262    567110      2       2  71930    -0.070999       0.5283         0.55856         0.49344
SORBI_3001G006300    1    574040    579925      1       1  71930     -0.88139      0.81095         0.80962         0.80962
SORBI_3001G006400    1    581778    590934      1       1  71930       -1.055      0.85429         0.85308         0.85308
SORBI_3001G006600    1    659532    671834      1       1  71930      0.20766      0.41775         0.41724         0.41724
SORBI_3001G006800    1    689687    696091      4       3  71930      0.52082      0.30125         0.25492         0.35208
SORBI_3001G007000    1    703245    713484      1       1  71930      0.54628      0.29244         0.29229         0.29229
SORBI_3001G007400    1    723425    730412      1       1  71930     -0.91242      0.81923         0.81772         0.81772
SORBI_3001G007500    1    726051    733978      2       1  71930      -1.0939      0.86301         0.84402         0.87731
SORBI_3001G007600    1    730601    738502      1       1  71930     -0.75976       0.7763         0.77477         0.77477
SORBI_3001G007800    1    737596    748898      3       3  71930      0.63776      0.26182         0.26445         0.25902
SORBI_3001G008000    1    750109    758388      1       1  71930        2.524     0.005801       0.0059273       0.0059273
SORBI_3001G008100    1    755179    761201      2       2  71930        2.228     0.012941         0.01684         0.01099
SORBI_3001G008200    1    757332    764941      1       1  71930      0.14934      0.44064         0.43989         0.43989
SORBI_3001G008300    1    764997    774094      4       3  71930      -2.6856      0.99638         0.99589         0.99393
SORBI_3001G008400    1    770342    780931      1       1  71930     -0.90731      0.81788         0.81672         0.81672
SORBI_3001G008800    1    822643    828523      4       2  71930     -0.41547       0.6611         0.65219         0.64493
SORBI_3001G008900    1    827021    832644     12       7  71930     0.011239      0.49552         0.63775         0.35086
SORBI_3001G009000    1    831474    843001      9       7  71930     -0.84383      0.80062          0.7511         0.77864
SORBI_3001G009100    1    839322    849804      1       1  71930     -0.29802      0.61716         0.61577         0.61577
SORBI_3001G009200    1    846269    856834      3       3  71930      -1.3036      0.90381         0.88274         0.90587
SORBI_3001G009300    1    858540    867043      2       2  71930     -0.97824      0.83602         0.81734         0.84794
SORBI_3001G009400    1    863524    870001      2       2  71930     -0.97824      0.83602         0.81734         0.84794
SORBI_3001G009700    1    879235    891724      1       1  71930     -0.69717      0.75715         0.75544         0.75544
SORBI_3001G010000    1    905300    911467      1       1  71930       1.1523      0.12459         0.12498         0.12498
SORBI_3001G010100    1    907734    913888      1       1  71930       1.1523      0.12459         0.12498         0.12498
