GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  71930      -1.9607      0.97504          0.9744          0.9744
SORBI_3001G000400    1     20391     44443      2       1  71930      -1.4906      0.93197         0.92669         0.93482
SORBI_3001G000700    1     51781     65305      1       1  71930     -0.10723       0.5427          0.5418          0.5418
SORBI_3001G000800    1     60892     71306      2       2  71930       1.0248      0.15273         0.16864         0.14012
SORBI_3001G000900    1     77159     83636      4       3  71930      0.38521      0.35004         0.28729         0.41786
SORBI_3001G001000    1     79932     85350      4       3  71930      0.38521      0.35004         0.28729         0.41786
SORBI_3001G001200    1    107968    114306      1       1  71930      0.86519      0.19347         0.19365         0.19365
SORBI_3001G001300    1    110766    118048      3       2  71930      0.32374      0.37307         0.35364         0.38873
SORBI_3001G001400    1    114116    138690      2       2  71930     0.046785      0.48134         0.50886         0.44872
SORBI_3001G002000    1    160161    169916      2       2  71930      0.92822      0.17665         0.20645         0.15221
SORBI_3001G002050    1    168558    176521      2       2  71930       1.0043      0.15762         0.17995         0.14048
SORBI_3001G002100    1    171605    177832      2       2  71930       1.0043      0.15762         0.17995         0.14048
SORBI_3001G002200    1    183033    206958      2       2  71930       1.6429     0.050203        0.054911        0.047575
SORBI_3001G002400    1    214906    221523      1       1  71930     0.032235      0.48714         0.48634         0.48634
SORBI_3001G002500    1    243300    249573      2       2  71930      0.85447      0.19642         0.22822         0.17016
SORBI_3001G002650    1    254359    260324      1       1  71930     -0.89693      0.81512         0.81332         0.81332
SORBI_3001G002700    1    256383    262238      1       1  71930     -0.89693      0.81512         0.81332         0.81332
SORBI_3001G003100    1    276106    284181      1       1  71930     -0.89037      0.81337         0.81185         0.81185
SORBI_3001G003200    1    280881    287375      1       1  71930     -0.89037      0.81337         0.81185         0.81185
SORBI_3001G003300    1    288474    300496      3       2  71930      -1.0292       0.8483         0.83374         0.84682
SORBI_3001G003400    1    296066    301728      3       2  71930      -1.0292       0.8483         0.83374         0.84682
SORBI_3001G003500    1    298363    308318      4       3  71930      -1.1933      0.88363         0.86707         0.87169
SORBI_3001G003600    1    307245    313054      3       2  71930        0.734      0.23147         0.32418         0.16565
SORBI_3001G003900    1    332170    340183      3       3  71930       1.7057     0.044029        0.048347          0.0434
SORBI_3001G004100    1    353496    362888      3       3  71930     -0.73536      0.76894         0.73159         0.79069
SORBI_3001G004300    1    373343    380198      1       1  71930     -0.83124      0.79708         0.79579         0.79579
SORBI_3001G004400    1    378347    393045      1       1  71930     -0.38957      0.65157         0.65022         0.65022
SORBI_3001G005900    1    561262    567110      2       2  71930     -0.63474       0.7372         0.75691         0.70926
SORBI_3001G006300    1    574040    579925      1       1  71930      -1.4408      0.92519         0.92409         0.92409
SORBI_3001G006400    1    581778    590934      1       1  71930     -0.42557      0.66479         0.66352         0.66352
SORBI_3001G006600    1    659532    671834      1       1  71930    -0.019618      0.50783         0.50676         0.50676
SORBI_3001G006800    1    689687    696091      4       3  71930     -0.20387      0.58077         0.53203         0.60493
SORBI_3001G007000    1    703245    713484      1       1  71930      0.27183      0.39288         0.39228         0.39228
SORBI_3001G007400    1    723425    730412      1       1  71930      0.20474      0.41889         0.41817         0.41817
SORBI_3001G007500    1    726051    733978      2       1  71930    -0.074006       0.5295         0.56085         0.49678
SORBI_3001G007600    1    730601    738502      1       1  71930     -0.85671       0.8042         0.80274         0.80274
SORBI_3001G007800    1    737596    748898      3       3  71930       2.8236    0.0023746       0.0048324       0.0014956
SORBI_3001G008000    1    750109    758388      1       1  71930       1.1581       0.1234         0.12372         0.12372
SORBI_3001G008100    1    755179    761201      2       2  71930      0.93816      0.17408         0.13177         0.23213
SORBI_3001G008200    1    757332    764941      1       1  71930      0.86231      0.19426         0.19443         0.19443
SORBI_3001G008300    1    764997    774094      4       3  71930      0.18292      0.42743         0.41118         0.43165
SORBI_3001G008400    1    770342    780931      1       1  71930     -0.31477      0.62353         0.62235         0.62235
SORBI_3001G008800    1    822643    828523      4       2  71930     -0.49175      0.68855         0.76005         0.60587
SORBI_3001G008900    1    827021    832644     12       8  71930     -0.28355      0.61162         0.53789         0.64314
SORBI_3001G009000    1    831474    843001      9       7  71930      -0.1911      0.57578         0.52657         0.58417
SORBI_3001G009100    1    839322    849804      1       1  71930      -1.5511      0.93956          0.9387          0.9387
SORBI_3001G009200    1    846269    856834      3       3  71930      0.24361      0.40377          0.3238         0.49623
SORBI_3001G009300    1    858540    867043      2       2  71930      0.92767      0.17679         0.16714         0.18855
SORBI_3001G009400    1    863524    870001      2       2  71930      0.92767      0.17679         0.16714         0.18855
SORBI_3001G009700    1    879235    891724      1       1  71930      -1.9015      0.97138         0.97084         0.97084
SORBI_3001G010000    1    905300    911467      1       1  71930      0.62236      0.26685         0.26681         0.26681
SORBI_3001G010100    1    907734    913888      1       1  71930      0.62236      0.26685         0.26681         0.26681
SORBI_3001G010200    1    915429    926294     11       5  71930      0.66243      0.25385         0.35478         0.18178
SORBI_3001G010300    1    917634    927242     10       5  71930      0.73679      0.23063         0.32783         0.16338
SORBI_3001G010400    1    923774    930058      2       1  71930       0.9714      0.16567         0.16593         0.16593
