rs chr ps p_wald
S3_990729 3 1027837 0.5124117
S3_990942 3 1028050 0.07353667
S3_990966 3 1028074 0.01574793
S3_990972 3 1028080 0.07999101
S3_1036508 3 1072703 0.6985498
S3_1036520 3 1072715 0.2059531
S3_1036553 3 1072748 0.6378775
S3_1036561 3 1072756 0.7324129
S3_1036574 3 1072769 0.8199563
S3_1036576 3 1072771 0.01027156
S3_1036586 3 1072781 0.1828325
S3_1036587 3 1072782 0.7809371
S3_1037853 3 1074048 0.696519
S3_1037869 3 1074064 0.06238024
S3_1037874 3 1074069 0.1532693
S3_1037882 3 1074077 0.8201566
S3_1037903 3 1074098 0.9621826
S3_1080336 3 1112798 0.4390278
S3_1080337 3 1112799 0.1659825
S3_1080361 3 1112823 0.4662497
S3_1080366 3 1112828 0.7766202
S3_1080381 3 1112843 0.8218826
S3_1080387 3 1112849 0.579629
S3_1080388 3 1112850 0.3682588
S3_1095451 3 1127909 0.4731893
S3_1095492 3 1127950 0.6609529
S3_1103806 3 1136263 0.3922034
S3_1103819 3 1136276 0.06950234
S3_1103839 3 1136296 0.01281431
S3_1104193 3 1136650 0.9461511
S3_1104194 3 1136651 0.5686184
S3_1104224 3 1136681 0.4630589
S3_1258153 3 1309381 0.8099074
S3_1260474 3 1311698 0.420848
S3_1260566 3 1311790 0.6983234
S3_1260609 3 1311833 0.958624
S3_1260681 3 1311905 0.0750242
S3_1260699 3 1311923 0.4270648
S3_1261055 3 1312278 0.4335793
S3_1261207 3 1312430 0.3267147
S3_1261208 3 1312431 0.3137643
S3_1261569 3 1312794 0.243529
S3_1261624 3 1312849 0.4582413
S3_1261723 3 1312948 0.07399393
S3_1261965 3 1313190 0.1127724
S3_1261966 3 1313191 0.8531602
S3_1262017 3 1313242 0.6284642
S3_1262110 3 1313335 0.8018535
S3_1262195 3 1313420 0.5348043
S3_1262233 3 1313458 0.7265246
S3_1262333 3 1313558 0.3999689
S3_1262363 3 1313588 0.3975244
S3_1262449 3 1313674 0.618358
S3_1289498 3 1393221 0.6803719
S3_1289855 3 1393578 0.9182349
S3_1289918 3 1393641 0.5174833
S3_1289966 3 1393689 0.9431039
S3_1290787 3 1394510 0.4836306
S3_1295292 3 1399081 0.3655005
S3_1295710 3 1399499 0.4605617
S3_1297748 3 1401537 0.5054708
