rs chr ps p_wald
S1_10045 1 46446 0.4201775
S1_10638 1 47039 0.4018796
S1_128373 1 163015 0.3629408
S1_157465 1 201392 0.3350181
S1_222471 1 253180 0.001221503
S1_222473 1 253182 0.2151148
S1_222588 1 253297 0.6318336
S1_222877 1 253586 0.7424438
S1_237571 1 361956 0.04611634
S1_237590 1 361937 0.004095452
S1_239225 1 360302 0.07143632
S1_264849 1 328305 0.7505875
S1_267769 1 325385 0.8225766
S1_267832 1 325322 0.1344686
S1_267836 1 325318 0.8093359
S1_267848 1 325306 0.3247347
S1_279082 1 314074 0.4461631
S1_379293 1 410839 0.3518391
S1_515883 1 552086 0.03044303
S1_517642 1 553296 0.002933832
S1_643078 1 678427 0.1916009
S1_643082 1 678431 0.7350763
S1_643227 1 678576 0.879956
S1_643718 1 679067 0.0007544533
S1_643719 1 679068 0.0008095509
S1_643721 1 679070 0.002381225
S1_643766 1 679115 0.0012508
S1_644637 1 679986 0.03503392
S1_644654 1 680003 0.01884567
S1_650740 1 686088 0.9799655
S1_768337 1 789347 0.1812823
S1_768338 1 789348 0.02817898
S1_982989 1 1003992 0.2530874
S1_991954 1 1012956 0.3181435
S1_992572 1 1013574 0.183842
S1_992727 1 1013729 0.8017356
S1_992899 1 1013901 0.4525018
S1_1000282 1 1021284 0.1339183
S1_1001395 1 1022397 0.4382184
S1_1001568 1 1022570 0.6086858
S1_1005413 1 1026414 0.8204947
S1_1037085 1 1058719 0.06769037
S1_1037087 1 1058721 0.1140454
S1_1037089 1 1058723 0.06744178
S1_1037092 1 1058726 0.03382775
S1_1037097 1 1058731 0.06730642
S1_1041925 1 1063559 0.4494378
S1_1167803 1 1208449 0.5110568
S1_1168987 1 1209633 0.40003
S1_1195312 1 1218764 0.6032911
S1_1195734 1 1219188 0.3044029
S1_1201921 1 1225375 0.4711397
S1_1202400 1 1225854 0.9844767
S1_1202405 1 1225859 0.9290824
S1_1466736 1 1499002 0.3420593
S1_1467252 1 1499518 0.2435767
S1_1474757 1 1507022 0.0291019
S1_1474816 1 1507081 0.881634
S1_1567857 1 1602038 0.001804751
S1_1568364 1 1602545 0.8557182
S1_1665404 1 1706914 0.3570805
S1_1665405 1 1706915 0.3483201
S1_1665408 1 1706918 0.2340338
S1_1665418 1 1706928 0.6343651
S1_1665430 1 1706940 0.9538942
S1_1665445 1 1706955 0.6654097
S1_1666173 1 1707683 0.1112447
S1_1666193 1 1707703 0.6897462
S1_1666306 1 1707816 0.9339335
S1_1666318 1 1707828 0.04970638
S1_1666323 1 1707833 0.6258574
S1_1704721 1 1748675 0.3982989
S1_1748915 1 1793654 0.6202223
S1_1748926 1 1793665 0.612603
S1_1763220 1 1807959 0.4881777
S1_1763292 1 1808031 0.3342507
S1_1763337 1 1808076 0.8659033
S1_1763359 1 1808098 0.7753194
S1_1763397 1 1808136 0.1950592
S1_1763421 1 1808160 0.9435502
S1_1764058 1 1808797 0.6914117
S1_1780378 1 1825117 0.9706406
S1_1780412 1 1825151 0.8131609
S1_1780418 1 1825157 0.1295178
S1_1782554 1 1827293 0.6557017
S1_1787667 1 1832406 0.180714
S1_1787668 1 1832407 0.1958547
S1_1787669 1 1832408 0.2336996
S1_1787671 1 1832410 0.2092455
S1_1787672 1 1832411 0.1356953
S1_1787674 1 1832413 0.2140015
S1_1787675 1 1832414 0.1931607
S1_1787676 1 1832415 0.2838052
S1_1787867 1 1832606 0.001692576
S1_1787870 1 1832609 0.002461574
S1_1787871 1 1832610 0.004006745
S1_1787874 1 1832613 0.004631413
S1_1787875 1 1832614 0.002447386
S1_1787885 1 1832624 0.1953276
S1_1787892 1 1832631 0.009013155
S1_1792012 1 1836751 0.03156784
S1_1804228 1 1848966 0.5586735
S1_1804237 1 1848975 0.5697721
S1_1860140 1 1912226 0.3282994
S1_1860152 1 1912238 0.9733806
S1_1860171 1 1912257 0.1667512
S1_1880676 1 1934380 0.8343085
S1_1880687 1 1934391 0.4653898
S1_1880698 1 1934402 0.9616882
S1_1880700 1 1934404 0.9917297
S1_1880826 1 1934530 0.5114524
S1_1880827 1 1934531 0.8478865
S1_1880854 1 1934558 0.3592079
S1_1880866 1 1934570 0.9417008
S1_1956837 1 2011580 0.77941
S1_1957407 1 2012150 0.3212337
S1_1965616 1 2020361 0.2205428
S1_1965798 1 2020543 0.1823025
S1_1965882 1 2020627 0.4663605
S1_1965906 1 2020651 0.6025502
S1_1966774 1 2021519 0.279537
S1_1966779 1 2021524 0.07934511
S1_1966871 1 2021616 0.1034664
S1_1967519 1 2022264 0.1588808
S1_1967526 1 2022271 0.1106769
S1_1967744 1 2022489 0.9472024
S1_1968002 1 2022747 0.6066745
S1_1968038 1 2022783 0.9974513
S1_1968074 1 2022819 0.3183262
S1_1968281 1 2023026 0.5010773
S1_1968313 1 2023058 0.4572389
S1_1968331 1 2023076 0.9419341
S1_1968676 1 2023421 0.6411466
S1_1969290 1 2024035 0.3657545
S1_1969291 1 2024036 0.3770628
S1_1969762 1 2024507 0.6459939
S1_1969775 1 2024520 0.4598273
S1_1969786 1 2024531 0.662025
S1_1969876 1 2024621 0.3317678
S1_2032165 1 2089486 0.5595301
S1_2038895 1 2096216 0.3375479
S1_2039072 1 2096393 0.9754619
S1_2039827 1 2097148 0.4787642
S1_2039864 1 2097185 0.1570827
S1_2039889 1 2097210 0.06047057
S1_2039902 1 2097223 0.06640845
S1_2044238 1 2101558 0.7920003
S1_2044261 1 2101581 0.1253049
S1_2087599 1 2144916 0.8865829
S1_2088440 1 2145757 0.4099684
S1_2089192 1 2146509 0.002458755
S1_2089434 1 2146751 0.6525491
S1_2089462 1 2146779 0.6151488
S1_2089532 1 2146849 0.688166
S1_2089549 1 2146866 0.6452097
S1_2089585 1 2146902 0.03032936
S1_2091392 1 2148709 0.3541685
S1_2091448 1 2148765 0.2784999
S1_2091497 1 2148814 0.9504988
S1_2092674 1 2149991 0.07891709
S1_2092694 1 2150011 0.009917386
S1_2092695 1 2150012 0.1501447
S1_2093469 1 2150786 0.6292509
S1_2093995 1 2151312 0.3176974
S1_2096518 1 2153835 0.6260349
S1_2099438 1 2156755 0.03602321
S1_2101874 1 2159191 0.3164704
S1_2148172 1 2203355 0.9124265
S1_2163832 1 2227220 0.06441537
S1_2168484 1 2231872 0.03036317
S1_2168487 1 2231875 0.02979859
S1_2168865 1 2232253 0.7348247
S1_2212364 1 2280085 0.0008435011
S1_2212393 1 2280114 0.6229192
S1_2304094 1 2374582 0.09435861
S1_2304136 1 2374624 0.1176597
S1_2304137 1 2374625 0.09590329
S1_2304139 1 2374627 0.08943548
S1_2304140 1 2374628 0.09236276
S1_2304141 1 2374629 0.101203
S1_2304142 1 2374630 0.1089913
S1_2306715 1 2377289 0.3838908
S1_2306727 1 2377301 0.535874
S1_2306736 1 2377310 0.325036
S1_2306739 1 2377313 0.9875787
S1_2306742 1 2377316 0.8670167
S1_2306949 1 2377523 0.7118395
S1_2306960 1 2377534 0.6492332
S1_2307001 1 2377575 0.2881761
S1_2307011 1 2377585 0.4828994
S1_2307029 1 2377603 0.770777
S1_2307053 1 2377627 0.1846314
S1_2307071 1 2377645 0.9518474
S1_2307134 1 2377708 0.890352
S1_2307256 1 2377830 0.6536259
S1_2307257 1 2377831 0.6862029
S1_2307287 1 2377861 0.7586219
S1_2307299 1 2377873 0.4900064
S1_2307305 1 2377879 0.7477331
S1_2307335 1 2377909 0.8639529
S1_2307478 1 2378052 0.4542327
S1_2307776 1 2378350 0.6496534
S1_2308257 1 2378831 0.3537833
S1_2336405 1 2476152 0.8645639
S1_2336529 1 2476028 0.4451987
S1_2336548 1 2476009 0.6523879
S1_2336662 1 2475895 0.7419051
S1_2336669 1 2475888 0.5856727
S1_2336671 1 2475886 0.9480691
S1_2336672 1 2475885 0.6803345
S1_2336676 1 2475881 0.6274831
S1_2336697 1 2475860 0.9671521
S1_2336703 1 2475854 0.9369025
S1_2336708 1 2475849 0.09479403
S1_2349694 1 2462864 0.6872469
S1_2349718 1 2462840 0.7536768
S1_2349719 1 2462839 0.5266004
S1_2349720 1 2462838 0.5663116
S1_2349748 1 2462810 0.7797711
S1_2349750 1 2462808 0.9111844
S1_2349764 1 2462794 0.5667415
S1_2349765 1 2462793 0.4176381
S1_2358825 1 2453647 0.8180497
S1_2358861 1 2453611 0.4380361
S1_2430607 1 2517191 0.5982472
S1_2430609 1 2517193 0.8227696
S1_2431104 1 2517688 0.04909908
S1_2431751 1 2518335 0.4148298
S1_2431772 1 2518356 0.484616
S1_2431836 1 2518420 0.3081005
S1_2432474 1 2519058 0.6813392
S1_2432491 1 2519075 0.2804502
S1_2466836 1 2553411 0.8269721
S1_2466879 1 2553454 0.514083
S1_2466885 1 2553460 0.1313663
S1_2467289 1 2553864 0.9413433
S1_2467298 1 2553873 0.2408435
S1_2467301 1 2553876 0.7693864
S1_2467305 1 2553880 0.1758582
S1_2467306 1 2553881 0.2920926
S1_2467308 1 2553883 0.2301441
S1_2467309 1 2553884 0.229918
