rs chr ps p_wald
S4_28990 4 556507 0.3411296
S4_29053 4 556570 0.4575291
S4_29298 4 556815 0.2741024
S4_29441 4 556958 0.7767652
S4_29451 4 556968 0.7969248
S4_30007 4 557524 0.3532294
S4_30540 4 558057 0.3437816
S4_30549 4 558066 0.9559622
S4_30681 4 558198 0.4577616
S4_30733 4 558250 0.5599654
S4_30838 4 558355 0.4124217
S4_31143 4 558660 0.3309133
S4_31278 4 558795 0.1544626
S4_31279 4 558796 0.1837857
S4_31280 4 558797 0.2025176
S4_31281 4 558798 0.1798794
S4_31287 4 558804 0.4044538
S4_31290 4 558807 0.1900996
S4_31326 4 558843 0.03074688
S4_31461 4 558978 0.5087544
S4_31587 4 559104 0.9866985
S4_32399 4 559916 0.440023
S4_32475 4 559992 0.05487681
S4_32507 4 560024 0.5437133
S4_34844 4 562361 0.9261897
S4_34960 4 562477 0.8649802
S4_35275 4 562792 0.4741949
S4_35324 4 562841 0.9242475
S4_62537 4 516290 0.235283
S4_63089 4 563739 0.5979874
S4_63116 4 563766 0.554469
S4_63128 4 563778 0.7168029
S4_64070 4 564720 0.1739458
S4_72948 4 573596 0.5188429
S4_72953 4 573601 0.670085
S4_72961 4 573609 0.6929684
S4_72969 4 573617 0.6030991
S4_72971 4 573619 0.9483573
S4_72974 4 573622 0.5742177
S4_72976 4 573624 0.3788381
S4_72993 4 573641 0.9950994
S4_73004 4 573652 0.8002349
S4_73037 4 573685 0.6660975
S4_138382 4 639089 0.1186495
S4_138426 4 639133 0.2902691
S4_138427 4 639134 0.1853152
S4_138485 4 639192 0.1158822
S4_215603 4 756827 0.1918576
S4_335154 4 847863 0.159529
S4_341192 4 853900 0.1048582
S4_341250 4 853958 0.05422365
S4_464898 4 1028196 0.2373666
S4_513325 4 1033994 0.6610277
S4_513439 4 1034108 0.5640361
S4_513505 4 1034174 0.5249164
S4_513515 4 1034184 0.05373776
S4_513911 4 1034580 0.4326986
S4_514013 4 1034682 0.8757351
S4_514202 4 1034871 0.4276275
S4_514226 4 1034895 0.4266608
S4_514330 4 1034999 0.2338125
S4_514585 4 1035254 0.6778673
S4_514591 4 1035260 0.1987388
S4_514597 4 1035266 0.1816632
S4_514612 4 1035281 0.379109
S4_596615 4 1127023 0.3868737
S4_596669 4 1127077 0.2073641
S4_596690 4 1127098 0.409645
S4_596691 4 1127099 0.1760247
S4_596743 4 1127151 0.6909009
S4_596752 4 1127160 0.772482
S4_596852 4 1127260 0.3732492
S4_596872 4 1127280 0.9616224
S4_596986 4 1127394 0.4055765
S4_596988 4 1127396 0.3348186
S4_597015 4 1127423 0.3447517
S4_597048 4 1127456 0.2394549
S4_608683 4 1139090 0.8154352
S4_608695 4 1139102 0.1527167
S4_608697 4 1139104 0.09968061
S4_608698 4 1139105 0.08263605
S4_608699 4 1139106 0.1383801
S4_608700 4 1139107 0.07196586
S4_608732 4 1139139 0.2522462
S4_609771 4 1140236 0.5018705
S4_609938 4 1140403 0.4613494
S4_609950 4 1140415 0.367511
S4_619495 4 1149961 0.9436215
S4_619553 4 1150019 0.920142
S4_619583 4 1150049 0.6525825
S4_619587 4 1150053 0.691431
S4_619592 4 1150058 0.1528812
S4_619633 4 1150099 0.5391462
S4_635493 4 1165870 0.2668646
S4_635527 4 1165904 0.0222722
S4_635532 4 1165909 0.5132486
S4_635583 4 1165960 0.6552034
S4_689383 4 1221230 0.01292089
S4_689385 4 1221232 0.03462479
S4_689412 4 1221259 0.013267
S4_689413 4 1221260 0.9539924
S4_691411 4 1223258 0.09033086
S4_691427 4 1223274 0.9578458
S4_691445 4 1223292 0.7287051
S4_691461 4 1223308 0.87771
S4_692607 4 1224454 0.9724355
S4_693821 4 1225668 0.6158701
S4_693933 4 1225780 0.6854698
S4_693969 4 1225816 0.008096852
S4_693972 4 1225819 0.02204921
S4_693974 4 1225821 0.01068012
S4_693977 4 1225824 0.00815526
S4_693981 4 1225828 0.00815526
S4_694001 4 1225848 0.6079271
S4_694853 4 1226700 0.7783959
S4_695264 4 1227111 0.5227698
S4_695520 4 1227367 0.940028
S4_695522 4 1227369 0.8361384
S4_764173 4 1283769 0.5376973
S4_764178 4 1283774 0.6849042
S4_764225 4 1283821 0.6862007
S4_764226 4 1283822 0.7901399
S4_764227 4 1283823 0.7566521
S4_764228 4 1283824 0.5832763
S4_764235 4 1283831 0.9049065
S4_764236 4 1283832 0.7714739
S4_764238 4 1283834 0.8135593
S4_764239 4 1283835 0.9604772
S4_764240 4 1283836 0.8424101
S4_764244 4 1283840 0.3841111
S4_764261 4 1283857 0.007421429
S4_764334 4 1283930 0.09544137
S4_764463 4 1284059 0.3758727
S4_764475 4 1284071 0.9376296
