rs chr ps p_wald
S8_17958 8 363783 0.002323704
S8_17988 8 363813 0.1552252
S8_18006 8 363831 0.9046007
S8_18294 8 364119 0.0002664501
S8_44573 8 390398 0.2106207
S8_44604 8 390429 0.002985248
S8_44724 8 390549 0.09318199
S8_65923 8 411824 0.5718188
S8_66045 8 411946 0.6371187
S8_66204 8 412105 0.9827356
S8_66240 8 412141 0.8599949
S8_96125 8 442779 0.4505428
S8_96127 8 442781 0.5036716
S8_96128 8 442782 0.4948051
S8_96135 8 442789 0.4162065
S8_96136 8 442790 0.4162065
S8_96153 8 442807 0.7513113
S8_96162 8 442816 0.002663912
S8_96219 8 442873 0.7408343
S8_96248 8 442902 0.4291428
S8_96304 8 442958 0.7547198
S8_96328 8 442982 0.6901287
S8_96344 8 442998 0.7350693
S8_96346 8 443000 0.8094579
S8_96526 8 443180 0.2951326
S8_96539 8 443193 0.5393063
S8_96540 8 443194 0.5036572
S8_96620 8 443274 0.1545585
S8_96667 8 443321 0.0409705
S8_96789 8 443443 0.3722021
S8_96843 8 443497 0.827473
S8_97045 8 443699 0.06069277
S8_97275 8 443929 0.4586499
S8_97337 8 443991 0.8773303
S8_97338 8 443992 0.759055
S8_97341 8 443995 0.5771493
S8_97371 8 444025 0.7985933
S8_97579 8 444233 0.2438226
S8_97623 8 444277 0.5979591
S8_97635 8 444289 0.07220968
S8_97695 8 444349 0.1800054
S8_97749 8 444403 0.1498438
S8_97806 8 444460 0.2283437
S8_97827 8 444481 0.2199044
S8_98088 8 444742 0.3240158
S8_168209 8 515338 0.5232001
S8_169301 8 516430 0.1297213
S8_169481 8 516610 0.7679595
S8_170872 8 518001 0.5871684
S8_170987 8 518116 0.1722705
S8_172336 8 519465 0.5753152
S8_172352 8 519481 0.5873026
S8_172422 8 519551 0.8382775
S8_173438 8 520567 0.7961974
S8_213674 8 560775 0.3592234
S8_213721 8 560822 0.1789588
S8_213745 8 560846 0.9185584
S8_213772 8 560873 0.9135785
S8_213780 8 560881 0.4210886
S8_289735 8 662417 0.08676234
S8_289869 8 662551 0.6642698
S8_289903 8 662585 0.4373161
S8_331810 8 708286 0.478787
S8_331835 8 708261 0.2813534
S8_333562 8 706534 0.129867
S8_333590 8 706506 0.2027681
S8_333591 8 706505 0.2147314
S8_333592 8 706504 0.1637453
S8_333593 8 706503 0.1567848
S8_333596 8 706500 0.2154411
S8_333597 8 706499 0.1746218
S8_333599 8 706497 0.4079524
S8_333601 8 706495 0.1939543
S8_333602 8 706494 0.5870003
S8_333603 8 706493 0.5317091
S8_333605 8 706491 0.5818549
S8_333606 8 706490 0.4156697
S8_333607 8 706489 0.6604108
S8_333608 8 706488 0.489563
S8_333609 8 706487 0.6532625
S8_333621 8 706475 0.09754543
S8_333645 8 706451 0.05438633
S8_356558 8 618259 0.6145143
S8_356599 8 618300 0.7982985
S8_398979 8 741938 0.27092
S8_399021 8 741980 0.6071056
S8_399057 8 742016 0.02436439
S8_399407 8 742366 0.5426155
S8_399752 8 742711 0.0922003
S8_399869 8 742828 0.1493351
S8_399870 8 742829 0.9843839
S8_399872 8 742831 0.9717288
S8_399925 8 742884 0.6988609
S8_399976 8 742935 0.643053
S8_400002 8 742961 0.1259817
S8_400004 8 742963 0.6362361
S8_400006 8 742965 0.6629575
S8_400009 8 742968 0.1784632
S8_400010 8 742969 0.04905232
S8_400011 8 742970 0.04905232
S8_400013 8 742972 0.04905232
S8_400014 8 742973 0.009552288
S8_400023 8 742982 0.04905232
S8_400025 8 742984 0.4015915
S8_400028 8 742987 0.01006876
S8_400029 8 742988 0.009552288
S8_400928 8 743887 0.4608326
S8_400954 8 743913 0.002977543
S8_400956 8 743915 0.009419976
S8_400973 8 743932 0.7814162
S8_400994 8 743953 0.8015457
S8_401002 8 743961 0.03264175
S8_401016 8 743975 0.04070127
S8_401031 8 743990 0.2448385
S8_401048 8 744007 0.04343579
S8_401058 8 744017 0.6885088
S8_401077 8 744036 0.02364979
S8_401143 8 744102 0.612536
S8_401145 8 744104 0.7096758
S8_401149 8 744108 0.1929108
S8_401153 8 744112 0.6170458
S8_401154 8 744113 0.5709516
S8_401158 8 744117 0.2152544
S8_401242 8 744201 0.009249611
S8_401245 8 744204 0.04763002
S8_401283 8 744242 0.2609398
S8_401331 8 744290 0.4741412
S8_401352 8 744311 0.2765197
S8_401371 8 744330 0.3504285
S8_401375 8 744334 0.009070919
S8_403654 8 746613 0.02977303
S8_403659 8 746618 0.04016295
S8_403660 8 746619 0.03883289
S8_403661 8 746620 0.005813839
S8_403662 8 746621 0.01021635
S8_403693 8 746652 0.009603156
S8_403697 8 746656 0.3719794
S8_403707 8 746666 0.01314367
S8_406199 8 749158 0.246742
S8_406299 8 749258 0.0543047
S8_521377 8 829163 0.8073053
S8_521384 8 829170 0.7200051
S8_521393 8 829179 0.6924675
S8_521425 8 829211 0.9542817
S8_559499 8 867330 0.3105036
S8_564004 8 871835 0.7522809
S8_564227 8 872058 0.9293311
S8_564229 8 872060 0.7280278
S8_645992 8 948013 0.02451571
S8_646005 8 948026 0.6232131
S8_646008 8 948029 0.573465
S8_646011 8 948032 0.4296213
S8_646022 8 948043 0.4966297
S8_646032 8 948053 0.01159035
S8_646075 8 948096 0.2248162
S8_646087 8 948108 0.1156091
S8_646165 8 948186 0.5209256
S8_646176 8 948197 0.1722087
S8_646177 8 948198 0.1747232
S8_646192 8 948213 0.1291531
S8_646193 8 948214 0.1400126
S8_646196 8 948217 0.07789152
S8_646240 8 948261 0.3917615
S8_646251 8 948272 0.2637061
S8_646252 8 948273 0.3198245
S8_646277 8 948298 0.07808908
S8_646345 8 948366 0.001080598
S8_646474 8 948495 0.4564726
S8_646475 8 948496 0.1907714
S8_646552 8 948573 0.7591893
S8_647059 8 949080 0.666571
S8_647065 8 949086 0.01413437
S8_647098 8 949119 0.6057595
S8_653725 8 955840 0.2404196
S8_653754 8 955869 0.8559905
S8_653758 8 955873 0.07045325
S8_653759 8 955874 0.07054154
S8_653764 8 955879 0.1009819
S8_653765 8 955880 0.07167065
S8_653766 8 955881 0.08420453
S8_653768 8 955883 0.1012002
S8_653783 8 955898 0.1915424
S8_653786 8 955901 0.8338191
S8_654993 8 957108 0.7249519
S8_654998 8 957113 0.6573479
S8_655022 8 957137 0.4797287
S8_655406 8 957521 0.5044335
S8_655425 8 957540 0.7252192
S8_655438 8 957553 0.7687351
S8_655446 8 957561 0.3273437
S8_655454 8 957569 0.4949897
S8_655459 8 957574 0.6467276
S8_655462 8 957577 0.6342675
S8_655503 8 957618 0.5378563
S8_655508 8 957623 0.009485397
S8_655534 8 957649 0.8072001
S8_686970 8 996046 0.5015017
S8_686993 8 996069 0.8813602
S8_686995 8 996071 0.02159812
S8_687184 8 996260 0.05461487
S8_687188 8 996264 0.278294
S8_704875 8 1013951 0.5831968
S8_705099 8 1014175 0.01518613
S8_705116 8 1014192 0.1820697
S8_705143 8 1014219 0.04840728
S8_705154 8 1014230 0.3894364
S8_705155 8 1014231 0.9443959
S8_705165 8 1014241 0.859157
S8_750268 8 1067323 0.3600532
S8_773941 8 1082357 0.5834107
S8_774030 8 1082446 0.05728824
S8_774042 8 1082458 0.8680216
S8_774069 8 1082485 0.6471522
S8_774159 8 1082575 0.8479175
S8_774164 8 1082580 0.2783924
S8_774265 8 1082681 0.08177189
S8_774273 8 1082689 0.6281096
S8_774282 8 1082698 0.3531738
S8_774300 8 1082716 0.9645021
S8_774307 8 1082723 0.9645021
S8_774309 8 1082725 0.9902475
S8_774399 8 1082815 0.3525355
S8_774432 8 1082848 0.240666
S8_774852 8 1083268 0.5278109
S8_774908 8 1083324 0.9874776
S8_774938 8 1083354 0.1491924
S8_825268 8 1130855 0.5330614
S8_825303 8 1130890 0.8451646
S8_825306 8 1130893 0.9853409
S8_825309 8 1130896 0.6064101
S8_825349 8 1130936 0.1788871
S8_834015 8 1139602 0.4968597
S8_834072 8 1139659 0.7236753
S8_834076 8 1139663 0.05945661
S8_834084 8 1139671 0.3068329
S8_834097 8 1139684 0.5619621
S8_834128 8 1139715 0.01517425
S8_834154 8 1139741 0.6898605
S8_834164 8 1139751 0.1748909
S8_834205 8 1139792 0.8423775
S8_834223 8 1139810 0.9775445
S8_834240 8 1139827 0.4433188
S8_834954 8 1140541 0.9788862
S8_834976 8 1140563 0.07658893
S8_835206 8 1140793 0.6115215
S8_835217 8 1140804 0.09558311
S8_835218 8 1140805 0.3807972
S8_839346 8 1144933 0.2335291
S8_840395 8 1145982 0.2252077
S8_840453 8 1146040 0.06298053
S8_840464 8 1146051 0.3080018
S8_853193 8 1158779 0.4308912
S8_853219 8 1158805 0.7622429
S8_853224 8 1158810 0.7313611
S8_853244 8 1158830 0.950356
S8_853296 8 1158882 0.5376988
S8_853373 8 1158959 0.1085436
S8_853374 8 1158960 0.09747942
S8_853375 8 1158961 0.5401117
S8_853378 8 1158964 0.6700807
S8_869314 8 1187288 0.3890691
S8_872875 8 1190849 0.7087172
S8_872881 8 1190855 0.8403459
S8_872888 8 1190862 0.09453001
S8_872890 8 1190864 0.1856135
S8_872893 8 1190867 0.09990675
S8_873610 8 1191584 0.9809818
S8_873612 8 1191586 0.8293154
S8_873626 8 1191600 0.8066548
S8_873627 8 1191601 0.1723294
S8_873630 8 1191604 0.4527983
S8_873659 8 1191633 0.7529873
S8_873660 8 1191634 0.9345162
S8_873690 8 1191664 0.1223399
S8_873702 8 1191676 0.7412094
S8_873716 8 1191690 0.2497754
S8_873734 8 1191708 0.5987811
