rs chr ps p_wald
S5_313 5 285047 0.3626278
S5_319 5 285053 0.2424071
S5_363 5 285097 0.6292761
S5_369 5 285103 0.09809187
S5_387 5 285121 0.5337965
S5_391 5 285125 0.214816
S5_392 5 285126 0.8713899
S5_402 5 285136 0.9041094
S5_416 5 285150 0.5150009
S5_421 5 285155 0.6648022
S5_22121 5 306903 0.8471824
S5_22863 5 307645 0.5917309
S5_37231 5 322013 0.9258187
S5_37301 5 322083 0.2207412
S5_38073 5 322855 0.5774087
S5_40152 5 324934 0.8053407
S5_42604 5 327386 0.3506993
S5_49928 5 334710 0.1378709
S5_49936 5 334718 0.9181357
S5_107945 5 391781 0.0616484
S5_108973 5 392809 0.8219119
S5_110143 5 393979 0.6667083
S5_187259 5 465688 0.1286012
S5_187267 5 465696 0.9954618
S5_187270 5 465699 0.304814
S5_187963 5 466392 0.2559304
S5_187973 5 466402 0.1040122
S5_238138 5 517077 0.4199632
S5_240455 5 519394 0.3640766
S5_253838 5 527282 0.8262441
S5_375292 5 687258 0.8500246
S5_375322 5 687288 0.1166548
S5_375335 5 687301 0.4281149
S5_375511 5 687477 0.7270745
S5_435306 5 746393 0.6738332
S5_534269 5 845098 0.188507
S5_534477 5 845306 0.4651741
S5_534521 5 845350 0.4722417
S5_534794 5 845623 0.6845498
S5_534889 5 845718 0.2990359
S5_534897 5 845726 0.8942121
S5_534918 5 845747 0.3067888
S5_535496 5 846327 0.8963983
S5_536143 5 846974 0.5593648
S5_536169 5 847000 0.3112399
S5_536180 5 847011 0.6874324
S5_536227 5 847058 0.4608233
S5_599220 5 910047 0.4833766
S5_599315 5 910142 0.1413499
S5_599432 5 910259 0.6127691
S5_599612 5 910439 0.6436493
S5_600673 5 911500 0.3041736
S5_646716 5 956927 0.8943086
S5_646731 5 956942 0.0721884
S5_651151 5 961362 0.3340876
S5_651386 5 961597 0.287461
S5_651425 5 961636 0.1035068
S5_651590 5 961801 0.6192821
S5_651602 5 961813 0.05644787
S5_651650 5 961861 0.0513168
S5_651651 5 961862 0.04201189
S5_651656 5 961867 0.06359925
S5_651657 5 961868 0.01820296
S5_651663 5 961874 0.1684917
S5_651668 5 961879 0.04216621
S5_651669 5 961880 0.8740973
S5_651678 5 961889 0.03668448
S5_651689 5 961900 0.04409328
S5_651751 5 961962 0.6411246
S5_651858 5 962069 0.2044388
S5_657168 5 967379 0.7815146
S5_657192 5 967403 0.6176705
S5_657198 5 967409 0.9741167
S5_657251 5 967462 0.9258471
S5_657889 5 968100 0.2905451
S5_657905 5 968116 0.75216
S5_657917 5 968128 0.2858468
S5_658094 5 968305 0.9425038
S5_658175 5 968386 0.8200298
S5_658208 5 968419 0.5802719
S5_659057 5 969268 0.9812966
S5_659147 5 969358 0.6912475
S5_659777 5 969988 0.007345629
S5_659796 5 970007 0.08913569
S5_659843 5 970054 0.2699846
S5_659927 5 970138 0.417415
S5_662173 5 972384 0.3494195
S5_665188 5 975403 0.7853504
S5_665217 5 975432 0.9386241
S5_665220 5 975435 0.8668241
S5_665326 5 975541 0.6039619
