rs chr ps p_wald
S7_90216 7 90216 0.9583751
S7_129398 7 129398 0.611157
S7_130971 7 130971 0.08257735
S7_153040 7 153040 0.5064138
S7_153051 7 153051 0.5064138
S7_153349 7 153349 0.3960757
S7_171848 7 171848 0.9891998
S7_230722 7 230722 0.4679939
S7_277808 7 277808 0.9830217
S7_286028 7 286028 0.9458625
S7_286052 7 286052 0.01864552
S7_287211 7 287211 0.05463222
S7_303044 7 303044 0.8949142
S7_380809 7 380809 0.3092193
S7_385998 7 385998 0.08833911
S7_396668 7 396668 0.4241036
S7_401778 7 401778 0.8320708
S7_403009 7 403009 0.4677204
S7_403012 7 403012 0.8079585
S7_403381 7 403381 0.9196558
S7_408512 7 408512 0.7254469
S7_408517 7 408517 0.6979849
S7_408518 7 408518 0.6979849
S7_408519 7 408519 0.8037312
S7_408520 7 408520 0.6979849
S7_408521 7 408521 0.6979849
S7_408522 7 408522 0.7950961
S7_413039 7 413039 0.2016213
S7_413066 7 413066 0.8504877
S7_438936 7 438936 0.02121571
S7_441693 7 441693 0.4082443
S7_441836 7 441836 0.1823546
S7_448833 7 448833 0.07795476
S7_455860 7 455860 0.3580324
S7_458271 7 458271 0.01455581
S7_458273 7 458273 0.0133484
S7_466347 7 466347 0.01492384
S7_466365 7 466365 2.89707e-05
S7_480501 7 480501 0.5120238
S7_542992 7 542992 0.2556576
S7_574269 7 574269 0.04441512
S7_574391 7 574391 0.3354464
S7_668750 7 668750 0.3900983
S7_668774 7 668774 0.2679407
S7_719481 7 719481 0.06080925
S7_738573 7 738573 0.07176456
S7_745411 7 745411 0.2915146
S7_757619 7 757619 0.2031785
S7_757631 7 757631 0.2951629
S7_763691 7 763691 0.7822764
S7_791506 7 791506 0.8668118
S7_796616 7 796616 0.4572914
S7_808032 7 808032 0.9102308
S7_856468 7 856468 0.4508279
S7_859997 7 859997 0.5986874
S7_869050 7 869050 0.7013074
S7_876946 7 876946 0.5374939
S7_880825 7 880825 0.2134423
S7_880861 7 880861 0.2683791
S7_880863 7 880863 0.1999032
S7_881302 7 881302 0.8342046
S7_881309 7 881309 0.9020912
S7_881435 7 881435 0.644525
S7_881463 7 881463 0.0009373157
S7_889223 7 889223 0.5136051
S7_889400 7 889400 0.7388937
S7_910866 7 910866 6.526794e-06
S7_910930 7 910930 0.5556817
S7_912729 7 912729 0.3696431
S7_912737 7 912737 0.3727987
S7_912813 7 912813 0.02717402
S7_912840 7 912840 0.03162438
S7_969473 7 969473 0.401894
S7_1004382 7 1004382 0.8068139
S7_1013798 7 1013798 0.5607716
S7_1048956 7 1048956 0.6160401
S7_1053466 7 1053466 0.549712
S7_1053478 7 1053478 0.8128926
S7_1053612 7 1053612 0.4011989
S7_1057324 7 1057324 0.6899536
S7_1101596 7 1101596 0.4948804
S7_1105963 7 1105963 0.09753237
S7_1105996 7 1105996 0.9433407
S7_1106003 7 1106003 0.122831
S7_1107266 7 1107266 0.8107169
S7_1107280 7 1107280 0.8107169
S7_1130318 7 1130318 0.5217988
S7_1131487 7 1131487 0.08447611
S7_1136470 7 1136470 0.313097
S7_1142945 7 1142945 0.6649077
S7_1160786 7 1160786 0.4575723
S7_1179380 7 1179380 0.0720462
S7_1189187 7 1189187 0.05845487
S7_1189290 7 1189290 0.07701149
S7_1190999 7 1190999 0.560987
S7_1191002 7 1191002 0.2481064
S7_1191028 7 1191028 0.6428821
S7_1191084 7 1191084 0.6447165
S7_1197581 7 1197581 0.4670915
S7_1222136 7 1222136 0.4969833
S7_1222149 7 1222149 0.05880333
S7_1243614 7 1243614 0.01649047
S7_1243620 7 1243620 0.02140621
S7_1243841 7 1243841 0.5047195
S7_1252902 7 1252902 0.004970908
S7_1258871 7 1258871 0.7219129
S7_1259201 7 1259201 4.700801e-08
S7_1259231 7 1259231 1.01921e-07
S7_1262412 7 1262412 9.782653e-07
S7_1262490 7 1262490 0.3009902
S7_1266864 7 1266864 0.2135394
S7_1266866 7 1266866 6.332087e-07
S7_1269494 7 1269494 9.182017e-07
S7_1269497 7 1269497 8.972293e-07
S7_1326242 7 1326242 0.3644268
S7_1329631 7 1329631 0.01071331
S7_1332827 7 1332827 0.4792621
S7_1339478 7 1339478 0.246559
S7_1339491 7 1339491 0.002736641
S7_1339646 7 1339646 0.608673
S7_1339679 7 1339679 0.6247901
S7_1339724 7 1339724 0.9368741
S7_1339739 7 1339739 0.8950712
S7_1339764 7 1339764 0.8761666
S7_1360381 7 1360381 0.7158791
S7_1360402 7 1360402 0.7260282
S7_1390375 7 1390375 0.5711817
S7_1390404 7 1390404 0.1431293
S7_1414049 7 1414049 0.8895939
S7_1414212 7 1414212 0.5790273
S7_1414219 7 1414219 0.5538053
S7_1414226 7 1414226 0.8552813
S7_1425681 7 1425681 0.3504453
S7_1425682 7 1425682 0.5301539
S7_1426380 7 1426380 0.09852383
S7_1426385 7 1426385 0.120427
S7_1587994 7 1587994 0.5639099
S7_1607525 7 1607525 0.978017
S7_1607648 7 1607648 0.1889679
S7_1607705 7 1607705 0.5230838
S7_1616759 7 1616759 0.5119822
S7_1624990 7 1624990 0.02241831
S7_1631612 7 1631612 0.4661596
S7_1631620 7 1631620 0.08902712
S7_1631624 7 1631624 0.09043549
S7_1651890 7 1651890 0.07088589
S7_1656136 7 1656136 0.9042868
S7_1656148 7 1656148 0.9069731
S7_1656409 7 1656409 0.01375599
S7_1745526 7 1745526 3.452187e-05
S7_1764183 7 1764183 0.03746239
S7_1764369 7 1764369 0.02714841
S7_1780917 7 1780917 0.1346352
S7_1809697 7 1809697 0.1772327
S7_1809698 7 1809698 0.1772327
S7_1809699 7 1809699 0.1772327
S7_1817102 7 1817102 0.0559484
S7_1843748 7 1843748 3.126113e-05
S7_1891953 7 1891953 0.00378295
S7_1892896 7 1892896 0.2928921
S7_1919069 7 1919069 0.06461726
S7_1921818 7 1921818 0.3061397
S7_1927559 7 1927559 0.0009846308
S7_1941426 7 1941426 0.7662828
S7_1941430 7 1941430 0.8141108
S7_1941631 7 1941631 0.4495807
S7_1941771 7 1941771 0.005576644
S7_1941772 7 1941772 0.005495202
S7_1966988 7 1966988 0.7773047
S7_1975634 7 1975634 0.7793039
S7_1975721 7 1975721 0.02485986
S7_1975734 7 1975734 0.4824971
S7_1994209 7 1994209 0.8083879
S7_1994212 7 1994212 0.8476088
S7_2007901 7 2007901 0.5969244
S7_2010616 7 2010616 0.06898309
S7_2010627 7 2010627 0.086037
S7_2030259 7 2030259 0.3203101
S7_2061076 7 2061076 0.5628327
S7_2061106 7 2061106 0.02387389
S7_2063969 7 2063969 0.0004596027
S7_2063996 7 2063996 0.0007176913
S7_2063997 7 2063997 0.0002110723
S7_2075514 7 2075514 0.3225018
S7_2075550 7 2075550 0.1916503
S7_2081120 7 2081120 0.3559928
S7_2083560 7 2083560 0.1867133
S7_2084646 7 2084646 0.9486776
S7_2084660 7 2084660 0.008988231
S7_2101527 7 2101527 7.645321e-05
S7_2107782 7 2107782 0.9652486
S7_2113788 7 2113788 0.1774097
S7_2141946 7 2141946 0.1632201
S7_2143601 7 2143601 0.05956389
S7_2167718 7 2167718 0.02897836
S7_2167733 7 2167733 0.4296398
S7_2167748 7 2167748 0.2476977
S7_2167796 7 2167796 0.000916307
S7_2180196 7 2180196 0.008165219
S7_2180222 7 2180222 0.0007179276
S7_2182719 7 2182719 0.5153447
S7_2202298 7 2202298 0.1271688
S7_2202308 7 2202308 0.007269928
S7_2202392 7 2202392 0.1327223
S7_2212139 7 2212139 0.009083553
S7_2212178 7 2212178 0.1742168
S7_2212454 7 2212454 0.2566374
S7_2212511 7 2212511 0.1885393
S7_2212580 7 2212580 0.3176619
S7_2216466 7 2216466 0.5749649
S7_2226679 7 2226679 0.1518887
S7_2226686 7 2226686 0.1419556
S7_2226801 7 2226801 0.4071431
S7_2226814 7 2226814 0.5654391
S7_2235021 7 2235021 0.231451
S7_2242279 7 2242279 0.660097
S7_2242299 7 2242299 0.2513511
S7_2255353 7 2255353 0.567791
S7_2302296 7 2302296 0.127053
S7_2302362 7 2302362 0.0291743
S7_2330156 7 2330156 0.5970043
S7_2351878 7 2351878 0.08074912
S7_2351889 7 2351889 0.06753818
S7_2351891 7 2351891 0.09300195
S7_2351894 7 2351894 0.08074912
S7_2351896 7 2351896 0.08074912
S7_2387274 7 2387274 0.001890464
S7_2437541 7 2437541 0.00383993
S7_2446310 7 2446310 0.6136244
S7_2446683 7 2446683 0.001359187
S7_2513694 7 2513694 6.480113e-05
S7_2513844 7 2513844 0.0001493258
S7_2530631 7 2530631 0.6231833
S7_2539728 7 2539728 0.9495184
S7_2608804 7 2608804 0.02201319
S7_2609092 7 2609092 2.749335e-05
S7_2620993 7 2620993 0.8171876
S7_2626407 7 2626407 0.4136192
S7_2630266 7 2630266 0.4381645
S7_2630359 7 2630359 0.2742437
S7_2676634 7 2676634 0.3910333
S7_2676705 7 2676705 0.07703163
S7_2800246 7 2800246 0.1320891
S7_2808445 7 2808445 0.9811747
S7_2810540 7 2810540 0.8556276
S7_2823329 7 2823329 0.2993751
S7_2823362 7 2823362 0.255713
S7_2845943 7 2845943 0.2220586
S7_2845946 7 2845946 0.2619701
S7_2845988 7 2845988 0.2220586
S7_2868608 7 2868608 0.9754217
S7_2889757 7 2889757 0.05154586
S7_2901725 7 2901725 0.9683047
S7_2901736 7 2901736 0.5786124
S7_2916785 7 2916785 0.6163844
S7_2916791 7 2916791 0.9168677
S7_2927622 7 2927622 0.3114745
S7_2927625 7 2927625 0.3652044
S7_2927628 7 2927628 0.2826602
S7_2952822 7 2952822 0.05816935
S7_2952852 7 2952852 0.1541118
S7_2954762 7 2954762 0.4755036
S7_2983094 7 2983094 0.7700905
S7_2983115 7 2983115 0.9890925
S7_3045134 7 3045134 0.414275
S7_3064071 7 3064071 0.001582427
S7_3092619 7 3092619 0.7366621
S7_3094861 7 3094861 0.4405666
S7_3096204 7 3096204 0.2336334
S7_3139156 7 3139156 0.0833244
S7_3154834 7 3154834 0.07881725
S7_3206976 7 3206976 0.01341368
S7_3231624 7 3231624 0.8364342
S7_3297176 7 3297176 0.9013839
S7_3297186 7 3297186 0.007883087
S7_3440773 7 3440773 0.5928914
S7_3504078 7 3504078 0.03951674
S7_3504088 7 3504088 0.83284
S7_3504103 7 3504103 0.7691098
S7_3581961 7 3581961 0.0004211462
S7_3581992 7 3581992 0.0002096664
S7_3619872 7 3619872 0.5701142
S7_3619873 7 3619873 0.3111198
S7_3661212 7 3661212 1.488242e-08
S7_3669099 7 3669099 0.1283848
S7_3678477 7 3678477 0.771119
S7_3708522 7 3708522 0.9785193
S7_3726228 7 3726228 0.0289976
S7_3739101 7 3739101 0.7445155
S7_3739105 7 3739105 0.8365716
S7_3741291 7 3741291 0.002704038
S7_3747631 7 3747631 0.2993814
S7_3747650 7 3747650 0.2462749
S7_3747668 7 3747668 0.2462749
S7_3762651 7 3762651 0.007925234
S7_3762681 7 3762681 0.008622812
S7_3766780 7 3766780 0.0370013
S7_3766825 7 3766825 0.04604031
S7_3769565 7 3769565 0.0004550221
S7_3769612 7 3769612 6.291002e-07
S7_3770739 7 3770739 0.4417013
S7_3770744 7 3770744 0.1116553
S7_3824009 7 3824009 0.2680546
S7_3831375 7 3831375 0.4027359
S7_3831383 7 3831383 1.708927e-07
S7_3832020 7 3832020 0.3448271
S7_3832055 7 3832055 0.7520864
S7_3832057 7 3832057 0.2998273
S7_3834287 7 3834287 0.1015099
S7_3856028 7 3856028 0.3538294
S7_3856060 7 3856060 0.4145646
S7_3865141 7 3865141 0.00275787
S7_3865142 7 3865142 0.00275787
S7_3866958 7 3866958 0.03202866
S7_3870883 7 3870883 0.4029099
S7_3875169 7 3875169 0.001060412
S7_3875259 7 3875259 0.9117236
S7_3877215 7 3877215 0.1656789
S7_3894600 7 3894600 0.159842
S7_3902183 7 3902183 0.02527373
S7_3908712 7 3908712 6.735685e-07
S7_3937804 7 3937804 0.3281953
S7_3937811 7 3937811 0.3373564
S7_3937826 7 3937826 0.000709545
S7_3937852 7 3937852 0.9261491
S7_3937870 7 3937870 0.7283194
S7_4074509 7 4074509 0.01266068
S7_4077879 7 4077879 0.01382605
S7_4142375 7 4142375 0.4293795
S7_4149076 7 4149076 0.5372531
S7_4149087 7 4149087 0.7882498
S7_4154488 7 4154488 0.6498938
S7_4277766 7 4277766 0.03040011
S7_4297516 7 4297516 0.104785
S7_4303503 7 4303503 0.01926247
S7_4303548 7 4303548 0.1847598
S7_4303617 7 4303617 0.2061575
S7_4303865 7 4303865 0.01676136
S7_4305538 7 4305538 0.06137091
S7_4306915 7 4306915 0.7535335
S7_4306922 7 4306922 0.6807694
S7_4307190 7 4307190 0.5188197
S7_4307496 7 4307496 0.01513135
S7_4390045 7 4390045 0.1974809
S7_4390122 7 4390122 0.4199496
S7_4430173 7 4430173 0.03961514
S7_4430230 7 4430230 0.01402095
S7_4431500 7 4431500 0.6434857
S7_4437739 7 4437739 0.8956205
S7_4459108 7 4459108 0.001969703
S7_4459129 7 4459129 0.01823449
S7_4459130 7 4459130 0.01399326
S7_4459218 7 4459218 0.0543882
S7_4459262 7 4459262 0.01757753
S7_4460271 7 4460271 0.8163774
S7_4460273 7 4460273 0.01937287
S7_4473000 7 4473000 0.03682716
S7_4473001 7 4473001 0.03682716
S7_4473041 7 4473041 0.009963962
S7_4480634 7 4480634 0.05256867
S7_4495842 7 4495842 0.5610427
S7_4495847 7 4495847 0.5610427
S7_4495849 7 4495849 0.6118406
S7_4495850 7 4495850 0.5610427
S7_4498917 7 4498917 0.2150589
S7_4498961 7 4498961 0.3355144
S7_4503706 7 4503706 0.960593
S7_4503726 7 4503726 0.2065043
S7_4518222 7 4518222 0.3956198
S7_4531548 7 4531548 0.1876865
S7_4533400 7 4533400 0.06420191
S7_4543228 7 4543228 0.2605069
S7_4546457 7 4546457 0.03581936
S7_4546468 7 4546468 0.3035595
S7_4560155 7 4560155 0.001095421
S7_4560825 7 4560825 0.003879183
S7_4560833 7 4560833 0.0002850411
S7_4580842 7 4580842 5.411258e-05
S7_4594325 7 4594325 0.0281251
S7_4620621 7 4620621 0.8060266
S7_4623154 7 4623154 0.5996449
S7_4639054 7 4639054 0.5972495
S7_4661656 7 4661656 0.01765584
S7_4664509 7 4664509 0.2842714
S7_4664518 7 4664518 0.2875274
S7_4664546 7 4664546 0.2754373
S7_4666505 7 4666505 0.08813026
