rs chr ps p_wald
S10_15629 10 15629 0.3482069
S10_17505 10 17505 0.3315067
S10_17528 10 17528 0.05302005
S10_17998 10 17998 0.6362309
S10_69755 10 69755 0.1156948
S10_72452 10 72452 0.04038788
S10_75736 10 75736 0.9625016
S10_75741 10 75741 0.3840756
S10_85556 10 85556 0.003013476
S10_91393 10 91393 0.6959047
S10_91714 10 91714 0.822713
S10_91715 10 91715 0.822713
S10_91717 10 91717 0.822713
S10_91753 10 91753 0.745888
S10_98360 10 98360 0.4628597
S10_113134 10 113134 0.4039143
S10_113412 10 113412 0.7690896
S10_115652 10 115652 0.762559
S10_134262 10 134262 0.4826298
S10_149187 10 149187 0.9940681
S10_181517 10 181517 0.7611213
S10_234260 10 234260 0.02938456
S10_259788 10 259788 0.813593
S10_302638 10 302638 0.001757366
S10_347848 10 347848 0.0007489386
S10_370665 10 370665 0.8269592
S10_370733 10 370733 0.8335018
S10_371094 10 371094 0.8982993
S10_424087 10 424087 0.01354347
S10_424088 10 424088 0.02159736
S10_436678 10 436678 0.418304
S10_436683 10 436683 0.4166245
S10_458782 10 458782 0.03135602
S10_491458 10 491458 0.7418324
S10_500532 10 500532 0.561626
S10_519918 10 519918 0.5426891
S10_614649 10 614649 0.1433463
S10_630483 10 630483 0.977718
S10_668876 10 668876 0.8081637
S10_672540 10 672540 0.8613565
S10_675144 10 675144 0.5614945
S10_719948 10 719948 0.3810766
S10_729851 10 729851 0.7240252
S10_729920 10 729920 0.8351138
S10_731310 10 731310 0.7788233
S10_744218 10 744218 4.490894e-05
S10_744238 10 744238 0.0007013629
S10_755610 10 755610 0.8329792
S10_755642 10 755642 0.7769269
S10_755647 10 755647 0.5676409
S10_755650 10 755650 0.2402154
S10_755686 10 755686 0.593029
S10_755687 10 755687 0.593029
S10_755717 10 755717 0.4633097
S10_759462 10 759462 0.8200361
S10_762041 10 762041 0.01567987
S10_769140 10 769140 0.03136557
S10_769145 10 769145 0.03136557
S10_774335 10 774335 0.02109133
S10_794320 10 794320 0.6738212
S10_812118 10 812118 0.5630778
S10_812176 10 812176 0.9801914
S10_816487 10 816487 0.5523267
S10_868070 10 868070 0.3204169
S10_872599 10 872599 0.3482373
S10_872704 10 872704 0.9394435
S10_918535 10 918535 0.1621106
S10_948403 10 948403 0.8304457
S10_948428 10 948428 0.04399212
S10_948445 10 948445 0.5607444
S10_958661 10 958661 0.5164037
S10_959529 10 959529 0.4998765
S10_959546 10 959546 0.8780641
S10_960601 10 960601 0.4228579
S10_961303 10 961303 0.9408541
S10_964301 10 964301 0.12528
S10_964352 10 964352 0.4130192
S10_965302 10 965302 0.1258294
S10_973441 10 973441 0.04901938
S10_975916 10 975916 0.9062976
S10_975936 10 975936 0.3492473
S10_975951 10 975951 0.1981851
S10_975969 10 975969 0.8638278
S10_976124 10 976124 0.003476871
S10_1017100 10 1017100 0.0005024143
S10_1031528 10 1031528 0.6248974
S10_1048335 10 1048335 0.0002215392
S10_1068677 10 1068677 0.9644457
S10_1072441 10 1072441 0.09400781
S10_1073152 10 1073152 0.2155368
S10_1079281 10 1079281 0.2475687
S10_1079282 10 1079282 0.4489019
S10_1089575 10 1089575 0.9409736
S10_1115702 10 1115702 0.06642058
S10_1116077 10 1116077 0.5065548
S10_1116124 10 1116124 0.7773595
S10_1117191 10 1117191 0.04199069
S10_1118260 10 1118260 0.5555495
S10_1118288 10 1118288 0.5004445
S10_1118484 10 1118484 0.4504005
S10_1130609 10 1130609 0.7089378
S10_1148730 10 1148730 0.6805483
S10_1149373 10 1149373 0.03016199
S10_1149390 10 1149390 0.4383315
S10_1150238 10 1150238 0.03121708
S10_1156230 10 1156230 0.04458741
S10_1156251 10 1156251 0.1597602
S10_1156264 10 1156264 0.06493915
S10_1156282 10 1156282 0.2882703
S10_1156285 10 1156285 0.2966905
S10_1157574 10 1157574 0.3435513
S10_1158839 10 1158839 0.4190555
S10_1162104 10 1162104 0.9009613
S10_1183065 10 1183065 0.8119275
S10_1183067 10 1183067 0.8310619
S10_1189220 10 1189220 0.8704943
S10_1194347 10 1194347 0.0006531316
S10_1229937 10 1229937 0.4630823
S10_1229944 10 1229944 0.7367968
S10_1230027 10 1230027 0.4470927
S10_1230034 10 1230034 0.2887461
S10_1230117 10 1230117 0.3010914
S10_1230147 10 1230147 0.373715
S10_1233075 10 1233075 0.80181
S10_1233090 10 1233090 0.8629331
S10_1233173 10 1233173 0.8581135
S10_1255866 10 1255866 0.5464319
S10_1255918 10 1255918 0.414742
S10_1256021 10 1256021 0.846705
S10_1282895 10 1282895 0.8393583
S10_1314313 10 1314313 0.2572359
S10_1314316 10 1314316 0.3916261
S10_1327168 10 1327168 0.1974482
S10_1327179 10 1327179 0.2818813
S10_1348987 10 1348987 0.4987945
S10_1349002 10 1349002 0.5508903
S10_1372950 10 1372950 0.07995054
S10_1405014 10 1405014 0.5974475
S10_1408126 10 1408126 0.8373213
S10_1457092 10 1457092 0.4429472
S10_1480218 10 1480218 0.02802286
S10_1480219 10 1480219 0.03018926
S10_1482694 10 1482694 0.2895323
S10_1491033 10 1491033 0.1140071
S10_1491035 10 1491035 0.06594662
S10_1495139 10 1495139 0.900158
S10_1495250 10 1495250 0.8411912
S10_1495256 10 1495256 0.7520729
S10_1498543 10 1498543 0.08626217
S10_1508645 10 1508645 0.9053831
S10_1508977 10 1508977 0.1129634
S10_1513078 10 1513078 0.9418431
S10_1513122 10 1513122 0.7945789
S10_1515681 10 1515681 0.3618277
S10_1515798 10 1515798 0.9191013
S10_1518458 10 1518458 0.02957808
S10_1525996 10 1525996 0.30187
S10_1526035 10 1526035 0.8519736
S10_1544140 10 1544140 0.6702858
S10_1553041 10 1553041 0.7509025
S10_1567694 10 1567694 0.9582804
S10_1567742 10 1567742 2.366789e-05
S10_1572929 10 1572929 0.9836201
S10_1574443 10 1574443 0.9090494
S10_1598392 10 1598392 0.02189635
S10_1598400 10 1598400 0.0192788
S10_1598692 10 1598692 0.003925325
S10_1602019 10 1602019 0.1077296
S10_1602111 10 1602111 0.7683908
S10_1602142 10 1602142 0.6098269
S10_1602145 10 1602145 0.6098269
S10_1634260 10 1634260 0.8631619
S10_1637222 10 1637222 0.7756979
S10_1639419 10 1639419 0.04098357
S10_1640826 10 1640826 0.1432123
S10_1640834 10 1640834 0.008677831
S10_1664883 10 1664883 0.4939281
S10_1673177 10 1673177 0.988336
S10_1677892 10 1677892 0.2181452
S10_1699467 10 1699467 0.001459343
S10_1711543 10 1711543 0.3719443
S10_1715021 10 1715021 0.7896832
S10_1715073 10 1715073 0.02584491
S10_1740908 10 1740908 0.5339081
S10_1741102 10 1741102 0.1529392
S10_1746725 10 1746725 0.2750513
S10_1746754 10 1746754 0.3393527
S10_1765188 10 1765188 0.7578269
S10_1765206 10 1765206 0.2606931
S10_1808417 10 1808417 1.74327e-05
S10_1820317 10 1820317 0.1521684
S10_1828154 10 1828154 0.2402425
S10_1840686 10 1840686 0.08674651
S10_1869965 10 1869965 0.32162
S10_1869968 10 1869968 0.3216778
S10_1884329 10 1884329 0.5465887
S10_1884464 10 1884464 0.03749056
S10_1884535 10 1884535 0.4109862
S10_1894942 10 1894942 0.7902367
S10_1894967 10 1894967 0.7926771
S10_1900367 10 1900367 0.6472979
S10_1901517 10 1901517 0.4656688
S10_1901592 10 1901592 0.7028155
S10_1901625 10 1901625 0.7687413
S10_1910086 10 1910086 0.009700307
S10_1910113 10 1910113 0.01263439
S10_1914427 10 1914427 0.9432025
S10_1914472 10 1914472 0.7083229
S10_1937085 10 1937085 0.1307905
S10_1949395 10 1949395 0.6601036
S10_1951177 10 1951177 0.9698246
S10_2010098 10 2010098 0.8795838
S10_2022610 10 2022610 0.5409876
S10_2037009 10 2037009 0.7323717
S10_2086936 10 2086936 0.8590404
S10_2087177 10 2087177 0.5305855
S10_2096806 10 2096806 0.6992076
S10_2099774 10 2099774 0.2128002
S10_2099805 10 2099805 0.3993012
S10_2106430 10 2106430 0.3537039
S10_2106533 10 2106533 0.1737513
S10_2106534 10 2106534 0.1737513
S10_2120830 10 2120830 0.4951892
S10_2167900 10 2167900 0.9161178
S10_2167956 10 2167956 0.07411458
S10_2167959 10 2167959 0.2443375
S10_2178302 10 2178302 0.4086079
S10_2178923 10 2178923 0.3031539
S10_2194635 10 2194635 0.9253029
S10_2194636 10 2194636 0.9253029
S10_2194638 10 2194638 0.7686404
S10_2220438 10 2220438 0.09410601
S10_2220467 10 2220467 0.0007990551
S10_2227491 10 2227491 0.1155727
S10_2227494 10 2227494 0.1155727
S10_2280775 10 2280775 0.2934923
S10_2280846 10 2280846 0.6144752
S10_2291463 10 2291463 0.3940824
S10_2296646 10 2296646 0.4930265
S10_2305787 10 2305787 0.8483922
S10_2308423 10 2308423 0.6030619
S10_2317809 10 2317809 0.8731911
S10_2321797 10 2321797 0.7730732
S10_2352404 10 2352404 0.08223329
S10_2358541 10 2358541 0.0736413
S10_2358550 10 2358550 0.03981119
S10_2360899 10 2360899 0.435538
S10_2360908 10 2360908 0.1743064
S10_2374591 10 2374591 0.6424345
S10_2374592 10 2374592 0.4462518
S10_2377380 10 2377380 0.8729941
S10_2411678 10 2411678 0.8108816
S10_2414556 10 2414556 0.09974187
S10_2414577 10 2414577 0.5653024
S10_2415270 10 2415270 0.2536992
S10_2415627 10 2415627 0.9028748
S10_2421789 10 2421789 0.8115978
S10_2428995 10 2428995 0.3261665
S10_2429009 10 2429009 0.2028605
S10_2430296 10 2430296 0.0444079
S10_2437225 10 2437225 0.0679642
S10_2453132 10 2453132 0.004176789
S10_2453153 10 2453153 0.004176789
S10_2461407 10 2461407 0.3620423
S10_2469363 10 2469363 0.8206385
S10_2470112 10 2470112 0.08405121
S10_2486807 10 2486807 0.4924734
S10_2543376 10 2543376 0.4637381
S10_2543403 10 2543403 0.4442643
S10_2543404 10 2543404 0.7699325
S10_2543444 10 2543444 0.439956
S10_2545702 10 2545702 0.5883792
S10_2559582 10 2559582 0.1908845
S10_2559589 10 2559589 0.1579198
S10_2570688 10 2570688 0.7501203
S10_2571989 10 2571989 0.01001209
S10_2574718 10 2574718 0.01741953
S10_2574731 10 2574731 0.01741953
S10_2581757 10 2581757 0.008309857
S10_2584358 10 2584358 0.02133888
S10_2584411 10 2584411 6.062079e-05
S10_2584422 10 2584422 0.727153
S10_2585918 10 2585918 0.01016744
S10_2585959 10 2585959 0.005104552
S10_2585967 10 2585967 0.005215734
S10_2585980 10 2585980 0.004350502
S10_2587208 10 2587208 0.06372907
S10_2587232 10 2587232 0.05880829
S10_2587244 10 2587244 0.02828737
S10_2603603 10 2603603 0.8984921
S10_2624580 10 2624580 0.1346845
S10_2645530 10 2645530 0.0124938
S10_2650550 10 2650550 0.5758183
S10_2679140 10 2679140 0.300217
S10_2683003 10 2683003 0.4741061
S10_2705830 10 2705830 0.01248979
S10_2727213 10 2727213 0.3397164
S10_2730104 10 2730104 0.9296819
S10_2730783 10 2730783 0.8955606
S10_2730785 10 2730785 0.8640165
S10_2730786 10 2730786 0.8955606
S10_2730787 10 2730787 0.861598
S10_2740857 10 2740857 0.06122197
S10_2742151 10 2742151 0.4527749
S10_2752366 10 2752366 0.530497
S10_2752409 10 2752409 0.3452669
S10_2754115 10 2754115 0.5480764
S10_2754116 10 2754116 0.4679045
S10_2754121 10 2754121 0.9107908
S10_2758925 10 2758925 0.03195813
S10_2759767 10 2759767 0.03530192
S10_2798013 10 2798013 0.05611206
S10_2798028 10 2798028 0.05540471
S10_2816525 10 2816525 0.4384479
S10_2832024 10 2832024 0.9339529
S10_2832205 10 2832205 0.009283637
S10_2836003 10 2836003 0.0007608125
S10_2836023 10 2836023 0.859773
S10_2836051 10 2836051 0.02044793
S10_2836237 10 2836237 0.8180891
S10_2836267 10 2836267 0.06211023
S10_2857501 10 2857501 0.05716787
S10_2865506 10 2865506 0.0004689091
S10_2868129 10 2868129 0.04857246
S10_2872321 10 2872321 0.5504312
S10_2872370 10 2872370 0.2552942
S10_2882584 10 2882584 0.6426986
S10_2912321 10 2912321 0.6636652
S10_2965962 10 2965962 0.6397438
S10_2965968 10 2965968 0.6421364
S10_2965971 10 2965971 0.589237
S10_2971553 10 2971553 0.4129396
S10_2971594 10 2971594 0.191446
S10_2996340 10 2996340 0.9020728
S10_2996402 10 2996402 0.8349773
S10_3032430 10 3032430 0.03410887
S10_3056721 10 3056721 0.4759196
S10_3056970 10 3056970 0.03348904
S10_3059570 10 3059570 0.7013096
S10_3071622 10 3071622 0.1088243
S10_3083561 10 3083561 0.03578694
S10_3096303 10 3096303 0.1889255
S10_3129377 10 3129377 0.4692176
S10_3129391 10 3129391 0.9021455
S10_3137654 10 3137654 0.82542
S10_3148207 10 3148207 0.6490105
S10_3148216 10 3148216 0.5898488
S10_3148239 10 3148239 0.005604839
S10_3168042 10 3168042 0.5511142
S10_3195999 10 3195999 0.6926901
S10_3200515 10 3200515 0.4354911
S10_3202200 10 3202200 0.09455716
S10_3202202 10 3202202 0.401335
S10_3205294 10 3205294 0.02608701
S10_3205562 10 3205562 0.2388936
S10_3214686 10 3214686 0.3368302
S10_3225344 10 3225344 0.9523951
S10_3226622 10 3226622 0.9888249
S10_3226704 10 3226704 0.9327234
S10_3231665 10 3231665 0.3042233
S10_3231695 10 3231695 0.9068034
S10_3262390 10 3262390 0.9663173
S10_3279734 10 3279734 0.7789177
