rs chr ps p_wald
S10_15629 10 15629 0.9728431
S10_17505 10 17505 0.8209271
S10_17528 10 17528 0.615432
S10_17998 10 17998 0.506984
S10_69755 10 69755 0.2120544
S10_72452 10 72452 0.7350373
S10_75736 10 75736 0.4396337
S10_75741 10 75741 0.7681855
S10_85556 10 85556 0.5112004
S10_91393 10 91393 0.8626747
S10_91714 10 91714 0.6315616
S10_91715 10 91715 0.6315616
S10_91717 10 91717 0.6315616
S10_91753 10 91753 0.6464118
S10_113134 10 113134 0.5962113
S10_113412 10 113412 0.4346485
S10_134262 10 134262 0.6366115
S10_181517 10 181517 0.8473593
S10_234260 10 234260 0.8269641
S10_259788 10 259788 0.0826728
S10_302638 10 302638 0.8455293
S10_347848 10 347848 0.7062165
S10_370665 10 370665 0.01617381
S10_370733 10 370733 0.00877892
S10_371094 10 371094 0.02497096
S10_424087 10 424087 0.9730537
S10_424088 10 424088 0.5141588
S10_436678 10 436678 0.6807355
S10_436683 10 436683 0.9726493
S10_500532 10 500532 0.4133982
S10_519918 10 519918 0.9889176
S10_630483 10 630483 0.8561869
S10_668876 10 668876 0.2688253
S10_672540 10 672540 0.2335511
S10_675144 10 675144 0.3890729
S10_715203 10 715203 0.08579035
S10_729851 10 729851 0.5737041
S10_729920 10 729920 0.140902
S10_731310 10 731310 0.7967701
S10_744238 10 744238 0.1923366
S10_755610 10 755610 1.882472e-08
S10_755642 10 755642 0.04271732
S10_755647 10 755647 0.1588821
S10_755686 10 755686 1.20192e-05
S10_755687 10 755687 1.20192e-05
S10_755717 10 755717 1.20192e-05
S10_762041 10 762041 0.0008784612
S10_769140 10 769140 0.2181489
S10_769145 10 769145 0.2181489
S10_774335 10 774335 0.5210742
S10_794320 10 794320 0.8418424
S10_812118 10 812118 0.6833846
S10_812176 10 812176 0.7785335
S10_816487 10 816487 0.8772035
S10_868070 10 868070 0.9459634
S10_872599 10 872599 0.0007227585
S10_872704 10 872704 0.0004066272
