rs chr ps p_wald
S2_64382 2 64382 0.4709515
S2_113743 2 113743 0.1861645
S2_148211 2 148211 0.3037736
S2_149810 2 149810 0.9456534
S2_149811 2 149811 0.9624033
S2_186925 2 186925 0.0263503
S2_270127 2 270127 0.628962
S2_270133 2 270133 0.2611792
S2_300646 2 300646 0.9177166
S2_311416 2 311416 0.5421382
S2_311435 2 311435 0.5810605
S2_318546 2 318546 0.9882444
S2_320152 2 320152 0.956984
S2_320174 2 320174 0.5373729
S2_320221 2 320221 0.8364803
S2_320245 2 320245 0.2247255
S2_329408 2 329408 0.3853163
S2_359574 2 359574 0.9550602
S2_373550 2 373550 0.4135675
S2_381624 2 381624 0.0005777773
S2_382849 2 382849 0.3533032
S2_382876 2 382876 0.9648271
S2_396172 2 396172 9.398927e-05
S2_426781 2 426781 0.4621677
S2_446481 2 446481 0.1805532
S2_454496 2 454496 0.9046696
S2_466279 2 466279 0.1206948
S2_481249 2 481249 0.2603138
S2_487510 2 487510 0.755026
S2_487615 2 487615 0.8900306
S2_487670 2 487670 0.1076933
S2_487687 2 487687 0.02946708
S2_487700 2 487700 0.02654115
S2_502048 2 502048 0.001243172
S2_511521 2 511521 0.8742959
S2_537831 2 537831 0.1898486
S2_537842 2 537842 0.3093647
S2_549315 2 549315 0.3609941
S2_571852 2 571852 0.8744454
S2_603104 2 603104 0.7332638
S2_627519 2 627519 0.6874717
S2_627528 2 627528 0.8172013
S2_630866 2 630866 0.7619409
S2_651736 2 651736 0.4072441
S2_673587 2 673587 0.1008239
S2_673841 2 673841 0.1880226
S2_674266 2 674266 0.2583726
S2_706782 2 706782 0.8662992
S2_716744 2 716744 0.03274618
S2_716753 2 716753 0.05554433
S2_716761 2 716761 0.05265685
S2_717194 2 717194 0.883155
S2_717746 2 717746 0.1427769
S2_735347 2 735347 0.009288676
S2_794419 2 794419 0.09289681
S2_802671 2 802671 0.1962518
S2_820428 2 820428 0.5102845
S2_823440 2 823440 0.0006219605
S2_833805 2 833805 0.03164927
S2_846407 2 846407 0.577675
S2_847317 2 847317 0.04136136
S2_851359 2 851359 0.00133272
S2_851432 2 851432 0.1378801
S2_851435 2 851435 0.0001133661
S2_851507 2 851507 0.0006210869
S2_851558 2 851558 0.0004935836
S2_884243 2 884243 0.001049037
S2_887549 2 887549 0.01577706
S2_887571 2 887571 0.5999896
S2_972527 2 972527 0.1137537
S2_1011538 2 1011538 0.8294988
S2_1014251 2 1014251 0.004458623
S2_1021070 2 1021070 0.007375842
S2_1027317 2 1027317 0.03245064
S2_1044962 2 1044962 0.09589136
S2_1104517 2 1104517 0.01062322
S2_1112280 2 1112280 0.03106902
S2_1122919 2 1122919 0.5528653
S2_1122925 2 1122925 0.9898141
S2_1122945 2 1122945 0.004114519
S2_1155583 2 1155583 0.1208921
S2_1165696 2 1165696 0.7028361
S2_1195691 2 1195691 0.1051355
S2_1195766 2 1195766 0.2041705
S2_1212852 2 1212852 0.1001708
S2_1212870 2 1212870 0.0671274
S2_1260299 2 1260299 0.0626075
S2_1260309 2 1260309 0.9264759
S2_1293845 2 1293845 0.0006246291
S2_1293869 2 1293869 0.6280592
S2_1293893 2 1293893 0.00947869
S2_1328627 2 1328627 0.07757007
S2_1328630 2 1328630 0.04119452
S2_1328660 2 1328660 0.02532874
S2_1400633 2 1400633 0.3752561
S2_1406547 2 1406547 0.000626894
S2_1409042 2 1409042 0.6242411
S2_1412219 2 1412219 0.3590161
S2_1412224 2 1412224 0.9212656
S2_1425119 2 1425119 1.565748e-06
S2_1429848 2 1429848 0.0002002269
S2_1456859 2 1456859 0.000304787
S2_1461058 2 1461058 0.2419053
S2_1461080 2 1461080 0.2492623
S2_1461372 2 1461372 0.07610635
S2_1461945 2 1461945 0.5610265
S2_1463569 2 1463569 0.7691163
S2_1477480 2 1477480 0.6995311
S2_1477485 2 1477485 0.5813301
S2_1485022 2 1485022 0.4522862
S2_1485608 2 1485608 0.8301165
S2_1485612 2 1485612 0.006541426
S2_1496770 2 1496770 0.6066129
S2_1496811 2 1496811 0.8483926
S2_1496872 2 1496872 0.2347715
S2_1496969 2 1496969 0.9533124
S2_1496991 2 1496991 0.02410628
S2_1497006 2 1497006 0.04354834
S2_1505083 2 1505083 0.614329
S2_1505086 2 1505086 0.09726262
S2_1516132 2 1516132 0.3370023
S2_1519702 2 1519702 0.035108
S2_1527349 2 1527349 0.3301454
S2_1538032 2 1538032 0.06428863
S2_1559558 2 1559558 0.757587
S2_1571899 2 1571899 0.287691
S2_1583382 2 1583382 0.1334125
S2_1598273 2 1598273 0.6464427
S2_1613464 2 1613464 0.9198698
S2_1613542 2 1613542 0.09088973
S2_1615859 2 1615859 0.02474423
S2_1616885 2 1616885 0.1284138
S2_1617292 2 1617292 0.6429288
S2_1620259 2 1620259 0.4476913
S2_1620271 2 1620271 0.4498768
S2_1674873 2 1674873 0.07072847
S2_1674877 2 1674877 0.06119432
S2_1674921 2 1674921 0.05047632
S2_1677013 2 1677013 0.9017677
S2_1682560 2 1682560 0.8694356
S2_1683040 2 1683040 0.04148025
S2_1683044 2 1683044 0.7454098
S2_1683139 2 1683139 0.5748018
S2_1693887 2 1693887 0.5702572
S2_1694095 2 1694095 0.009918074
S2_1698616 2 1698616 0.1941686
S2_1724893 2 1724893 0.04806662
S2_1749237 2 1749237 0.9340053
S2_1749408 2 1749408 0.6769631
S2_1749654 2 1749654 0.1100332
S2_1749665 2 1749665 0.2025413
S2_1749669 2 1749669 0.8706419
S2_1749710 2 1749710 0.277408
S2_1749719 2 1749719 0.369358
S2_1749728 2 1749728 0.2163103
S2_1755252 2 1755252 0.2725616
S2_1755264 2 1755264 0.6406281
S2_1755272 2 1755272 0.1708425
S2_1755287 2 1755287 0.1269023
S2_1781594 2 1781594 0.4115718
S2_1806743 2 1806743 0.2269152
S2_1812619 2 1812619 0.1710578
S2_1815652 2 1815652 0.4254279
S2_1815976 2 1815976 0.003391085
S2_1825628 2 1825628 0.09215047
S2_1825967 2 1825967 0.417879
S2_1906013 2 1906013 0.3651621
S2_1909690 2 1909690 0.02205655
S2_1909704 2 1909704 0.1537308
