rs chr ps p_wald
S1_2163 1 2163 0.5561083
S1_20646 1 20646 0.792822
S1_20654 1 20654 0.792822
S1_64088 1 64088 0.08269837
S1_68266 1 68266 0.02358614
S1_79959 1 79959 0.5215855
S1_80056 1 80056 0.9771827
S1_80552 1 80552 0.0243939
S1_80647 1 80647 0.9932849
S1_115471 1 115471 0.19858
S1_115488 1 115488 0.0001424738
S1_146207 1 146207 0.9376365
S1_146227 1 146227 0.126933
S1_166699 1 166699 0.226045
S1_175797 1 175797 0.0002798332
S1_176028 1 176028 0.1190804
S1_206185 1 206185 0.001949508
S1_206226 1 206226 0.06160479
S1_218393 1 218393 5.613257e-06
S1_248220 1 248220 0.3969423
S1_248229 1 248229 0.1698512
S1_258908 1 258908 0.8518102
S1_282818 1 282818 0.4197682
S1_298897 1 298897 0.4505439
S1_298976 1 298976 0.4057496
S1_299010 1 299010 0.8962042
S1_302644 1 302644 0.0002758511
S1_310603 1 310603 0.4165252
S1_311042 1 311042 0.0008244489
S1_338047 1 338047 0.9943681
S1_338084 1 338084 0.26748
S1_359028 1 359028 0.7529424
S1_378289 1 378289 0.5824189
S1_383220 1 383220 0.8766206
S1_445405 1 445405 0.1652421
S1_563115 1 563115 0.06466003
S1_577229 1 577229 0.4033807
S1_584828 1 584828 0.08020865
S1_594676 1 594676 0.4023114
S1_602013 1 602013 0.4188476
S1_693385 1 693385 0.456741
S1_693391 1 693391 0.07357805
S1_693395 1 693395 0.07730455
S1_693444 1 693444 0.4563243
S1_702264 1 702264 0.5664448
S1_706504 1 706504 0.04743183
S1_730014 1 730014 0.1563374
S1_732404 1 732404 0.6901067
S1_744290 1 744290 0.12904
S1_760704 1 760704 0.7492828
S1_770089 1 770089 0.1311225
S1_771067 1 771067 0.03866949
S1_784683 1 784683 0.04189254
S1_789378 1 789378 0.3983813
S1_789393 1 789393 0.2844833
S1_789674 1 789674 0.4472375
S1_826502 1 826502 0.9464771
S1_826511 1 826511 0.9791132
S1_826528 1 826528 0.4974434
S1_826547 1 826547 0.8945821
S1_830850 1 830850 0.2904559
S1_831201 1 831201 0.1505575
S1_831345 1 831345 0.3404091
