rs chr ps p_wald
S10_15629 10 15629 0.4363111
S10_17505 10 17505 0.7335302
S10_17528 10 17528 0.734712
S10_17998 10 17998 0.03345958
S10_69755 10 69755 0.8746741
S10_72452 10 72452 0.2588773
S10_75736 10 75736 0.12347
S10_75741 10 75741 0.2380546
S10_85556 10 85556 0.7068997
S10_91393 10 91393 0.3407924
S10_91714 10 91714 0.3407553
S10_91715 10 91715 0.3407553
S10_91717 10 91717 0.3407553
S10_91753 10 91753 0.5172525
S10_98360 10 98360 0.3330051
S10_113134 10 113134 0.3445803
S10_113412 10 113412 0.1454979
S10_115652 10 115652 0.6752364
S10_134262 10 134262 0.5013956
S10_149187 10 149187 0.5700079
S10_181517 10 181517 0.04113368
S10_234260 10 234260 0.1325356
S10_259788 10 259788 0.6668261
S10_302638 10 302638 0.9623008
S10_347848 10 347848 0.4043982
S10_370665 10 370665 0.7129312
S10_370733 10 370733 0.3728529
S10_371094 10 371094 0.1344095
S10_424087 10 424087 0.01169769
S10_424088 10 424088 0.002084356
S10_436678 10 436678 0.008401433
S10_436683 10 436683 0.009678235
S10_458782 10 458782 0.5674953
S10_491458 10 491458 0.8142054
S10_500532 10 500532 0.05901531
S10_519918 10 519918 0.5522216
S10_614649 10 614649 0.1335703
S10_630483 10 630483 0.01630688
S10_668876 10 668876 0.7632088
S10_672540 10 672540 0.3943629
S10_675144 10 675144 0.8007235
S10_719948 10 719948 0.8270072
S10_729851 10 729851 0.6044336
S10_729920 10 729920 0.8763381
S10_731310 10 731310 0.2382939
S10_744218 10 744218 0.4316317
S10_744238 10 744238 0.5391039
S10_755610 10 755610 0.2578214
S10_755642 10 755642 0.8554283
S10_755647 10 755647 0.7371007
S10_755650 10 755650 0.6655208
S10_755686 10 755686 0.4927531
S10_755687 10 755687 0.4927531
S10_755717 10 755717 0.3447313
S10_759462 10 759462 0.5269597
S10_762041 10 762041 0.5160466
S10_769140 10 769140 0.5031159
S10_769145 10 769145 0.5031159
S10_774335 10 774335 0.574021
S10_794320 10 794320 0.951746
S10_812118 10 812118 0.2296225
S10_812176 10 812176 0.5121792
S10_816487 10 816487 0.373556
S10_868070 10 868070 0.7440287
S10_872599 10 872599 0.7435661
S10_872704 10 872704 0.7662909
S10_918535 10 918535 0.3854421
S10_948403 10 948403 0.03212947
S10_948428 10 948428 0.5919168
S10_948445 10 948445 0.5203602
S10_958661 10 958661 0.1579864
