GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98796       0.1662        0.434         0.43338         0.43338
Zm00001eb000640    1    2737442    2740118      1       1  98796       6.4122     7.17e-11      8.1466e-11      8.1466e-11
Zm00001eb000670    1    2800774    2803236      2       2  98796       3.0127    0.0012946       0.0017491       0.0010962
Zm00001eb000720    1    2869576    2874482      7       3  98796       3.0406    0.0011805       0.0091567      0.00038239
Zm00001eb000740    1    2874505    2883698      1       1  98796      0.69845      0.24245         0.24249         0.24249
Zm00001eb000750    1    2875398    2880118      1       1  98796      0.69845      0.24245         0.24249         0.24249
Zm00001eb000780    1    2950594    2963259      3       3  98796       2.4604    0.0069396       0.0081839       0.0073461
Zm00001eb000810    1    2991876    3014032      6       3  98796       7.5808   1.7171e-14      5.7747e-10      1.9104e-16
Zm00001eb000830    1    3028126    3030012      3       3  98796       5.5669   1.2964e-08      1.0793e-10      4.0163e-06
Zm00001eb000920    1    3263012    3279756      1       1  98796     -0.11592      0.54614         0.54497         0.54497
Zm00001eb000960    1    3359130    3361295      1       1  98796       9.2258   1.4076e-20      1.8372e-20      1.8372e-20
Zm00001eb000970    1    3362236    3365818      1       1  98796        1.927     0.026988        0.027272        0.027272
Zm00001eb001040    1    3473728    3478290      4       3  98796       3.2448   0.00058762      0.00033782       0.0015463
Zm00001eb001110    1    3642003    3652191      8       7  98796         8.11   2.5313e-16       9.992e-16      3.7303e-14
Zm00001eb001120    1    3732742    3735652      1       1  98796        2.573    0.0050415       0.0051461       0.0051461
Zm00001eb001430    1    4173806    4249156     11       7  98796       7.3757   8.1757e-14       1.924e-13      1.1531e-11
Zm00001eb001480    1    4358163    4359539      3       2  98796       1.0889       0.1381         0.12163         0.16174
Zm00001eb001510    1    4447853    4452527      3       3  98796       3.5383   0.00020133      4.6962e-05       0.0015299
Zm00001eb001690    1    5055289    5057805      3       3  98796       1.6418     0.050314        0.062934         0.04495
Zm00001eb001870    1    5434423    5440930      1       1  98796      0.48009      0.31558         0.31534         0.31534
Zm00001eb002000    1    5743584    5766324     13      11  98796       9.5009   1.0408e-21      6.1062e-16      2.4077e-21
Zm00001eb002100    1    6021571    6114922     14      12  98796       4.2221   1.2103e-05      4.2026e-06      0.00057172
Zm00001eb002170    1    6200061    6204667      7       6  98796       1.0223      0.15331         0.13517         0.18178
Zm00001eb002180    1    6223600    6228409      1       1  98796       2.1547     0.015594         0.01581         0.01581
Zm00001eb002430    1    6782672    6793725      2       2  98796       6.5423   3.0285e-11           5e-10      4.6295e-12
Zm00001eb002540    1    7181045    7201561      4       3  98796       5.8866   1.9708e-09      3.0113e-06      5.9943e-12
Zm00001eb002590    1    7298972    7300989      3       3  98796       1.8186     0.034488        0.030065         0.04409
Zm00001eb002610    1    7337514    7342201      4       2  98796       2.2374     0.012631       0.0092378        0.021591
Zm00001eb002620    1    7344153    7348877      2       2  98796       2.5642    0.0051701       0.0080549       0.0037292
Zm00001eb002640    1    7399951    7402416      6       5  98796       3.4333   0.00029817      0.00097724      0.00027281
Zm00001eb002830    1    7953030    7955203      2       2  98796       4.5081   3.2698e-06      3.6836e-06      4.4111e-06
Zm00001eb002880    1    7995660    8000444      9       7  98796       7.2336   2.3526e-13      4.3854e-15      3.1323e-09
Zm00001eb002890    1    8030978    8031633      1       1  98796       2.7777    0.0027373          0.0028          0.0028
Zm00001eb003040    1    8268532    8271928      1       1  98796     -0.67671      0.75071         0.74921         0.74921
Zm00001eb003050    1    8271065    8271757      1       1  98796     -0.67671      0.75071         0.74921         0.74921
Zm00001eb003060    1    8274777    8292607      6       5  98796       3.8312   6.3769e-05       0.0020883      5.2358e-06
Zm00001eb003160    1    8514570    8518418      1       1  98796       2.6645    0.0038555       0.0039243       0.0039243
Zm00001eb003220    1    8636709    8638722      7       6  98796       3.3987   0.00033848      0.00011221        0.003145
Zm00001eb003230    1    8636709    8642534      8       7  98796       3.3084   0.00046916      0.00018663       0.0035935
Zm00001eb003350    1    8944150    8949254      4       3  98796       2.9639    0.0015187       0.0014339       0.0025342
Zm00001eb003460    1    9164434    9168992      1       1  98796       1.6982     0.044739        0.045087        0.045087
Zm00001eb003540    1    9423681    9428283      1       1  98796       1.9261     0.027043        0.027316        0.027316
Zm00001eb003550    1    9483547    9565925      8       4  98796       4.2921   8.8504e-06      0.00012954      2.0974e-06
Zm00001eb003670    1    9922122    9932704      1       1  98796       3.0009    0.0013459        0.001377        0.001377
Zm00001eb003810    1   10427630   10507897      5       4  98796      0.51288      0.30402         0.25897         0.35276
Zm00001eb003880    1   10679227   10681893      1       1  98796       4.3329   7.3577e-06        7.78e-06        7.78e-06
Zm00001eb004170    1   11486189   11491069      3       3  98796       3.9837   3.3927e-05      5.5296e-05      3.8202e-05
Zm00001eb004250    1   11847885   11880702      2       2  98796     -0.33606      0.63159         0.59511         0.66118
Zm00001eb004260    1   11938116   11939457      1       1  98796      0.96053       0.1684          0.1687          0.1687
Zm00001eb004290    1   11999339   12034402      2       2  98796      0.45854      0.32328         0.35796         0.29046
Zm00001eb004360    1   12181024   12182613      1       1  98796       1.0893      0.13801         0.13836         0.13836
Zm00001eb004420    1   12250196   12255463      1       1  98796      -1.5846      0.94347         0.94255         0.94255
Zm00001eb004470    1   12338113   12339599      1       1  98796       3.3277   0.00043789      0.00045037      0.00045037
Zm00001eb004490    1   12343656   12345162      2       2  98796       2.6847    0.0036301       0.0061493       0.0023832
Zm00001eb004540    1   12434130   12438763      4       2  98796      0.91131      0.18107         0.14778         0.22826
Zm00001eb004560    1   12516663   12520623      6       5  98796       8.3289   4.0805e-17      1.0582e-11      3.1752e-20
Zm00001eb004760    1   13031568   13034810      3       2  98796       1.8568      0.03167        0.079408         0.01376
Zm00001eb004940    1   13470997   13486090      1       1  98796       2.1153     0.017204        0.017416        0.017416
Zm00001eb005030    1   13799902   13806468      2       2  98796       3.4498   0.00028045      0.00044081      0.00024178
Zm00001eb005100    1   14102501   14104598      4       3  98796       3.7324   9.4822e-05      1.3006e-05       0.0014437
Zm00001eb005210    1   14480449   14500094      1       1  98796       8.5597   5.6587e-18      7.5071e-18      7.5071e-18
Zm00001eb005430    1   15070098   15073238      1       1  98796     -0.83705      0.79872         0.79716         0.79716
Zm00001eb005670    1   15906138   15912356      4       3  98796       9.2709   9.2313e-21      1.0739e-12      9.3106e-27
Zm00001eb005710    1   16122256   16129623      5       4  98796       4.4096   5.1779e-06      2.8442e-05      2.9825e-06
Zm00001eb005770    1   16331561   16342289      2       2  98796       7.6532   9.8038e-15           5e-10       5.166e-19
Zm00001eb005820    1   16601750   16617586      5       4  98796       11.762    3.061e-32           5e-10      4.0164e-50
Zm00001eb006030    1   17085942   17087938      3       3  98796       6.2956   1.5306e-10      4.4085e-10      2.0461e-10
Zm00001eb006170    1   17699837   17701555      2       2  98796        3.683   0.00011524      0.00027946      6.3152e-05
Zm00001eb006190    1   17722814   17726372      1       1  98796       5.3691   3.9567e-08      4.3402e-08      4.3402e-08
Zm00001eb006270    1   17840879   17856767      1       1  98796       7.2973   1.4685e-13      1.7244e-13      1.7244e-13
Zm00001eb006480    1   18176191   18197270      5       3  98796       5.9043   1.7711e-09      7.4314e-10      3.5611e-08
Zm00001eb006560    1   18473259   18494112      1       1  98796       1.3469     0.088999        0.089429        0.089429
Zm00001eb006570    1   18635648   18647229      2       2  98796       1.2727      0.10157         0.12186        0.086188
Zm00001eb006790    1   19640698   19641252      3       3  98796       2.4256     0.007642       0.0064502        0.011149
Zm00001eb006800    1   19641289   19643468      2       2  98796     -0.92381      0.82221         0.81529         0.81747
Zm00001eb006860    1   19814662   19818158      2       2  98796       3.3964   0.00034139       0.0003712      0.00038772
Zm00001eb006890    1   19954509   19980165     13      11  98796       6.0901   5.6415e-10      7.1679e-12      1.7042e-05
Zm00001eb006920    1   20111600   20117637      2       2  98796       3.0704    0.0010688      0.00044944       0.0028196
Zm00001eb007080    1   20696669   20701774      3       3  98796        6.895   2.6937e-12      4.3865e-10      9.3397e-14
Zm00001eb007230    1   21541063   21543518      1       1  98796       5.9306   1.5094e-09      1.6879e-09      1.6879e-09
Zm00001eb007310    1   21693058   21711680      9       7  98796       8.7349   1.2197e-18      1.0547e-15      4.5522e-17
Zm00001eb007330    1   21756736   21760748      4       3  98796       4.1355   1.7713e-05      0.00042046      1.5007e-06
Zm00001eb007580    1   22258455   22262373      5       4  98796       4.2849   9.1401e-06      5.4741e-07      0.00038211
Zm00001eb007600    1   22435069   22442054      6       4  98796       9.1009   4.4782e-20      2.8866e-15      7.2127e-22
Zm00001eb007820    1   23050901   23058463      6       4  98796       5.3279   4.9669e-08      4.7262e-06      9.3014e-09
Zm00001eb008180    1   24745257   24749932      1       1  98796       2.2474     0.012308        0.012492        0.012492
Zm00001eb008190    1   24778316   24778939      1       1  98796        4.739   1.0737e-06      1.1526e-06      1.1526e-06
Zm00001eb008280    1   24937424   24942705      6       3  98796       4.8141    7.392e-07      1.1588e-06       2.124e-06
Zm00001eb008360    1   25396585   25400926      2       2  98796       3.3371   0.00042336      0.00078971      0.00029267
Zm00001eb008620    1   26192565   26198909      1       1  98796        6.177   3.2662e-10      3.8543e-10      3.8543e-10
Zm00001eb008850    1   27166296   27172398      1       1  98796        4.472   3.8753e-06      4.1302e-06      4.1302e-06
Zm00001eb008870    1   27173864   27174818      1       1  98796       5.4344   2.7487e-08      3.0061e-08      3.0061e-08
Zm00001eb009000    1   27796339   27797377      1       1  98796       6.3106     1.39e-10      1.5978e-10      1.5978e-10
Zm00001eb009100    1   27978753   27987790      7       5  98796       8.8645   3.8422e-19      5.2172e-12       5.192e-23
Zm00001eb009310    1   28749421   28756388      1       1  98796       3.6935   0.00011061      0.00011546      0.00011546
Zm00001eb009340    1   28861699   28863569      1       1  98796      0.17131      0.43199         0.43127         0.43127
Zm00001eb009480    1   29231209   29233105      1       1  98796       2.9332    0.0016774       0.0017133       0.0017133
Zm00001eb009580    1   29708345   29742246      1       1  98796     -0.20824      0.58248         0.58133         0.58133
Zm00001eb009660    1   30281678   30286028      1       1  98796      -1.6139      0.94672          0.9459          0.9459
Zm00001eb009810    1   30744669   30753561      2       2  98796        8.106   2.6156e-16           5e-10      4.1447e-22
Zm00001eb009900    1   31057410   31063737      4       2  98796       6.4682   4.9574e-11      3.1984e-09      1.7503e-12
Zm00001eb009930    1   31206107   31207875      5       4  98796       5.1419   1.3598e-07      1.4983e-06      9.3888e-08
Zm00001eb009990    1   31487118   31499471      2       2  98796       4.4902   3.5585e-06      2.5379e-06      7.9118e-06
Zm00001eb010040    1   31742085   31745237      2       2  98796       6.4034   7.5963e-11      1.4923e-08      8.3358e-13
Zm00001eb010150    1   32046737   32053530      2       2  98796       1.8426     0.032693         0.04294        0.026454
Zm00001eb010400    1   32982565   32988047      7       5  98796       1.8419     0.032746        0.033836        0.039501
Zm00001eb010420    1   33112848   33116276      2       2  98796       1.8281     0.033764        0.042985        0.027976
Zm00001eb010450    1   33258566   33261825      1       1  98796      0.34869      0.36366          0.3632          0.3632
Zm00001eb010500    1   33413828   33441246      5       4  98796       8.0607   3.7923e-16      3.8303e-15      1.5878e-15
Zm00001eb010730    1   34315984   34331118      2       2  98796        6.959   1.7135e-12           5e-10      1.7509e-14
Zm00001eb010800    1   34591841   34596190      5       4  98796       6.3934   8.1128e-11      9.5686e-10      1.2652e-10
Zm00001eb010810    1   34596424   34605534      5       4  98796       5.1443   1.3428e-07      7.2007e-08      1.8797e-06
Zm00001eb011150    1   35871079   35888789      1       1  98796      0.48249      0.31473         0.31452         0.31452
Zm00001eb011160    1   35888929   35938095      3       3  98796       6.9011   2.5795e-12      1.8008e-10      1.0299e-13
Zm00001eb011220    1   36151494   36154277      3       3  98796       2.8792    0.0019935      0.00080334       0.0071019
Zm00001eb011310    1   36496610   36502115      3       3  98796     -0.83671      0.79862         0.79374         0.78795
Zm00001eb011650    1   38093067   38097138      1       1  98796       2.4811    0.0065497        0.006673        0.006673
Zm00001eb011830    1   38545775   38550093      4       3  98796       8.6018   3.9245e-18      5.8546e-12      5.5357e-23
Zm00001eb011920    1   38732047   38741370      5       4  98796        2.042     0.020574        0.028115        0.018608
Zm00001eb011940    1   38792743   38794651      2       2  98796       6.6944   1.0827e-11      2.9549e-08      9.0366e-15
Zm00001eb012020    1   39038375   39041664      1       1  98796      -0.2714      0.60696         0.60563         0.60563
Zm00001eb012060    1   39140833   39146679      3       3  98796       3.4178   0.00031566      0.00029023      0.00049421
Zm00001eb012080    1   39254119   39255617      4       3  98796       8.1925   1.2788e-16      3.7204e-13      1.0202e-18
Zm00001eb012200    1   39740256   39746552      6       5  98796        2.787    0.0026598       0.0016177       0.0071531
Zm00001eb012280    1   40089910   40093602      5       3  98796       5.9518   1.3262e-09       1.343e-08      6.5993e-10
Zm00001eb012290    1   40139451   40144569      4       3  98796       6.1703   3.4079e-10      8.3554e-12      1.2401e-07
Zm00001eb012300    1   40172250   40176813      1       1  98796       3.4904   0.00024115       0.0002521       0.0002521
Zm00001eb012320    1   40355365   40357660      1       1  98796        10.27   4.8217e-25      6.7337e-25      6.7337e-25
Zm00001eb012370    1   40561922   40572008      2       2  98796       8.2447   8.2797e-17           5e-10      4.7729e-23
Zm00001eb012460    1   40901847   40921888      4       3  98796       8.5324   7.1642e-18      1.0706e-12      2.8032e-21
Zm00001eb012710    1   42011336   42013732      2       2  98796       6.0476   7.3498e-10       4.093e-08      2.5205e-11
Zm00001eb012720    1   42016483   42028755      9       7  98796       8.2395   8.6494e-17      1.0791e-13      5.1744e-17
Zm00001eb013030    1   43336628   43347740      2       2  98796      0.49713      0.30955         0.24252         0.39353
Zm00001eb013040    1   43348941   43351082      2       2  98796      0.42484      0.33548         0.32565         0.34406
Zm00001eb013250    1   44160117   44163083      4       3  98796       3.3188   0.00045195      0.00014656       0.0028321
Zm00001eb013270    1   44177829   44184341      3       3  98796        2.905    0.0018363       0.0016707       0.0025554
Zm00001eb013300    1   44344832   44356218     10       6  98796       9.5955   4.1736e-22      3.9968e-15       7.662e-26
Zm00001eb013320    1   44467919   44468700      5       4  98796       9.1985   1.8142e-20      2.1594e-14      7.9812e-24
Zm00001eb013360    1   44729549   44735265      1       1  98796       1.0171      0.15454         0.15484         0.15484
Zm00001eb013560    1   45507094   45521995     14      10  98796       9.6811   1.8144e-22       4.996e-16       7.767e-23
Zm00001eb013660    1   45767329   45775445     12      10  98796       7.2065   2.8701e-13      1.1102e-15      9.5703e-08
Zm00001eb013670    1   45775586   45778291      4       3  98796         6.81   4.8791e-12      4.5375e-08      4.2608e-15
Zm00001eb013680    1   45778597   45780311      1       1  98796       2.5609    0.0052196       0.0053248       0.0053248
Zm00001eb013720    1   45913722   45920463      1       1  98796        1.538     0.062025        0.062386        0.062386
Zm00001eb013860    1   46408859   46415042      4       3  98796       5.9472   1.3635e-09      2.5581e-09      8.0364e-09
Zm00001eb013870    1   46455129   46459976      2       2  98796       8.5987   4.0304e-18           5e-10      9.7115e-26
Zm00001eb013940    1   46686174   46695468      4       3  98796       7.1947   3.1294e-13       2.765e-12      3.4936e-13
Zm00001eb014020    1   47110394   47136239      1       1  98796       3.1642   0.00077752      0.00080474      0.00080474
Zm00001eb014030    1   47110458   47134017      1       1  98796       3.1642   0.00077752      0.00080474      0.00080474
Zm00001eb014370    1   47986957   47992977      2       2  98796       6.6168   1.8353e-11      3.6638e-08      2.0603e-14
Zm00001eb014500    1   48523846   48529008      1       1  98796      0.61704       0.2686         0.26856         0.26856
Zm00001eb014820    1   49638181   49666926      5       3  98796       12.058   8.7887e-34      3.5305e-14           1e-50
Zm00001eb014840    1   49792587   49798333      1       1  98796        2.957    0.0015531       0.0015981       0.0015981
Zm00001eb014990    1   50864080   50864941      1       1  98796       1.1906       0.1169         0.11726         0.11726
Zm00001eb015030    1   50949331   50956232      4       3  98796       2.6172     0.004433       0.0064864       0.0038925
Zm00001eb015210    1   52041467   52046738      2       2  98796       0.8694      0.19231         0.15765         0.23576
Zm00001eb015340    1   52604238   52613585     12       8  98796       8.2428   8.4102e-17       2.755e-13      1.3987e-15
Zm00001eb015380    1   52635772   52639687      3       3  98796       5.3356   4.7604e-08      2.3459e-07      3.0702e-08
Zm00001eb015390    1   52641608   52647191      5       3  98796       6.4169   6.9548e-11      3.0461e-10       1.458e-10
Zm00001eb015470    1   52914855   52920619      1       1  98796       5.5965   1.0935e-08      1.1774e-08      1.1774e-08
Zm00001eb015610    1   53630405   53635219      4       3  98796       7.0655   8.0014e-13      1.2348e-10      7.1942e-14
Zm00001eb015630    1   53708870   53711100      2       2  98796       3.0189    0.0012684       0.0018448       0.0010229
Zm00001eb015820    1   54817290   54824081      2       2  98796       4.0689   2.3621e-05       2.079e-05       3.773e-05
Zm00001eb015840    1   54898837   54929771      4       3  98796       5.3671   3.9996e-08      9.1915e-09      9.8995e-07
Zm00001eb015910    1   55373484   55381872      1       1  98796       3.7262   9.7183e-05      0.00010094      0.00010094
Zm00001eb016090    1   56280737   56285152      1       1  98796       1.2169      0.11182         0.11214         0.11214
Zm00001eb016240    1   56873370   56908088      3       3  98796       6.9287   2.1231e-12           5e-10      8.6597e-14
Zm00001eb016510    1   57839454   57840473      2       2  98796       4.1857   1.4213e-05      0.00011821      2.3275e-06
Zm00001eb016990    1   60401772   60406232      2       1  98796         3.67   0.00012129      0.00014068      0.00011467
Zm00001eb017030    1   60830176   60833290      1       1  98796       2.2069     0.013662        0.013831        0.013831
Zm00001eb017080    1   61002889   61024377      5       3  98796       7.6726   8.4244e-15      7.2164e-14       1.473e-14
Zm00001eb017120    1   61137512   61144018      3       3  98796       5.6197   9.5671e-09      3.9243e-07      7.4908e-10
Zm00001eb017130    1   61144464   61159727      1       1  98796       3.0551     0.001125        0.001152        0.001152
Zm00001eb017490    1   62488693   62490338      6       5  98796       9.3424   4.7105e-21      1.6098e-15      1.5755e-23
Zm00001eb017520    1   62551865   62571830      2       2  98796       2.6123    0.0044972       0.0041838       0.0056084
Zm00001eb017770    1   63177394   63179641      8       7  98796       2.8733    0.0020313       0.0010819       0.0073611
Zm00001eb017830    1   63355095   63357831      3       2  98796       2.4517    0.0071092        0.017546       0.0033148
Zm00001eb018030    1   64147000   64213112      6       5  98796       1.3499     0.088521          0.1845        0.045553
Zm00001eb018230    1   65041348   65045471      2       2  98796       2.9356    0.0016645       0.0028219       0.0011493
Zm00001eb018290    1   65119598   65121137      1       1  98796       5.0448   2.2703e-07      2.4465e-07      2.4465e-07
Zm00001eb018870    1   67723745   67726370      1       1  98796       1.3074     0.095534        0.095887        0.095887
Zm00001eb018970    1   67931911   67939226      2       1  98796       1.4534     0.073055        0.066092        0.081804
Zm00001eb019120    1   68431902   68434678      1       1  98796      0.65606      0.25589         0.25589         0.25589
Zm00001eb019130    1   68559289   68562734      2       2  98796       9.0486   7.2408e-20           5e-10      3.1757e-29
Zm00001eb019240    1   69007071   69011416      1       1  98796        2.743    0.0030442       0.0031103       0.0031103
Zm00001eb019480    1   70580786   70595429      1       1  98796       3.7086   0.00010421      0.00010817      0.00010817
Zm00001eb019770    1   72090773   72098524      1       1  98796      0.97711      0.16426         0.16455         0.16455
Zm00001eb019890    1   72699166   72717178      5       4  98796       4.6168   1.9483e-06       2.095e-07      4.8682e-05
Zm00001eb020060    1   73511652   73514286      3       3  98796       1.5496     0.060619        0.074532        0.053469
Zm00001eb020350    1   75390296   75394151      1       1  98796     -0.26802      0.60566         0.60458         0.60458
Zm00001eb020440    1   75950506   75971649      5       4  98796       4.9203   4.3199e-07      5.8609e-07      1.0978e-06
Zm00001eb020560    1   76880542   76881966      1       1  98796       4.3233   7.6855e-06      8.1294e-06      8.1294e-06
Zm00001eb020610    1   77149826   77150362      1       1  98796       9.2613   1.0097e-20      1.3096e-20      1.3096e-20
Zm00001eb020780    1   77965234   77976552      3       3  98796       6.6736   1.2484e-11      5.3822e-10      2.0149e-12
Zm00001eb021020    1   79442748   79467457      1       1  98796       3.5884   0.00016633      0.00017252      0.00017252
Zm00001eb021170    1   80179040   80184511      1       1  98796       9.7531   8.9499e-23      1.2682e-22      1.2682e-22
Zm00001eb021350    1   81102850   81105231      1       1  98796       5.0976   1.7201e-07      1.8577e-07      1.8577e-07
Zm00001eb021390    1   81423585   81427280      4       3  98796       3.6439   0.00013426       7.094e-05      0.00048045
Zm00001eb021660    1   82377432   82377841      1       1  98796      0.02691      0.48927         0.48823         0.48823
Zm00001eb021910    1   83484151   83507821      1       1  98796      -2.0217       0.9784         0.97788         0.97788
Zm00001eb022080    1   84643192   84650020      2       2  98796       4.4309   4.6921e-06       1.551e-05        1.85e-06
Zm00001eb022260    1   85334480   85339407      1       1  98796       6.4038   7.5796e-11      8.5417e-11      8.5417e-11
Zm00001eb022330    1   85530450   85533748      1       1  98796       2.8452    0.0022192       0.0022757       0.0022757
Zm00001eb022700    1   87300199   87301453      3       3  98796        9.255   1.0711e-20      9.4889e-11       1.191e-29
Zm00001eb022820    1   88447788   88458934      2       2  98796       1.9748     0.024147        0.020224        0.030681
Zm00001eb022840    1   88593840   88662212      3       2  98796       4.7398   1.0695e-06      1.3543e-06      1.4282e-06
Zm00001eb023330    1   92056180   92057831      2       2  98796        2.875    0.0020204       0.0016199       0.0028493
Zm00001eb023620    1   94358821   94360474      1       1  98796       6.9107    2.411e-12      2.8234e-12      2.8234e-12
Zm00001eb024970    1  105021559  105025689      2       1  98796      0.15934       0.4367          0.4388         0.43353
Zm00001eb025040    1  105459354  105464467      5       4  98796       4.5556   2.6116e-06      2.1085e-06      1.1481e-05
Zm00001eb025140    1  106843737  106847272     11       7  98796        5.557   1.3726e-08       2.686e-08      1.9905e-07
Zm00001eb025190    1  107363828  107370161      1       1  98796       8.6747   2.0734e-18      2.6484e-18      2.6484e-18
Zm00001eb025630    1  110245610  110253109      3       3  98796       4.9188    4.354e-07      2.3317e-07      1.9053e-06
Zm00001eb025740    1  112607366  112609206      1       1  98796        4.918   4.3726e-07      4.6582e-07      4.6582e-07
Zm00001eb026200    1  117682718  117758095      1       1  98796       11.435   1.4039e-30      2.0061e-30      2.0061e-30
Zm00001eb026700    1  124312197  124329851      1       1  98796       10.877   7.3859e-28       1.073e-27       1.073e-27
Zm00001eb026890    1  126659115  126660239      1       1  98796       9.3914   2.9617e-21      3.7942e-21      3.7942e-21
Zm00001eb027760    1  141681045  141692695      2       2  98796       11.498   6.7436e-31           5e-10           1e-50
Zm00001eb028240    1  148226520  148243986      2       2  98796       2.3022     0.010663        0.010804        0.011454
Zm00001eb028360    1  149989864  149993703      2       1  98796       4.0994   2.0711e-05      3.3939e-05      1.5215e-05
Zm00001eb028440    1  150707168  150717590      6       5  98796       7.3989   6.8654e-14      1.9706e-14      3.4296e-11
Zm00001eb029080    1  156209583  156216157      1       1  98796       2.5728    0.0050445       0.0051309       0.0051309
Zm00001eb029220    1  158005572  158007851      1       1  98796       2.6488    0.0040384       0.0041263       0.0041263
Zm00001eb029560    1  160814888  160818895      4       3  98796       3.1736   0.00075279      0.00026863        0.003658
Zm00001eb029570    1  160817334  160821304      4       3  98796       3.1736   0.00075279      0.00026863        0.003658
Zm00001eb029710    1  162160055  162166523      4       3  98796       3.6046   0.00015634      0.00093683      5.0961e-05
Zm00001eb029860    1  163983814  164059246      3       3  98796       5.6592   7.6054e-09      6.9136e-08      2.4246e-09
