GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98796     -0.05582      0.52226          0.5211          0.5211
Zm00001eb000640    1    2737442    2740118      1       1  98796       6.5977   2.0886e-11      2.3951e-11      2.3951e-11
Zm00001eb000670    1    2800774    2803236      2       2  98796       3.1981    0.0006916       0.0010221      0.00060435
Zm00001eb000720    1    2869576    2874482      7       3  98796       3.1669   0.00077031       0.0074605      0.00022403
Zm00001eb000740    1    2874505    2883698      1       1  98796      0.58516      0.27922         0.27913         0.27913
Zm00001eb000750    1    2875398    2880118      1       1  98796      0.58516      0.27922         0.27913         0.27913
Zm00001eb000780    1    2950594    2963259      3       3  98796       2.6259    0.0043208        0.004826        0.005005
Zm00001eb000810    1    2991876    3014032      6       3  98796       7.2097   2.8028e-13      6.7012e-09      1.6783e-15
Zm00001eb000830    1    3028126    3030012      3       3  98796       5.6235   9.3578e-09      2.0094e-10      1.4898e-06
Zm00001eb000920    1    3263012    3279756      1       1  98796     0.063368      0.47474         0.47389         0.47389
Zm00001eb000960    1    3359130    3361295      1       1  98796       9.2671   9.5602e-21      1.2692e-20      1.2692e-20
Zm00001eb000970    1    3362236    3365818      1       1  98796       1.9305     0.026772        0.027023        0.027023
Zm00001eb001040    1    3473728    3478290      4       3  98796       3.2403   0.00059712      0.00028635       0.0018435
Zm00001eb001110    1    3642003    3652191      8       7  98796       8.3179   4.4778e-17      8.8818e-16      3.4381e-15
Zm00001eb001120    1    3732742    3735652      1       1  98796       2.4774    0.0066169       0.0067212       0.0067212
Zm00001eb001430    1    4173806    4249156     11       7  98796       7.6672   8.7879e-15      7.7882e-14      9.0702e-13
Zm00001eb001480    1    4358163    4359539      3       2  98796       1.3764     0.084351        0.078997        0.094973
Zm00001eb001510    1    4447853    4452527      3       3  98796       3.4942   0.00023775      3.6248e-05       0.0023754
Zm00001eb001690    1    5055289    5057805      3       3  98796       1.7151     0.043165        0.051666        0.039262
Zm00001eb001870    1    5434423    5440930      1       1  98796      0.50701      0.30608         0.30587         0.30587
Zm00001eb002000    1    5743584    5766324     13      11  98796       9.4536   1.6367e-21      7.7716e-16      9.5005e-22
Zm00001eb002100    1    6021571    6114922     14      12  98796       4.4429   4.4386e-06      1.4847e-06      0.00018832
Zm00001eb002170    1    6200061    6204667      7       6  98796       1.1142       0.1326         0.10526         0.17674
Zm00001eb002180    1    6223600    6228409      1       1  98796       2.4562    0.0070199       0.0071514       0.0071514
Zm00001eb002430    1    6782672    6793725      2       2  98796       6.3711   9.3831e-11      9.3938e-09      2.1694e-12
Zm00001eb002540    1    7181045    7201561      4       3  98796       6.2033   2.7644e-10       1.349e-06      6.4824e-13
Zm00001eb002590    1    7298972    7300989      3       2  98796       2.1525     0.015679        0.013655         0.02122
Zm00001eb002610    1    7337514    7342201      4       2  98796       2.2645     0.011772       0.0081573        0.022082
Zm00001eb002620    1    7344153    7348877      2       2  98796       2.8655    0.0020819       0.0032451        0.001536
Zm00001eb002640    1    7399951    7402416      6       5  98796       3.4523   0.00027793      0.00070911      0.00022611
Zm00001eb002830    1    7953030    7955203      2       2  98796       4.4962   3.4582e-06      4.3165e-06      3.9887e-06
Zm00001eb002880    1    7995660    8000444      9       7  98796       7.5548   2.0971e-14      8.3267e-16      7.0612e-11
Zm00001eb002890    1    8030978    8031633      1       1  98796       2.9464    0.0016075       0.0016502       0.0016502
Zm00001eb003040    1    8268532    8271928      1       1  98796      -1.3668      0.91415         0.91319         0.91319
Zm00001eb003050    1    8271065    8271757      1       1  98796      -1.3668      0.91415         0.91319         0.91319
Zm00001eb003060    1    8274777    8292607      6       5  98796       3.9309   4.2307e-05        0.001818      2.4784e-06
Zm00001eb003160    1    8514570    8518418      1       1  98796       2.7428    0.0030456       0.0031167       0.0031167
Zm00001eb003220    1    8636709    8638722      7       6  98796       3.8176   6.7366e-05      1.6111e-05      0.00087519
Zm00001eb003230    1    8636709    8642534      8       7  98796       3.7087   0.00010417      2.6082e-05       0.0013863
Zm00001eb003350    1    8944150    8949254      4       3  98796       3.0023    0.0013395       0.0012602       0.0023766
Zm00001eb003460    1    9164434    9168992      1       1  98796        1.568     0.058444         0.05882         0.05882
Zm00001eb003540    1    9423681    9428283      1       1  98796        2.159     0.015425         0.01562         0.01562
Zm00001eb003550    1    9483547    9565925      8       4  98796       4.1723   1.5074e-05      0.00042953       1.718e-06
Zm00001eb003670    1    9922122    9932704      1       1  98796       3.1373   0.00085259      0.00087953      0.00087953
Zm00001eb003810    1   10427630   10507897      5       4  98796       0.8654      0.19341         0.17448          0.2171
Zm00001eb003880    1   10679227   10681893      1       1  98796       4.4024   5.3518e-06      5.6985e-06      5.6985e-06
Zm00001eb004170    1   11486189   11491069      3       3  98796       3.7594   8.5157e-05      9.9911e-05      0.00012293
Zm00001eb004250    1   11847885   11880702      2       2  98796     -0.35698      0.63945         0.59542         0.68025
Zm00001eb004260    1   11938116   11939457      1       1  98796       0.8416      0.20001         0.20019         0.20019
Zm00001eb004290    1   11999339   12034402      2       2  98796     0.079461      0.46833         0.50318         0.43059
Zm00001eb004360    1   12181024   12182613      1       1  98796       1.5529     0.060225        0.060591        0.060591
Zm00001eb004420    1   12250196   12255463      1       1  98796      -3.2092      0.99933          0.9993          0.9993
Zm00001eb004470    1   12338113   12339599      1       1  98796         3.29   0.00050102      0.00051889      0.00051889
Zm00001eb004490    1   12343656   12345162      2       2  98796       2.6194    0.0044043       0.0072822       0.0031661
Zm00001eb004540    1   12434130   12438763      4       2  98796      0.97282      0.16532         0.13408         0.20982
Zm00001eb004560    1   12516663   12520623      6       5  98796       9.4619   1.5118e-21      3.3307e-16      2.3619e-23
Zm00001eb004760    1   13031568   13034810      3       2  98796       2.0896     0.018327        0.049265       0.0080267
Zm00001eb004940    1   13470997   13486090      1       1  98796       2.3218     0.010122        0.010279        0.010279
Zm00001eb005030    1   13799902   13806468      2       2  98796       3.5166   0.00021855      0.00032286      0.00018532
Zm00001eb005100    1   14102501   14104598      4       3  98796       3.8226   6.6034e-05      7.5331e-06       0.0010169
Zm00001eb005210    1   14480449   14500094      1       1  98796       8.8826   3.2662e-19      4.2333e-19      4.2333e-19
Zm00001eb005430    1   15070098   15073238      1       1  98796     -0.81082      0.79127          0.7899          0.7899
Zm00001eb005670    1   15906138   15912356      4       3  98796       9.3394   4.8429e-21      3.7476e-13      7.8731e-27
