"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb412890",0.0007659465,1,"No","0.0007659465"
"Zm00001eb361310",0.00124230206275544,8,"Yes","0.009300648,0.004531054,0.7177508,0.002574664,0.003083088,0.5741139,0.006266555,0.002200726"
"Zm00001eb198440",0.00162169403719903,6,"Yes","0.05381636,0.05787872,0.02109246,0.7851933,0.0001406259,0.3689062"
"Zm00001eb251210",0.00219746820693478,3,"Yes","0.8186885,0.0003285141,0.4220866"
"Zm00001eb278240",0.00272132920661805,2,"Yes","0.000676347,0.003031179"
"Zm00001eb219550",0.00288989464339173,6,"Yes","0.0002069375,0.1664144,0.7765818,0.4240612,0.02684297,0.03531931"
"Zm00001eb142510",0.00404263,1,"No","0.00404263"
"Zm00001eb385030",0.004146493,1,"No","0.004146493"
"Zm00001eb336950",0.004288441,1,"No","0.004288441"
"Zm00001eb365640",0.00456600612921465,2,"Yes","0.001199755,0.9370968"
"Zm00001eb165740",0.00474008,1,"No","0.00474008"
"Zm00001eb250370",0.004800753,1,"No","0.004800753"
"Zm00001eb191790",0.00590974093941221,4,"Yes","0.9354119,0.3148959,0.0007739145,0.6586598"
"Zm00001eb233580",0.00627874897279912,2,"Yes","0.9997564,0.001649921"
"Zm00001eb171760",0.006284427,1,"No","0.006284427"
"Zm00001eb101640",0.00673193177423004,2,"Yes","0.1929056,0.001580265"
"Zm00001eb008620",0.007416364,1,"No","0.007416364"
"Zm00001eb031330",0.00770412,1,"No","0.00770412"
"Zm00001eb406600",0.00845708139799028,6,"Yes","0.7465845,0.4737426,0.8815048,0.9318301,0.8047843,0.000711418"
"Zm00001eb212480",0.00846481675128885,10,"Yes","0.7258884,0.59304,0.773988,0.5588867,0.4538686,0.1290908,0.06374473,0.3054726,0.9440476,0.0005317145"
"Zm00001eb307860",0.008918698,1,"No","0.008918698"
"Zm00001eb104970",0.009081437,1,"No","0.009081437"
"Zm00001eb053910",0.009099403,1,"No","0.009099403"
"Zm00001eb008850",0.009979662,1,"No","0.009979662"
"Zm00001eb198750",0.01039341,1,"No","0.01039341"
"Zm00001eb384620",0.01040039,1,"No","0.01040039"
"Zm00001eb141130",0.01060016,1,"No","0.01060016"
"Zm00001eb432290",0.0106664965282625,4,"Yes","0.09079116,0.7092812,0.001323913,0.5292663"
"Zm00001eb076980",0.0107586345300852,5,"Yes","0.003141404,0.3416785,0.3262049,0.6066561,0.001177086"
"Zm00001eb076970",0.0109830474920891,6,"Yes","0.1477883,0.003141404,0.3416785,0.3262049,0.6066561,0.001177086"
"Zm00001eb356420",0.01129905,1,"No","0.01129905"
"Zm00001eb298680",0.0116763999776582,3,"Yes","0.01148785,0.03151322,0.5957997"
"Zm00001eb351230",0.0120265531510668,2,"Yes","0.01134418,0.008869798"
"Zm00001eb417110",0.01206035,1,"No","0.01206035"
"Zm00001eb093000",0.01208527,1,"No","0.01208527"
"Zm00001eb050000",0.0122810757132673,6,"Yes","0.6780394,0.700114,0.6721973,0.001200619,0.2729385,0.04718021"
"Zm00001eb416860",0.0123005802134664,2,"Yes","0.003363075,0.4382419"
"Zm00001eb216050",0.01242681,1,"No","0.01242681"
"Zm00001eb216060",0.01242681,1,"No","0.01242681"
"Zm00001eb423920",0.01283417,1,"No","0.01283417"
"Zm00001eb019240",0.01355955,1,"No","0.01355955"
"Zm00001eb281210",0.01366507,1,"No","0.01366507"
"Zm00001eb298660",0.0144434765611486,2,"Yes","0.004092538,0.9017076"
"Zm00001eb336250",0.0146554140784148,8,"Yes","0.1187415,0.003131751,0.4723481,0.00335014,0.03839634,0.744261,0.5593836,0.404873"
"Zm00001eb433000",0.0154393987474105,5,"Yes","0.8016894,0.169,0.2096458,0.05206007,0.001768335"
"Zm00001eb006570",0.015473370667498,2,"Yes","0.00445483,0.7755037"
"Zm00001eb054630",0.01586604,1,"No","0.01586604"
"Zm00001eb311900",0.01628438,1,"No","0.01628438"
"Zm00001eb070120",0.0163457610196954,2,"Yes","0.004399559,0.2426006"
"Zm00001eb335910",0.0167382801758533,5,"Yes","0.00161428,0.4743811,0.5957499,0.1389763,0.4750713"
"Zm00001eb378590",0.0167937587038591,2,"Yes","0.00483221,0.0780267"
"Zm00001eb033290",0.01713679,1,"No","0.01713679"
"Zm00001eb287400",0.01722399,1,"No","0.01722399"
"Zm00001eb302880",0.0185237299319146,5,"Yes","0.3853136,0.006283337,0.3571662,0.2696097,0.01200472"
"Zm00001eb322100",0.01939409,1,"No","0.01939409"
"Zm00001eb411140",0.0200373351294175,7,"Yes","0.04382068,0.02444968,0.6430301,0.02301066,0.02131163,0.01513742,0.01397993"
"Zm00001eb107640",0.02017479,1,"No","0.02017479"
"Zm00001eb311950",0.02043713,1,"No","0.02043713"
"Zm00001eb263470",0.0210609044954855,2,"Yes","0.005691835,0.610336"
"Zm00001eb240330",0.0210876020954636,3,"Yes","0.06114305,0.01219952,0.03842529"
"Zm00001eb362160",0.0211909447422005,5,"Yes","0.002273307,0.9433959,0.7946762,0.4858042,0.4601008"
"Zm00001eb069600",0.02163465,1,"No","0.02163465"
"Zm00001eb175150",0.0218211678018011,2,"Yes","0.01800264,0.007117306"
"Zm00001eb193470",0.02196488,1,"No","0.02196488"
"Zm00001eb350870",0.0220436066653791,5,"Yes","0.00651137,0.004569788,0.05538809,0.09668187,0.08147423"
"Zm00001eb142080",0.0221442814922704,3,"Yes","0.03727233,0.01148065,0.005437345"
"Zm00001eb321700",0.02374628,1,"No","0.02374628"
"Zm00001eb013720",0.02494284,1,"No","0.02494284"
"Zm00001eb040010",0.02525862,1,"No","0.02525862"
"Zm00001eb107560",0.0256145804953852,12,"Yes","0.5535918,0.4550794,0.4619474,0.7752453,0.01560454,0.005063159,0.01613376,0.01586555,0.2180362,0.3373926,0.6961729,0.04138076"
"Zm00001eb104140",0.0259589,1,"No","0.0259589"
"Zm00001eb202540",0.0269413144736149,2,"Yes","0.8186397,0.007845276"
"Zm00001eb067370",0.0269700516634729,3,"Yes","0.3189471,0.04925254,0.02654983"
"Zm00001eb276210",0.0270642315197024,4,"Yes","0.4066109,0.6736262,0.03243269,0.02130046"
"Zm00001eb254890",0.0270646069632604,2,"Yes","0.008128262,0.4462583"
"Zm00001eb426950",0.0276233815006081,2,"Yes","0.7047462,0.007904255"
"Zm00001eb320570",0.02802163,1,"No","0.02802163"
"Zm00001eb287380",0.0289132351760811,3,"Yes","0.04674073,0.57743,0.005875213"
"Zm00001eb144980",0.0291074216089793,4,"Yes","0.6089515,0.5250833,0.4396657,0.003650981"
"Zm00001eb252050",0.0293188920287705,3,"Yes","0.01364694,0.05128746,0.1711249"
"Zm00001eb411820",0.0301284570256879,3,"Yes","0.0193981,0.01562823,0.2055378"
"Zm00001eb032720",0.03095121,1,"No","0.03095121"
"Zm00001eb314470",0.031067,1,"No","0.031067"
"Zm00001eb246860",0.03125392,1,"No","0.03125392"
"Zm00001eb281450",0.03125714,1,"No","0.03125714"
"Zm00001eb311450",0.0312915058248229,9,"Yes","0.7798224,0.3244814,0.7668957,0.1082503,0.02202014,0.3548582,0.3109154,0.01165371,0.01082183"
"Zm00001eb108540",0.0314671919962897,2,"Yes","0.008728636,0.7543703"
"Zm00001eb429140",0.03160629129301,5,"Yes","0.2272956,0.9150941,0.07244917,0.003227559,0.5639372"
"Zm00001eb108530",0.0326076944237421,2,"Yes","0.008728636,0.7543703"
"Zm00001eb334630",0.0328373829397949,26,"Yes","0.3475625,0.4508032,0.9874186,0.1522987,0.8903533,0.616911,0.353548,0.1434151,0.09389093,0.05329921,0.3909865,0.01090216,0.0006253065,0.508022,0.3817924,0.3870021,0.9477495,0.5625032,0.513861,0.4363714,0.8709015,0.9637081,0.2399953,0.5248287,0.9779102,0.2469558"
"Zm00001eb432810",0.0329657203898838,2,"Yes","0.03219074,0.03069975"
"Zm00001eb254430",0.03447763,1,"No","0.03447763"
"Zm00001eb384640",0.0348598956994338,2,"Yes","0.3657728,0.01009764"
"Zm00001eb187080",0.0355060783183999,2,"Yes","0.01002375,0.4119948"
"Zm00001eb241240",0.0361801108717325,3,"Yes","0.01000071,0.3337427,0.05801433"
"Zm00001eb100330",0.03668952,1,"No","0.03668952"
"Zm00001eb253900",0.0367331699843685,5,"Yes","0.05710788,0.003595697,0.4289092,0.6273793,0.9659142"
"Zm00001eb408960",0.03681115,1,"No","0.03681115"
"Zm00001eb005770",0.0389475762097974,2,"Yes","0.01115762,0.633899"
"Zm00001eb166970",0.0391496789817996,2,"Yes","0.01060545,0.7144739"
"Zm00001eb386850",0.0398531424264565,4,"Yes","0.04807224,0.02262623,0.02289937,0.5510982"
"Zm00001eb302700",0.04014161,1,"No","0.04014161"
"Zm00001eb205430",0.0404730364233947,8,"Yes","0.4420051,0.6467462,0.4132771,0.274624,0.03092033,0.03357257,0.09849825,0.03694692"
