"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb278240",0.000747272720033498,2,"Yes","0.000391021,0.0009249937"
"Zm00001eb219550",0.00086783911743582,6,"Yes","0.0006469473,0.01073333,0.2044259,0.22658,0.007743609,0.09629061"
"Zm00001eb361310",0.0015042848240735,8,"Yes","0.02092629,0.02064466,0.7695683,0.001377858,0.00494831,0.5356851,0.003932783,0.0008643368"
"Zm00001eb198440",0.00167312244019113,6,"Yes","0.123679,0.09318709,0.01317403,0.6806069,0.0001301934,0.661012"
"Zm00001eb212480",0.00219957157933492,10,"Yes","0.865411,0.723449,0.8218739,0.7255406,0.1833853,0.08246363,0.02677206,0.1373132,0.7818701,0.000144077"
"Zm00001eb151670",0.002221077,1,"No","0.002221077"
"Zm00001eb121220",0.002624173,1,"No","0.002624173"
"Zm00001eb055920",0.00277681146277464,12,"Yes","0.3433445,0.4452533,0.2740065,0.7016336,0.4368171,0.06772044,0.6369713,0.004568381,0.01342945,0.1796504,0.0001110341,0.3967842"
"Zm00001eb233580",0.0033249390972192,2,"Yes","0.7271229,0.0008434949"
"Zm00001eb169210",0.003342243,1,"No","0.003342243"
"Zm00001eb194620",0.00375137061283315,2,"Yes","0.241938,0.0009980849"
"Zm00001eb142510",0.003929417,1,"No","0.003929417"
"Zm00001eb250370",0.004112594,1,"No","0.004112594"
"Zm00001eb159560",0.004646666,1,"No","0.004646666"
"Zm00001eb240330",0.00540898561923242,3,"Yes","0.01585233,0.00544341,0.02821603"
"Zm00001eb287380",0.00580604817775665,3,"Yes","0.01769474,0.1236254,0.009811288"
"Zm00001eb412890",0.006116872,1,"No","0.006116872"
"Zm00001eb337370",0.00647998977981845,2,"Yes","0.001791534,0.1541052"
"Zm00001eb211570",0.006550182,1,"No","0.006550182"
"Zm00001eb166970",0.00685206036861508,2,"Yes","0.001837347,0.8475402"
"Zm00001eb054630",0.007868374,1,"No","0.007868374"
"Zm00001eb311950",0.00846721,1,"No","0.00846721"
"Zm00001eb287400",0.00856165,1,"No","0.00856165"
"Zm00001eb107560",0.00944697090039293,12,"Yes","0.9898399,0.8230916,0.6589998,0.3207507,0.007068865,0.001717369,0.007318302,0.003008427,0.4594239,0.3141163,0.7730557,0.1005374"
"Zm00001eb011220",0.00994111436525036,3,"Yes","0.4361616,0.364145,0.001755414"
"Zm00001eb308990",0.011866519228638,2,"Yes","0.003110235,0.6767251"
"Zm00001eb274820",0.01212258,1,"No","0.01212258"
"Zm00001eb006570",0.0121926131972786,2,"Yes","0.003314789,0.4552378"
"Zm00001eb322100",0.01248883,1,"No","0.01248883"
"Zm00001eb385030",0.01271736,1,"No","0.01271736"
"Zm00001eb276470",0.01340249,1,"No","0.01340249"
"Zm00001eb076980",0.0134178165555052,5,"Yes","0.008132687,0.2968825,0.3154826,0.2878709,0.00152128"
"Zm00001eb114530",0.01350838,1,"No","0.01350838"
"Zm00001eb053910",0.01364306,1,"No","0.01364306"
"Zm00001eb175410",0.01384634,1,"No","0.01384634"
"Zm00001eb311900",0.0148046,1,"No","0.0148046"
"Zm00001eb203780",0.01522358,1,"No","0.01522358"
"Zm00001eb136360",0.01536778,1,"No","0.01536778"
"Zm00001eb101640",0.0161830385315647,2,"Yes","0.4091137,0.004313871"
"Zm00001eb076970",0.0170794357207128,6,"Yes","0.1827475,0.008132687,0.2968825,0.3154826,0.2878709,0.00152128"
"Zm00001eb424850",0.0172594378351635,2,"Yes","0.9194054,0.004552877"
"Zm00001eb093260",0.01757538,1,"No","0.01757538"
"Zm00001eb314470",0.01784223,1,"No","0.01784223"
"Zm00001eb384640",0.0180730878643863,2,"Yes","0.6575534,0.005071619"
"Zm00001eb386990",0.0181529934210303,3,"Yes","0.4969053,0.5634205,0.003224638"
"Zm00001eb070120",0.0183797125407963,2,"Yes","0.005098911,0.3741073"
"Zm00001eb119690",0.01839449,1,"No","0.01839449"
"Zm00001eb108200",0.0187584648462358,2,"Yes","0.805677,0.004709326"
"Zm00001eb362160",0.0192035886469815,5,"Yes","0.002095792,0.882923,0.8252062,0.7733051,0.4064189"
"Zm00001eb205760",0.01967046,1,"No","0.01967046"
"Zm00001eb405090",0.01994879,1,"No","0.01994879"
"Zm00001eb013720",0.02181749,1,"No","0.02181749"
"Zm00001eb104970",0.02287701,1,"No","0.02287701"
"Zm00001eb216050",0.02321014,1,"No","0.02321014"
"Zm00001eb216060",0.02321014,1,"No","0.02321014"
"Zm00001eb386850",0.0241354384849761,4,"Yes","0.01584857,0.0215652,0.003991009,0.6918759"
"Zm00001eb141130",0.02423273,1,"No","0.02423273"
"Zm00001eb351780",0.0251997471044227,2,"Yes","0.007108992,0.07983835"
"Zm00001eb033290",0.02572707,1,"No","0.02572707"
"Zm00001eb191790",0.0257812376845719,4,"Yes","0.9885118,0.5977898,0.003324312,0.9064989"
"Zm00001eb380260",0.02628293,1,"No","0.02628293"
"Zm00001eb107730",0.0263554518032236,3,"Yes","0.04807527,0.7405941,0.02929518"
"Zm00001eb126240",0.0268730049942744,2,"Yes","0.007252786,0.2971991"
"Zm00001eb021660",0.02708087,1,"No","0.02708087"
"Zm00001eb175150",0.0276628341732621,2,"Yes","0.06854232,0.007284998"
"Zm00001eb048160",0.02768792,1,"No","0.02768792"
"Zm00001eb321700",0.02835875,1,"No","0.02835875"
"Zm00001eb071640",0.0285959212841507,4,"Yes","0.2190546,0.1141555,0.877317,0.003664964"
"Zm00001eb236370",0.02873606,1,"No","0.02873606"
"Zm00001eb154950",0.0290678442882077,2,"Yes","0.77154,0.008074732"
"Zm00001eb406600",0.0291916512955099,6,"Yes","0.6104816,0.8992766,0.3800118,0.8956466,0.3631002,0.002482547"
"Zm00001eb407830",0.029220515650039,3,"Yes","0.2644618,0.006813323,0.1975341"
"Zm00001eb229700",0.0293710077381468,3,"Yes","0.8269618,0.5733083,0.005352231"
"Zm00001eb123730",0.02992766,1,"No","0.02992766"
"Zm00001eb324470",0.0301578374605839,3,"Yes","0.006762934,0.08789151,0.01662846"
"Zm00001eb243260",0.03068287,1,"No","0.03068287"
"Zm00001eb417110",0.03077451,1,"No","0.03077451"
"Zm00001eb231610",0.03240367,1,"No","0.03240367"
"Zm00001eb392970",0.03271116,1,"No","0.03271116"
"Zm00001eb001040",0.0328196584947078,4,"Yes","0.005120439,0.2411338,0.2981007,0.4517395"
"Zm00001eb248670",0.0334007722555547,4,"Yes","0.004345326,0.8168579,0.8637458,0.1698283"
"Zm00001eb317850",0.0334225615246116,2,"Yes","0.220457,0.009142074"
"Zm00001eb047280",0.0334806570924123,2,"Yes","0.009111674,0.6683594"
"Zm00001eb371830",0.0335914444034452,8,"Yes","0.1535801,0.887731,0.4263302,0.1135092,0.9420053,0.002193379,0.08545419,0.3141042"
"Zm00001eb400490",0.0336931413113349,8,"Yes","0.5540646,0.2023245,0.2088514,0.301563,0.4680611,0.5288121,0.2496032,0.002249514"
"Zm00001eb107350",0.03410634,1,"No","0.03410634"
"Zm00001eb130190",0.0350926116783017,6,"Yes","0.6433042,0.4249816,0.93525,0.003456644,0.2843697,0.8103723"
"Zm00001eb311750",0.0352379311256616,2,"Yes","0.3025876,0.0096408"
"Zm00001eb041150",0.0353524430273866,2,"Yes","0.3430214,0.009228161"
"Zm00001eb316510",0.0354502803225278,5,"Yes","0.01860196,0.4869154,0.01235141,0.1972283,0.7796943"
"Zm00001eb183010",0.03611866,1,"No","0.03611866"
"Zm00001eb122660",0.03655857,1,"No","0.03655857"
"Zm00001eb183270",0.0366246,1,"No","0.0366246"
"Zm00001eb008620",0.03782585,1,"No","0.03782585"
"Zm00001eb165740",0.03836342,1,"No","0.03836342"
"Zm00001eb216690",0.0386428626366287,6,"Yes","0.03540301,0.52115,0.314294,0.003280552,0.1970733,0.5352405"
"Zm00001eb249790",0.03883152,1,"No","0.03883152"
"Zm00001eb005770",0.039634637677571,2,"Yes","0.01164677,0.4549071"
"Zm00001eb014840",0.04013073,1,"No","0.04013073"
"Zm00001eb204630",0.040274724556624,4,"Yes","0.9115321,0.02048617,0.01681319,0.8605374"
"Zm00001eb051060",0.04049055,1,"No","0.04049055"
"Zm00001eb253900",0.0410242331469465,5,"Yes","0.05881847,0.004362853,0.7301325,0.47205,0.565406"
"Zm00001eb215230",0.04124012,1,"No","0.04124012"
"Zm00001eb073540",0.0413747024490988,7,"Yes","0.003276619,0.121368,0.4589252,0.9997133,0.2365937,0.4793204,0.07113539"
"Zm00001eb108700",0.0416154484079084,4,"Yes","0.04334528,0.4767635,0.01806184,0.01244976"
"Zm00001eb270990",0.0417637644520015,2,"Yes","0.03908526,0.04529288"
"Zm00001eb113570",0.042217055578017,2,"Yes","0.0364625,0.02227962"
"Zm00001eb287640",0.0428107794552024,8,"Yes","0.7059921,0.01222026,0.3075141,0.803002,0.0495104,0.4547966,0.03694613,0.8810262"
"Zm00001eb157730",0.042987829849949,9,"Yes","0.5507777,0.1008677,0.08543624,0.03970531,0.8758392,0.1318977,0.9788742,0.7566319,0.01451473"
"Zm00001eb318630",0.0430467986392751,3,"Yes","0.02587311,0.4597867,0.06381762"
"Zm00001eb068870",0.04337138,1,"No","0.04337138"
"Zm00001eb350290",0.0434696,1,"No","0.0434696"
"Zm00001eb429210",0.0436940363538778,3,"Yes","0.01047011,0.12844,0.08451189"
"Zm00001eb365640",0.0437144854053968,2,"Yes","0.01286632,0.9219882"
"Zm00001eb337930",0.0455717306365572,7,"Yes","0.9415823,0.3529674,0.5551335,0.00391867,0.9735523,0.2842991,0.1383392"
"Zm00001eb244520",0.04571082,1,"No","0.04571082"
"Zm00001eb252050",0.0459714116247023,3,"Yes","0.008240912,0.1394351,0.2183394"
"Zm00001eb298660",0.0461983058998785,2,"Yes","0.01412866,0.7527291"
"Zm00001eb411820",0.0466081614878191,3,"Yes","0.03080548,0.02422111,0.2086285"
"Zm00001eb125210",0.04678235,1,"No","0.04678235"
"Zm00001eb307860",0.04704742,1,"No","0.04704742"
"Zm00001eb309830",0.04714385,1,"No","0.04714385"
"Zm00001eb068860",0.04730346,1,"No","0.04730346"
"Zm00001eb104570",0.0478226408307855,2,"Yes","0.05561742,0.04241051"
"Zm00001eb198010",0.0480717,1,"No","0.0480717"
"Zm00001eb396170",0.0505818127306781,18,"Yes","0.08427228,0.5998032,0.02040548,0.5543439,0.001538634,0.4406799,0.7401571,0.1555705,0.7424745,0.6452957,0.6696682,0.514029,0.275181,0.273393,0.2831447,0.2870108,0.1448005,0.8706203"
"Zm00001eb254890",0.0506993713528645,2,"Yes","0.01412818,0.3193165"
"Zm00001eb432290",0.0507554039076437,4,"Yes","0.2671077,0.8193692,0.006967336,0.9195511"
"Zm00001eb327270",0.0509698558242098,5,"Yes","0.01124018,0.0171336,0.2703706,0.1370507,0.05298547"
"Zm00001eb290800",0.0512684037532137,45,"Yes","0.2914304,0.7149843,0.5282264,0.2472349,0.8545929,0.6501321,0.1173701,0.3431753,0.3979771,0.8705799,0.9333101,0.5855469,0.4847921,0.6131044,0.1070953,0.6046756,0.6882724,0.6943035,0.8690129,0.5878873,0.8857831,0.4995083,0.3520208,0.8394885,0.2799707,0.7628342,0.3530572,0.8610749,0.6811496,0.3599767,0.7520609,0.1467403,0.4130524,0.4263567,0.5212288,0.4522554,0.2939995,0.8547075,0.4799881,0.02767189,0.8931586,0.9832649,0.5474943,0.0005971521,0.002491665"
"Zm00001eb083200",0.0515241175920679,2,"Yes","0.03479672,0.03439618"
"Zm00001eb158110",0.05210224,1,"No","0.05210224"
"Zm00001eb363740",0.05217047,1,"No","0.05217047"
"Zm00001eb119990",0.0523926405737446,3,"Yes","0.01673597,0.05990679,0.1083475"
"Zm00001eb287260",0.05265136,1,"No","0.05265136"
"Zm00001eb167500",0.05334274,1,"No","0.05334274"
"Zm00001eb195290",0.0535637,1,"No","0.0535637"
"Zm00001eb411140",0.053745662787698,7,"Yes","0.07673598,0.01059687,0.8890818,0.01472403,0.06667476,0.04375189,0.04666816"
"Zm00001eb032720",0.05394013,1,"No","0.05394013"
"Zm00001eb171760",0.05394104,1,"No","0.05394104"
"Zm00001eb122530",0.0541995536142876,4,"Yes","0.4049215,0.4972075,0.008080408,0.9267148"
"Zm00001eb013870",0.0545257537932564,2,"Yes","0.4664651,0.01491527"
"Zm00001eb055480",0.054680031872044,4,"Yes","0.7334988,0.02355517,0.03972282,0.407024"
"Zm00001eb015470",0.05478622,1,"No","0.05478622"
"Zm00001eb161850",0.0548203262297156,4,"Yes","0.6548186,0.01604791,0.04589123,0.7900575"
"Zm00001eb251960",0.0548863660240818,6,"Yes","0.02715428,0.3419049,0.9637863,0.5031828,0.2238426,0.006140611"
"Zm00001eb041980",0.0551980545816942,2,"Yes","0.0158172,0.8617567"
