rs chr ps p_wald
S1_46446 1 46446 4.007533e-01
S1_47039 1 47039 9.426447e-01
S1_163015 1 163015 3.988104e-01
S1_201392 1 201392 9.296227e-01
S1_253180 1 253180 8.798880e-01
S1_253182 1 253182 5.952475e-01
S1_253297 1 253297 2.638644e-01
S1_253586 1 253586 7.044552e-01
S1_314074 1 314074 6.711285e-01
S1_325306 1 325306 3.886620e-01
S1_325322 1 325322 1.564382e-02
S1_325385 1 325385 6.770394e-01
S1_328305 1 328305 7.465132e-01
S1_360302 1 360302 8.079350e-01
S1_361937 1 361937 7.090534e-01
S1_361956 1 361956 3.981150e-02
S1_410839 1 410839 2.269604e-01
S1_552086 1 552086 1.139480e-01
S1_553296 1 553296 1.521268e-01
S1_678427 1 678427 3.803996e-01
S1_678431 1 678431 2.909932e-01
S1_678576 1 678576 8.681476e-01
S1_679067 1 679067 9.264358e-01
S1_679068 1 679068 9.075562e-01
S1_679070 1 679070 8.729567e-01
S1_679115 1 679115 8.602379e-01
S1_679986 1 679986 2.549851e-01
S1_680003 1 680003 1.862887e-01
S1_686088 1 686088 1.930914e-02
S1_789347 1 789347 7.973817e-02
S1_789348 1 789348 3.312279e-01
S1_1003992 1 1003992 2.943930e-01
S1_1012956 1 1012956 8.153312e-02
S1_1013574 1 1013574 1.542587e-01
S1_1013729 1 1013729 1.820878e-01
S1_1013901 1 1013901 1.510010e-02
S1_1021284 1 1021284 2.303678e-01
S1_1022397 1 1022397 4.964223e-01
S1_1022570 1 1022570 9.931226e-01
S1_1026414 1 1026414 4.786715e-01
S1_1058719 1 1058719 9.885428e-01
S1_1058721 1 1058721 7.757254e-01
S1_1058723 1 1058723 9.907251e-01
S1_1058726 1 1058726 7.463316e-01
S1_1058731 1 1058731 6.112848e-01
S1_1063559 1 1063559 6.289022e-01
S1_1208449 1 1208449 1.001953e-01
S1_1209633 1 1209633 3.362166e-01
S1_1218764 1 1218764 1.809585e-01
S1_1219188 1 1219188 5.814234e-01
S1_1225375 1 1225375 1.863074e-02
S1_1225854 1 1225854 7.773548e-01
S1_1225859 1 1225859 5.550032e-01
S1_1499002 1 1499002 8.901773e-04
S1_1499518 1 1499518 7.767524e-02
S1_1507022 1 1507022 3.753122e-01
S1_1507081 1 1507081 1.400539e-01
S1_1602038 1 1602038 6.135203e-01
S1_1602545 1 1602545 1.615803e-02
S1_1706914 1 1706914 2.145906e-01
S1_1706915 1 1706915 3.028875e-01
S1_1706918 1 1706918 4.963839e-01
S1_1706928 1 1706928 3.160501e-01
S1_1706940 1 1706940 7.914465e-01
S1_1706955 1 1706955 7.648135e-01
S1_1707683 1 1707683 3.560372e-01
S1_1707703 1 1707703 9.997039e-01
S1_1707816 1 1707816 3.723484e-01
S1_1707828 1 1707828 3.388485e-01
S1_1707833 1 1707833 8.764454e-01
S1_1748675 1 1748675 5.776386e-01
S1_1793654 1 1793654 2.790925e-01
S1_1793665 1 1793665 3.074109e-01
S1_1807959 1 1807959 6.194961e-01
S1_1808031 1 1808031 9.628348e-01
S1_1808076 1 1808076 9.076229e-01
S1_1808098 1 1808098 4.842913e-01
S1_1808136 1 1808136 1.867766e-01
S1_1808160 1 1808160 4.815351e-01
S1_1808797 1 1808797 1.129310e-01
S1_1825117 1 1825117 9.584994e-01
S1_1825151 1 1825151 1.001823e-01
S1_1825157 1 1825157 1.935151e-01
S1_1827293 1 1827293 1.846051e-01
S1_1832406 1 1832406 9.822970e-01
S1_1832407 1 1832407 9.928471e-01
S1_1832408 1 1832408 9.891962e-01
S1_1832410 1 1832410 8.953291e-01
S1_1832411 1 1832411 9.594489e-01
S1_1832413 1 1832413 9.503881e-01
S1_1832414 1 1832414 8.462523e-01
S1_1832415 1 1832415 9.564946e-01
S1_1832606 1 1832606 2.822831e-02
S1_1832609 1 1832609 3.038504e-02
S1_1832610 1 1832610 2.767492e-02
S1_1832613 1 1832613 2.909603e-02
S1_1832614 1 1832614 3.575369e-02
S1_1832624 1 1832624 4.228930e-01
S1_1832631 1 1832631 5.359610e-02
S1_1836751 1 1836751 2.162187e-01
S1_1848966 1 1848966 3.361052e-01
S1_1848975 1 1848975 8.449333e-01
S1_1912226 1 1912226 3.514743e-01
S1_1912238 1 1912238 4.562551e-01
S1_1912257 1 1912257 2.598939e-01
S1_1934380 1 1934380 9.438841e-01
S1_1934391 1 1934391 1.014727e-01
S1_1934402 1 1934402 7.366863e-01
S1_1934404 1 1934404 3.374539e-01
S1_1934530 1 1934530 7.683430e-01
S1_1934531 1 1934531 2.419696e-01
S1_1934558 1 1934558 9.590372e-03
S1_1934570 1 1934570 2.251498e-01
S1_2011580 1 2011580 6.359664e-01
S1_2012150 1 2012150 1.621142e-02
S1_2020361 1 2020361 2.489992e-01
S1_2020543 1 2020543 6.877856e-01
S1_2020627 1 2020627 5.998995e-01
S1_2020651 1 2020651 7.789373e-01
S1_2021519 1 2021519 8.157909e-01
S1_2021524 1 2021524 5.926813e-01
S1_2021616 1 2021616 7.459774e-01
S1_2022264 1 2022264 1.296384e-02
