rs chr ps p_wald
S8_363813 8 363813 3.509092e-01
S8_363831 8 363831 8.709476e-01
S8_390398 8 390398 4.814676e-01
S8_390429 8 390429 8.480204e-01
S8_390549 8 390549 9.387290e-01
S8_411824 8 411824 6.650741e-01
S8_411946 8 411946 5.363851e-01
S8_412105 8 412105 9.043854e-01
S8_412141 8 412141 8.839196e-01
S8_442779 8 442779 5.587596e-01
S8_442781 8 442781 6.423893e-01
S8_442782 8 442782 6.088157e-01
S8_442789 8 442789 3.858697e-01
S8_442790 8 442790 3.858697e-01
S8_442807 8 442807 5.413289e-01
S8_442873 8 442873 2.973527e-01
S8_442902 8 442902 7.816433e-01
S8_442998 8 442998 7.344258e-01
S8_443000 8 443000 7.344258e-01
S8_443180 8 443180 8.295761e-01
S8_443193 8 443193 8.207058e-01
S8_443194 8 443194 9.979652e-01
S8_443274 8 443274 6.959280e-01
S8_443321 8 443321 8.156146e-01
S8_443443 8 443443 5.290924e-01
S8_443497 8 443497 8.493856e-01
S8_443699 8 443699 4.077876e-01
S8_443929 8 443929 7.944254e-01
S8_443991 8 443991 5.905028e-03
S8_443992 8 443992 4.739320e-03
S8_443995 8 443995 1.108921e-02
S8_444025 8 444025 2.538674e-03
S8_444233 8 444233 3.348099e-01
S8_444277 8 444277 3.617319e-01
S8_444289 8 444289 6.970173e-01
S8_444349 8 444349 5.496425e-01
S8_444403 8 444403 1.805361e-01
S8_444460 8 444460 8.569230e-01
S8_444481 8 444481 1.974945e-01
S8_444742 8 444742 1.817811e-01
S8_515338 8 515338 1.130571e-01
S8_516430 8 516430 9.914474e-01
S8_516610 8 516610 7.547629e-01
S8_518001 8 518001 3.135155e-01
S8_518116 8 518116 9.607230e-01
S8_519465 8 519465 7.880947e-01
S8_519481 8 519481 7.129724e-01
S8_519551 8 519551 1.733984e-01
S8_520567 8 520567 3.053850e-01
S8_560775 8 560775 9.732111e-01
S8_560822 8 560822 4.711825e-01
S8_560846 8 560846 8.666380e-01
S8_560873 8 560873 3.303116e-01
S8_618259 8 618259 3.657964e-01
S8_618300 8 618300 6.663217e-01
S8_662417 8 662417 8.921206e-01
S8_662551 8 662551 8.458103e-01
S8_662585 8 662585 1.026474e-01
S8_706451 8 706451 3.047978e-01
S8_706475 8 706475 2.942019e-01
S8_706487 8 706487 1.613638e-02
S8_706488 8 706488 1.262273e-02
S8_706489 8 706489 7.938545e-02
S8_706490 8 706490 4.358451e-02
S8_706491 8 706491 7.581003e-02
S8_706493 8 706493 7.177443e-01
S8_706494 8 706494 9.368308e-03
S8_706495 8 706495 9.518996e-01
S8_706497 8 706497 8.492190e-01
S8_706499 8 706499 3.752170e-01
S8_706500 8 706500 9.796575e-03
S8_706503 8 706503 9.070135e-03
S8_706504 8 706504 9.500606e-03
S8_706505 8 706505 8.743429e-03
S8_706506 8 706506 1.526709e-02
S8_706534 8 706534 3.956765e-01
S8_708261 8 708261 4.067352e-01
S8_708286 8 708286 7.583984e-01
S8_741938 8 741938 6.210138e-01
S8_741980 8 741980 9.152686e-01
S8_742016 8 742016 6.678026e-01
S8_742366 8 742366 5.867924e-02
S8_742711 8 742711 1.531737e-01
S8_742828 8 742828 4.592662e-01
S8_742829 8 742829 9.242585e-01
S8_742831 8 742831 9.659485e-01
S8_742884 8 742884 5.910411e-01
S8_742935 8 742935 5.636492e-01
S8_742961 8 742961 3.418347e-01
S8_742963 8 742963 6.955445e-01
S8_742965 8 742965 6.297114e-01
S8_742968 8 742968 4.430937e-01
S8_742969 8 742969 3.827120e-01
S8_742970 8 742970 3.827120e-01
S8_742972 8 742972 3.827120e-01
S8_742982 8 742982 3.827120e-01
S8_742984 8 742984 6.879750e-02
S8_742987 8 742987 8.673114e-02
S8_743887 8 743887 6.172179e-01
S8_743913 8 743913 7.663415e-01
S8_743915 8 743915 6.267500e-01
S8_743932 8 743932 3.161116e-01
S8_743953 8 743953 1.517309e-01
S8_743961 8 743961 7.327881e-01
S8_743975 8 743975 5.815543e-01
S8_743990 8 743990 2.066979e-01
S8_744007 8 744007 5.195997e-01
S8_744017 8 744017 6.672735e-02
S8_744036 8 744036 7.992178e-01
S8_744102 8 744102 5.180640e-01
S8_744104 8 744104 8.345425e-01
S8_744108 8 744108 9.096557e-01
S8_744112 8 744112 9.208965e-01
S8_744113 8 744113 9.147435e-01
S8_744117 8 744117 7.329770e-01
S8_744201 8 744201 9.662119e-01
S8_744204 8 744204 7.548766e-01
