rs chr ps p_wald
S5_285047 5 285047 5.183281e-01
S5_285053 5 285053 8.856315e-01
S5_285097 5 285097 7.986015e-01
S5_285103 5 285103 7.147570e-01
S5_285121 5 285121 9.382057e-01
S5_285125 5 285125 1.451179e-01
S5_285126 5 285126 8.104915e-01
S5_285136 5 285136 9.590052e-01
S5_285150 5 285150 5.523727e-01
S5_285155 5 285155 3.821137e-01
S5_307645 5 307645 8.162150e-01
S5_322013 5 322013 2.677091e-02
S5_322083 5 322083 8.371328e-01
S5_322855 5 322855 8.366153e-01
S5_322916 5 322916 8.894252e-01
S5_324934 5 324934 8.405127e-01
S5_327386 5 327386 2.865388e-01
S5_334710 5 334710 4.543045e-01
S5_334718 5 334718 4.181228e-01
S5_391721 5 391721 7.367913e-02
S5_391781 5 391781 5.391224e-01
S5_392809 5 392809 5.274197e-01
S5_393979 5 393979 2.605391e-01
S5_465688 5 465688 5.106230e-01
S5_465696 5 465696 1.979810e-01
S5_465699 5 465699 8.310332e-01
S5_466392 5 466392 4.822881e-02
S5_466402 5 466402 2.003986e-02
S5_517077 5 517077 2.229394e-01
S5_519394 5 519394 6.978257e-01
S5_527282 5 527282 2.882305e-01
S5_687258 5 687258 2.825502e-02
S5_687288 5 687288 9.651712e-01
S5_687301 5 687301 8.433116e-01
S5_687477 5 687477 5.008414e-01
S5_746393 5 746393 8.199885e-01
S5_845098 5 845098 1.401129e-01
S5_845306 5 845306 4.988941e-01
S5_845350 5 845350 1.551745e-01
S5_845623 5 845623 5.732825e-01
S5_845718 5 845718 9.540673e-01
S5_845726 5 845726 8.364002e-01
S5_845747 5 845747 9.457940e-01
S5_846327 5 846327 3.888413e-01
S5_846974 5 846974 8.441796e-01
S5_847000 5 847000 3.830314e-01
S5_847011 5 847011 1.724478e-01
S5_847058 5 847058 7.319935e-01
S5_910047 5 910047 8.420678e-01
S5_910142 5 910142 7.199418e-01
S5_910259 5 910259 7.322247e-01
S5_910439 5 910439 7.611746e-01
S5_911500 5 911500 1.243954e-01
S5_956927 5 956927 9.991911e-01
S5_956942 5 956942 2.641087e-01
S5_961362 5 961362 3.389259e-01
S5_961597 5 961597 7.950000e-01
S5_961636 5 961636 1.306048e-01
S5_961801 5 961801 7.583196e-01
S5_961813 5 961813 6.177927e-01
S5_961861 5 961861 2.131443e-01
S5_961862 5 961862 2.679049e-01
S5_961867 5 961867 1.750634e-01
S5_961868 5 961868 6.507680e-01
S5_961874 5 961874 6.843618e-02
S5_961879 5 961879 1.026670e-01
S5_961880 5 961880 8.175565e-01
S5_961889 5 961889 1.349364e-01
S5_961900 5 961900 4.888733e-01
S5_961962 5 961962 1.814353e-01
S5_962069 5 962069 2.021358e-01
S5_967379 5 967379 3.524316e-01
S5_967403 5 967403 9.816653e-02
S5_967409 5 967409 4.468623e-01
S5_967462 5 967462 1.999331e-01
S5_968100 5 968100 2.399908e-01
S5_968116 5 968116 5.236756e-01
S5_968128 5 968128 2.718054e-02
S5_968305 5 968305 9.508928e-02
S5_968386 5 968386 8.536834e-01
S5_968419 5 968419 5.991823e-01
S5_969268 5 969268 9.814874e-01
S5_969358 5 969358 1.191452e-01
S5_969988 5 969988 2.799864e-01
S5_970007 5 970007 3.234243e-01
S5_970054 5 970054 4.694752e-01
S5_970138 5 970138 5.287808e-01
S5_972384 5 972384 2.392755e-01
S5_975403 5 975403 1.972113e-01
S5_975435 5 975435 4.673964e-01
S5_975541 5 975541 8.325363e-01
S5_976280 5 976280 5.919679e-01
S5_976284 5 976284 5.498394e-01
S5_976286 5 976286 2.666047e-01
S5_976334 5 976334 2.803713e-01
S5_976373 5 976373 5.252325e-01
S5_976385 5 976385 1.712046e-02
S5_976530 5 976530 3.316982e-01
S5_976721 5 976721 9.042049e-01
S5_981413 5 981413 9.790828e-01
S5_981802 5 981802 4.940330e-01
S5_992587 5 992587 9.525781e-01
S5_1049100 5 1049100 2.504217e-01
S5_1049122 5 1049122 4.074143e-01
S5_1049149 5 1049149 2.335979e-01
S5_1051181 5 1051181 9.708520e-01
S5_1051473 5 1051473 8.719771e-01
S5_1056706 5 1056706 6.616729e-01
S5_1062783 5 1062783 7.124893e-02
S5_1063904 5 1063904 3.975316e-01
S5_1063916 5 1063916 4.122632e-01
S5_1063928 5 1063928 6.390673e-02
S5_1063956 5 1063956 5.898660e-01
S5_1107684 5 1107684 8.442003e-01
S5_1109263 5 1109263 4.840135e-02
S5_1109696 5 1109696 7.818054e-01
S5_1109736 5 1109736 8.099533e-01
S5_1111901 5 1111901 4.352753e-03
S5_1111908 5 1111908 2.096827e-01
S5_1111937 5 1111937 6.451248e-03
S5_1111942 5 1111942 4.441700e-01
S5_1112827 5 1112827 2.702467e-01
S5_1112851 5 1112851 3.400335e-03
S5_1112861 5 1112861 9.944660e-01
S5_1112884 5 1112884 8.049770e-01
S5_1113597 5 1113597 1.465967e-01
S5_1117588 5 1117588 9.330826e-01
S5_1117595 5 1117595 5.086903e-02
S5_1117613 5 1117613 2.488447e-01
S5_1117618 5 1117618 6.151559e-01
S5_1119203 5 1119203 6.552422e-01
S5_1119216 5 1119216 7.882187e-01
S5_1119222 5 1119222 7.484010e-01
S5_1119755 5 1119755 5.453590e-01
S5_1119756 5 1119756 5.670411e-01
S5_1171679 5 1171679 4.792242e-01
S5_1171757 5 1171757 4.130929e-02
S5_1192412 5 1192412 3.440555e-01
S5_1192545 5 1192545 5.287052e-01
S5_1192588 5 1192588 3.056240e-01
S5_1192627 5 1192627 1.780060e-01
S5_1192697 5 1192697 4.568403e-01
S5_1192699 5 1192699 4.280833e-01
S5_1192701 5 1192701 5.255973e-02
S5_1192705 5 1192705 4.280833e-01
S5_1192712 5 1192712 2.058511e-01
S5_1198726 5 1198726 2.666279e-01
S5_1198736 5 1198736 5.328171e-01
S5_1200702 5 1200702 9.887555e-01
S5_1201410 5 1201410 3.155443e-02
S5_1201417 5 1201417 9.973472e-01
S5_1206833 5 1206833 6.741820e-01
S5_1206936 5 1206936 6.243551e-01
S5_1207907 5 1207907 6.080141e-01
S5_1207927 5 1207927 6.140525e-01
S5_1207928 5 1207928 9.499082e-02
S5_1207932 5 1207932 3.396609e-01
S5_1207933 5 1207933 3.257104e-01
S5_1207936 5 1207936 6.472916e-01
S5_1207992 5 1207992 1.905360e-01
S5_1207996 5 1207996 9.550177e-01
S5_1208021 5 1208021 9.839362e-01
S5_1208022 5 1208022 6.325852e-01
S5_1208043 5 1208043 8.227640e-01
S5_1208170 5 1208170 6.174665e-01
S5_1208172 5 1208172 5.055733e-01
S5_1208173 5 1208173 7.075177e-01
S5_1208197 5 1208197 6.355119e-01
S5_1208213 5 1208213 8.215053e-01
S5_1208227 5 1208227 4.802091e-01
S5_1208244 5 1208244 8.524272e-01
S5_1208261 5 1208261 4.168262e-01
S5_1208262 5 1208262 4.303272e-01
S5_1208265 5 1208265 5.344518e-01
S5_1208300 5 1208300 8.582058e-01
S5_1208581 5 1208581 8.904880e-01
S5_1208652 5 1208652 8.690824e-01
S5_1208933 5 1208933 2.426892e-01
S5_1209008 5 1209008 1.782113e-01
S5_1209026 5 1209026 4.425230e-01
S5_1209180 5 1209180 3.274821e-01
S5_1209215 5 1209215 4.319729e-01
S5_1209252 5 1209252 9.678377e-01
S5_1209259 5 1209259 5.396031e-01
S5_1209271 5 1209271 8.182807e-01
S5_1209277 5 1209277 9.617102e-01
S5_1209303 5 1209303 8.002794e-02
S5_1209347 5 1209347 2.348261e-01
S5_1209388 5 1209388 5.064529e-01
S5_1209421 5 1209421 7.041996e-01
S5_1209436 5 1209436 5.130767e-01
S5_1212580 5 1212580 6.495596e-02
S5_1212605 5 1212605 9.327231e-02
S5_1213004 5 1213004 9.347081e-02
S5_1213105 5 1213105 4.045840e-01
S5_1213120 5 1213120 5.365174e-01
S5_1213131 5 1213131 5.975471e-01
S5_1213133 5 1213133 6.565416e-01
S5_1213138 5 1213138 3.644549e-01
S5_1213145 5 1213145 8.604410e-01
S5_1213262 5 1213262 6.498116e-01
S5_1213271 5 1213271 4.792688e-01
S5_1222586 5 1222586 7.978000e-01
S5_1222618 5 1222618 1.975721e-01
S5_1222685 5 1222685 1.580251e-01
S5_1222691 5 1222691 5.841430e-01
S5_1222701 5 1222701 6.148985e-01
S5_1222779 5 1222779 3.213121e-01
S5_1223608 5 1223608 9.480556e-01
S5_1223613 5 1223613 2.915316e-01
S5_1223645 5 1223645 3.728599e-01
S5_1223652 5 1223652 1.555449e-01
S5_1223653 5 1223653 7.763341e-01
S5_1223661 5 1223661 6.390446e-01
S5_1223671 5 1223671 9.300227e-01
S5_1225756 5 1225756 5.135285e-01
S5_1225868 5 1225868 1.055980e-01
S5_1225916 5 1225916 3.796092e-01
S5_1225960 5 1225960 5.655634e-01
S5_1225962 5 1225962 7.280805e-01
S5_1226088 5 1226088 2.839160e-01
S5_1226122 5 1226122 4.212982e-01
S5_1227823 5 1227823 8.840368e-01
S5_1227922 5 1227922 6.349175e-01
S5_1227961 5 1227961 9.906655e-01
S5_1228641 5 1228641 8.290387e-01
S5_1228642 5 1228642 2.156994e-01
S5_1228692 5 1228692 8.098919e-01
S5_1228709 5 1228709 2.018496e-01
S5_1230198 5 1230198 4.619464e-01
S5_1232281 5 1232281 5.926480e-01
S5_1232285 5 1232285 9.646476e-01
S5_1232331 5 1232331 2.595842e-01
S5_1232333 5 1232333 6.433494e-01
S5_1232339 5 1232339 8.119561e-02
S5_1232341 5 1232341 7.223514e-02
S5_1232348 5 1232348 6.813326e-02
S5_1232354 5 1232354 9.249659e-02
S5_1232356 5 1232356 8.119561e-02
S5_1232442 5 1232442 8.080213e-01
S5_1232445 5 1232445 9.216473e-01
S5_1232453 5 1232453 4.924869e-01
S5_1232464 5 1232464 4.085153e-01
S5_1232475 5 1232475 3.117231e-01
S5_1234096 5 1234096 5.166935e-01
S5_1234103 5 1234103 9.868162e-01
S5_1234248 5 1234248 6.218704e-02
S5_1234262 5 1234262 4.687093e-01
S5_1235147 5 1235147 3.760010e-01
S5_1235173 5 1235173 3.522433e-01
S5_1235238 5 1235238 2.942063e-01
S5_1235241 5 1235241 1.440279e-02
S5_1235244 5 1235244 5.227671e-01
S5_1235246 5 1235246 4.085872e-01
S5_1235255 5 1235255 5.615923e-01
S5_1237095 5 1237095 7.841364e-01
S5_1237109 5 1237109 8.076740e-01
S5_1238362 5 1238362 2.980106e-01
S5_1238453 5 1238453 1.074285e-01
S5_1238694 5 1238694 6.749136e-01
S5_1238709 5 1238709 9.997788e-01
S5_1241455 5 1241455 1.436211e-01
S5_1242600 5 1242600 2.661297e-01
S5_1242621 5 1242621 3.212749e-01
S5_1242636 5 1242636 6.495374e-01
S5_1247608 5 1247608 2.811598e-01
S5_1247611 5 1247611 6.818308e-01
S5_1247632 5 1247632 7.707192e-01
S5_1247678 5 1247678 3.246404e-01
S5_1247728 5 1247728 2.903417e-01
S5_1247741 5 1247741 8.105784e-01
S5_1247752 5 1247752 1.278662e-01
S5_1247860 5 1247860 9.469795e-01
S5_1247905 5 1247905 9.138411e-01
S5_1248135 5 1248135 7.943222e-01
S5_1248146 5 1248146 1.120717e-01
S5_1248166 5 1248166 8.748877e-01
S5_1248171 5 1248171 7.600502e-01
S5_1248195 5 1248195 5.849203e-01
S5_1248352 5 1248352 2.458843e-01
S5_1248357 5 1248357 9.525610e-01
S5_1248382 5 1248382 1.961335e-01
