rs chr ps p_wald
S7_165739 7 165739 9.895609e-01
S7_180537 7 180537 1.625743e-01
S7_180596 7 180596 4.603369e-01
S7_180613 7 180613 1.716487e-01
S7_180632 7 180632 2.506010e-01
S7_180658 7 180658 8.084054e-01
S7_180669 7 180669 3.555201e-01
S7_180670 7 180670 7.414637e-01
S7_180673 7 180673 6.690243e-01
S7_180674 7 180674 3.773026e-01
S7_180680 7 180680 6.264048e-01
S7_180685 7 180685 4.494478e-01
S7_180729 7 180729 1.526654e-01
S7_181191 7 181191 3.753087e-01
S7_293130 7 293130 7.646849e-01
S7_294763 7 294763 6.769313e-02
S7_295006 7 295006 4.924387e-01
S7_311416 7 311416 6.563850e-01
S7_311443 7 311443 8.807990e-01
S7_412608 7 412608 1.391526e-01
S7_412620 7 412620 4.111163e-01
S7_412931 7 412931 3.822456e-01
S7_412964 7 412964 3.729091e-01
S7_412981 7 412981 5.643736e-01
S7_415493 7 415493 2.848816e-01
S7_415664 7 415664 5.436645e-01
S7_415705 7 415705 2.237952e-01
S7_463592 7 463592 4.341018e-01
S7_469117 7 469117 3.729343e-01
S7_469120 7 469120 4.022416e-01
S7_469132 7 469132 9.196071e-01
S7_470052 7 470052 4.009890e-01
S7_470090 7 470090 4.160321e-01
S7_470357 7 470357 2.800515e-01
S7_471208 7 471208 9.751119e-01
S7_471244 7 471244 7.443933e-01
S7_471280 7 471280 6.844027e-01
S7_471562 7 471562 8.662841e-01
S7_472097 7 472097 6.944299e-01
S7_472188 7 472188 6.417639e-02
S7_472195 7 472195 7.090332e-01
S7_473425 7 473425 7.204466e-01
S7_473445 7 473445 9.260378e-01
S7_474109 7 474109 7.467048e-01
S7_474332 7 474332 3.682573e-01
S7_474466 7 474466 9.686810e-01
S7_474629 7 474629 4.961779e-01
S7_474672 7 474672 5.294719e-01
S7_474746 7 474746 1.909629e-01
S7_474851 7 474851 7.937357e-01
S7_474860 7 474860 9.934636e-01
S7_474912 7 474912 5.192561e-01
S7_474913 7 474913 4.444332e-01
S7_475016 7 475016 6.570325e-01
S7_475442 7 475442 6.426649e-01
S7_476375 7 476375 4.290824e-01
S7_476377 7 476377 2.705582e-01
S7_476379 7 476379 6.287416e-01
S7_476463 7 476463 6.442124e-01
S7_476664 7 476664 2.924552e-01
S7_476684 7 476684 4.538406e-01
S7_476685 7 476685 4.443646e-01
S7_476690 7 476690 2.012608e-01
S7_476692 7 476692 3.321991e-01
S7_476693 7 476693 2.578569e-01
S7_476695 7 476695 3.650253e-01
S7_557240 7 557240 9.518794e-01
S7_566508 7 566508 5.062419e-01
S7_567730 7 567730 6.268199e-01
S7_567740 7 567740 2.087429e-01
S7_567751 7 567751 1.139286e-01
S7_567799 7 567799 8.855609e-01
S7_567814 7 567814 9.250874e-01
S7_567841 7 567841 7.920104e-01
S7_587837 7 587837 6.406978e-02
S7_587860 7 587860 5.117318e-02
S7_658198 7 658198 6.617490e-02
S7_728379 7 728379 8.316933e-01
S7_728415 7 728415 5.416866e-02
S7_729741 7 729741 5.569468e-01
S7_729745 7 729745 9.053600e-01
S7_729774 7 729774 5.978071e-01
S7_729776 7 729776 2.250690e-01
S7_729777 7 729777 5.971774e-01
S7_729778 7 729778 8.719991e-01
S7_729780 7 729780 8.393854e-01
S7_729781 7 729781 9.715489e-01
S7_729783 7 729783 8.350470e-01
S7_729784 7 729784 8.724693e-01
