rs chr ps p_wald
S1_46446 1 46446 6.233735e-01
S1_47039 1 47039 7.099427e-01
S1_163015 1 163015 3.439189e-01
S1_201392 1 201392 1.583980e-01
S1_253180 1 253180 5.460475e-01
S1_253182 1 253182 9.167295e-01
S1_253297 1 253297 3.893703e-01
S1_253586 1 253586 1.320761e-01
S1_314074 1 314074 1.877795e-01
S1_325306 1 325306 2.229417e-01
S1_325318 1 325318 8.532055e-01
S1_325322 1 325322 5.324900e-01
S1_325385 1 325385 6.633526e-02
S1_328305 1 328305 5.895869e-01
S1_360302 1 360302 6.108115e-01
S1_361937 1 361937 5.689530e-03
S1_361956 1 361956 1.746537e-01
S1_410839 1 410839 2.515786e-01
S1_552086 1 552086 3.975710e-01
S1_553296 1 553296 7.014838e-01
S1_678427 1 678427 7.420105e-01
S1_678431 1 678431 3.490045e-01
S1_678576 1 678576 6.050891e-01
S1_679067 1 679067 8.630885e-01
S1_679068 1 679068 8.150968e-01
S1_679070 1 679070 8.698245e-01
S1_679115 1 679115 7.270326e-01
S1_679986 1 679986 5.719871e-01
S1_680003 1 680003 6.123474e-01
S1_686088 1 686088 4.500635e-01
S1_789347 1 789347 8.740450e-01
S1_789348 1 789348 1.945740e-01
S1_1003992 1 1003992 2.546244e-01
S1_1012956 1 1012956 6.021860e-01
S1_1013574 1 1013574 7.333822e-02
S1_1013729 1 1013729 9.699656e-01
S1_1013901 1 1013901 6.373261e-01
S1_1021284 1 1021284 6.853774e-01
S1_1022397 1 1022397 1.634153e-01
S1_1022570 1 1022570 2.335348e-02
S1_1026414 1 1026414 4.829652e-01
S1_1058719 1 1058719 1.850576e-01
S1_1058721 1 1058721 1.739792e-01
S1_1058723 1 1058723 1.962863e-01
S1_1058726 1 1058726 2.030122e-01
S1_1058731 1 1058731 1.238366e-01
S1_1063559 1 1063559 3.317079e-01
S1_1208449 1 1208449 5.394758e-01
S1_1209633 1 1209633 4.621109e-01
S1_1218764 1 1218764 7.814729e-01
S1_1219188 1 1219188 5.715876e-01
S1_1225375 1 1225375 9.750954e-01
S1_1225854 1 1225854 3.255796e-01
S1_1225859 1 1225859 5.507344e-01
S1_1499002 1 1499002 5.767975e-01
S1_1499518 1 1499518 6.066474e-01
S1_1507022 1 1507022 9.683891e-01
S1_1507081 1 1507081 4.676374e-01
S1_1602038 1 1602038 2.824131e-01
S1_1602545 1 1602545 1.562421e-01
S1_1706914 1 1706914 2.804217e-01
S1_1706915 1 1706915 2.578341e-01
S1_1706918 1 1706918 3.918122e-01
S1_1706928 1 1706928 2.203634e-01
S1_1706940 1 1706940 1.085014e-01
S1_1707683 1 1707683 3.419282e-01
S1_1707703 1 1707703 2.955604e-01
S1_1707816 1 1707816 7.408753e-01
S1_1707828 1 1707828 4.289484e-01
S1_1707833 1 1707833 6.505547e-01
S1_1748675 1 1748675 9.525886e-01
S1_1793654 1 1793654 1.176182e-01
S1_1793665 1 1793665 1.221457e-01
S1_1807959 1 1807959 1.021818e-01
