rs chr ps p_wald
S7_165739 7 165739 8.775436e-02
S7_180537 7 180537 7.393688e-01
S7_180596 7 180596 4.155040e-01
S7_180613 7 180613 1.055886e-01
S7_180632 7 180632 3.165133e-01
S7_180658 7 180658 3.624279e-01
S7_180669 7 180669 4.978540e-01
S7_180670 7 180670 2.160165e-01
S7_180673 7 180673 3.873557e-01
S7_180674 7 180674 1.251728e-01
S7_180680 7 180680 1.668352e-01
S7_180685 7 180685 5.422778e-01
S7_180729 7 180729 3.892889e-01
S7_181191 7 181191 8.289662e-01
S7_293130 7 293130 8.110513e-01
S7_294763 7 294763 2.767914e-02
S7_295006 7 295006 7.649556e-01
S7_311416 7 311416 1.144716e-01
S7_311443 7 311443 8.709692e-01
S7_412608 7 412608 5.876159e-01
S7_412620 7 412620 1.917138e-01
S7_412931 7 412931 5.170248e-01
S7_412964 7 412964 6.025374e-01
S7_412981 7 412981 8.241061e-01
S7_415493 7 415493 3.560470e-01
S7_415664 7 415664 9.799980e-01
S7_415705 7 415705 1.352774e-01
S7_463592 7 463592 5.713063e-01
S7_469117 7 469117 5.101815e-01
S7_469120 7 469120 4.279821e-01
S7_469132 7 469132 2.789324e-01
S7_470052 7 470052 2.537330e-02
S7_470090 7 470090 2.063808e-02
S7_470357 7 470357 2.046330e-01
S7_471208 7 471208 2.808406e-01
S7_471244 7 471244 8.209779e-02
S7_471280 7 471280 2.954147e-01
S7_471562 7 471562 4.905577e-02
S7_472097 7 472097 7.883500e-01
S7_472188 7 472188 2.687790e-01
S7_472195 7 472195 9.603859e-01
S7_473425 7 473425 2.727922e-01
S7_473445 7 473445 4.968323e-01
S7_474109 7 474109 6.707793e-01
S7_474332 7 474332 2.895459e-04
S7_474466 7 474466 2.988586e-01
S7_474629 7 474629 1.285013e-01
S7_474672 7 474672 6.086563e-01
S7_474746 7 474746 2.891571e-01
S7_474851 7 474851 2.966543e-01
S7_474860 7 474860 7.608665e-02
S7_474912 7 474912 9.823662e-02
S7_474913 7 474913 2.797108e-01
S7_475016 7 475016 8.000099e-02
S7_475442 7 475442 1.249969e-02
S7_476375 7 476375 1.705057e-01
S7_476377 7 476377 9.655396e-02
S7_476379 7 476379 1.938531e-01
S7_476463 7 476463 9.271156e-02
S7_476664 7 476664 4.597253e-01
S7_476684 7 476684 1.651452e-01
S7_476685 7 476685 1.010673e-01
S7_476690 7 476690 2.046114e-01
S7_476692 7 476692 2.462330e-01
S7_476693 7 476693 3.244912e-01
S7_476695 7 476695 1.615857e-01
S7_557240 7 557240 2.634644e-02
S7_566508 7 566508 2.891641e-01
S7_567730 7 567730 8.483372e-01
S7_567740 7 567740 2.036734e-01
S7_567751 7 567751 1.638190e-01
S7_567799 7 567799 6.431192e-01
S7_567814 7 567814 7.427283e-01
S7_567841 7 567841 7.305076e-01
S7_587837 7 587837 8.022001e-01
S7_587860 7 587860 9.181971e-01
S7_658198 7 658198 2.790152e-01
S7_728379 7 728379 2.945172e-01
S7_728415 7 728415 5.990696e-01
S7_729741 7 729741 8.758327e-01
S7_729745 7 729745 8.166815e-01
S7_729774 7 729774 9.369885e-01
S7_729776 7 729776 5.070677e-01
S7_729777 7 729777 9.729137e-01
S7_729778 7 729778 4.922565e-01
S7_729780 7 729780 4.922565e-01
S7_729781 7 729781 5.209293e-01
S7_729783 7 729783 4.968722e-01
S7_729784 7 729784 5.180261e-01
S7_729786 7 729786 5.209293e-01
S7_729816 7 729816 8.885191e-01
S7_730340 7 730340 2.581826e-01
S7_730694 7 730694 9.756132e-01
S7_730702 7 730702 8.317282e-01
S7_730703 7 730703 5.273588e-01
S7_730704 7 730704 5.336503e-01
