rs chr ps p_wald
S8_17988 8 363813 0.5855978
S8_18006 8 363831 0.3828935
S8_44573 8 390398 0.4689281
S8_44604 8 390429 0.8659475
S8_44724 8 390549 0.1145047
S8_65923 8 411824 0.2093326
S8_66045 8 411946 0.3777582
S8_66204 8 412105 0.1329991
S8_66240 8 412141 0.5429329
S8_96125 8 442779 0.02799721
S8_96127 8 442781 0.5403305
S8_96128 8 442782 0.4753029
S8_96135 8 442789 0.2897382
S8_96136 8 442790 0.2897382
S8_96153 8 442807 0.1665786
S8_96219 8 442873 0.6332045
S8_96248 8 442902 0.6394377
S8_96344 8 442998 0.1774424
S8_96346 8 443000 0.1774424
S8_96526 8 443180 0.3380988
S8_96539 8 443193 0.3872625
S8_96540 8 443194 0.4724655
S8_96620 8 443274 0.2504821
S8_96667 8 443321 0.03479226
S8_96789 8 443443 0.5485131
S8_96843 8 443497 0.1245063
S8_97045 8 443699 0.9848649
S8_97275 8 443929 0.4005573
S8_97337 8 443991 0.01879442
S8_97338 8 443992 0.006876244
S8_97341 8 443995 0.008344742
S8_97371 8 444025 0.01392213
S8_97579 8 444233 0.1670227
S8_97623 8 444277 0.3665212
S8_97635 8 444289 0.441344
S8_97695 8 444349 0.3280851
S8_97749 8 444403 0.3884198
S8_97806 8 444460 0.1742848
S8_97827 8 444481 0.6850385
S8_98088 8 444742 0.1921879
S8_168209 8 515338 0.4446073
S8_169301 8 516430 0.8119417
S8_169481 8 516610 0.1944994
S8_170872 8 518001 0.2889876
S8_170987 8 518116 0.8644981
S8_172336 8 519465 0.8132926
S8_172352 8 519481 0.8318998
S8_172422 8 519551 0.8975291
S8_173438 8 520567 0.4835104
S8_213674 8 560775 0.1234271
S8_213721 8 560822 0.7675769
S8_213745 8 560846 0.3419961
S8_213772 8 560873 0.04180253
S8_289735 8 662417 0.1631718
S8_289869 8 662551 0.7627188
S8_289903 8 662585 0.6084508
S8_331810 8 708286 0.260399
S8_331835 8 708261 0.7310405
S8_333562 8 706534 0.6186316
S8_333590 8 706506 0.5697776
S8_333591 8 706505 0.4326511
S8_333592 8 706504 0.4787599
S8_333593 8 706503 0.4263309
S8_333596 8 706500 0.4065577
S8_333597 8 706499 0.632696
S8_333599 8 706497 0.731167
S8_333601 8 706495 0.6097677
S8_333602 8 706494 0.01618119
S8_333603 8 706493 0.8202694
S8_333605 8 706491 0.9230005
S8_333606 8 706490 0.9052631
S8_333607 8 706489 0.7683624
S8_333608 8 706488 0.0302196
S8_333609 8 706487 0.05809274
S8_333621 8 706475 0.1288158
S8_333645 8 706451 0.04861309
S8_356558 8 618259 0.4670386
S8_356599 8 618300 0.5307666
S8_398979 8 741938 0.709118
S8_399021 8 741980 0.7278615
S8_399057 8 742016 0.9714522
S8_399407 8 742366 0.7866858
S8_399752 8 742711 0.5229126
S8_399869 8 742828 0.5326974
S8_399870 8 742829 0.3432902
S8_399872 8 742831 0.3678238
S8_399925 8 742884 0.1627368
S8_399976 8 742935 0.1552946
S8_400002 8 742961 0.4617249
S8_400004 8 742963 0.1441607
S8_400006 8 742965 0.7387211
S8_400009 8 742968 0.2311631
S8_400010 8 742969 0.1838333
S8_400011 8 742970 0.1838333
S8_400013 8 742972 0.1838333
S8_400023 8 742982 0.1838333
S8_400025 8 742984 0.302985
S8_400028 8 742987 0.1481658
S8_400928 8 743887 0.3500595
S8_400954 8 743913 0.1323485
S8_400956 8 743915 0.2393568
S8_400973 8 743932 0.6750837
S8_400994 8 743953 0.4564272
S8_401002 8 743961 0.08051002
S8_401016 8 743975 0.1027063
S8_401031 8 743990 0.5870973
S8_401048 8 744007 0.9087524
S8_401058 8 744017 0.1391741
S8_401077 8 744036 0.03380914
S8_401143 8 744102 0.1264875
S8_401145 8 744104 0.7134258
S8_401149 8 744108 0.799641
S8_401153 8 744112 0.6413057
S8_401154 8 744113 0.6656607
S8_401158 8 744117 0.1071204
S8_401242 8 744201 0.4024313
S8_401245 8 744204 0.6954293
S8_401283 8 744242 0.2238579
S8_401331 8 744290 0.02030596
S8_401352 8 744311 0.1546767
S8_401371 8 744330 0.03113069
S8_403654 8 746613 0.8162993
S8_403659 8 746618 0.7654307
S8_403660 8 746619 0.8162993
S8_403697 8 746656 0.09446562
S8_406199 8 749158 0.2507921
S8_406299 8 749258 0.4426012
S8_521377 8 829163 0.6222322
S8_521384 8 829170 0.4867796
S8_521393 8 829179 0.7715059
S8_521425 8 829211 0.4993475
S8_559499 8 867330 0.8856424
S8_564004 8 871835 0.4642469
S8_564227 8 872058 0.6324211
S8_564229 8 872060 0.2490243
S8_645992 8 948013 0.009830384
S8_646005 8 948026 0.5602285
S8_646008 8 948029 0.2549062
S8_646011 8 948032 0.61225
S8_646022 8 948043 0.3078873
S8_646075 8 948096 0.9401429
S8_646087 8 948108 0.7653336
S8_646165 8 948186 0.9682012
S8_646176 8 948197 0.829444
S8_646177 8 948198 0.5775966
S8_646192 8 948213 0.7550795
S8_646193 8 948214 0.6220956
S8_646196 8 948217 0.3475241
S8_646240 8 948261 0.4857856
S8_646251 8 948272 0.7615361
S8_646252 8 948273 0.7044479
S8_646277 8 948298 0.8773184
S8_646345 8 948366 0.978059
S8_646474 8 948495 0.02241664
S8_646475 8 948496 0.1090615
S8_646552 8 948573 0.3114655
S8_647059 8 949080 0.6320856
S8_647065 8 949086 0.5426683
S8_647098 8 949119 0.7409957
S8_653725 8 955840 0.03437781
S8_653754 8 955869 0.03694265
S8_653758 8 955873 0.04061456
S8_653759 8 955874 0.04678073
S8_653764 8 955879 0.05990724
S8_653765 8 955880 0.04883274
S8_653766 8 955881 0.03427371
S8_653768 8 955883 0.06105381
S8_653783 8 955898 0.07862516
S8_653786 8 955901 0.2585836
S8_654993 8 957108 0.09612549
S8_654998 8 957113 0.06438484
S8_655022 8 957137 0.551353
S8_655406 8 957521 0.3910287
S8_655425 8 957540 0.2004953
S8_655438 8 957553 0.4771041
S8_655446 8 957561 0.3364021
S8_655454 8 957569 0.3359634
S8_655459 8 957574 0.9191004
S8_655462 8 957577 0.5275139
S8_655503 8 957618 0.7908805
S8_655534 8 957649 0.4166263
S8_686970 8 996046 0.7057245
S8_686993 8 996069 0.01723618
S8_686995 8 996071 0.1037591
S8_687184 8 996260 0.03888773
S8_687188 8 996264 0.1361585
S8_704875 8 1013951 0.7375333
S8_705116 8 1014192 0.5830534
S8_705143 8 1014219 0.7027933
S8_705154 8 1014230 0.4640537
S8_705155 8 1014231 0.7447786
S8_705165 8 1014241 0.8581876
S8_750268 8 1067323 0.6406632
S8_773941 8 1082357 0.06373523
S8_774030 8 1082446 0.4917264
S8_774042 8 1082458 0.3502197
S8_774069 8 1082485 0.1395708
S8_774159 8 1082575 0.3466198
S8_774164 8 1082580 0.4129604
S8_774265 8 1082681 0.2142513
S8_774273 8 1082689 0.6939943
S8_774282 8 1082698 0.02058926
S8_774300 8 1082716 0.5583297
S8_774307 8 1082723 0.5583297
S8_774309 8 1082725 0.4935783
S8_774399 8 1082815 0.5796301
S8_774432 8 1082848 0.2393747
S8_774852 8 1083268 0.6382747
S8_774908 8 1083324 0.3266374
S8_774938 8 1083354 0.8993551
S8_825268 8 1130855 0.7900243
S8_825303 8 1130890 0.6260108
S8_825306 8 1130893 0.9301411
S8_825309 8 1130896 0.9760225
S8_825349 8 1130936 0.9541492
S8_834015 8 1139602 0.5135183
S8_834072 8 1139659 0.8421859
S8_834076 8 1139663 0.8174134
S8_834084 8 1139671 0.4797512
S8_834097 8 1139684 0.8361939
S8_834128 8 1139715 0.4561466
S8_834154 8 1139741 0.7178427
S8_834164 8 1139751 0.326014
S8_834205 8 1139792 0.2746057
S8_834223 8 1139810 0.4124426
S8_834240 8 1139827 0.1770172
S8_834954 8 1140541 0.8400484
S8_834976 8 1140563 0.8538663
S8_835206 8 1140793 0.1016042
S8_835217 8 1140804 0.6442704
S8_835218 8 1140805 0.6431774
S8_839346 8 1144933 0.1862538
S8_840453 8 1146040 0.6078685
S8_840464 8 1146051 0.1082731
S8_853193 8 1158779 0.03575407
S8_853219 8 1158805 0.4419806
S8_853224 8 1158810 0.2056697
S8_853244 8 1158830 0.4305082
S8_853296 8 1158882 0.1903624
S8_853373 8 1158959 0.368743
S8_853374 8 1158960 0.8673509
S8_853375 8 1158961 0.3897392
S8_853378 8 1158964 0.8988641
S8_869314 8 1187288 0.1175097
S8_872875 8 1190849 0.05633508
S8_872881 8 1190855 0.03305337
