rs chr ps p_wald
S4_516290 4 516290 2.225915e-03
S4_556507 4 556507 1.142741e-02
S4_556559 4 556559 2.375543e-02
S4_556570 4 556570 8.695160e-01
S4_556815 4 556815 8.176505e-01
S4_556958 4 556958 5.026883e-01
S4_556968 4 556968 2.155591e-01
S4_557524 4 557524 2.940409e-02
S4_558057 4 558057 5.493006e-03
S4_558066 4 558066 3.543299e-02
S4_558198 4 558198 1.106193e-02
S4_558250 4 558250 7.516094e-01
S4_558355 4 558355 2.294570e-02
S4_558660 4 558660 3.233169e-01
S4_558795 4 558795 1.108321e-01
S4_558796 4 558796 8.588062e-02
S4_558797 4 558797 8.832504e-02
S4_558798 4 558798 7.267428e-02
S4_558804 4 558804 1.987456e-01
S4_558807 4 558807 1.079617e-01
S4_558843 4 558843 1.500359e-02
S4_558978 4 558978 1.010096e-01
S4_559104 4 559104 6.954936e-01
S4_559916 4 559916 1.719646e-01
S4_559992 4 559992 9.198504e-01
S4_560024 4 560024 2.163292e-02
S4_562361 4 562361 7.350679e-01
S4_562477 4 562477 6.640608e-01
S4_562792 4 562792 9.650345e-01
S4_562841 4 562841 5.263872e-01
S4_563739 4 563739 6.316802e-02
S4_563766 4 563766 6.976868e-02
S4_563778 4 563778 6.030932e-01
S4_564720 4 564720 7.509085e-04
S4_573596 4 573596 9.465059e-01
S4_573601 4 573601 8.080803e-01
S4_573609 4 573609 2.897596e-01
S4_573617 4 573617 8.529091e-01
S4_573619 4 573619 4.585852e-01
S4_573622 4 573622 8.066112e-01
S4_573624 4 573624 6.077619e-01
S4_573641 4 573641 4.419386e-01
S4_573652 4 573652 7.606823e-01
S4_573685 4 573685 2.213120e-01
S4_639089 4 639089 2.677519e-01
S4_639133 4 639133 7.477796e-02
S4_639134 4 639134 1.176650e-01
S4_639192 4 639192 2.976577e-02
S4_756827 4 756827 5.986725e-01
S4_847863 4 847863 2.374979e-01
S4_853900 4 853900 6.149036e-01
S4_853939 4 853939 3.470887e-01
S4_853958 4 853958 4.675702e-01
S4_1028196 4 1028196 5.166444e-01
S4_1033994 4 1033994 8.335476e-03
S4_1034108 4 1034108 1.063729e-01
S4_1034174 4 1034174 6.733392e-01
S4_1034184 4 1034184 6.298885e-01
S4_1034580 4 1034580 9.534091e-01
S4_1034682 4 1034682 3.936141e-01
S4_1034871 4 1034871 2.329314e-01
S4_1034895 4 1034895 1.892069e-01
S4_1034999 4 1034999 7.357828e-01
S4_1035254 4 1035254 1.780592e-01
S4_1035260 4 1035260 6.924887e-01
S4_1035266 4 1035266 6.922332e-01
S4_1035281 4 1035281 1.668760e-01
S4_1127023 4 1127023 3.234269e-01
S4_1127077 4 1127077 9.305980e-02
S4_1127098 4 1127098 5.692546e-02
S4_1127099 4 1127099 5.862540e-01
S4_1127151 4 1127151 4.589745e-01
S4_1127160 4 1127160 4.477297e-01
S4_1127260 4 1127260 8.180989e-01
S4_1127280 4 1127280 5.473486e-01
S4_1127394 4 1127394 7.121274e-01
S4_1127396 4 1127396 6.751386e-01
S4_1127423 4 1127423 6.645552e-01
S4_1127456 4 1127456 1.260021e-01
S4_1139090 4 1139090 7.576136e-01
S4_1139102 4 1139102 2.213790e-01
S4_1139104 4 1139104 3.905838e-01
S4_1139105 4 1139105 2.828250e-01
S4_1139106 4 1139106 4.839719e-01
S4_1139107 4 1139107 3.492442e-01
S4_1139139 4 1139139 8.540688e-01
S4_1140236 4 1140236 8.270238e-01
S4_1140403 4 1140403 6.085235e-01
S4_1149961 4 1149961 5.305475e-01
S4_1150019 4 1150019 1.446895e-01
S4_1150049 4 1150049 8.860436e-01
S4_1150053 4 1150053 9.251959e-01
S4_1150058 4 1150058 3.657391e-01
S4_1150099 4 1150099 9.612133e-01
S4_1165870 4 1165870 8.039758e-01
S4_1165904 4 1165904 8.205164e-01
S4_1165909 4 1165909 5.579860e-02
S4_1165960 4 1165960 1.439587e-01
S4_1221230 4 1221230 4.417860e-01
S4_1221232 4 1221232 5.510897e-01
S4_1221259 4 1221259 4.164060e-01
S4_1221260 4 1221260 6.707883e-01
S4_1223258 4 1223258 4.818473e-01
S4_1223274 4 1223274 7.426766e-01
S4_1223292 4 1223292 2.056422e-01
S4_1223308 4 1223308 9.431436e-01
S4_1224454 4 1224454 4.559720e-01
S4_1225668 4 1225668 5.364192e-01
S4_1225780 4 1225780 3.288712e-01
S4_1225816 4 1225816 5.193333e-01
S4_1225819 4 1225819 1.961432e-01
S4_1225821 4 1225821 1.969570e-01
S4_1225824 4 1225824 5.170011e-01
S4_1225828 4 1225828 5.170011e-01
S4_1225848 4 1225848 3.627493e-01
S4_1226700 4 1226700 2.340079e-01
S4_1227111 4 1227111 6.128492e-02
S4_1227367 4 1227367 7.060661e-01
S4_1227369 4 1227369 9.657269e-01
S4_1283769 4 1283769 6.557955e-01
S4_1283774 4 1283774 3.724309e-01
S4_1283821 4 1283821 6.485434e-01
S4_1283822 4 1283822 8.035129e-01
S4_1283823 4 1283823 8.035129e-01
S4_1283824 4 1283824 6.418359e-01
S4_1283831 4 1283831 8.223958e-01
