"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3002G355100",9.43246813989163e-10,2,"Yes","4.716363e-10,0.08465234"
"SORBI_3004G156200",1.39697475809442e-09,6,"Yes","0.8859374,4.931171e-06,0.1689699,2.818084e-09,0.1626199,3.301515e-06"
"SORBI_3004G071000",1.856771e-09,1,"No","1.856771e-09"
"SORBI_3001G250150",2.81489620501674e-09,2,"Yes","0.6778675,1.407938e-09"
"SORBI_3003G109900",4.395505e-09,1,"No","4.395505e-09"
"SORBI_3004G107800",5.86205439745413e-09,7,"Yes","0.0002272027,0.0001297678,0.2197792,0.2267054,0.0270907,0.0001619855,0.0001159615"
"SORBI_3004G094500",7.06951786000332e-09,4,"Yes","0.1762956,0.1191683,9.477123e-10,0.1389922"
"SORBI_3004G070200",8.51655013178743e-09,2,"Yes","0.004760933,4.258265e-09"
"SORBI_3001G214800",9.22632170663462e-09,3,"Yes","0.08659599,1.538129e-09,0.1972047"
"SORBI_3004G078000",1.92182713076861e-08,2,"Yes","3.345951e-08,9.609497e-09"
"SORBI_3001G447000",1.93850541174712e-08,3,"Yes","0.9710655,3.232795e-09,0.128889"
"SORBI_3007G034700",2.0926e-08,1,"No","2.0926e-08"
"SORBI_3003G084400",2.1747910250447e-08,7,"Yes","0.9108956,0.1971848,0.5519138,0.2584447,0.0005735213,0.0002311629,1.567705e-09"
"SORBI_3001G115500",3.75809823260909e-08,13,"Yes","0.9964622,0.9217243,0.323099,0.8855747,0.6226111,1.416538e-06,1.661666e-07,3.940301e-06,2.540035e-06,0.3734695,0.724533,0.8729052,0.4397145"
"SORBI_3010G204300",4.57276904120008e-08,5,"Yes","0.7211975,1.627512e-05,0.004108287,5.630869e-05,7.76697e-05"
"SORBI_3009G123500",4.77669082066257e-08,2,"Yes","2.388403e-08,1.678181e-06"
"SORBI_3006G264000",5.48588102722292e-08,4,"Yes","0.0005102651,0.000730255,1.998313e-08,5.611811e-08"
"SORBI_3001G093000",5.969367e-08,1,"No","5.969367e-08"
"SORBI_3003G305100",6.086931e-08,1,"No","6.086931e-08"
"SORBI_3003G405500",6.99928432990049e-08,5,"Yes","8.004608e-06,1.02007e-05,4.017372e-06,0.07824237,0.1252278"
"SORBI_3001G246700",7.18411237166094e-08,5,"Yes","0.2216095,0.5326492,6.796316e-09,0.3740744,0.6101618"
"SORBI_3010G255600",7.56890721209658e-08,3,"Yes","0.2736863,0.1656375,1.52065e-08"
"SORBI_3001G224700",7.69087276086822e-08,3,"Yes","0.003057604,1.169599e-07,1.169599e-07"
"SORBI_3010G244500",8.85356e-08,1,"No","8.85356e-08"
"SORBI_3009G132100",9.2398e-08,1,"No","9.2398e-08"
