"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3010G239600",8.636331e-07,1,"No","8.636331e-07"
"SORBI_3003G106800",5.03177585753356e-06,6,"Yes","0.0001066662,0.0001140897,3.879294e-07,0.001742051,0.04177497,0.2681715"
"SORBI_3001G224700",6.573302e-06,1,"No","6.573302e-06"
"SORBI_3004G072200",1.722524e-05,1,"No","1.722524e-05"
"SORBI_3004G072201",1.722524e-05,1,"No","1.722524e-05"
"SORBI_3004G039400",5.91412922995582e-05,2,"Yes","0.1825702,2.957475e-05"
"SORBI_3002G396500",6.04286883129079e-05,3,"Yes","0.7716956,0.8718038,1.192147e-05"
"SORBI_3001G231700",6.5035201485375e-05,3,"Yes","1.420547e-05,0.2108246,0.2108246"
"SORBI_3001G258700",7.00684284224984e-05,12,"Yes","0.006778572,0.255537,0.003128249,0.06891098,0.9525475,0.2956706,0.1923664,0.07525162,0.08039547,2.286872e-06,0.1188221,0.8320085"
"SORBI_3009G041100",8.723579e-05,1,"No","8.723579e-05"
"SORBI_3005G012800",0.000111674206711654,3,"Yes","0.262609,0.5615949,1.877522e-05"
"SORBI_3004G033300",0.000154561611591109,2,"Yes","8.021779e-05,9.415539e-05"
"SORBI_3010G220200",0.0001620728,1,"No","0.0001620728"
"SORBI_3001G233600",0.0001665544,1,"No","0.0001665544"
"SORBI_3001G116100",0.0001864882,1,"No","0.0001864882"
"SORBI_3005G013000",0.000198648589647243,2,"Yes","0.0001421289,0.0001653819"
"SORBI_3005G141600",0.000206957025206012,3,"Yes","0.0001688101,0.0002313175,0.01654008"
"SORBI_3004G039700",0.0002936303507316,8,"Yes","0.004144732,0.0004928141,0.0003274773,0.005444463,0.5827562,0.002927029,0.0774615,0.7045053"
"SORBI_3010G238700",0.000325083197676435,2,"Yes","0.0205288,0.0001625962"
"SORBI_3003G105600",0.000373283496222121,2,"Yes","0.0001881329,0.5325249"
"SORBI_3009G068700",0.0003759476,1,"No","0.0003759476"
"SORBI_3009G083500",0.000385133458552067,3,"Yes","0.0004383185,0.0003542787,0.0002463401"
"SORBI_3001G361100",0.000422024548156985,4,"Yes","0.452154,0.09076226,0.7844802,5.933287e-05"
"SORBI_3006G207400",0.000442498810092284,2,"Yes","0.0002213074,0.3667148"
"SORBI_3004G085900",0.000460138689633016,3,"Yes","0.0005396317,0.0004812849,0.02702571"
"SORBI_3006G129900",0.000475476196276192,3,"Yes","0.003827004,0.01658544,0.0008359843"
"SORBI_3009G097400",0.0005086513,1,"No","0.0005086513"
"SORBI_3002G275050",0.0005379199,1,"No","0.0005379199"
"SORBI_3009G104800",0.000564546253958187,6,"Yes","0.01596502,4.030106e-05,0.3783301,0.832319,0.02526365,0.01863578"
"SORBI_3010G147350",0.000610306111676451,2,"Yes","0.0003111601,0.3715076"
"SORBI_3004G108100",0.0006660682,1,"No","0.0006660682"
"SORBI_3006G190800",0.0006769738,1,"No","0.0006769738"
"SORBI_3009G094800",0.000690719878246759,2,"Yes","0.000383638,0.2820003"
"SORBI_3010G218600",0.000692310811800323,2,"Yes","0.0003465995,0.8415186"
"SORBI_3007G043900",0.0007191969,1,"No","0.0007191969"
"SORBI_3009G072333",0.0007664377,1,"No","0.0007664377"
"SORBI_3003G419800",0.000805309136890475,2,"Yes","0.2124205,0.0004028556"
"SORBI_3003G097900",0.000806177334531699,2,"Yes","0.0004094057,0.5134053"
"SORBI_3009G052200",0.000843663827267416,3,"Yes","0.0024511,0.03440531,0.006414805"
"SORBI_3003G291800",0.000914789289723883,3,"Yes","0.0001553705,0.1237017,0.1774686"
"SORBI_3004G070200",0.000972104219001846,2,"Yes","0.0004861605,0.8540506"
"SORBI_3001G099800",0.0009942062,1,"No","0.0009942062"
"SORBI_3001G200200",0.00103992903877981,3,"Yes","0.0007311189,0.0008689479,0.001046498"
"SORBI_3001G076800",0.001043347,1,"No","0.001043347"
