"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb365010",0.0001317736,1,"No","0.0001317736"
"Zm00001eb020780",0.000250845528904309,3,"Yes","0.1052619,4.207988e-05,0.5571768"
"Zm00001eb172590",0.000462576830324579,3,"Yes","7.963364e-05,0.8908614,0.081206"
"Zm00001eb044780",0.000944873364000953,6,"Yes","0.3086958,0.5920817,0.9833192,0.8975067,0.02230413,8.540884e-05"
"Zm00001eb300210",0.00140498685553758,6,"Yes","0.0041492,0.3343372,0.002619429,0.4595256,0.4319643,0.4323936"
"Zm00001eb072810",0.001424203,1,"No","0.001424203"
"Zm00001eb245640",0.001637613,1,"No","0.001637613"
"Zm00001eb218210",0.00168036794051185,3,"Yes","0.8401866,0.0002881458,0.6467715"
"Zm00001eb138050",0.00184401537030165,3,"Yes","0.8063948,0.002658847,0.011024"
"Zm00001eb152420",0.00220799166556429,4,"Yes","0.3171112,0.0002974382,0.2184035,0.1137869"
"Zm00001eb371500",0.00223014815149258,3,"Yes","0.1416401,0.7067902,0.0004144245"
"Zm00001eb320440",0.002510802,1,"No","0.002510802"
"Zm00001eb107560",0.00271997827813264,12,"Yes","0.6722201,0.5158654,0.02576798,0.1715697,0.01276525,0.00161196,0.01130893,0.001880528,0.685672,0.5126284,0.02766626,0.2016168"
"Zm00001eb248670",0.00320070536762596,4,"Yes","0.0004354044,0.7709068,0.3810311,0.3973553"
"Zm00001eb067110",0.003347778,1,"No","0.003347778"
"Zm00001eb066020",0.00340318960039765,5,"Yes","0.1094898,0.04445685,0.000349672,0.2959061,0.2020007"
"Zm00001eb372980",0.00369741141132562,5,"Yes","0.0003667915,0.007779148,0.9762191,0.4894131,0.3270845"
"Zm00001eb272750",0.00388691440888156,2,"Yes","0.8579371,0.001945357"
"Zm00001eb428230",0.00450297267679889,2,"Yes","0.9553863,0.00225475"
"Zm00001eb043860",0.0045164986007824,5,"Yes","0.003722812,0.7234733,0.2618205,0.01050563,0.08995149"
"Zm00001eb289670",0.00458694990290243,2,"Yes","0.1493135,0.002296115"
"Zm00001eb220000",0.00478592,1,"No","0.00478592"
"Zm00001eb072730",0.00527383,1,"No","0.00527383"
"Zm00001eb227040",0.006145173,1,"No","0.006145173"
"Zm00001eb287640",0.00627398251960087,8,"Yes","0.9474677,0.1418989,0.2803106,0.7822786,0.4245335,0.0002708126,0.03015254,0.1212469"
"Zm00001eb061780",0.006757597,1,"No","0.006757597"
"Zm00001eb032600",0.0068922,1,"No","0.0068922"
"Zm00001eb011220",0.00697115267723147,3,"Yes","0.6734284,0.08735702,0.001198299"
"Zm00001eb224250",0.00702282260733922,2,"Yes","0.003518074,0.8255879"
"Zm00001eb251780",0.00709050333727079,5,"Yes","0.6931297,0.008430357,0.7560052,0.01181859,0.1028531"
"Zm00001eb077940",0.00719011970925876,2,"Yes","0.003602917,0.9627666"
"Zm00001eb430050",0.00722411183396776,2,"Yes","0.003618788,0.5360417"
"Zm00001eb119140",0.00750019494605614,5,"Yes","0.3367867,0.01304997,0.02959172,0.01613808,0.02572527"
"Zm00001eb377480",0.007616784,1,"No","0.007616784"
"Zm00001eb137080",0.00795515864402829,3,"Yes","0.7576698,0.03140315,0.02313307"
"Zm00001eb406240",0.00797669010963764,4,"Yes","0.001094511,0.2630519,0.6495181,0.4890265"
"Zm00001eb139940",0.008025652,1,"No","0.008025652"
"Zm00001eb158880",0.00810639746169606,2,"Yes","0.4523243,0.004061582"
"Zm00001eb158890",0.00810639746169606,2,"Yes","0.4523243,0.004061582"
"Zm00001eb053010",0.00888145518884598,7,"Yes","0.2694853,0.7680754,0.1498181,0.008104104,0.009037487,0.009069437,0.01105329"
"Zm00001eb003160",0.009420674,1,"No","0.009420674"
"Zm00001eb287740",0.00949331371982598,8,"Yes","0.9274405,0.574241,0.5287862,0.7891906,0.003327891,0.004443325,0.7960873,0.1272761"
"Zm00001eb277550",0.00967206741161175,5,"Yes","0.144102,0.1848369,0.007457091,0.009068022,0.6731474"
"Zm00001eb216320",0.009724627,1,"No","0.009724627"
"Zm00001eb185800",0.01006239,1,"No","0.01006239"
"Zm00001eb160740",0.01026004,1,"No","0.01026004"
"Zm00001eb357900",0.01055866,1,"No","0.01055866"
"Zm00001eb035790",0.0105612,1,"No","0.0105612"
"Zm00001eb119910",0.0107331292382096,4,"Yes","0.9898501,0.02249857,0.7446818,0.03029843"
"Zm00001eb253890",0.01094872,1,"No","0.01094872"
"Zm00001eb427660",0.01106424,1,"No","0.01106424"
"Zm00001eb215960",0.01132055,1,"No","0.01132055"
"Zm00001eb068160",0.01153537,1,"No","0.01153537"
"Zm00001eb419590",0.01237967,1,"No","0.01237967"
"Zm00001eb399340",0.0132550419593744,6,"Yes","0.001431992,0.7207591,0.5737305,0.9433171,0.4438546,0.9393068"
"Zm00001eb310810",0.0137905650011172,4,"Yes","0.001960813,0.05147266,0.06163954,0.4902116"
"Zm00001eb085260",0.0138048614301612,3,"Yes","0.4456382,0.1257783,0.002698483"
"Zm00001eb217930",0.0142902777750065,2,"Yes","0.7677501,0.007182152"
"Zm00001eb102440",0.01443854,1,"No","0.01443854"
