"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb366320",0.000381215481747188,3,"Yes","6.432725e-05,0.4645017,0.4771412"
"Zm00001eb366330",0.000381215481747188,3,"Yes","6.432725e-05,0.4645017,0.4771412"
"Zm00001eb186620",0.000670350341268722,3,"Yes","0.0001362436,0.1542552,0.04082209"
"Zm00001eb046350",0.000856508531788869,2,"Yes","0.0006106078,0.0007479486"
"Zm00001eb165300",0.001021186,1,"No","0.001021186"
"Zm00001eb168470",0.001273323,1,"No","0.001273323"
"Zm00001eb042420",0.001477859,1,"No","0.001477859"
"Zm00001eb378690",0.001665253,1,"No","0.001665253"
"Zm00001eb095410",0.00174890510571102,3,"Yes","0.0003085034,0.1111507,0.05784035"
"Zm00001eb151600",0.00334694923267975,5,"Yes","0.7302041,0.7126903,0.003753748,0.2511708,0.0007245041"
"Zm00001eb096750",0.00524347791314528,3,"Yes","0.000896894,0.5449864,0.6355495"
"Zm00001eb191760",0.0053224936926437,9,"Yes","0.002584931,0.07563653,0.1422526,0.002828884,0.619671,0.2065903,0.7899207,0.2051401,0.04987554"
"Zm00001eb060160",0.005341093,1,"No","0.005341093"
"Zm00001eb215960",0.005807367,1,"No","0.005807367"
"Zm00001eb357580",0.00599289110584678,3,"Yes","0.004694776,0.02704386,0.3858238"
"Zm00001eb282900",0.00651331761364315,2,"Yes","0.8991921,0.003337668"
"Zm00001eb237720",0.006517356,1,"No","0.006517356"
"Zm00001eb122680",0.00661661277387271,5,"Yes","0.010702,0.01662831,0.3492404,0.4067842,0.0152483"
"Zm00001eb333010",0.008032787,1,"No","0.008032787"
"Zm00001eb317860",0.00906711921845349,2,"Yes","0.01015025,0.006945358"
"Zm00001eb249950",0.009854083,1,"No","0.009854083"
"Zm00001eb424430",0.01038584,1,"No","0.01038584"
"Zm00001eb354270",0.0108649152697892,3,"Yes","0.01725064,0.0403822,0.01797337"
"Zm00001eb322620",0.01223655,1,"No","0.01223655"
"Zm00001eb036780",0.01240299,1,"No","0.01240299"
"Zm00001eb200770",0.01312258,1,"No","0.01312258"
"Zm00001eb341260",0.0132354693951177,3,"Yes","0.03088413,0.02653545,0.003463134"
"Zm00001eb325790",0.01334046,1,"No","0.01334046"
"Zm00001eb212230",0.0136302073945883,3,"Yes","0.1690498,0.002375242,0.1958143"
"Zm00001eb056540",0.0137593932078963,5,"Yes","0.1040082,0.001267568,0.2953393,0.7574928,0.186208"
"Zm00001eb107040",0.0138578308002669,2,"Yes","0.9987945,0.006953445"
"Zm00001eb173740",0.01390695,1,"No","0.01390695"
"Zm00001eb035790",0.01394798,1,"No","0.01394798"
"Zm00001eb431410",0.0139735166197336,2,"Yes","0.007032931,0.8627791"
"Zm00001eb154960",0.01398606,1,"No","0.01398606"
"Zm00001eb366640",0.014111424288954,10,"Yes","0.146696,0.02511946,0.07299011,0.05398898,0.1331815,0.05325727,0.862878,0.3949724,0.07506044,0.2239474"
"Zm00001eb210320",0.0146629958880593,3,"Yes","0.002582129,0.4210842,0.2458823"
"Zm00001eb333340",0.0148382040418409,2,"Yes","0.008155176,0.4810647"
"Zm00001eb058290",0.0159266813486593,3,"Yes","0.6766504,0.002797767,0.07371277"
"Zm00001eb416630",0.01602866,1,"No","0.01602866"
"Zm00001eb214880",0.0162754641413437,4,"Yes","0.4656213,0.3840918,0.002296961,0.3455692"
"Zm00001eb219260",0.016351362604204,5,"Yes","0.2964158,0.9787343,0.7463649,0.001338655,0.5619268"
"Zm00001eb159620",0.0164854150578186,2,"Yes","0.9496661,0.008295765"
"Zm00001eb134000",0.01681871,1,"No","0.01681871"
"Zm00001eb248370",0.01698513,1,"No","0.01698513"
"Zm00001eb283520",0.01846218,1,"No","0.01846218"
