"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb015390",4.09943611021646e-05,5,"Yes","3.814773e-05,3.48797e-05,0.9326004,0.4242173,0.2535773"
"Zm00001eb154380",0.0002582027,1,"No","0.0002582027"
"Zm00001eb183270",0.0003371382,1,"No","0.0003371382"
"Zm00001eb173740",0.001035881,1,"No","0.001035881"
"Zm00001eb113260",0.001283058,1,"No","0.001283058"
"Zm00001eb250590",0.00143398272369466,2,"Yes","0.7166055,0.00071871"
"Zm00001eb002590",0.00146513163787754,3,"Yes","0.009591599,0.003217508,0.0003136953"
"Zm00001eb158110",0.00176282,1,"No","0.00176282"
"Zm00001eb079910",0.00177729316713326,3,"Yes","0.0003010362,0.3167737,0.6468595"
"Zm00001eb006920",0.00217198613575942,2,"Yes","0.001098416,0.02703783"
"Zm00001eb190590",0.00222709841322566,2,"Yes","0.984014,0.001114257"
"Zm00001eb357210",0.002283563,1,"No","0.002283563"
"Zm00001eb213140",0.00324517054929929,4,"Yes","0.5509956,0.01346027,0.001991729,0.003555473"
"Zm00001eb013560",0.00329078901138991,14,"Yes","0.9340011,0.1617913,0.4337869,0.7082535,0.8775521,0.142775,0.0099983,0.007757908,0.0008163914,0.00285553,0.550217,0.04200599,0.04672636,0.1808497"
"Zm00001eb406530",0.00379541992295518,7,"Yes","0.3339724,0.840065,0.1581454,0.004201638,0.002193766,0.5014548,0.01502815"
"Zm00001eb352460",0.00452520411915924,3,"Yes","0.003316138,0.2436684,0.01398048"
"Zm00001eb167820",0.00480893231125745,4,"Yes","0.01597663,0.01163549,0.0818386,0.05513712"
"Zm00001eb205760",0.00502088,1,"No","0.00502088"
"Zm00001eb188140",0.005269605,1,"No","0.005269605"
"Zm00001eb367130",0.00551528221268194,3,"Yes","0.8093345,0.02511535,0.0309872"
"Zm00001eb320570",0.007003418,1,"No","0.007003418"
"Zm00001eb203870",0.007655016,1,"No","0.007655016"
"Zm00001eb082570",0.00777629756885856,8,"Yes","0.8626705,0.1049024,0.4494946,0.5654926,0.0003559143,0.9797625,0.5494238,0.1619417"
"Zm00001eb352180",0.00792956529237376,2,"Yes","0.003980282,0.7186027"
"Zm00001eb041980",0.00804947882545948,2,"Yes","0.004035431,0.9247742"
"Zm00001eb092230",0.008319905,1,"No","0.008319905"
"Zm00001eb417200",0.008704651,1,"No","0.008704651"
"Zm00001eb212170",0.00892400185346087,5,"Yes","0.01652728,0.001084509,0.8172332,0.1808706,0.693939"
"Zm00001eb062450",0.00903060236214426,2,"Yes","0.008304619,0.004526156"
"Zm00001eb245910",0.009172155,1,"No","0.009172155"
"Zm00001eb068100",0.00941527992952051,3,"Yes","0.4766464,0.001627415,0.1177005"
"Zm00001eb069860",0.00947642,1,"No","0.00947642"
"Zm00001eb038650",0.00967826393105808,4,"Yes","0.9569151,0.6159394,0.7657419,0.001415514"
"Zm00001eb215960",0.01007754,1,"No","0.01007754"
"Zm00001eb282310",0.0103246161306593,2,"Yes","0.005177556,0.8915978"
"Zm00001eb378970",0.0105553296483535,3,"Yes","0.03221583,0.123926,0.04022216"
"Zm00001eb061780",0.01158779,1,"No","0.01158779"
"Zm00001eb076530",0.0118275723650593,2,"Yes","0.7325968,0.005949863"
"Zm00001eb190230",0.01202551,1,"No","0.01202551"
"Zm00001eb396750",0.012206719304058,5,"Yes","0.5073934,0.0009938823,0.5458753,0.8450687,0.1129356"
"Zm00001eb232240",0.0140317640591162,3,"Yes","0.02424517,0.003936721,0.3066527"
"Zm00001eb110340",0.0141578107467538,11,"Yes","0.508789,0.4056548,0.03018641,0.0808402,0.01658584,0.4374306,0.5359818,0.1974103,0.05108234,0.8815523,0.003792359"
"Zm00001eb142090",0.0153206360792552,3,"Yes","0.6355232,0.1487265,0.002681663"
"Zm00001eb361760",0.0153910008327751,3,"Yes","0.04783654,0.05232721,0.9662977"
"Zm00001eb289920",0.0155854024381611,3,"Yes","0.9490692,0.002722592,0.6957289"
"Zm00001eb204630",0.0156000012440465,4,"Yes","0.2769676,0.01605645,0.01586565,0.5667064"
"Zm00001eb333010",0.01577929,1,"No","0.01577929"
"Zm00001eb277620",0.0160042808652794,2,"Yes","0.00806993,0.4472503"
"Zm00001eb416940",0.016606274938293,4,"Yes","0.5091774,0.2331862,0.002346408,0.5685663"
"Zm00001eb031570",0.0167011,1,"No","0.0167011"
"Zm00001eb327310",0.0168562,1,"No","0.0168562"
"Zm00001eb013040",0.0168598178739603,2,"Yes","0.008465293,0.05118601"
"Zm00001eb142810",0.01720236,1,"No","0.01720236"
"Zm00001eb327960",0.0182455614476963,6,"Yes","0.006372858,0.02300208,0.007328423,0.2471276,0.9364292,0.1184032"
"Zm00001eb041250",0.018739338154718,3,"Yes","0.03311493,0.3096925,0.05241188"
"Zm00001eb152240",0.01885407,1,"No","0.01885407"
"Zm00001eb359430",0.01931506,1,"No","0.01931506"
"Zm00001eb088530",0.01935504,1,"No","0.01935504"
"Zm00001eb386880",0.0194157099649191,2,"Yes","0.01003289,0.1184505"
"Zm00001eb417810",0.0196354285133017,5,"Yes","0.03106472,0.510335,0.08570223,0.04405324,0.8227746"
"Zm00001eb392720",0.01967068,1,"No","0.01967068"
"Zm00001eb373300",0.020162772278055,4,"Yes","0.9840999,0.4255025,0.002824076,0.8461961"
"Zm00001eb008180",0.02045382,1,"No","0.02045382"
"Zm00001eb087920",0.02053025,1,"No","0.02053025"
"Zm00001eb158750",0.0210619936790413,6,"Yes","0.01824013,0.08207166,0.003213632,0.9843459,0.8324045,0.5620663"
"Zm00001eb396170",0.0210764902493424,18,"Yes","0.2407005,0.8185612,0.0861132,0.006968344,0.5787619,0.5085807,0.01375226,0.0121179,0.9493845,0.4434774,0.849904,0.6478214,0.1407942,0.4334131,0.4424303,0.9633197,0.1174971,0.4911245"
"Zm00001eb433030",0.02128141,1,"No","0.02128141"
"Zm00001eb124120",0.02130682,1,"No","0.02130682"
"Zm00001eb001510",0.0214354850100418,3,"Yes","0.0317669,0.3119468,0.05957149"
"Zm00001eb186620",0.0217633997979146,3,"Yes","0.04441115,0.0256572,0.01350207"
"Zm00001eb169430",0.0217957425332241,2,"Yes","0.01097727,0.2191576"
"Zm00001eb366690",0.0218092151251688,2,"Yes","0.01096711,0.6354679"
"Zm00001eb380960",0.0219941577902235,6,"Yes","0.2417191,0.6189987,0.01885629,0.005577431,0.837786,0.4060345"
"Zm00001eb013860",0.022190309711269,4,"Yes","0.7716561,0.2997654,0.03782686,0.004699145"
"Zm00001eb044780",0.0233897246825591,5,"Yes","0.7169073,0.01376888,0.00404027,0.6738772,0.1570236"
"Zm00001eb223840",0.0234802933792316,3,"Yes","0.02124353,0.01559674,0.8930121"
"Zm00001eb380260",0.0235376,1,"No","0.0235376"
"Zm00001eb272690",0.0237931253863248,3,"Yes","0.01804696,0.01449314,0.01804696"
"Zm00001eb337100",0.02401523,1,"No","0.02401523"
"Zm00001eb165740",0.02406107,1,"No","0.02406107"
"Zm00001eb220640",0.0247224478534328,2,"Yes","0.01254273,0.7963806"
"Zm00001eb428000",0.02493443,1,"No","0.02493443"
"Zm00001eb114860",0.026382258321315,2,"Yes","0.123313,0.0132799"
