"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb175150",0.000336277053429201,2,"Yes","0.007228552,0.0001706426"
"Zm00001eb212480",0.0005727203518886,10,"Yes","0.8391697,0.6044535,0.8694032,0.8570904,0.7417013,0.1521364,0.0908753,0.5349209,0.6645748,3.334071e-05"
"Zm00001eb412890",0.0006511798,1,"No","0.0006511798"
"Zm00001eb142510",0.0008703351,1,"No","0.0008703351"
"Zm00001eb240330",0.00242028181210385,3,"Yes","0.2569091,0.009285495,0.01560694"
"Zm00001eb011220",0.00260874478845141,3,"Yes","0.1075579,0.8775862,0.0004429434"
"Zm00001eb119990",0.00345213889309637,3,"Yes","0.0005964859,0.05885383,0.1988804"
"Zm00001eb250370",0.003500783,1,"No","0.003500783"
"Zm00001eb336950",0.003907824,1,"No","0.003907824"
"Zm00001eb019240",0.004374271,1,"No","0.004374271"
"Zm00001eb124410",0.004474953,1,"No","0.004474953"
"Zm00001eb219550",0.00472550416017736,6,"Yes","0.0003402149,0.02088048,0.4672692,0.8387833,0.1112354,0.5574088"
"Zm00001eb385030",0.004773725,1,"No","0.004773725"
"Zm00001eb322100",0.005522654,1,"No","0.005522654"
"Zm00001eb006570",0.00563842877704934,2,"Yes","0.002823227,0.7114301"
"Zm00001eb060990",0.00609938348139272,8,"Yes","0.1097141,0.7552563,0.8486227,0.02412814,0.4777393,0.01404228,0.7234975,0.001872812"
"Zm00001eb219390",0.00622700041480095,3,"Yes","0.004812353,0.006338363,0.004157715"
"Zm00001eb008850",0.006734273,1,"No","0.006734273"
"Zm00001eb317850",0.00674304484174992,2,"Yes","0.7760172,0.003454864"
"Zm00001eb236370",0.007200653,1,"No","0.007200653"
"Zm00001eb321700",0.007231207,1,"No","0.007231207"
"Zm00001eb107560",0.00762162880848183,12,"Yes","0.3037199,0.2158469,0.1998599,0.5056199,0.01167109,0.00442709,0.01132777,0.002746228,0.8494972,0.07591576,0.5059774,0.1435167"
"Zm00001eb278240",0.00772388668597757,2,"Yes","0.003878051,0.003921572"
"Zm00001eb145070",0.007787585,1,"No","0.007787585"
"Zm00001eb254890",0.00916350681739675,2,"Yes","0.004689606,0.110792"
"Zm00001eb214540",0.00976188881496143,2,"Yes","0.01277252,0.007207026"
"Zm00001eb053910",0.01026533,1,"No","0.01026533"
"Zm00001eb400660",0.0103754615611773,3,"Yes","0.001795406,0.9303466,0.252587"
"Zm00001eb144980",0.0111476828862702,4,"Yes","0.8698927,0.9293918,0.5701694,0.00153731"
"Zm00001eb205010",0.0121516246703008,9,"Yes","0.9707894,0.0812126,0.8593919,0.01047985,0.7603336,0.8518475,0.05919125,0.01620163,0.03931855"
"Zm00001eb162090",0.01250456,1,"No","0.01250456"
"Zm00001eb015630",0.0127240251292108,2,"Yes","0.4532901,0.006385372"
"Zm00001eb416860",0.0132174416103978,2,"Yes","0.006635141,0.3737799"
"Zm00001eb361310",0.0132241291748477,8,"Yes","0.0431789,0.05034734,0.8383517,0.006051828,0.03721589,0.4372293,0.01347151,0.01338746"
"Zm00001eb041150",0.0134615755791734,2,"Yes","0.3222439,0.006801357"
"Zm00001eb171760",0.01379742,1,"No","0.01379742"
"Zm00001eb246860",0.01422041,1,"No","0.01422041"
"Zm00001eb281210",0.01440653,1,"No","0.01440653"
"Zm00001eb055920",0.0145511703307267,12,"Yes","0.1180414,0.1845481,0.4097862,0.6128859,0.07414475,0.3973502,0.9725422,0.04198409,0.0005062753,0.654101,0.1822829,0.5700308"
"Zm00001eb211570",0.01471387,1,"No","0.01471387"
"Zm00001eb217180",0.0147341483475266,8,"Yes","0.4444472,0.4350069,0.119768,0.04755543,0.5235967,0.9463258,0.0008816086,0.2980223"
"Zm00001eb273000",0.0150104666515716,2,"Yes","0.007540048,0.2934488"
"Zm00001eb411820",0.0150599562202319,3,"Yes","0.01593377,0.01829139,0.2400983"
"Zm00001eb080510",0.0159143046905156,3,"Yes","0.05177056,0.3319503,0.01014722"
"Zm00001eb041980",0.0163274850210146,2,"Yes","0.008204868,0.4808358"
"Zm00001eb250810",0.0168178655905472,11,"Yes","0.0004785871,0.6584912,0.637993,0.3669701,0.04389824,0.1004964,0.1966793,0.5800725,0.2066208,0.3930186,0.06612273"
"Zm00001eb069600",0.01693608,1,"No","0.01693608"
"Zm00001eb148900",0.0178156061558215,14,"Yes","0.8241664,0.2126088,0.04603711,0.086944,0.1933278,0.2889088,0.09953065,0.1076259,0.3480858,0.3084961,0.01326589,0.0009854836,0.2746497,0.03007815"
"Zm00001eb101640",0.019753174095825,2,"Yes","0.2328225,0.009981182"
"Zm00001eb249220",0.0202343402592218,2,"Yes","0.010176,0.6314162"
"Zm00001eb093260",0.02035336,1,"No","0.02035336"
"Zm00001eb298660",0.0204652587811107,2,"Yes","0.01029375,0.8621003"
"Zm00001eb071640",0.0209141658978622,4,"Yes","0.3383724,0.03527604,0.7907915,0.005516459"
"Zm00001eb032720",0.02172301,1,"No","0.02172301"
"Zm00001eb122530",0.0219573485327313,4,"Yes","0.2816366,0.284558,0.003320946,0.498462"
"Zm00001eb008620",0.0219947,1,"No","0.0219947"
"Zm00001eb151220",0.0220083613727331,2,"Yes","0.01106772,0.6565947"
"Zm00001eb122660",0.02244143,1,"No","0.02244143"
"Zm00001eb410740",0.0224779175928128,2,"Yes","0.3053268,0.01141201"
"Zm00001eb351230",0.023193099408926,2,"Yes","0.03321636,0.01177871"
"Zm00001eb169210",0.02347174,1,"No","0.02347174"
"Zm00001eb060200",0.0235455276205553,14,"Yes","0.8814295,0.2322484,0.08700632,0.168442,0.8371602,0.6175868,0.1372352,0.198405,0.228203,0.0947167,0.3035899,0.4518576,0.2640298,0.0008209032"
"Zm00001eb363740",0.02361078,1,"No","0.02361078"
"Zm00001eb069860",0.02365549,1,"No","0.02365549"
"Zm00001eb356550",0.0236925134790166,2,"Yes","0.01192022,0.1982584"
"Zm00001eb107640",0.0239749,1,"No","0.0239749"
"Zm00001eb252860",0.0252740356245793,4,"Yes","0.7808141,0.004348004,0.8712075,0.8985324"
"Zm00001eb384620",0.02535939,1,"No","0.02535939"
"Zm00001eb354420",0.0257572900768016,2,"Yes","0.01296408,0.766096"
"Zm00001eb057330",0.0260646608763839,2,"Yes","0.9470726,0.01327684"
"Zm00001eb095960",0.0261930082304513,2,"Yes","0.6151486,0.01319059"
"Zm00001eb231610",0.02631593,1,"No","0.02631593"
"Zm00001eb191790",0.0263792652453626,4,"Yes","0.527216,0.5232395,0.003723025,0.6232584"
"Zm00001eb264410",0.0278664345512705,22,"Yes","0.2776143,0.9812873,0.1737026,0.02627393,0.03884362,0.5916264,0.1476531,0.4030512,0.04485663,0.04502716,0.04277606,0.01270125,0.9178894,0.7340027,0.4801283,0.9626091,0.07097805,0.7536189,0.82597,0.7138048,0.413871,0.4238242"
"Zm00001eb253890",0.0281778,1,"No","0.0281778"
"Zm00001eb015470",0.02836717,1,"No","0.02836717"
"Zm00001eb050000",0.0289917782359586,6,"Yes","0.5944044,0.5084621,0.5564663,0.003305713,0.4264719,0.2285759"
"Zm00001eb376010",0.0297920119740565,2,"Yes","0.01695086,0.05906797"
"Zm00001eb311950",0.02996683,1,"No","0.02996683"
"Zm00001eb253230",0.03005234,1,"No","0.03005234"
"Zm00001eb351350",0.0306914052425316,3,"Yes","0.3476543,0.0707397,0.03022328"
"Zm00001eb076980",0.030910053696899,5,"Yes","0.009163187,0.7617942,0.8397934,0.7563639,0.01578829"
"Zm00001eb405090",0.03123927,1,"No","0.03123927"
"Zm00001eb428030",0.0312634647074308,7,"Yes","0.02993985,0.915063,0.8088391,0.2403424,0.03510926,0.1009568,0.0561296"
"Zm00001eb315340",0.03126747,1,"No","0.03126747"
"Zm00001eb400490",0.0314773146543035,8,"Yes","0.8086696,0.0438365,0.03122908,0.9953368,0.6535917,0.3757801,0.1591784,0.01328255"
"Zm00001eb308470",0.03164899,1,"No","0.03164899"
"Zm00001eb030950",0.03241689,1,"No","0.03241689"
"Zm00001eb002180",0.03252763,1,"No","0.03252763"
"Zm00001eb426950",0.0326820744905285,2,"Yes","0.09959238,0.01647921"
"Zm00001eb343830",0.03270151,1,"No","0.03270151"
"Zm00001eb314470",0.03379096,1,"No","0.03379096"
"Zm00001eb406600",0.0339234938471237,6,"Yes","0.7387556,0.8726034,0.6774441,0.83514,0.8684278,0.002678312"
"Zm00001eb396650",0.0339771939305156,2,"Yes","0.02651433,0.02960033"
"Zm00001eb344490",0.0340284746777512,3,"Yes","0.04189946,0.07517562,0.6989962"
"Zm00001eb076970",0.0343606811509598,6,"Yes","0.1836892,0.009163187,0.7617942,0.8397934,0.7563639,0.01578829"
"Zm00001eb311900",0.036134,1,"No","0.036134"
"Zm00001eb069680",0.03618233,1,"No","0.03618233"
"Zm00001eb327270",0.036616378468486,5,"Yes","0.04634212,0.06468261,0.09930651,0.08195123,0.04477511"
"Zm00001eb299960",0.0369765039704198,2,"Yes","0.01901404,0.844907"
"Zm00001eb423920",0.03782852,1,"No","0.03782852"
"Zm00001eb417110",0.0380483,1,"No","0.0380483"
"Zm00001eb216050",0.03842416,1,"No","0.03842416"
"Zm00001eb216060",0.03842416,1,"No","0.03842416"
"Zm00001eb191820",0.03846363,1,"No","0.03846363"
"Zm00001eb161850",0.0385141218077316,4,"Yes","0.7288429,0.05329313,0.01597051,0.7013315"
"Zm00001eb140970",0.038780108454409,2,"Yes","0.6174316,0.01977023"
"Zm00001eb417350",0.0389172771554918,11,"Yes","0.9666362,0.758261,0.1791524,0.5919607,0.9694821,0.9343095,0.642575,0.9703309,0.001615973,0.3229238,0.5970231"
"Zm00001eb425560",0.0390790708074915,4,"Yes","0.05951068,0.01800767,0.4060836,0.6339232"
"Zm00001eb407960",0.04019579,1,"No","0.04019579"
"Zm00001eb301640",0.04045144,1,"No","0.04045144"
"Zm00001eb049650",0.040535872554091,4,"Yes","0.5100042,0.2024548,0.006049194,0.4799118"
"Zm00001eb429190",0.0415793837460422,9,"Yes","0.5687828,0.8149203,0.075747,0.05057683,0.06885103,0.0231166,0.06097926,0.3806681,0.04687529"
"Zm00001eb198010",0.04167403,1,"No","0.04167403"
"Zm00001eb290810",0.0418835,1,"No","0.0418835"
"Zm00001eb361320",0.04245443730771,4,"Yes","0.8884897,0.006372405,0.5719704,0.2563149"
"Zm00001eb336250",0.0428703332617841,8,"Yes","0.3577964,0.01426493,0.8762335,0.009628728,0.1606714,0.7707731,0.5222084,0.7580253"
"Zm00001eb233580",0.0431340516160377,2,"Yes","0.6371278,0.0218199"
"Zm00001eb159560",0.04318326,1,"No","0.04318326"
"Zm00001eb365220",0.0436205,1,"No","0.0436205"
"Zm00001eb299760",0.0437065941424203,2,"Yes","0.05597507,0.02970523"
"Zm00001eb263470",0.044228688561269,2,"Yes","0.02244351,0.9956602"
"Zm00001eb198750",0.04462228,1,"No","0.04462228"
"Zm00001eb165740",0.04463918,1,"No","0.04463918"
"Zm00001eb159720",0.0449166627030224,4,"Yes","0.04885858,0.05820241,0.2084885,0.4048607"
"Zm00001eb411740",0.04501642,1,"No","0.04501642"
"Zm00001eb400300",0.0454722981032298,14,"Yes","0.6715185,0.3786682,0.473435,0.3945445,0.8710702,0.8348002,0.9778246,0.008954014,0.9303732,0.5192617,0.6681922,0.1583515,0.4601091,0.003452216"
"Zm00001eb171920",0.04579761,1,"No","0.04579761"
"Zm00001eb108700",0.045948281943915,4,"Yes","0.02741306,0.6205123,0.04430228,0.036"
"Zm00001eb008180",0.04604438,1,"No","0.04604438"
"Zm00001eb110870",0.04639958,1,"No","0.04639958"
"Zm00001eb343520",0.0470683063408732,13,"Yes","0.190869,0.7075643,0.5679756,0.979411,0.001499548,0.6221703,0.9826247,0.2689024,0.8236517,0.8236517,0.557426,0.8936042,0.8190865"
"Zm00001eb033290",0.047343,1,"No","0.047343"
"Zm00001eb069500",0.04871003,1,"No","0.04871003"
"Zm00001eb202540",0.04905098920641,2,"Yes","0.8139197,0.02483405"
"Zm00001eb392970",0.04922751,1,"No","0.04922751"
"Zm00001eb200990",0.0493222726190918,2,"Yes","0.02498914,0.2476776"
"Zm00001eb093000",0.04957645,1,"No","0.04957645"
"Zm00001eb084780",0.05018527,1,"No","0.05018527"
"Zm00001eb302580",0.0502374085358743,4,"Yes","0.007244825,0.4896104,0.3148335,0.4532481"
