GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  71870     -0.93378      0.82479         0.82328         0.82328
SORBI_3001G000400    1     20391     44443      2       1  71870     -0.69491      0.75644         0.75332         0.75626
SORBI_3001G000700    1     51781     65305      1       1  71870     -0.66861      0.74813         0.74674         0.74674
SORBI_3001G000800    1     60892     71306      2       2  71870       1.1065      0.13427         0.15959         0.11447
SORBI_3001G000900    1     77159     83636      4       3  71870     -0.25528      0.60075         0.52347         0.66207
SORBI_3001G001000    1     79932     85350      4       3  71870     -0.25528      0.60075         0.52347         0.66207
SORBI_3001G001200    1    107968    114306      1       1  71870     -0.63465      0.73717         0.73583         0.73583
SORBI_3001G001300    1    110766    118048      3       2  71870      0.40872      0.34137         0.38733          0.2979
SORBI_3001G001400    1    114116    138690      2       2  71870      0.62337      0.26652         0.26472         0.26809
SORBI_3001G002000    1    160161    169916      1       1  71870      -2.9147      0.99822         0.99815         0.99815
SORBI_3001G002050    1    168558    176521      2       2  71870      0.10922      0.45651         0.43551         0.47357
SORBI_3001G002100    1    171605    177832      2       2  71870      0.10922      0.45651         0.43551         0.47357
SORBI_3001G002200    1    183033    206958      2       2  71870     -0.69574       0.7567          0.7212         0.78719
SORBI_3001G002400    1    214906    221523      1       1  71870       1.7134     0.043322         0.04367         0.04367
SORBI_3001G002500    1    243300    249573      3       3  71870     0.016006      0.49361          0.4711          0.5035
SORBI_3001G002650    1    254359    260324      1       1  71870      0.27215      0.39275         0.39215         0.39215
SORBI_3001G002700    1    256383    262238      1       1  71870      0.27215      0.39275         0.39215         0.39215
SORBI_3001G003100    1    276106    284181      1       1  71870      0.30481      0.38026         0.37982         0.37982
SORBI_3001G003200    1    280881    287375      1       1  71870      0.30481      0.38026         0.37982         0.37982
SORBI_3001G003300    1    288474    300496      3       2  71870      -1.6225      0.94765          0.9515         0.93703
SORBI_3001G003400    1    296066    301728      3       2  71870      -1.6225      0.94765          0.9515         0.93703
SORBI_3001G003500    1    298363    308318      4       3  71870       -1.984      0.97637         0.97225         0.96967
SORBI_3001G003600    1    307245    313054      1       1  71870       -0.124      0.54934         0.54815         0.54815
SORBI_3001G003900    1    332170    340183      2       2  71870      0.79712      0.21269         0.21422         0.21199
SORBI_3001G004100    1    353496    362888      2       2  71870      0.52324       0.3004         0.31705          0.2836
SORBI_3001G004300    1    373343    380198      1       1  71870       1.6236     0.052233        0.052645        0.052645
SORBI_3001G004400    1    378347    393045      1       1  71870      0.23073      0.40876         0.40808         0.40808
SORBI_3001G005900    1    561262    567110      2       2  71870     -0.94283      0.82712         0.82406         0.82278
SORBI_3001G006300    1    574040    579925      1       1  71870      0.73453      0.23131         0.23139         0.23139
SORBI_3001G006400    1    581778    590934      1       1  71870      -0.8322      0.79735          0.7961          0.7961
SORBI_3001G006800    1    689687    696091      4       3  71870     -0.68215      0.75243         0.72757         0.74473
SORBI_3001G007000    1    703245    713484      1       1  71870      0.32686      0.37189          0.3714          0.3714
SORBI_3001G007400    1    723425    730412      1       1  71870     -0.61882      0.73198         0.73033         0.73033
SORBI_3001G007500    1    726051    733978      2       1  71870     -0.90852       0.8182         0.81028         0.82104
SORBI_3001G007600    1    730601    738502      1       1  71870     -0.88931      0.81308         0.81153         0.81153
SORBI_3001G007800    1    737596    748898      2       2  71870     -0.70632      0.76001         0.74908         0.76307
SORBI_3001G008100    1    755179    761201      1       1  71870      0.84564      0.19888         0.19908         0.19908
SORBI_3001G008200    1    757332    764941      1       1  71870      0.84564      0.19888         0.19908         0.19908
SORBI_3001G008300    1    764997    774094      2       2  71870      -0.1495      0.55942         0.53003         0.58535
SORBI_3001G008400    1    770342    780931      1       1  71870    -0.036239      0.51445          0.5136          0.5136
SORBI_3001G008800    1    822643    828523      4       2  71870     -0.87525      0.80928         0.82301         0.78671
SORBI_3001G008900    1    827021    832644     12       8  71870      -0.7111      0.76149         0.88772         0.60393
SORBI_3001G009000    1    831474    843001      9       7  71870      -1.7553      0.96039         0.96807         0.92826
SORBI_3001G009100    1    839322    849804      1       1  71870      0.42453      0.33559         0.33533         0.33533
SORBI_3001G009200    1    846269    856834      3       3  71870     -0.54599      0.70746         0.68023         0.72132
SORBI_3001G009300    1    858540    867043      1       1  71870      -1.1398      0.87281         0.87133         0.87133
SORBI_3001G009400    1    863524    870001      1       1  71870      -1.1398      0.87281         0.87133         0.87133
SORBI_3001G009700    1    879235    891724      1       1  71870     -0.89083      0.81349         0.81229         0.81229
SORBI_3001G010200    1    915429    926294      8       4  71870     -0.12993      0.55169         0.59285         0.47502
SORBI_3001G010300    1    917634    927242      8       4  71870     -0.12993      0.55169         0.59285         0.47502
SORBI_3001G010400    1    923774    930058      2       1  71870     -0.76542      0.77799         0.77342         0.77965
SORBI_3001G010500    1    928875    935769      1       1  71870      -1.9774        0.976         0.97552         0.97552
SORBI_3001G010600    1    932690    940671      1       1  71870      -1.9774        0.976         0.97552         0.97552
SORBI_3001G010700    1    938000    947188      2       1  71870       1.3594     0.087017        0.085585        0.089471
SORBI_3001G010800    1    946055    952515      2       1  71870       1.3594     0.087017        0.085585        0.089471
SORBI_3001G011600    1   1002121   1008547      2       2  71870     -0.18151      0.57201         0.54374         0.59448
SORBI_3001G011700    1   1003669   1012890      3       2  71870     -0.66197      0.74601         0.71478         0.75903
SORBI_3001G011800    1   1013540   1018301      1       1  71870     -0.23165       0.5916         0.59033         0.59033
SORBI_3001G012000    1   1029520   1036071      1       1  71870     -0.19335      0.57666         0.57572         0.57572
SORBI_3001G012100    1   1040020   1049090      2       2  71870     -0.01139      0.50454          0.5133         0.49057
SORBI_3001G012200    1   1046825   1052688      2       1  71870       1.4171     0.078232        0.074497        0.082892
SORBI_3001G012600    1   1171739   1178242      5       3  71870      0.70898      0.23917          0.2038          0.2822
SORBI_3001G012800    1   1201141   1209730      7       3  71870    -0.035106        0.514         0.74116         0.33752
SORBI_3001G012900    1   1209147   1223198      7       6  71870    -0.049228      0.51963          0.5757          0.4502
SORBI_3001G013000    1   1219172   1226186      5       3  71870     -0.66998      0.74857         0.70805         0.76124
SORBI_3001G013200    1   1229050   1236117      2       2  71870    -0.071631      0.52855         0.55614         0.49757
SORBI_3001G013300    1   1233446   1241001      1       1  71870     -0.41546       0.6611          0.6597          0.6597
SORBI_3001G013400    1   1237115   1245410      1       1  71870     -0.41546       0.6611          0.6597          0.6597
SORBI_3001G014100    1   1271048   1281860     12       7  71870      -1.3426      0.91029         0.89959         0.89502
