GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  71930      -0.9132      0.81943         0.81799         0.81799
SORBI_3001G000400    1     20391     44443      2       1  71930      -1.8745      0.96957         0.96756         0.97042
SORBI_3001G000700    1     51781     65305      1       1  71930      -1.4857      0.93132         0.93042         0.93042
SORBI_3001G000800    1     60892     71306      2       2  71930       1.0743      0.14133          0.1725         0.11732
SORBI_3001G000900    1     77159     83636      4       3  71930      0.86705      0.19296         0.19252         0.19658
SORBI_3001G001000    1     79932     85350      4       3  71930      0.86705      0.19296         0.19252         0.19658
SORBI_3001G001200    1    107968    114306      1       1  71930       2.8178    0.0024178       0.0024746       0.0024746
SORBI_3001G001300    1    110766    118048      3       2  71930       2.6948    0.0035217       0.0027408        0.005761
SORBI_3001G001400    1    114116    138690      2       2  71930       2.2395     0.012563       0.0071116           0.024
SORBI_3001G002000    1    160161    169916      2       2  71930       2.2329     0.012777        0.013595        0.013174
SORBI_3001G002050    1    168558    176521      2       2  71930       1.4737     0.070284        0.091785        0.056157
SORBI_3001G002100    1    171605    177832      2       2  71930       1.4737     0.070284        0.091785        0.056157
SORBI_3001G002200    1    183033    206958      2       2  71930       1.0687       0.1426         0.17447         0.11779
SORBI_3001G002400    1    214906    221523      1       1  71930       1.3344     0.091041        0.091471        0.091471
SORBI_3001G002500    1    243300    249573      2       2  71930       1.0895      0.13796         0.16783         0.11478
SORBI_3001G002650    1    254359    260324      1       1  71930      -1.4325        0.924         0.92284         0.92284
SORBI_3001G002700    1    256383    262238      1       1  71930      -1.4325        0.924         0.92284         0.92284
SORBI_3001G003100    1    276106    284181      1       1  71930     -0.34579      0.63525         0.63395         0.63395
SORBI_3001G003200    1    280881    287375      1       1  71930     -0.34579      0.63525         0.63395         0.63395
SORBI_3001G003300    1    288474    300496      3       2  71930      -1.4691       0.9291         0.94244         0.90803
SORBI_3001G003400    1    296066    301728      3       2  71930      -1.4691       0.9291         0.94244         0.90803
SORBI_3001G003500    1    298363    308318      4       3  71930     0.066163      0.47362         0.58539         0.37411
SORBI_3001G003600    1    307245    313054      3       2  71930       1.1408      0.12698         0.17318        0.095044
SORBI_3001G003900    1    332170    340183      3       3  71930       3.8361   6.2496e-05      7.6546e-05      9.5241e-05
SORBI_3001G004100    1    353496    362888      3       3  71930      0.75803      0.22422         0.15529         0.32565
SORBI_3001G004300    1    373343    380198      1       1  71930      0.15573      0.43812         0.43749         0.43749
SORBI_3001G004400    1    378347    393045      1       1  71930       1.1286      0.12954         0.12997         0.12997
SORBI_3001G005900    1    561262    567110      2       2  71930    -0.021555       0.5086         0.52948         0.48512
SORBI_3001G006300    1    574040    579925      1       1  71930      -1.4494      0.92639         0.92521         0.92521
SORBI_3001G006400    1    581778    590934      1       1  71930     -0.49239      0.68878         0.68755         0.68755
SORBI_3001G006600    1    659532    671834      1       1  71930       0.4423      0.32914         0.32886         0.32886
SORBI_3001G006800    1    689687    696091      4       3  71930      0.64673       0.2589         0.23305         0.28752
SORBI_3001G007000    1    703245    713484      1       1  71930      0.93986      0.17364         0.17393         0.17393
SORBI_3001G007400    1    723425    730412      1       1  71930     -0.11726      0.54667         0.54582         0.54582
