GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  72206        0.123      0.45105         0.45032         0.45032
SORBI_3001G000400    1     20391     44443      2       1  72206     -0.77066      0.77955         0.77815         0.77815
SORBI_3001G000700    1     51781     65305      1       1  72206     -0.51233      0.69579         0.69457         0.69457
SORBI_3001G000800    1     60892     71306      2       2  72206       1.1592      0.12319         0.14667         0.10606
SORBI_3001G000900    1     77159     83636      4       3  72206      -1.0887      0.86185         0.86629         0.83212
SORBI_3001G001000    1     79932     85350      4       3  72206      -1.0887      0.86185         0.86629         0.83212
SORBI_3001G001200    1    107968    114306      1       1  72206      0.28252      0.38877         0.38821         0.38821
SORBI_3001G001300    1    110766    118048      3       2  72206      0.69658      0.24303         0.23331         0.25374
SORBI_3001G001400    1    114116    138690      2       2  72206      0.84481      0.19911          0.1702         0.23411
SORBI_3001G002000    1    160161    169916      1       1  72206      0.47731      0.31657         0.31631         0.31631
SORBI_3001G002050    1    168558    176521      2       2  72206     -0.39124      0.65219         0.64492         0.65284
SORBI_3001G002100    1    171605    177832      2       2  72206     -0.39124      0.65219         0.64492         0.65284
SORBI_3001G002200    1    183033    206958      2       2  72206      0.52389      0.30018         0.25799         0.34815
SORBI_3001G002400    1    214906    221523      1       1  72206       2.2457     0.012361        0.012524        0.012524
SORBI_3001G002500    1    243300    249573      3       3  72206     0.097434      0.46119         0.40129         0.51971
SORBI_3001G002650    1    254359    260324      1       1  72206       -1.877      0.96974         0.96915         0.96915
SORBI_3001G002700    1    256383    262238      1       1  72206       -1.877      0.96974         0.96915         0.96915
SORBI_3001G003100    1    276106    284181      1       1  72206      0.35973      0.35952         0.35918         0.35918
SORBI_3001G003200    1    280881    287375      1       1  72206      0.35973      0.35952         0.35918         0.35918
SORBI_3001G003300    1    288474    300496      3       2  72206      0.60457      0.27273         0.31647         0.23448
SORBI_3001G003400    1    296066    301728      3       2  72206      0.60457      0.27273         0.31647         0.23448
SORBI_3001G003500    1    298363    308318      4       3  72206      0.46275      0.32177         0.30487          0.3345
SORBI_3001G003600    1    307245    313054      1       1  72206     -0.18724      0.57426         0.57316         0.57316
SORBI_3001G003900    1    332170    340183      2       2  72206     0.025905      0.48967         0.52503         0.45234
SORBI_3001G004100    1    353496    362888      2       2  72206     -0.87522      0.80927         0.83369         0.77807
SORBI_3001G004300    1    373343    380198      1       1  72206      -1.0863      0.86132         0.85987         0.85987
SORBI_3001G004400    1    378347    393045      1       1  72206      -1.6706       0.9526         0.95177         0.95177
SORBI_3001G005900    1    561262    567110      2       2  72206     -0.26389      0.60407         0.56451         0.64215
SORBI_3001G006300    1    574040    579925      1       1  72206      0.99571       0.1597         0.16003         0.16003
SORBI_3001G006400    1    581778    590934      1       1  72206      -0.2436      0.59623         0.59495         0.59495
SORBI_3001G006800    1    689687    696091      4       3  72206      0.54812      0.29181         0.38535         0.21959
SORBI_3001G007000    1    703245    713484      1       1  72206       0.1078      0.45708         0.45631         0.45631
SORBI_3001G007400    1    723425    730412      1       1  72206      0.93326      0.17534         0.17561         0.17561
SORBI_3001G007500    1    726051    733978      2       1  72206       0.6061      0.27222         0.33906         0.21838
SORBI_3001G007600    1    730601    738502      1       1  72206      -2.2824      0.98877         0.98847         0.98847
SORBI_3001G007800    1    737596    748898      1       1  72206      -1.1753      0.88006         0.87871         0.87871
SORBI_3001G008100    1    755179    761201      1       1  72206     -0.18286      0.57255         0.57152         0.57152
SORBI_3001G008200    1    757332    764941      1       1  72206     -0.18286      0.57255         0.57152         0.57152
SORBI_3001G008300    1    764997    774094      2       2  72206       1.3094     0.095197        0.097133        0.095429
SORBI_3001G008400    1    770342    780931      1       1  72206      0.31702      0.37561         0.37515         0.37515
SORBI_3001G008800    1    822643    828523      4       2  72206     0.067672      0.47302         0.45869         0.47795
SORBI_3001G008900    1    827021    832644     12       7  72206      0.44404      0.32851         0.20527         0.50995
SORBI_3001G009000    1    831474    843001      9       7  72206      0.11129      0.45569         0.41883          0.4692
SORBI_3001G009100    1    839322    849804      1       1  72206      0.58705      0.27859         0.27851         0.27851
SORBI_3001G009200    1    846269    856834      3       3  72206     -0.56033      0.71237         0.67564         0.72908
SORBI_3001G009300    1    858540    867043      1       1  72206     -0.27265      0.60744         0.60622         0.60622
SORBI_3001G009400    1    863524    870001      1       1  72206     -0.27265      0.60744         0.60622         0.60622
SORBI_3001G009700    1    879235    891724      1       1  72206     0.083101      0.46689         0.46619         0.46619
SORBI_3001G010200    1    915429    926294      8       4  72206      0.42527      0.33532         0.57555         0.19051
SORBI_3001G010300    1    917634    927242      8       4  72206      0.42527      0.33532         0.57555         0.19051
SORBI_3001G010400    1    923774    930058      2       1  72206     -0.50387      0.69282         0.69119         0.69119
SORBI_3001G010500    1    928875    935769      1       1  72206       1.0126      0.15564         0.15595         0.15595
SORBI_3001G010600    1    932690    940671      1       1  72206       1.0126      0.15564         0.15595         0.15595
SORBI_3001G010700    1    938000    947188      2       1  72206      -1.4613      0.92803         0.92699         0.92699
SORBI_3001G010800    1    946055    952515      2       1  72206      -1.4613      0.92803         0.92699         0.92699
SORBI_3001G011600    1   1002121   1008547      2       2  72206      0.28213      0.38892         0.35201         0.42749
SORBI_3001G011700    1   1003669   1012890      3       2  72206     -0.16546      0.56571         0.54344         0.57959
SORBI_3001G011800    1   1013540   1018301      1       1  72206      0.44943      0.32656          0.3263          0.3263
SORBI_3001G012000    1   1029520   1036071      1       1  72206      0.84664       0.1986         0.19878         0.19878
SORBI_3001G012100    1   1040020   1049090      2       2  72206     0.071339      0.47156         0.44313         0.49543
SORBI_3001G012200    1   1046825   1052688      2       1  72206       1.9574     0.025153        0.025484        0.025287
SORBI_3001G012600    1   1171739   1178242      5       3  72206      0.79361      0.21371         0.21318         0.21693
SORBI_3001G012800    1   1201141   1209730      7       3  72206       1.3867      0.08276        0.055624         0.14339
SORBI_3001G012900    1   1209147   1223198      7       6  72206       1.1607      0.12288         0.17695        0.093841
SORBI_3001G013000    1   1219172   1226186      3       3  72206      -1.6411      0.94961         0.96274         0.92308
SORBI_3001G013200    1   1229050   1236117      2       2  72206      0.99227      0.16053         0.17186           0.152
SORBI_3001G013300    1   1233446   1241001      1       1  72206     -0.54979      0.70877         0.70742         0.70742
SORBI_3001G013400    1   1237115   1245410      1       1  72206     -0.54979      0.70877         0.70742         0.70742
SORBI_3001G014100    1   1271048   1281860     12       6  72206     -0.28811      0.61337         0.55123         0.62991
SORBI_3001G014300    1   1297764   1307513      2       2  72206     -0.90078      0.81615         0.82458         0.79932
SORBI_3001G014800    1   1323521   1331282      2       2  72206      0.55775      0.28851         0.32654         0.25428
SORBI_3001G014900    1   1329078   1342579      3       3  72206      0.22018      0.41286         0.49086         0.33992
SORBI_3001G015000    1   1339705   1347061      1       1  72206     -0.53934      0.70517         0.70383         0.70383
SORBI_3001G015100    1   1344247   1350023      3       2  72206     -0.43894      0.66965         0.72897         0.60167
SORBI_3001G015200    1   1346406   1354435      3       2  72206     -0.43894      0.66965         0.72897         0.60167
SORBI_3001G015400    1   1352962   1371982      5       4  72206     -0.07341      0.52926         0.57236         0.46627
SORBI_3001G015800    1   1385666   1393790      1       1  72206     -0.98112      0.83673         0.83559         0.83559
SORBI_3001G016201    1   1409835   1420917      3       3  72206       2.6709    0.0037825       0.0080031       0.0022852
SORBI_3001G016300    1   1417645   1424725      3       3  72206       2.6709    0.0037825       0.0080031       0.0022852
SORBI_3001G016400    1   1426305   1433270      3       2  72206     -0.33455      0.63102         0.70405          0.5572
SORBI_3001G016500    1   1430980   1437566      3       2  72206     -0.33455      0.63102         0.70405          0.5572
SORBI_3001G016700    1   1439609   1451144      7       4  72206     -0.74118      0.77071         0.83488         0.68737
SORBI_3001G016800    1   1448134   1454644      5       2  72206      0.46073      0.32249         0.35356          0.2922
SORBI_3001G017000    1   1471135   1476616      1       1  72206     -0.39661      0.65417         0.65262         0.65262
SORBI_3001G017100    1   1475012   1481956      1       1  72206     -0.39661      0.65417         0.65262         0.65262
SORBI_3001G017200    1   1478415   1487939      2       1  72206     -0.75209        0.774         0.75802         0.78693
SORBI_3001G017300    1   1484492   1493239      4       2  72206       -1.096      0.86347         0.84047         0.88262
SORBI_3001G017400    1   1491296   1496703      2       1  72206     -0.95856      0.83111         0.82096         0.83784
SORBI_3001G017600    1   1495655   1505070      4       3  72206       2.2411      0.01251        0.018354         0.01128
SORBI_3001G017700    1   1501221   1513448      5       3  72206       2.0359     0.020879         0.03864        0.014554
SORBI_3001G017800    1   1509792   1517241      1       1  72206     -0.61056      0.72925         0.72774         0.72774
SORBI_3001G018000    1   1516766   1527254      5       2  72206       2.8543    0.0021565       0.0041068       0.0013046
SORBI_3001G018100    1   1524528   1533907      5       2  72206       2.7868    0.0026615       0.0044342       0.0018646
SORBI_3001G018200    1   1526936   1536824      1       1  72206       3.0745    0.0010543       0.0010822       0.0010822
SORBI_3001G018350    1   1539459   1546042      1       1  72206      0.26848      0.39417         0.39368         0.39368
SORBI_3001G018400    1   1544284   1549424      3       3  72206      0.27711      0.39085         0.40983         0.36728
SORBI_3001G018500    1   1551010   1558516      5       3  72206      0.50239       0.3077         0.25531         0.36762
SORBI_3001G018550    1   1553108   1557887      4       2  72206      0.73764      0.23037         0.19228         0.27692
SORBI_3001G018800    1   1565076   1570503      2       2  72206      0.78979      0.21483         0.16918         0.27376
SORBI_3001G018900    1   1570016   1576513      3       2  72206        1.562     0.059146        0.047045        0.077672
SORBI_3001G019000    1   1581482   1585916      1       1  72206      0.33816      0.36762          0.3672          0.3672
SORBI_3001G019100    1   1582469   1587090      1       1  72206      0.33816      0.36762          0.3672          0.3672
SORBI_3001G019200    1   1585740   1593203      5       3  72206      0.77301      0.21976          0.1896         0.25759
