GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  69629       2.2178     0.013284        0.013448        0.013448
SORBI_3001G000400    1     20391     44443      2       1  69629        1.697     0.044848         0.04518         0.04518
SORBI_3001G000700    1     51781     65305      1       1  69629      -0.2587      0.60207          0.6007          0.6007
SORBI_3001G000800    1     60892     71306      3       3  69629       -1.106      0.86564         0.83467         0.88132
SORBI_3001G000900    1     77159     83636      4       3  69629       4.7891   8.3748e-07       3.561e-06      6.6773e-07
SORBI_3001G001000    1     79932     85350      4       3  69629       4.7891   8.3748e-07       3.561e-06      6.6773e-07
SORBI_3001G001200    1    107968    114306      1       1  69629     -0.38624      0.65034         0.64893         0.64893
SORBI_3001G001300    1    110766    118048      2       1  69629     -0.59582      0.72435         0.69957         0.74563
SORBI_3001G001400    1    114116    138690      1       1  69629     -0.55137      0.70931         0.70771         0.70771
SORBI_3001G002050    1    168558    176521      2       2  69629       1.3472     0.088956         0.11414        0.071417
SORBI_3001G002100    1    171605    177832      2       2  69629       1.3472     0.088956         0.11414        0.071417
SORBI_3001G002200    1    183033    206958      2       2  69629     -0.91218      0.81916         0.79601         0.83397
SORBI_3001G002500    1    243300    249573      3       3  69629      -2.2345      0.98728         0.99034         0.98085
SORBI_3001G002650    1    254359    260324      1       1  69629      0.59668      0.27536         0.27529         0.27529
SORBI_3001G002700    1    256383    262238      1       1  69629      0.59668      0.27536         0.27529         0.27529
SORBI_3001G003100    1    276106    284181      1       1  69629     -0.22561      0.58925         0.58801         0.58801
SORBI_3001G003200    1    280881    287375      1       1  69629     -0.22561      0.58925         0.58801         0.58801
SORBI_3001G003300    1    288474    300496      3       2  69629      0.85529      0.19619          0.1693         0.22946
SORBI_3001G003400    1    296066    301728      3       2  69629      0.85529      0.19619          0.1693         0.22946
SORBI_3001G003500    1    298363    308318      4       3  69629      0.58556      0.27909         0.24008         0.32289
SORBI_3001G003600    1    307245    313054      1       1  69629      -3.3141      0.99954         0.99952         0.99952
SORBI_3001G003900    1    332170    340183      2       2  69629     -0.30441      0.61959         0.61373         0.61767
SORBI_3001G004100    1    353496    362888      3       3  69629     -0.31278      0.62278         0.56713         0.66935
SORBI_3001G004300    1    373343    380198      1       1  69629      0.27614      0.39122         0.39063         0.39063
SORBI_3001G004400    1    378347    393045      1       1  69629      0.51173      0.30442         0.30423         0.30423
SORBI_3001G005000    1    410931    418475      1       1  69629     -0.57807      0.71839         0.71702         0.71702
SORBI_3001G005100    1    413997    421707      1       1  69629     -0.57807      0.71839         0.71702         0.71702
SORBI_3001G005900    1    561262    567110      1       1  69629        1.831     0.033554        0.033909        0.033909
SORBI_3001G006300    1    574040    579925      1       1  69629    -0.034449      0.51374         0.51271         0.51271
SORBI_3001G006400    1    581778    590934      1       1  69629      0.54223      0.29383          0.2937          0.2937
SORBI_3001G006800    1    689687    696091      4       3  69629      -1.2413      0.89276         0.90455          0.8513
SORBI_3001G007000    1    703245    713484      1       1  69629     -0.47394      0.68223         0.68076         0.68076
SORBI_3001G007500    1    726051    733978      1       1  69629      -2.1758      0.98522         0.98484         0.98484
SORBI_3001G007600    1    730601    738502      1       1  69629      -2.1758      0.98522         0.98484         0.98484
SORBI_3001G007800    1    737596    748898      1       1  69629      0.32579      0.37229         0.37183         0.37183
SORBI_3001G008100    1    755179    761201      1       1  69629      0.43795      0.33071         0.33043         0.33043
SORBI_3001G008200    1    757332    764941      1       1  69629      0.43795      0.33071         0.33043         0.33043
SORBI_3001G008300    1    764997    774094      2       2  69629     -0.55652      0.71107         0.65385         0.76215
SORBI_3001G008400    1    770342    780931      1       1  69629    -0.033168      0.51323         0.51231         0.51231
SORBI_3001G008800    1    822643    828523      2       2  69629      -1.8187      0.96552         0.96229         0.96428
SORBI_3001G008900    1    827021    832644     11       8  69629     -0.88357      0.81154         0.83779         0.73161
SORBI_3001G009000    1    831474    843001      9       7  69629     -0.91882      0.82091         0.90157         0.69547
SORBI_3001G009100    1    839322    849804      1       1  69629       -1.047      0.85246         0.85137         0.85137
SORBI_3001G009200    1    846269    856834      5       4  69629    -0.092076      0.53668         0.44866         0.61321
SORBI_3001G009300    1    858540    867043      1       1  69629     -0.55116      0.70924         0.70789         0.70789
SORBI_3001G009400    1    863524    870001      1       1  69629     -0.55116      0.70924         0.70789         0.70789
SORBI_3001G009700    1    879235    891724      1       1  69629      0.42325      0.33606         0.33571         0.33571
SORBI_3001G010000    1    905300    911467      1       1  69629     -0.78484      0.78373         0.78226         0.78226
SORBI_3001G010100    1    907734    913888      1       1  69629     -0.78484      0.78373         0.78226         0.78226
SORBI_3001G010200    1    915429    926294      9       4  69629     -0.73734      0.76954         0.81122         0.67823
SORBI_3001G010300    1    917634    927242      9       4  69629     -0.73734      0.76954         0.81122         0.67823
SORBI_3001G010400    1    923774    930058      2       1  69629      -2.1986      0.98605         0.98397         0.98734
SORBI_3001G010700    1    938000    947188      2       1  69629       1.4436     0.074429        0.074787        0.074787
SORBI_3001G010800    1    946055    952515      2       1  69629       1.4436     0.074429        0.074787        0.074787
SORBI_3001G011800    1   1013540   1018301      1       1  69629     -0.77905      0.78203         0.78051         0.78051
SORBI_3001G012000    1   1029520   1036071      1       1  69629     -0.23732       0.5938         0.59265         0.59265
SORBI_3001G012100    1   1040020   1049090      2       2  69629      0.19742      0.42175          0.4335         0.40708
SORBI_3001G012200    1   1046825   1052688      2       1  69629       2.6301    0.0042679       0.0043559       0.0043559
SORBI_3001G012600    1   1171739   1178242      5       3  69629      -1.0857      0.86119         0.86415         0.82249
SORBI_3001G012800    1   1201141   1209730      4       1  69629       1.7205     0.042671        0.042994        0.042994
SORBI_3001G012900    1   1209147   1223198      7       6  69629      0.71737      0.23657         0.31074         0.18195
SORBI_3001G013000    1   1219172   1226186      4       3  69629     -0.56219      0.71301         0.63993         0.77109
SORBI_3001G013200    1   1229050   1236117      2       2  69629        1.062      0.14413         0.14235         0.14836
SORBI_3001G013300    1   1233446   1241001      2       2  69629      0.57425       0.2829         0.26457         0.30183
SORBI_3001G013400    1   1237115   1245410      2       2  69629      0.57425       0.2829         0.26457         0.30183
SORBI_3001G013701    1   1251072   1256963      1       1  69629      -2.1633      0.98474         0.98434         0.98434
SORBI_3001G013800    1   1254829   1261439      1       1  69629      -2.1633      0.98474         0.98434         0.98434
SORBI_3001G014100    1   1271048   1281860      7       4  69629     -0.96463      0.83264         0.90477         0.73399
SORBI_3001G014300    1   1297764   1307513      1       1  69629      0.47122      0.31874         0.31849         0.31849
SORBI_3001G014800    1   1323521   1331282      2       2  69629       3.9738   3.5364e-05      7.1833e-05      2.1209e-05
SORBI_3001G014900    1   1329078   1342579      3       3  69629        3.746   8.9855e-05       0.0003744      3.1813e-05
SORBI_3001G015000    1   1339705   1347061      2       2  69629      -1.8448      0.96746          0.9697         0.96171
SORBI_3001G015100    1   1344247   1350023      4       3  69629      0.65868      0.25505         0.40546         0.16048
SORBI_3001G015200    1   1346406   1354435      3       2  69629      0.93917      0.17382         0.27896         0.10996
SORBI_3001G015400    1   1352962   1371982      5       4  69629      0.76171      0.22312         0.34261         0.14712
SORBI_3001G015800    1   1385666   1393790      2       2  69629      -1.6845      0.95396         0.95615         0.94662
SORBI_3001G016201    1   1409835   1420917      1       1  69629     0.055225      0.47798         0.47712         0.47712
SORBI_3001G016300    1   1417645   1424725      1       1  69629     0.055225      0.47798         0.47712         0.47712
SORBI_3001G016400    1   1426305   1433270      3       2  69629      0.29131      0.38541         0.36233         0.40523
SORBI_3001G016500    1   1430980   1437566      3       2  69629      0.29131      0.38541         0.36233         0.40523
SORBI_3001G016700    1   1439609   1451144      9       5  69629     -0.18503       0.5734         0.45754         0.68827
SORBI_3001G016800    1   1448134   1454644      4       2  69629      -2.5298      0.99429         0.99895         0.98887
SORBI_3001G017200    1   1478415   1487939      2       1  69629     -0.67001      0.74857         0.72709         0.76757
SORBI_3001G017300    1   1484492   1493239      4       2  69629      -1.0024      0.84193         0.83618         0.84159
SORBI_3001G017400    1   1491296   1496703      2       1  69629      -1.0182      0.84571         0.85956         0.82873
SORBI_3001G017600    1   1495655   1505070      6       4  69629     -0.84861      0.80195         0.78379         0.78634
SORBI_3001G017700    1   1501221   1513448      7       5  69629     -0.97834      0.83605         0.83902         0.80002
SORBI_3001G017800    1   1509792   1517241      1       1  69629      -1.1472      0.87434         0.87312         0.87312
SORBI_3001G018000    1   1516766   1527254      5       2  69629     -0.35972      0.64047         0.67074         0.60524
SORBI_3001G018100    1   1524528   1533907      5       2  69629      -0.2677      0.60553         0.58512         0.61793
SORBI_3001G018200    1   1526936   1536824      1       1  69629      0.13733      0.44538         0.44469         0.44469
SORBI_3001G018350    1   1539459   1546042      1       1  69629       1.6047     0.054285         0.05466         0.05466
SORBI_3001G018400    1   1544284   1549424      3       3  69629       3.6039   0.00015672      0.00044216      8.6447e-05
SORBI_3001G018500    1   1551010   1558516      5       3  69629     -0.58761       0.7216         0.68813         0.73235
SORBI_3001G018550    1   1553108   1557887      4       3  69629     -0.24369      0.59627         0.55946         0.62625
SORBI_3001G018700    1   1560459   1565937      1       1  69629      0.50757      0.30588         0.30567         0.30567
SORBI_3001G018800    1   1565076   1570503      3       3  69629      0.52433      0.30003         0.29702         0.30066
SORBI_3001G018900    1   1570016   1576513      3       2  69629     -0.77579      0.78106          0.7498         0.79158
SORBI_3001G019000    1   1581482   1585916      2       2  69629     -0.96823      0.83354         0.84471         0.81469
SORBI_3001G019100    1   1582469   1587090      1       1  69629     -0.42411      0.66426         0.66289         0.66289
SORBI_3001G019200    1   1585740   1593203      4       3  69629      -1.0161      0.84522          0.8324         0.83725
SORBI_3001G019300    1   1589351   1596430      4       3  69629      -1.0949      0.86323         0.86816         0.83937
SORBI_3001G019400    1   1608923   1618733      3       3  69629      -1.1222      0.86912         0.84658         0.87801
SORBI_3001G019500    1   1614904   1619783      3       3  69629      -1.1222      0.86912         0.84658         0.87801
SORBI_3001G019601    1   1621615   1626701      2       2  69629      0.11369      0.45474         0.49384         0.41511
SORBI_3001G019700    1   1636610   1646411      1       1  69629     -0.16861      0.56695         0.56595         0.56595
SORBI_3001G019800    1   1644392   1653582      5       3  69629       1.0961      0.13651          0.3005        0.067025
SORBI_3001G020000    1   1660896   1674214      1       1  69629      -1.3165        0.906         0.90482         0.90482
SORBI_3001G020350    1   1680765   1689187      1       1  69629     -0.40994      0.65908          0.6577          0.6577
SORBI_3001G020500    1   1701099   1707675      1       1  69629      -2.1827      0.98547         0.98515         0.98515
SORBI_3001G020600    1   1702442   1713957      5       4  69629     -0.88493       0.8119         0.86829         0.73249
SORBI_3001G020900    1   1725582   1730619      2       1  69629     -0.88553      0.81206         0.81529         0.80624
SORBI_3001G021000    1   1727643   1739804      2       1  69629     -0.88553      0.81206         0.81529         0.80624
SORBI_3001G021400    1   1755737   1764311      1       1  69629     -0.30979      0.62164         0.62065         0.62065
SORBI_3001G021500    1   1768077   1778290      8       5  69629      0.61526      0.26919          0.4291          0.1683
SORBI_3001G021601    1   1776259   1781825     17       7  69629      0.30926      0.37856         0.64067         0.21644
SORBI_3001G021700    1   1778750   1788230     19       8  69629      0.16746       0.4335         0.47981         0.36963
SORBI_3001G021800    1   1785545   1795480      5       3  69629        0.724      0.23453         0.32457         0.17022
SORBI_3001G021900    1   1790932   1799374      1       1  69629      -1.3071      0.90441         0.90321         0.90321
SORBI_3001G022000    1   1797075   1804499      5       2  69629       1.8986     0.028808         0.15461       0.0069344
SORBI_3001G022100    1   1800533   1807609      2       2  69629       2.4492    0.0071579         0.01083       0.0052532
SORBI_3001G022400    1   1810171   1815687      1       1  69629      -1.1511      0.87515         0.87377         0.87377
SORBI_3001G022500    1   1812461   1825163      6       4  69629     -0.49639      0.69019         0.58436         0.76969
SORBI_3001G022600    1   1821402   1828715      4       3  69629     -0.17728      0.57035         0.49627         0.62757
SORBI_3001G022700    1   1824823   1831149      3       2  69629       1.2095      0.11324          0.1484        0.087881
SORBI_3001G023000    1   1841896   1852570      4       3  69629      -1.7767      0.96219         0.97158         0.93923
SORBI_3001G023100    1   1848735   1858772      5       3  69629      -2.8395      0.99774         0.99739         0.99525
SORBI_3001G023200    1   1855418   1862721      4       2  69629     -0.40628      0.65773         0.74336         0.56442
SORBI_3001G023400    1   1865351   1873783      1       1  69629      -0.5981      0.72511         0.72345         0.72345
SORBI_3001G023500    1   1871872   1882619      1       1  69629      -0.5981      0.72511         0.72345         0.72345
SORBI_3001G023800    1   1886889   1895254     11       7  69629       1.8717     0.030623        0.081158        0.014721
SORBI_3001G023900    1   1896224   1902808      2       2  69629       1.9206      0.02739        0.038408        0.020556
SORBI_3001G024000    1   1900840   1911071      8       6  69629       1.6236     0.052227         0.11722        0.027358
SORBI_3001G024100    1   1909456   1915557      1       1  69629     -0.11674      0.54647         0.54542         0.54542
