GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  73614      0.21186      0.41611         0.41561         0.41561
SORBI_3001G000400    1     20391     44443      2       1  73614      -2.4545      0.99295         0.99179         0.99369
SORBI_3001G000700    1     51781     65305      1       1  73614      0.17881      0.42905         0.42856         0.42856
SORBI_3001G000800    1     60892     71306      2       2  73614     -0.39362      0.65307         0.62502         0.67346
SORBI_3001G000900    1     77159     83636      4       3  73614     -0.95117      0.82924         0.85247         0.77608
SORBI_3001G001000    1     79932     85350      4       3  73614     -0.95117      0.82924         0.85247         0.77608
SORBI_3001G001200    1    107968    114306      1       1  73614     -0.19247      0.57631         0.57503         0.57503
SORBI_3001G001300    1    110766    118048      3       2  73614      -1.0179      0.84563         0.80906           0.862
SORBI_3001G001400    1    114116    138690      2       2  73614     -0.99754      0.84075         0.84693         0.82726
SORBI_3001G002000    1    160161    169916      2       2  73614      -1.8052      0.96448         0.96194         0.96385
SORBI_3001G002050    1    168558    176521      2       2  73614      -2.3088      0.98952         0.98937         0.98848
SORBI_3001G002100    1    171605    177832      2       2  73614      -2.3088      0.98952         0.98937         0.98848
SORBI_3001G002200    1    183033    206958      2       2  73614     -0.60408       0.7271         0.71015         0.73465
SORBI_3001G002400    1    214906    221523      1       1  73614      0.49631      0.30984         0.30964         0.30964
SORBI_3001G002500    1    243300    249573      3       3  73614      -1.1123      0.86699         0.85485         0.86171
SORBI_3001G002650    1    254359    260324      1       1  73614      0.23716      0.40627         0.40565         0.40565
SORBI_3001G002700    1    256383    262238      1       1  73614      0.23716      0.40627         0.40565         0.40565
SORBI_3001G003100    1    276106    284181      1       1  73614      -1.0996      0.86424         0.86299         0.86299
SORBI_3001G003200    1    280881    287375      1       1  73614      -1.0996      0.86424         0.86299         0.86299
SORBI_3001G003300    1    288474    300496      3       2  73614      -1.7031      0.95573          0.9543         0.94822
SORBI_3001G003400    1    296066    301728      4       3  73614     -0.32271      0.62654         0.71551         0.53087
SORBI_3001G003500    1    298363    308318      5       3  73614     -0.64147      0.73939         0.83214         0.62988
SORBI_3001G003600    1    307245    313054      3       2  73614      -1.9456      0.97415         0.98128         0.96402
SORBI_3001G003900    1    332170    340183      3       3  73614     -0.19428      0.57702          0.5183         0.62622
SORBI_3001G004100    1    353496    362888      3       3  73614     -0.95539      0.83031         0.79982         0.83791
SORBI_3001G004300    1    373343    380198      1       1  73614      0.27552      0.39146         0.39086         0.39086
SORBI_3001G004400    1    378347    393045      1       1  73614      -1.2529      0.89488         0.89383         0.89383
SORBI_3001G005000    1    410931    418475      1       1  73614     -0.12977      0.55163         0.55056         0.55056
SORBI_3001G005100    1    413997    421707      1       1  73614     -0.12977      0.55163         0.55056         0.55056
SORBI_3001G005900    1    561262    567110      2       2  73614       1.2539      0.10493        0.085715          0.1317
SORBI_3001G006300    1    574040    579925      1       1  73614      -1.7037      0.95578         0.95498         0.95498
SORBI_3001G006400    1    581778    590934      1       1  73614      -2.2043      0.98625         0.98592         0.98592
SORBI_3001G006600    1    659532    671834      1       1  73614     -0.95962      0.83138         0.83009         0.83009
SORBI_3001G006800    1    689687    696091      4       3  73614      0.89817      0.18455         0.16959         0.20655
SORBI_3001G007000    1    703245    713484      1       1  73614       1.3554     0.087647        0.088016        0.088016
SORBI_3001G007400    1    723425    730412      1       1  73614       1.5272     0.063351        0.063778        0.063778
SORBI_3001G007500    1    726051    733978      2       1  73614       1.2482      0.10598          0.1394        0.081533
SORBI_3001G007600    1    730601    738502      1       1  73614      0.37986      0.35203         0.35159         0.35159
SORBI_3001G007800    1    737596    748898      3       2  73614      0.06497       0.4741         0.47473          0.4661
SORBI_3001G008000    1    750109    758388      1       1  73614      0.85766      0.19554         0.19572         0.19572
SORBI_3001G008100    1    755179    761201      2       2  73614       0.4112      0.34046         0.32793         0.35112
SORBI_3001G008200    1    757332    764941      1       1  73614      0.10868      0.45673           0.456           0.456
SORBI_3001G008300    1    764997    774094      4       3  73614       1.8072     0.035364        0.024717        0.059125
SORBI_3001G008400    1    770342    780931      1       1  73614       1.1181      0.13177         0.13209         0.13209
SORBI_3001G008800    1    822643    828523      4       2  73614       1.5933     0.055545         0.11381        0.030384
SORBI_3001G008900    1    827021    832644     12       7  73614     -0.93444      0.82496         0.72416         0.88147
SORBI_3001G009000    1    831474    843001      9       7  73614     -0.30726      0.62068         0.44687         0.80697
SORBI_3001G009100    1    839322    849804      1       1  73614      0.78187      0.21715         0.21727         0.21727
SORBI_3001G009200    1    846269    856834      3       3  73614     0.032795      0.48692          0.5367         0.43317
SORBI_3001G009300    1    858540    867043      2       2  73614     -0.34252      0.63402         0.62355         0.63513
SORBI_3001G009400    1    863524    870001      2       2  73614     -0.34252      0.63402         0.62355         0.63513
