GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1         0      4616      1       1  66585      0.51723       0.3025         0.30229         0.30229
SORBI_3001G000400    1     20391     44443      2       1  66585      0.37508       0.3538         0.35322         0.35322
SORBI_3001G000700    1     51781     65305      1       1  66585       -1.224      0.88953         0.88846         0.88846
SORBI_3001G000800    1     60892     71306      2       2  66585       0.1707      0.43223         0.46952         0.39455
SORBI_3001G000900    1     77159     83636      4       3  66585      0.77756      0.21841         0.28039         0.17159
SORBI_3001G001000    1     79932     85350      4       3  66585      0.77756      0.21841         0.28039         0.17159
SORBI_3001G001200    1    107968    114306      1       1  66585     -0.74603      0.77218         0.77058         0.77058
SORBI_3001G001300    1    110766    118048      3       2  66585      -1.1866      0.88231         0.88132         0.86251
SORBI_3001G001400    1    114116    138690      2       2  66585     -0.93858      0.82603         0.85217         0.79229
SORBI_3001G002000    1    160161    169916      5       2  66585       1.0537      0.14601         0.10261         0.22701
SORBI_3001G002050    1    168558    176521      6       3  66585      0.90173       0.1836         0.12645         0.27705
SORBI_3001G002100    1    171605    177832      2       2  66585      0.15466      0.43854          0.4655          0.4091
SORBI_3001G002200    1    183033    206958      2       2  66585       1.4075      0.07964        0.092934         0.06998
SORBI_3001G002400    1    214906    221523      1       1  66585      -1.0389      0.85057         0.84923         0.84923
SORBI_3001G002500    1    243300    249573      2       2  66585      -1.3465      0.91092         0.90903         0.90623
SORBI_3001G002650    1    254359    260324      1       1  66585     -0.21712      0.58594         0.58455         0.58455
SORBI_3001G002700    1    256383    262238      1       1  66585     -0.21712      0.58594         0.58455         0.58455
SORBI_3001G003100    1    276106    284181      1       1  66585     -0.66147      0.74584         0.74432         0.74432
SORBI_3001G003200    1    280881    287375      1       1  66585     -0.66147      0.74584         0.74432         0.74432
SORBI_3001G003300    1    288474    300496      3       2  66585       1.3858     0.082909        0.055251         0.12769
SORBI_3001G003400    1    296066    301728      3       2  66585       1.3858     0.082909        0.055251         0.12769
SORBI_3001G003500    1    298363    308318      4       3  66585       1.1703      0.12093        0.080051          0.1892
SORBI_3001G003600    1    307245    313054      3       2  66585      -1.6313      0.94859         0.96701         0.92639
SORBI_3001G003900    1    332170    340183      2       2  66585      0.64194      0.26046         0.20758         0.32664
SORBI_3001G004100    1    353496    362888      2       2  66585       0.6116       0.2704         0.29522         0.24735
SORBI_3001G004300    1    373343    380198      1       1  66585    0.0096163      0.49616         0.49512         0.49512
SORBI_3001G004400    1    378347    393045      1       1  66585      0.59699      0.27526         0.27519         0.27519
SORBI_3001G005000    1    410931    418475      1       1  66585     -0.69347      0.75599         0.75451         0.75451
SORBI_3001G005100    1    413997    421707      1       1  66585     -0.69347      0.75599         0.75451         0.75451
SORBI_3001G005900    1    561262    567110      1       1  66585       1.4942     0.067565         0.06786         0.06786
SORBI_3001G006300    1    574040    579925      1       1  66585      0.58688      0.27864         0.27856         0.27856
SORBI_3001G006400    1    581778    590934      1       1  66585       2.7248    0.0032167       0.0033043       0.0033043
SORBI_3001G006700    1    682665    692615      1       1  66585       -1.874      0.96954         0.96887         0.96887
SORBI_3001G006800    1    689687    696091      2       2  66585       1.9332     0.026608        0.034218        0.022666
SORBI_3001G007000    1    703245    713484      1       1  66585    -0.073237      0.52919         0.52816         0.52816
SORBI_3001G007100    1    710610    719295      1       1  66585     -0.75448      0.77472         0.77333         0.77333
SORBI_3001G007200    1    715984    725547      1       1  66585     -0.75448      0.77472         0.77333         0.77333
