"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb357210",3.095756e-05,1,"No","3.095756e-05"
"Zm00001eb202790",0.000658659,1,"No","0.000658659"
"Zm00001eb070840",0.000691929,1,"No","0.000691929"
"Zm00001eb121520",0.000720364936360962,4,"Yes","0.009891751,0.0001141854,0.2111693,0.5882974"
"Zm00001eb392180",0.00113824933490703,2,"Yes","0.8680517,0.0002845336"
"Zm00001eb408070",0.0011925142321153,5,"Yes","0.1039038,0.1160932,0.001835214,0.01047387,0.000121754"
"Zm00001eb217240",0.001386749,1,"No","0.001386749"
"Zm00001eb020780",0.00223617903826345,3,"Yes","0.0003577931,0.05685885,0.9963304"
"Zm00001eb068420",0.00238309809075898,3,"Yes","0.004107842,0.1378199,0.01461727"
"Zm00001eb034820",0.002790526,1,"No","0.002790526"
"Zm00001eb072580",0.003210824,1,"No","0.003210824"
"Zm00001eb357580",0.00328255122837273,3,"Yes","0.01269463,0.01112653,0.7721177"
"Zm00001eb173350",0.00328924563083088,9,"Yes","0.006518268,0.01349509,0.01187307,0.9021487,0.7933254,0.004613723,0.009611826,0.608284,0.6237114"
"Zm00001eb248730",0.004294895,1,"No","0.004294895"
"Zm00001eb320660",0.004481993971309,2,"Yes","0.03864396,0.00120315"
"Zm00001eb122510",0.004800208,1,"No","0.004800208"
"Zm00001eb060160",0.005098974,1,"No","0.005098974"
"Zm00001eb066680",0.0061512310640105,3,"Yes","0.002115204,0.01269879,0.002361414"
"Zm00001eb162240",0.006508895,1,"No","0.006508895"
"Zm00001eb333010",0.006535682,1,"No","0.006535682"
"Zm00001eb094620",0.00712266499301006,2,"Yes","0.001961314,0.5150604"
"Zm00001eb029080",0.008196373,1,"No","0.008196373"
"Zm00001eb022700",0.00822235834948137,3,"Yes","0.2384416,0.9966304,0.001332271"
"Zm00001eb096750",0.00828760763448633,3,"Yes","0.001405131,0.4090062,0.7572345"
"Zm00001eb394540",0.008324976,1,"No","0.008324976"
"Zm00001eb176890",0.00868887907630345,2,"Yes","0.002289384,0.2025442"
"Zm00001eb253580",0.00869730502691612,2,"Yes","0.002267928,0.7982144"
"Zm00001eb237720",0.008764648,1,"No","0.008764648"
"Zm00001eb107040",0.00883087991153242,2,"Yes","0.430184,0.002512806"
"Zm00001eb053680",0.008866707,1,"No","0.008866707"
"Zm00001eb360320",0.00900540735580391,6,"Yes","0.9756853,0.5601091,0.9543364,0.0007452321,0.2300998,0.8816973"
"Zm00001eb074580",0.01006007,1,"No","0.01006007"
"Zm00001eb175150",0.0101282461592322,2,"Yes","0.04340972,0.002553905"
"Zm00001eb095410",0.0101413328817751,3,"Yes","0.001639674,0.2687365,0.2562816"
"Zm00001eb168470",0.01015153,1,"No","0.01015153"
"Zm00001eb374080",0.0122976351828921,11,"Yes","0.9305155,0.01436885,0.01363735,0.4003574,0.9412732,0.4898181,0.4410215,0.06270087,0.7261356,0.8819374,0.01765681"
"Zm00001eb115530",0.0123248252333289,7,"Yes","0.8182779,0.9719661,0.001218874,0.4631795,0.4507837,0.4755687,0.4262712"
"Zm00001eb104960",0.0123416271516279,2,"Yes","0.003629887,0.227716"
"Zm00001eb096580",0.0123904764587177,4,"Yes","0.7989167,0.8714881,0.6760221,0.001802547"
"Zm00001eb322610",0.0125154829858456,11,"Yes","0.1339203,0.09271039,0.001874907,0.001874203,0.9395241,0.895237,0.2824746,0.021256,0.01845125,0.8919884,0.6467028"
"Zm00001eb152000",0.01265174,1,"No","0.01265174"
"Zm00001eb245640",0.01275895,1,"No","0.01275895"
"Zm00001eb336950",0.01344131,1,"No","0.01344131"
"Zm00001eb057440",0.0134882045206887,2,"Yes","0.02617929,0.003859097"
"Zm00001eb380080",0.0150976943940642,5,"Yes","0.38294,0.001579893,0.03253433,0.1828706,0.2576632"
"Zm00001eb422820",0.01568006,1,"No","0.01568006"
"Zm00001eb317860",0.0158415031450897,2,"Yes","0.007713338,0.009711935"
"Zm00001eb161560",0.0163098671429818,4,"Yes","0.002056394,0.3738316,0.1571925,0.4294849"
"Zm00001eb215170",0.0165880710550939,7,"Yes","0.844723,0.0379907,0.5780066,0.03303997,0.7705468,0.02022069,0.02973656"
"Zm00001eb301640",0.01663783,1,"No","0.01663783"
"Zm00001eb171180",0.01677645,1,"No","0.01677645"
"Zm00001eb202960",0.01753059,1,"No","0.01753059"
"Zm00001eb046350",0.0184860918585809,2,"Yes","0.01187152,0.01155507"
"Zm00001eb219260",0.0188006886972878,5,"Yes","0.05241235,0.7293639,0.5238027,0.001845009,0.9955891"
"Zm00001eb230230",0.0192587444463553,5,"Yes","0.02665853,0.00188845,0.6465106,0.6404843,0.3206264"
"Zm00001eb322370",0.02000865,1,"No","0.02000865"
"Zm00001eb274820",0.02053186,1,"No","0.02053186"
"Zm00001eb016510",0.020776212897726,2,"Yes","0.005180376,0.1813948"
"Zm00001eb378690",0.02156412,1,"No","0.02156412"
"Zm00001eb394360",0.0221002521334452,7,"Yes","0.4534475,0.6308178,0.5437085,0.00165124,0.5212256,0.4635041,0.1594426"
"Zm00001eb215150",0.0225205206434902,9,"Yes","0.9782138,0.844723,0.0379907,0.5780066,0.03303997,0.7705468,0.02022069,0.02973656,0.09477204"
"Zm00001eb217610",0.0227484057012241,7,"Yes","0.005624343,0.005909058,0.4870878,0.6265514,0.7669809,0.277719,0.4532098"
"Zm00001eb412890",0.02368939,1,"No","0.02368939"
"Zm00001eb155010",0.0242985708441097,10,"Yes","0.593328,0.7684353,0.001144393,0.3794912,0.2267533,0.6546866,0.493844,0.02548032,0.6406044,0.8477257"
"Zm00001eb424430",0.02478222,1,"No","0.02478222"
"Zm00001eb079510",0.02522562,1,"No","0.02522562"
"Zm00001eb114860",0.0256312993091778,2,"Yes","0.9701302,0.007526884"
"Zm00001eb165200",0.0258870096568959,4,"Yes","0.6964706,0.0067622,0.02973177,0.2542905"
"Zm00001eb395330",0.02624367,1,"No","0.02624367"
"Zm00001eb173740",0.02640606,1,"No","0.02640606"
"Zm00001eb384000",0.0264478844033506,4,"Yes","0.4816796,0.1860599,0.4238208,0.003640804"
"Zm00001eb193490",0.0270552676116829,4,"Yes","0.0159332,0.01815938,0.04654723,0.009613423"
"Zm00001eb150790",0.02707571,1,"No","0.02707571"
"Zm00001eb198050",0.02709982,1,"No","0.02709982"
"Zm00001eb106740",0.0282029317518631,5,"Yes","0.177073,0.005229318,0.8639899,0.9665763,0.01951272"
"Zm00001eb072860",0.0287708110549363,4,"Yes","0.5233969,0.8177018,0.7276518,0.003750035"
"Zm00001eb312620",0.02912032,1,"No","0.02912032"
